Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
17/09/2011,20,7,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,7,NaN,NaN,3,8,NaN,7,7,NaN,6,7,NaN,8,6,NaN,4,7,4,5,6,4,6,7,NaN,NaN,7,6,8,8,NaN,3,12
01/10/2011,0,9,20,8,20,NaN,29,NaN,NaN,NaN,NaN,NaN,39,27,NaN,25,22,NaN,NaN,NaN,38,23,31,36,NaN,28,32,NaN,42,30,24,26,33,30,29,31,25,NaN,43,34,31,33,NaN,26,NaN
12/10/2011,0,7,0,4,5,3,10,NaN,NaN,NaN,NaN,NaN,10,8,NaN,5,5,9,NaN,10,10,6,7,10,NaN,7,5,NaN,8,9,4,4,8,6,7,8,7,NaN,NaN,7,11,8,NaN,2,8
13/10/2011,0,9,2,7,12,10,17,NaN,NaN,NaN,NaN,NaN,19,10,NaN,7,11,13,NaN,15,17,NaN,13,17,NaN,11,10,NaN,5,11,11,8,16,11,12,11,10,NaN,NaN,10,22,13,NaN,14,10
24/10/2011,20,24,16,13,13,15,13,11,NaN,NaN,NaN,NaN,14,23,NaN,20,13,22,NaN,16,17,11,16,16,NaN,18,20,NaN,21,18,12,6,16,18,12,15,16,NaN,13,18,21,24,NaN,16,26
25/10/2011,20,23,5,10,5,8,8,5,NaN,NaN,NaN,NaN,7,14,NaN,13,4,17,NaN,12,10,5,9,9,NaN,10,16,NaN,15,11,6,6,6,11,4,7,9,NaN,9,8,12,19,NaN,7,17
04/11/2011,20,19,3,13,16,11,21,12,NaN,NaN,NaN,NaN,8,12,NaN,13,11,26,NaN,18,13,12,10,14,NaN,18,19,10,13,17,7,7,8,16,10,9,16,NaN,10,9,23,23,NaN,9,17
05/11/2011,0,31,7,22,35,18,47,21,NaN,NaN,NaN,NaN,25,28,NaN,39,29,48,NaN,32,32,28,31,32,NaN,69,20,15,20,45,25,17,23,NaN,23,24,60,NaN,20,29,68,20,NaN,13,32
06/11/2011,0,13,9,32,53,30,27,10,NaN,NaN,NaN,NaN,16,21,NaN,16,40,22,NaN,17,21,17,19,22,NaN,114,14,8,12,22,29,10,25,NaN,21,17,91,NaN,28,18,105,23,NaN,21,22
07/11/2011,0,13,4,37,22,18,31,23,NaN,NaN,NaN,NaN,35,16,NaN,19,25,22,NaN,35,36,33,29,34,NaN,22,15,NaN,41,22,27,21,27,NaN,23,39,22,NaN,29,42,24,20,NaN,36,17
05/09/2012,0,6,2,10,9,NaN,9,8,NaN,NaN,NaN,NaN,16,NaN,NaN,8,11,NaN,NaN,11,13,12,10,10,NaN,11,8,8,14,8,12,12,10,8,12,8,18,NaN,14,6,NaN,7,7,7,6
07/09/2012,0,5,0,6,10,NaN,14,15,NaN,NaN,NaN,NaN,18,NaN,NaN,8,14,15,NaN,15,20,16,15,15,NaN,15,6,14,17,13,15,21,16,9,15,12,19,NaN,18,10,NaN,1,9,8,7
08/09/2012,0,8,2,9,15,NaN,16,18,NaN,NaN,NaN,NaN,22,NaN,NaN,14,16,19,NaN,16,21,16,14,16,NaN,20,11,16,22,16,16,20,16,17,12,14,19,NaN,27,12,NaN,8,13,15,11
20/09/2012,-1,5,0,8,6,NaN,4,6,NaN,NaN,NaN,NaN,11,1,NaN,8,7,14,NaN,8,9,8,5,7,NaN,9,8,4,10,12,6,11,6,5,3,9,10,NaN,10,4,8,4,6,4,8
22/09/2012,0,5,1,11,8,NaN,12,9,NaN,NaN,NaN,NaN,10,3,NaN,5,9,10,NaN,8,10,7,6,7,NaN,11,7,9,9,8,10,11,5,9,6,5,12,NaN,9,NaN,13,4,11,12,4
