Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
05/01/2013,15,11,2,11,NaN,NaN,15,NaN,NaN,NaN,NaN,NaN,13,5,NaN,16,14,19,NaN,11,NaN,NaN,10,11,NaN,17,15,9,20,11,9,10,6,16,7,13,14,NaN,9,12,11,6,16,12,13
06/01/2013,5,9,1,16,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,12,6,NaN,19,15,20,NaN,14,NaN,NaN,15,17,NaN,15,12,13,20,16,11,8,12,16,9,17,13,NaN,12,12,15,8,16,11,17
07/01/2013,15,11,1,11,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,11,7,NaN,18,11,18,NaN,10,NaN,NaN,11,10,NaN,13,15,8,17,11,9,10,10,13,7,13,14,NaN,11,6,15,10,15,10,17
26/01/2013,15,7,1,9,8,NaN,7,14,NaN,NaN,NaN,NaN,11,4,NaN,11,10,15,NaN,11,NaN,11,10,11,NaN,13,10,7,22,10,8,12,9,7,5,14,10,NaN,10,11,11,7,11,6,12
28/01/2013,15,6,3,12,NaN,NaN,6,13,NaN,NaN,NaN,NaN,8,5,NaN,NaN,8,11,NaN,7,NaN,8,6,6,NaN,6,NaN,8,10,6,6,10,7,10,1,7,9,NaN,7,5,10,5,13,8,8
29/01/2013,15,6,3,8,NaN,NaN,4,8,NaN,NaN,NaN,NaN,7,6,NaN,NaN,8,11,NaN,6,NaN,8,5,7,NaN,8,NaN,4,14,7,7,9,7,9,2,8,9,NaN,7,5,NaN,6,8,8,7
09/02/2013,15,6,1,16,10,NaN,10,16,NaN,NaN,NaN,NaN,17,5,NaN,17,13,19,NaN,16,NaN,16,11,13,NaN,18,13,10,24,13,10,18,10,13,7,14,14,NaN,11,10,13,10,12,9,14
13/02/2013,15,16,12,13,36,NaN,34,26,NaN,NaN,NaN,NaN,49,14,NaN,37,36,37,NaN,43,NaN,37,42,43,NaN,27,31,32,NaN,34,33,27,36,28,33,42,NaN,NaN,NaN,41,32,26,32,27,34
16/02/2013,5,9,1,NaN,20,NaN,15,18,NaN,NaN,NaN,NaN,33,7,NaN,23,20,22,NaN,20,NaN,13,18,19,NaN,23,16,15,23,23,20,15,21,15,13,23,20,NaN,32,NaN,21,10,22,12,19
09/12/2013,5,NaN,5,6,9,NaN,11,12,NaN,NaN,NaN,NaN,15,6,6,15,11,10,13,15,13,12,NaN,15,NaN,9,6,10,11,9,15,14,17,8,10,NaN,12,9,26,11,10,7,11,8,10
10/12/2013,15,NaN,8,11,13,NaN,18,15,NaN,NaN,NaN,NaN,41,9,10,21,16,20,22,35,32,30,NaN,36,NaN,16,16,15,25,17,28,12,33,17,27,NaN,23,19,39,28,19,19,22,18,21
11/12/2013,15,18,11,18,24,NaN,36,37,NaN,NaN,NaN,NaN,34,13,16,29,29,40,33,39,52,29,NaN,57,NaN,28,27,41,25,33,35,31,32,26,29,NaN,32,26,37,28,33,27,31,29,32
12/12/2013,15,15,6,11,32,NaN,31,37,NaN,NaN,NaN,NaN,33,8,8,36,33,43,38,42,42,35,NaN,45,NaN,29,20,32,38,35,40,24,42,26,38,NaN,35,29,43,37,35,21,32,23,34
13/12/2013,15,11,3,8,12,NaN,14,16,NaN,NaN,NaN,NaN,18,4,5,20,13,18,17,22,21,18,NaN,22,NaN,15,15,14,27,16,17,10,17,16,10,NaN,19,15,18,25,15,14,16,13,17
