Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
06/06/2015,16,6,1,6,4,5,6,6,4,NaN,5,NaN,10,3,4,6,8,6,6,5,NaN,5,6,3,6,7,9,6,8,6,5,7,6,5,3,4,5,NaN,4,5,6,4,5,4,7
17/06/2015,16,8,0,6,4,5,8,6,5,NaN,7,NaN,11,2,4,10,12,7,9,7,8,8,9,7,9,6,9,10,10,NaN,9,NaN,10,6,4,6,7,NaN,6,7,8,4,6,3,10
20/06/2015,16,10,1,7,5,5,11,10,9,NaN,8,NaN,11,4,5,14,11,10,10,11,11,12,12,10,10,14,13,13,12,NaN,9,NaN,NaN,9,6,10,8,NaN,8,11,13,8,8,4,13
28/06/2015,16,11,0,2,6,5,7,7,5,NaN,9,NaN,10,3,4,9,12,6,11,8,8,8,9,7,NaN,5,10,7,10,NaN,7,9,NaN,8,5,5,6,NaN,8,7,8,NaN,5,4,9
12/07/2015,16,4,1,8,5,NaN,5,5,5,NaN,8,NaN,9,3,4,8,11,7,8,6,6,8,8,5,NaN,4,NaN,6,NaN,NaN,5,8,7,4,3,5,NaN,6,5,6,8,3,4,2,8
13/07/2015,26,NaN,1,7,5,NaN,6,6,4,NaN,7,NaN,9,4,5,9,10,9,7,7,7,8,9,6,NaN,7,NaN,4,NaN,NaN,6,9,8,6,4,4,NaN,6,6,6,8,8,NaN,4,9
18/07/2015,16,NaN,0,3,4,3,8,7,5,NaN,6,NaN,8,3,5,7,9,7,7,6,6,NaN,8,5,NaN,NaN,NaN,6,9,NaN,6,7,6,4,3,3,4,6,5,5,7,3,NaN,2,3
21/07/2015,16,4,1,4,5,5,7,7,NaN,NaN,7,NaN,9,4,5,8,10,9,9,NaN,7,NaN,8,6,NaN,NaN,NaN,5,NaN,NaN,6,8,20,4,3,NaN,5,NaN,5,5,8,4,NaN,3,4
22/07/2015,16,4,1,4,3,3,6,NaN,NaN,NaN,6,NaN,9,3,5,7,9,7,9,NaN,6,7,8,5,NaN,NaN,NaN,4,8,NaN,5,6,5,4,3,5,4,NaN,4,5,7,3,NaN,2,2
23/07/2015,16,NaN,1,2,4,3,6,NaN,NaN,NaN,6,NaN,6,2,4,7,9,8,10,NaN,6,8,8,NaN,NaN,NaN,NaN,NaN,10,NaN,5,7,5,3,4,3,4,NaN,4,6,8,3,NaN,2,3
06/08/2015,16,8,2,5,5,4,6,4,5,NaN,7,NaN,8,NaN,NaN,8,10,10,8,NaN,NaN,9,NaN,6,NaN,NaN,NaN,6,11,7,6,6,7,6,3,NaN,5,9,4,NaN,10,NaN,NaN,3,5
15/08/2015,16,3,2,4,5,4,4,NaN,5,NaN,NaN,NaN,NaN,5,4,6,13,8,NaN,10,9,12,9,12,11,7,NaN,6,10,9,9,NaN,9,6,5,9,6,8,5,13,10,3,6,4,4
27/08/2015,16,2,0,3,3,3,NaN,3,3,NaN,5,NaN,5,2,3,6,8,6,9,4,4,5,3,5,6,6,NaN,3,6,5,5,NaN,5,4,2,3,4,5,NaN,4,6,3,4,1,3
20/06/2016,16,3,-1,3,4,3,3,3,4,2,3,3,3,NaN,3,6,3,4,4,4,4,NaN,4,NaN,1,NaN,5,5,3,5,NaN,5,NaN,4,1,4,3,2,5,NaN,8,3,4,2,6
26/06/2016,16,4,1,3,6,4,5,6,6,4,5,3,5,6,4,8,5,4,6,7,7,8,7,6,4,NaN,5,6,7,7,NaN,5,NaN,5,5,8,5,4,NaN,NaN,7,5,6,3,NaN
27/06/2016,16,2,NaN,5,5,5,6,6,5,5,5,5,5,4,4,7,5,3,5,5,6,6,4,6,3,NaN,4,6,5,6,NaN,5,NaN,5,3,6,5,4,NaN,NaN,7,4,6,4,NaN
01/07/2016,26,1,0,2,4,3,4,5,4,2,3,3,4,NaN,3,6,4,3,3,5,5,6,5,5,3,NaN,NaN,NaN,4,4,NaN,5,8,4,2,5,3,3,NaN,5,5,3,4,2,NaN
02/07/2016,16,1,0,3,5,4,6,6,5,3,4,4,4,4,4,6,4,3,4,5,5,5,5,4,2,NaN,4,NaN,3,5,NaN,5,12,5,2,5,4,4,NaN,5,6,3,4,2,NaN
03/07/2016,16,2,0,3,6,3,4,5,7,3,6,3,4,3,3,6,6,4,6,6,7,7,6,6,3,NaN,4,NaN,5,7,NaN,4,6,5,2,6,4,4,NaN,6,9,4,4,2,NaN
