Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
22/05/2015,17,7,1,7,5,4,11,12,NaN,NaN,9,NaN,10,4,4,8,12,8,10,9,10,8,10,7,8,7,8,8,14,10,8,7,8,6,6,8,9,NaN,7,10,11,3,7,4,9
24/05/2015,17,5,0,6,8,4,10,8,NaN,NaN,11,NaN,10,2,3,8,16,7,12,9,9,8,10,7,9,8,8,10,10,10,12,8,9,6,7,8,9,NaN,6,9,10,2,8,3,10
25/05/2015,17,5,4,6,7,5,10,9,NaN,NaN,9,NaN,10,7,6,7,12,7,10,9,9,7,11,8,9,5,11,8,9,10,8,8,10,5,5,8,7,NaN,7,9,9,5,5,3,8
26/05/2015,7,6,1,6,6,4,7,6,NaN,NaN,7,NaN,11,4,4,8,11,5,9,8,9,7,10,8,9,4,9,7,13,8,6,9,8,4,4,8,6,NaN,6,9,8,4,4,3,7
29/05/2015,27,5,0,4,3,0,5,5,NaN,NaN,5,NaN,5,2,3,6,8,5,8,5,5,4,8,3,5,4,8,5,7,7,4,7,6,3,3,3,4,NaN,4,5,7,1,3,1,6
02/03/2016,27,3,NaN,NaN,4,5,3,4,NaN,6,2,NaN,5,2,3,6,3,3,6,3,4,3,NaN,4,5,4,5,5,5,4,NaN,9,4,5,3,4,7,2,4,4,7,3,6,4,3
07/03/2016,7,2,NaN,7,9,6,11,4,6,12,9,NaN,13,3,4,5,10,5,11,8,9,7,NaN,9,9,7,4,8,4,8,12,9,9,8,10,8,8,4,NaN,9,15,4,9,5,6
30/03/2016,27,5,0,7,5,3,3,4,7,6,4,5,6,NaN,6,8,5,7,5,3,5,4,5,6,5,5,NaN,5,6,9,6,8,4,6,4,3,5,6,5,4,NaN,5,6,2,7
05/04/2016,17,6,0,4,7,5,7,7,6,9,NaN,4,10,5,3,9,7,5,10,7,8,7,9,8,5,5,6,7,11,11,NaN,NaN,9,6,7,NaN,4,4,8,10,9,4,NaN,3,5
06/04/2016,27,3,0,3,4,4,4,5,5,7,3,3,7,3,3,5,3,3,6,3,5,4,6,5,3,4,5,6,6,4,NaN,NaN,5,5,3,NaN,4,3,5,5,5,3,NaN,3,3
07/04/2016,17,3,0,5,4,5,4,5,4,6,3,6,6,4,4,5,3,3,4,4,5,4,5,4,5,5,4,5,5,5,NaN,NaN,6,4,3,NaN,5,3,5,6,9,3,5,5,5
18/04/2016,17,NaN,1,6,4,4,5,6,5,7,3,5,10,5,5,6,4,4,5,8,10,9,9,10,6,5,5,9,6,7,NaN,6,6,5,6,9,5,4,7,10,7,4,4,3,4
24/04/2016,17,NaN,1,5,7,3,4,4,6,7,5,3,10,3,3,5,7,3,4,7,6,6,6,7,5,7,5,6,4,5,NaN,5,7,5,6,7,5,5,5,9,10,5,5,5,5
