Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2011-01-17,16,No data,1,13,No data,10,11,12,No data,No data,No data,No data,15,14,No data,17,No data,20,No data,9,13,11,7,9,No data,13,9,15,11,20,10,No data,9,11,13,10,21,No data,No data,11,21,15,No data,11,11
2011-02-02,16,6,0,9,No data,7,11,9,No data,No data,No data,No data,15,6,No data,9,16,11,No data,20,No data,12,11,No data,No data,7,No data,11,14,No data,12,No data,15,8,No data,11,11,No data,16,12,No data,11,No data,5,8
2011-02-04,16,5,1,10,No data,12,11,13,No data,No data,No data,No data,14,7,No data,3,15,10,No data,12,12,11,8,9,No data,8,5,13,8,No data,8,No data,14,6,No data,12,10,No data,12,12,7,10,No data,8,8
2011-02-05,16,6,0,13,No data,7,6,9,No data,No data,No data,No data,11,8,No data,4,13,10,No data,9,9,10,7,7,No data,7,6,13,4,No data,6,No data,11,6,No data,10,10,No data,8,10,11,9,No data,3,6
2011-02-06,16,10,-1,17,No data,7,6,5,No data,No data,No data,No data,9,8,No data,3,11,10,No data,5,8,8,6,6,No data,4,8,12,5,No data,8,No data,10,4,No data,7,7,No data,8,7,13,10,No data,3,6
2011-03-08,16,13,9,22,No data,28,37,31,No data,No data,No data,No data,40,13,No data,36,41,44,No data,46,47,No data,48,44,No data,33,29,37,No data,36,39,31,59,32,40,43,39,No data,54,No data,37,30,No data,32,41
2011-03-09,16,4,0,8,No data,5,9,7,No data,No data,No data,No data,14,7,No data,5,14,10,No data,15,16,No data,16,14,No data,3,5,10,No data,6,11,3,20,5,11,No data,10,No data,14,No data,8,8,No data,5,9
2011-03-10,16,4,2,7,No data,7,11,11,No data,No data,No data,No data,12,8,No data,5,15,9,No data,8,11,No data,16,9,No data,3,5,16,No data,5,12,5,18,7,9,10,11,No data,12,No data,9,10,No data,6,10
2011-03-11,16,5,3,10,No data,4,10,8,No data,No data,No data,No data,10,7,No data,5,11,10,No data,8,11,No data,14,9,No data,8,7,10,No data,5,11,4,17,6,9,11,9,No data,11,No data,7,9,No data,4,10
2011-03-31,16,8,3,11,No data,9,11,12,No data,No data,No data,No data,10,11,No data,No data,18,11,No data,10,13,16,14,11,No data,No data,9,14,13,8,12,7,13,10,8,No data,12,No data,13,No data,12,12,No data,8,22
