Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
19/01/2011,0,NaN,2,29,NaN,8,28,16,NaN,NaN,NaN,NaN,20,NaN,NaN,6,NaN,15,NaN,19,25,19,17,23,NaN,28,11,16,13,20,21,NaN,19,24,23,16,35,NaN,18,18,25,12,NaN,9,9
20/01/2011,0,NaN,5,42,NaN,22,31,17,NaN,NaN,NaN,NaN,16,NaN,NaN,19,NaN,19,NaN,17,23,16,15,19,NaN,36,19,18,10,27,25,NaN,24,28,30,15,36,NaN,23,18,NaN,14,NaN,16,13
21/01/2011,0,NaN,7,70,NaN,25,28,23,NaN,NaN,NaN,NaN,20,NaN,NaN,20,NaN,26,NaN,30,30,25,23,26,NaN,33,16,27,22,35,27,NaN,28,31,35,22,40,NaN,27,26,NaN,20,NaN,15,20
22/01/2011,0,NaN,2,77,NaN,23,38,22,NaN,NaN,NaN,NaN,19,16,NaN,6,NaN,16,NaN,18,22,16,14,18,NaN,49,10,32,12,18,23,NaN,22,39,25,15,45,NaN,21,18,NaN,15,NaN,14,12
23/01/2011,0,NaN,6,34,NaN,18,25,12,NaN,NaN,NaN,NaN,12,14,NaN,3,NaN,10,NaN,11,14,9,10,11,NaN,22,6,21,10,14,18,NaN,14,22,17,8,23,NaN,13,10,24,11,NaN,11,9
27/01/2011,0,10,0,13,NaN,3,7,5,NaN,NaN,NaN,NaN,8,11,NaN,0,11,8,NaN,8,11,6,6,8,NaN,5,6,9,5,9,8,NaN,13,5,11,6,9,NaN,9,8,NaN,9,NaN,6,8
28/01/2011,0,10,1,15,NaN,9,NaN,11,NaN,NaN,NaN,NaN,15,12,NaN,12,16,15,NaN,12,16,11,9,NaN,NaN,13,15,14,9,16,13,NaN,15,12,13,10,19,NaN,13,14,13,19,NaN,14,14
29/01/2011,0,16,6,26,NaN,17,NaN,16,NaN,NaN,NaN,NaN,24,18,NaN,16,22,22,NaN,28,32,26,24,NaN,NaN,20,26,18,20,NaN,19,NaN,34,17,26,26,23,NaN,27,31,24,33,NaN,31,20
30/01/2011,0,11,11,23,NaN,26,NaN,13,NaN,NaN,NaN,NaN,12,20,NaN,21,20,31,NaN,12,15,10,10,NaN,NaN,30,23,18,14,NaN,12,NaN,18,33,NaN,9,39,NaN,18,12,27,26,NaN,29,26
08/02/2011,0,5,0,11,NaN,7,NaN,14,NaN,NaN,NaN,NaN,16,9,NaN,NaN,18,15,NaN,18,16,14,13,15,NaN,8,9,18,13,NaN,14,NaN,15,8,NaN,14,13,NaN,17,15,12,11,NaN,6,NaN
