Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
01/07/2015,14,25,11,16,15,14,15,16,17,NaN,19,NaN,NaN,18,17,NaN,23,NaN,18,17,21,NaN,19,16,NaN,19,NaN,15,18,NaN,17,NaN,NaN,16,13,NaN,17,20,13,20,22,NaN,16,16,NaN
04/07/2015,24,6,3,5,8,6,10,9,9,NaN,11,NaN,NaN,4,5,NaN,15,NaN,13,14,15,21,15,16,NaN,9,NaN,8,16,NaN,11,11,10,8,8,11,8,11,8,13,10,NaN,7,5,NaN
05/07/2015,14,10,2,3,4,4,8,7,4,NaN,8,NaN,NaN,6,5,NaN,11,NaN,6,8,10,9,10,7,NaN,6,NaN,7,10,NaN,7,8,8,5,4,5,6,7,6,7,8,5,6,3,NaN
06/07/2015,14,7,0,3,4,4,6,7,5,NaN,7,NaN,NaN,3,4,NaN,11,NaN,7,7,7,8,7,5,NaN,6,NaN,6,8,NaN,6,9,6,4,2,4,5,6,4,5,7,4,6,NaN,NaN
10/07/2015,14,7,2,9,7,NaN,9,11,7,NaN,10,NaN,14,5,7,11,14,12,12,10,10,11,12,9,NaN,9,NaN,9,NaN,NaN,10,12,9,11,6,8,NaN,9,9,9,12,9,9,NaN,12
20/07/2015,24,6,2,3,4,4,7,8,5,NaN,7,NaN,6,4,5,8,9,10,7,5,6,NaN,9,5,NaN,NaN,NaN,7,NaN,NaN,5,6,4,5,4,NaN,6,6,4,4,8,5,NaN,4,4
02/08/2015,14,6,NaN,6,6,6,7,8,6,NaN,8,NaN,12,NaN,6,10,9,11,7,NaN,10,11,11,8,NaN,NaN,NaN,7,9,7,8,10,7,7,6,7,5,8,7,7,NaN,5,NaN,5,6
05/08/2015,14,8,3,4,5,5,7,7,7,NaN,8,NaN,11,NaN,NaN,9,12,11,10,NaN,NaN,12,NaN,9,NaN,NaN,NaN,5,11,10,9,8,9,6,5,NaN,7,8,6,NaN,8,NaN,NaN,4,5
19/08/2015,24,9,2,6,4,3,NaN,4,4,NaN,6,NaN,NaN,4,5,NaN,10,9,9,6,7,10,7,8,9,6,NaN,4,13,6,8,NaN,7,4,NaN,6,5,7,5,6,6,5,4,1,4
20/08/2015,14,10,1,5,3,4,NaN,5,5,NaN,NaN,NaN,6,3,3,NaN,10,10,8,5,3,9,4,5,6,8,NaN,4,9,6,7,NaN,4,7,NaN,2,6,8,NaN,4,8,9,6,2,7
22/08/2015,14,7,2,6,5,6,NaN,10,7,NaN,7,NaN,10,7,5,NaN,11,11,7,10,9,15,9,11,12,11,NaN,8,21,7,9,NaN,10,7,6,12,8,11,NaN,14,9,10,7,5,7
19/07/2016,14,NaN,NaN,11,9,7,NaN,12,14,9,11,7,11,NaN,8,NaN,9,11,10,15,14,NaN,14,14,8,11,13,NaN,NaN,12,NaN,11,14,10,11,NaN,12,12,NaN,NaN,NaN,13,NaN,NaN,11
16/08/2016,14,6,9,17,8,8,10,9,7,9,7,10,NaN,NaN,12,8,8,7,NaN,7,11,NaN,NaN,9,NaN,5,8,9,NaN,8,NaN,10,12,9,9,7,7,7,NaN,NaN,NaN,8,NaN,NaN,7
17/08/2016,14,5,8,16,14,9,18,18,11,15,13,15,NaN,11,14,10,13,11,NaN,13,15,NaN,NaN,13,NaN,8,10,16,NaN,10,NaN,20,20,12,13,13,9,12,NaN,13,11,8,NaN,NaN,10
19/08/2016,24,6,5,10,10,7,8,6,9,9,11,NaN,NaN,8,10,10,12,10,NaN,13,18,16,NaN,16,13,7,10,5,NaN,NaN,NaN,7,15,8,12,16,8,9,NaN,14,8,9,7,8,8
