Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
13/01/2012,24.6,4.4,1.8,4.8,-52.5,26.7,248.2,0,12,3,26,22,11,33,14,No data,No data,No data,No data,23,17,No data,15,14,20,No data,16,19,13,14,17,No data,21,11,13,10,18,14,14,19,14,21,No data,25,No data,26,16,No data,14,No data,13,17
14/01/2012,18.7,0,14.8,14.8,-41.8,25.6,180,0,22,5,32,20,19,30,18,No data,No data,No data,No data,16,19,No data,24,21,40,No data,33,27,30,20,33,No data,26,26,22,24,39,27,12,14,19,40,19,22,No data,22,24,No data,26,No data,22,40
15/01/2012,17.4,-3,15,15.3,-26.6,20.3,168.5,4,15,9,13,17,18,18,15,No data,No data,No data,No data,13,25,No data,18,19,40,No data,22,20,18,19,20,No data,20,38,14,19,21,19,12,15,22,22,16,17,No data,14,14,No data,35,No data,20,29
16/01/2012,16.3,3.9,14.1,14.6,-34,22.4,195.5,0,19,13,19,27,21,37,28,No data,No data,No data,No data,16,34,No data,19,23,42,No data,29,31,28,28,29,No data,26,38,25,14,23,28,22,18,23,33,22,27,No data,25,23,No data,32,No data,29,22
17/01/2012,16.4,10.6,17.6,20.5,-21.2,23.1,211.1,5,23,16,10,31,31,56,42,No data,No data,No data,No data,26,23,No data,26,36,70,No data,38,36,29,40,36,No data,35,No data,43,26,38,41,24,33,33,No data,31,No data,No data,55,26,No data,31,No data,34,39
18/01/2012,12.1,25.8,-3.4,26,-24,28.6,277.5,16,10,4,7,13,11,No data,11,No data,No data,No data,No data,20,11,No data,19,14,22,No data,19,24,18,21,23,No data,18,13,12,24,17,13,No data,19,14,No data,No data,18,No data,17,22,No data,15,No data,10,20
19/01/2012,10.7,28.6,-6.2,29.3,-3.1,29.4,282.2,16,4,2,4,No data,4,No data,7,No data,No data,No data,No data,No data,9,No data,8,5,10,No data,3,7,5,6,8,No data,7,4,3,7,8,3,No data,10,6,6,10,8,No data,6,5,No data,8,No data,5,6
20/01/2012,13.8,23.5,-6.3,24.3,-7.5,24.6,284.9,16,5,No data,4,6,5,No data,12,No data,No data,No data,No data,11,10,No data,6,6,9,No data,8,11,7,10,11,No data,7,7,7,6,7,6,No data,13,6,13,10,6,No data,9,7,No data,9,No data,6,5
21/01/2012,6.4,34.3,-22.4,41,12.1,41.4,303.2,17,5,3,6,4,7,No data,9,No data,No data,No data,No data,8,11,No data,6,4,9,No data,5,8,7,8,10,No data,7,6,6,7,6,6,2,10,8,11,7,8,No data,7,6,No data,9,No data,7,5
22/01/2012,11.2,19.4,-20.4,28.2,8.9,28.5,316.4,17,4,1,7,6,8,No data,11,No data,No data,No data,No data,10,9,No data,7,7,10,No data,6,9,7,9,11,No data,7,6,7,8,7,7,6,14,9,13,10,9,No data,12,7,No data,10,No data,8,7
23/01/2012,15.7,13,-11.8,17.6,-4.6,17.7,312.3,17,4,2,10,9,4,No data,14,No data,No data,No data,No data,10,10,No data,7,9,10,No data,8,11,9,9,11,No data,7,5,8,9,8,7,8,14,9,14,11,8,No data,12,8,9,8,No data,7,6
24/01/2012,15.6,12.6,5.7,13.8,5.8,14.1,245.6,15,7,0,7,5,9,No data,7,No data,No data,No data,No data,13,13,No data,13,9,18,No data,11,17,12,16,18,No data,15,13,8,10,17,10,5,14,15,15,12,15,No data,12,13,13,14,No data,7,12
25/01/2012,6.1,17.4,27.1,32.2,35.7,36.8,212.7,25,10,No data,4,5,8,No data,3,No data,No data,No data,No data,9,9,No data,9,5,16,No data,8,12,9,10,12,No data,7,11,No data,12,7,4,1,13,6,9,No data,6,No data,7,11,7,13,No data,3,10
26/01/2012,9.8,15.3,4.7,16,63.4,35.5,252.9,20,8,No data,6,No data,7,No data,No data,No data,No data,No data,No data,7,9,No data,6,4,9,No data,No data,9,5,6,9,No data,6,7,No data,6,5,4,1,8,4,8,7,6,No data,6,5,6,9,No data,2,6
27/01/2012,21.4,10.9,-9.6,14.5,26.8,19.8,311.3,27,10,2,5,No data,7,10,10,No data,No data,No data,No data,10,12,No data,8,6,10,No data,No data,10,7,9,10,No data,9,7,No data,8,6,5,4,11,7,9,11,8,No data,10,9,7,9,No data,4,9
28/01/2012,27.8,4.4,3.7,5.8,-9.5,7.5,229.6,5,15,6,23,20,14,21,15,No data,No data,No data,No data,18,21,No data,13,17,14,No data,13,18,12,14,16,No data,20,12,No data,17,15,15,8,17,25,14,19,30,No data,15,17,27,15,No data,16,18
29/01/2012,27.1,-0.1,15.6,15.6,-17.6,17.9,179.4,4,14,4,5,29,27,39,25,No data,No data,No data,No data,25,18,No data,17,28,28,No data,20,25,19,No data,22,No data,26,23,No data,21,40,19,10,21,24,25,21,28,No data,25,22,37,25,No data,29,28
30/01/2012,25,-4.8,17.8,18.5,5.8,18.7,164.9,14,No data,12,11,24,22,32,25,No data,No data,No data,No data,33,22,No data,No data,25,26,No data,24,30,24,No data,26,No data,22,22,No data,33,23,26,6,28,28,30,28,25,No data,27,29,32,22,No data,27,21
31/01/2012,25.7,-9.6,13.3,16.4,-18.7,18.9,144,3,14,22,28,48,39,47,42,No data,No data,No data,No data,45,29,No data,No data,51,39,No data,49,54,49,No data,48,No data,37,26,No data,43,48,42,24,46,41,46,50,39,No data,47,49,49,28,No data,42,37
01/02/2012,30.4,-4.3,10.1,11,-36.1,21.1,156.9,0,11,6,19,18,14,27,26,No data,No data,No data,No data,32,15,No data,No data,18,16,No data,21,26,25,No data,25,No data,12,8,23,15,14,23,26,36,16,26,31,16,No data,28,No data,18,12,No data,18,11
02/02/2012,29.6,1.4,6.3,6.5,-40.1,21.1,192.9,0,15,6,21,15,15,18,14,No data,No data,No data,No data,No data,16,No data,11,12,14,No data,8,14,No data,No data,13,No data,13,12,12,9,13,12,9,No data,19,12,10,17,No data,15,No data,17,19,No data,16,13
03/02/2012,32,8.3,8.7,12,-23.5,16.8,224,5,22,16,25,25,23,28,22,No data,No data,No data,No data,No data,24,No data,24,26,31,No data,16,21,No data,No data,23,No data,30,24,19,17,38,23,20,No data,27,25,15,35,No data,20,11,38,26,No data,24,30
04/02/2012,26.8,20.5,16.7,26.5,9.8,26.9,231,15,18,7,12,27,24,31,24,No data,No data,No data,No data,29,17,No data,32,29,33,No data,27,33,27,No data,40,No data,21,27,21,No data,35,29,17,27,22,36,31,25,No data,30,20,30,28,No data,23,34
05/02/2012,25.9,13.2,-4.2,13.9,3.4,14,287.7,16,No data,3,11,23,27,32,12,No data,No data,No data,No data,28,11,No data,25,20,No data,No data,21,20,22,18,No data,No data,32,10,14,No data,26,22,7,22,23,23,26,31,No data,20,20,23,12,No data,9,32
06/02/2012,31.1,3.9,-1,4,-13.3,7.8,283.8,0,No data,2,21,20,13,36,19,No data,No data,No data,No data,35,No data,No data,24,26,No data,No data,28,36,34,No data,No data,No data,24,10,16,No data,31,24,7,34,23,42,26,29,No data,34,18,33,13,No data,13,35
07/02/2012,31.8,5.4,16.6,17.4,-35.7,25,198.2,0,12,4,14,27,20,25,21,No data,No data,No data,No data,39,No data,No data,17,25,27,No data,25,34,No data,No data,35,No data,22,16,22,25,23,24,15,38,21,31,25,30,No data,33,21,24,23,No data,25,24
08/02/2012,31.2,8.8,18.2,20.3,-23.5,23.4,205.9,5,21,No data,18,17,20,19,19,No data,No data,No data,No data,21,30,No data,13,15,23,No data,12,19,16,No data,18,No data,17,20,17,12,14,14,17,18,19,17,15,21,No data,16,11,19,22,No data,20,21
09/02/2012,32.1,6.2,3.9,7.3,-15.5,10.7,237.7,0,17,No data,16,31,31,33,34,No data,No data,No data,No data,30,27,No data,26,26,45,No data,21,29,26,No data,28,No data,33,34,No data,24,28,27,23,30,36,34,24,34,No data,29,19,36,34,No data,31,33
10/02/2012,32.2,7.8,14.3,16.3,-3.9,16.4,208.7,15,19,12,17,29,29,32,28,No data,No data,No data,No data,24,22,No data,25,28,42,No data,27,36,34,No data,35,No data,34,35,No data,22,35,30,14,27,31,40,28,30,No data,28,23,36,34,No data,30,35
11/02/2012,31.5,3.1,1.8,3.6,-9,5.8,240.5,0,17,13,13,34,41,47,35,No data,No data,No data,No data,No data,29,No data,33,41,51,No data,39,52,No data,No data,51,No data,44,44,No data,39,39,49,28,51,43,63,43,38,No data,47,38,41,45,No data,42,49
12/02/2012,30.7,5.8,-5.4,8,-30.4,17.2,312.9,0,4,8,27,42,49,54,36,No data,No data,No data,No data,49,22,No data,20,42,24,No data,42,50,53,38,56,No data,62,18,No data,32,29,49,26,50,58,58,46,63,No data,46,36,56,19,No data,45,26
13/02/2012,28.1,7.4,-22.8,24,-2.8,24.1,341.9,18,5,3,6,16,15,14,10,No data,No data,No data,No data,21,10,No data,10,19,13,No data,17,23,22,18,22,No data,16,8,No data,13,14,18,No data,28,12,22,20,15,No data,23,15,18,11,No data,13,7
14/02/2012,24.5,11.9,-24.1,26.9,-19.8,28.6,333.6,17,8,4,8,14,12,13,No data,No data,No data,No data,No data,13,14,No data,10,12,11,No data,9,16,14,12,15,No data,10,7,No data,9,12,10,No data,13,10,13,11,11,No data,11,6,13,10,No data,9,7
15/02/2012,23,12.1,-21.2,24.4,-37.1,30.7,330.3,7,5,1,6,8,No data,8,No data,No data,No data,No data,No data,12,11,No data,5,7,8,No data,7,14,12,10,12,No data,8,4,5,5,10,6,No data,10,7,10,9,8,No data,5,5,9,No data,No data,7,3
16/02/2012,19.9,20.1,-9.1,22.1,-18.2,23.9,294.3,17,6,3,5,6,No data,11,11,No data,No data,No data,No data,13,11,No data,9,7,10,No data,9,14,13,11,12,No data,9,6,No data,12,10,7,No data,12,8,11,14,8,No data,10,8,10,No data,No data,No data,6
17/02/2012,13.5,24.4,2.8,24.6,-18.2,26.2,263.5,16,8,1,6,5,No data,16,14,No data,No data,No data,No data,14,10,No data,10,9,10,No data,14,17,18,15,16,No data,9,7,12,11,7,11,No data,13,7,13,17,7,No data,13,12,6,9,No data,4,5
18/02/2012,8.9,22.1,-16.8,27.8,31.8,32,307.2,27,3,-1,5,4,No data,6,5,No data,No data,No data,No data,7,8,No data,5,4,8,No data,2,7,8,7,10,No data,3,3,3,7,5,3,No data,8,4,6,6,3,No data,6,3,6,9,No data,4,3
19/02/2012,18.7,13,-7.1,14.8,-45.3,27.1,298.8,0,4,1,8,8,No data,13,8,No data,No data,No data,No data,No data,8,No data,6,8,8,No data,13,10,11,No data,12,No data,4,4,6,11,7,7,No data,13,4,13,7,6,No data,14,9,7,9,No data,4,4
20/02/2012,15.9,31.4,2.3,31.5,-17.4,32.7,265.8,16,6,0,6,8,No data,15,10,No data,No data,No data,No data,20,9,No data,10,8,12,No data,14,15,15,22,18,No data,6,4,7,11,7,11,No data,24,6,16,14,6,No data,21,11,8,10,No data,4,7
21/02/2012,15.7,23.9,12.7,27.1,-11.2,27.7,242,15,6,0,4,7,No data,10,7,No data,No data,No data,No data,11,8,No data,8,7,10,No data,7,10,12,14,No data,No data,5,5,5,8,6,6,No data,9,3,8,9,4,No data,8,5,6,9,No data,2,5
22/02/2012,9.2,29.4,4.7,29.8,9.8,30.2,260.9,16,5,0,3,5,No data,9,6,No data,No data,No data,No data,19,7,No data,6,6,8,No data,8,12,14,14,9,No data,12,3,4,No data,6,7,No data,13,4,12,12,3,No data,No data,9,No data,9,No data,3,3
23/02/2012,11.9,29.8,4,30.1,-11.4,30.7,262.3,16,6,0,4,5,No data,9,4,No data,No data,No data,No data,11,8,No data,6,7,9,No data,7,14,15,19,11,No data,18,4,6,No data,4,8,No data,9,6,13,12,5,No data,No data,9,No data,9,No data,2,3
24/02/2012,17.3,21.1,-11.9,24.2,-35.4,30,299.5,7,5,1,5,6,No data,8,6,No data,No data,No data,No data,14,10,No data,7,7,8,No data,6,13,12,14,12,No data,15,5,8,10,6,7,No data,10,7,10,9,7,No data,No data,8,No data,10,No data,5,4
25/02/2012,19.9,14.8,-4.4,15.5,-25.1,19.9,286.5,6,6,0,6,11,No data,16,13,No data,No data,No data,No data,20,10,No data,8,10,10,No data,9,14,15,13,13,No data,14,6,6,15,13,10,No data,21,6,16,14,7,No data,15,11,12,10,No data,5,5
26/02/2012,18.5,16,9.4,18.6,-32,24.5,239.6,5,8,0,7,14,No data,22,13,No data,No data,No data,No data,24,8,No data,11,12,14,No data,15,19,19,21,20,No data,18,7,8,19,14,14,No data,19,10,18,19,11,No data,20,14,12,10,No data,6,9
27/02/2012,11.9,23.7,3.3,23.9,-26.2,27.3,262.1,6,6,1,5,7,No data,9,5,No data,No data,No data,No data,13,9,No data,12,12,13,No data,11,No data,15,16,15,No data,15,4,7,17,6,10,No data,12,5,13,16,8,No data,14,14,6,9,No data,3,7
28/02/2012,13.4,15.9,2.7,16.1,-38.7,25.2,260.4,0,No data,2,6,10,No data,13,14,No data,No data,No data,No data,15,11,No data,9,12,8,No data,No data,No data,22,25,22,No data,18,7,10,21,12,15,No data,13,8,17,22,9,No data,11,20,10,13,No data,6,3
01/12/2012,16.2,5.8,-16.7,17.6,0.1,17.6,341,18,3,1,11,15,8,No data,No data,No data,No data,No data,No data,28,7,No data,10,23,15,No data,20,25,20,20,24,No data,25,8,14,18,No data,No data,24,22,20,18,18,26,No data,27,No data,27,3,25,10,11
02/12/2012,14.5,7.2,4.3,8.4,9,9.5,239.4,25,9,2,23,13,19,No data,No data,No data,No data,No data,No data,28,9,No data,8,18,22,No data,17,16,15,16,18,No data,29,11,9,16,No data,No data,20,19,23,13,16,36,No data,18,No data,22,6,32,10,16
03/12/2012,9.7,12.1,-4.3,12.8,45.6,26.1,289.4,20,8,0,8,6,No data,No data,No data,No data,No data,No data,No data,9,5,No data,11,9,16,No data,6,11,6,8,7,No data,10,13,7,13,No data,No data,8,10,6,7,9,8,No data,9,No data,9,8,5,5,12
04/12/2012,10.4,4.2,-9.7,10.6,44.7,24.7,336.7,20,5,1,9,7,1,No data,No data,No data,No data,No data,No data,9,4,No data,6,9,9,No data,8,13,7,8,9,No data,9,7,9,11,No data,No data,8,10,7,8,9,6,No data,10,No data,9,4,6,6,5
05/12/2012,11.2,0.5,-16,16,-8.6,16.6,358.2,18,4,2,17,10,0,12,No data,No data,No data,No data,No data,15,6,No data,5,12,9,No data,9,17,8,11,13,No data,8,6,9,10,No data,No data,15,12,9,10,9,10,No data,16,No data,13,4,10,7,5
06/12/2012,8.7,23,9.2,24.8,38.2,31.3,248.3,26,9,1,10,11,No data,14,No data,No data,No data,No data,No data,14,3,No data,9,12,11,No data,10,16,9,13,13,No data,16,9,11,13,11,12,22,14,10,12,11,12,No data,18,No data,15,5,14,5,9
07/12/2012,13.8,-3.8,-25.8,26.1,24.6,28.8,8.5,18,4,0,7,5,No data,4,No data,No data,No data,No data,No data,6,4,No data,4,6,7,No data,3,9,2,4,5,No data,8,5,3,9,6,5,9,5,5,2,5,5,No data,6,No data,9,3,4,4,4
08/12/2012,18.7,18.8,-7.5,20.2,-14.5,21.5,291.7,16,7,1,8,10,6,8,No data,No data,No data,No data,No data,18,3,No data,8,14,9,No data,14,20,13,14,17,No data,18,6,6,16,13,13,18,16,10,17,13,12,No data,17,No data,13,2,14,5,6
09/12/2012,18.1,8.9,-23.6,25.2,4.6,25.3,339.3,18,4,2,8,6,3,5,No data,No data,No data,No data,No data,10,3,No data,3,7,8,No data,5,11,5,6,7,No data,5,6,4,9,7,No data,8,7,6,5,8,7,No data,9,No data,9,3,6,5,4
10/12/2012,22.4,-5.9,-5.8,8.3,-34.6,19.2,45.3,0,5,2,20,12,2,13,No data,No data,No data,No data,No data,11,6,No data,5,11,9,No data,6,13,4,6,6,No data,8,6,9,8,9,No data,14,9,9,4,7,10,No data,18,No data,16,4,11,8,6
11/12/2012,23,-2,5.5,5.8,-34.9,18.4,160,0,9,6,46,22,22,25,No data,No data,No data,No data,No data,No data,15,No data,13,19,16,No data,19,28,19,18,20,No data,32,11,22,15,25,15,18,20,33,16,14,31,No data,25,No data,21,7,30,25,13
12/12/2012,13.1,-0.3,9.4,9.4,-5,9.8,177.9,14,7,6,51,26,23,27,13,No data,No data,No data,No data,No data,18,No data,24,21,31,No data,35,35,26,34,34,No data,27,20,30,23,25,25,13,14,34,38,24,25,No data,31,No data,32,15,26,31,30
13/12/2012,1.9,-5.1,13.2,14.2,-3.9,14.3,158.9,14,23,10,21,36,25,35,24,No data,No data,No data,No data,No data,16,No data,28,31,45,No data,29,40,27,34,33,No data,33,33,30,30,30,35,24,31,29,37,27,31,No data,36,No data,41,22,30,34,37
14/12/2012,-8.9,-10.4,18.3,21.1,73.9,42.5,150.3,20,12,6,21,13,14,12,15,No data,No data,No data,No data,No data,11,No data,16,16,26,No data,14,20,11,13,15,No data,18,22,12,21,18,14,8,7,18,12,15,17,No data,No data,No data,20,16,17,19,22
15/12/2012,-9,15.3,6.3,16.5,58.5,33.6,247.7,20,9,1,12,7,3,6,No data,No data,No data,No data,No data,No data,4,No data,7,7,12,No data,4,11,2,5,6,No data,16,10,5,9,6,5,9,6,8,3,9,7,No data,10,5,9,3,9,6,7
16/12/2012,-1.9,8.3,15.2,17.3,38.1,25.8,208.6,20,12,2,14,7,7,6,No data,No data,No data,No data,No data,No data,5,No data,13,9,21,No data,5,10,2,6,5,No data,8,17,4,12,10,6,9,6,9,3,8,9,No data,11,5,15,10,9,7,14
17/12/2012,6.8,5.3,-0.4,5.3,48.1,24.6,274.7,20,10,8,11,6,4,8,No data,No data,No data,No data,No data,No data,13,No data,10,9,19,No data,6,11,3,6,7,No data,7,22,6,12,8,No data,8,6,7,2,10,11,No data,10,6,12,19,9,6,13
18/12/2012,13.2,-1.6,7.3,7.5,-20.7,12.8,167.7,0,18,5,27,24,17,21,No data,No data,No data,No data,No data,No data,9,No data,12,22,14,No data,14,19,11,14,16,No data,24,12,15,23,16,No data,13,17,23,14,15,32,No data,22,14,30,7,25,23,14
19/12/2012,10.9,-3.4,28.1,28.3,-10.3,28.8,173.1,14,11,4,14,18,10,11,No data,No data,No data,No data,No data,No data,7,No data,10,17,21,No data,18,22,13,17,17,No data,16,10,13,21,19,15,9,10,14,15,19,18,No data,13,17,22,7,16,20,15
20/12/2012,8.9,-11.6,13.3,17.7,37.1,25.6,138.7,20,18,2,No data,5,0,4,No data,No data,No data,No data,No data,7,8,No data,11,6,12,No data,6,10,3,7,6,No data,5,14,No data,14,7,5,10,4,4,2,8,6,No data,No data,4,8,11,5,5,9
21/12/2012,10.8,-1.2,11.2,11.3,10.2,12.4,173.9,14,16,2,No data,8,5,8,No data,No data,No data,No data,No data,8,4,No data,7,12,14,No data,9,13,9,10,9,No data,11,8,No data,13,16,9,15,11,11,5,11,14,No data,12,8,16,4,10,10,9
22/12/2012,5.4,-1.3,26.5,26.6,55.3,38.3,177.2,20,12,0,No data,6,4,3,No data,No data,No data,No data,No data,7,3,No data,11,6,18,No data,7,11,7,6,5,No data,16,12,2,12,10,No data,9,5,9,1,8,9,No data,No data,No data,12,8,10,6,12
23/12/2012,0.6,20.9,-0.7,20.9,42.6,29.8,272,20,6,1,No data,7,4,7,No data,No data,No data,No data,No data,9,3,No data,5,8,9,No data,8,10,8,6,5,No data,6,7,7,11,6,No data,11,9,7,4,11,8,No data,No data,No data,8,3,7,5,5
24/12/2012,-3.7,8.1,9.8,12.7,36.6,22.2,219.4,20,8,0,17,7,5,4,No data,No data,No data,No data,No data,8,3,No data,10,8,14,No data,7,10,8,6,5,No data,8,11,6,11,9,No data,8,6,10,3,9,10,No data,8,No data,12,7,11,8,12
25/12/2012,-3.5,14.7,-5.3,15.6,46.8,28.1,289.9,20,11,1,18,6,3,3,No data,No data,No data,No data,No data,6,3,No data,8,6,11,No data,5,6,No data,4,3,No data,4,10,4,8,4,No data,7,5,6,2,5,6,No data,5,3,8,9,6,6,9
26/12/2012,1.7,11.5,7.1,13.5,32,21,238.2,20,6,0,8,5,2,6,No data,No data,No data,No data,No data,9,2,No data,6,7,9,No data,6,9,No data,5,6,No data,5,7,6,9,5,No data,10,7,6,3,7,7,No data,7,3,8,5,6,5,7
27/12/2012,5.2,5.8,-6.7,8.8,-1,8.8,319.2,17,9,1,13,7,3,5,No data,No data,No data,No data,No data,9,3,No data,12,9,10,No data,7,9,No data,6,5,No data,9,10,5,12,10,No data,12,8,8,3,9,13,No data,8,4,17,5,11,9,10
28/12/2012,1.2,27,27.5,38.6,16.2,39.4,224.5,15,9,0,6,5,2,3,No data,No data,No data,No data,No data,9,3,No data,6,8,11,No data,6,9,No data,5,6,No data,7,10,4,9,7,No data,10,6,6,2,7,8,No data,6,3,9,5,6,4,7
29/12/2012,-8,25.7,11.6,28.2,22.4,30.3,245.8,15,9,2,9,5,No data,4,No data,No data,No data,No data,No data,9,4,No data,5,6,7,No data,7,9,No data,6,4,No data,5,5,4,10,4,No data,10,7,3,3,9,6,No data,9,3,8,1,5,3,4
30/12/2012,-2.2,39.5,6.3,40,9.5,40.3,260.9,16,4,0,5,6,3,6,No data,No data,No data,No data,No data,11,3,No data,6,7,7,No data,6,8,No data,5,4,No data,4,5,7,9,5,No data,12,8,5,3,9,7,No data,8,3,7,1,5,5,4
31/12/2012,-5.1,27.5,-3.3,27.7,38.6,33.8,276.8,26,6,0,5,4,1,5,No data,No data,No data,No data,No data,9,3,No data,5,7,7,No data,6,9,No data,5,5,No data,5,7,5,8,6,No data,11,7,3,2,9,7,No data,8,4,8,2,4,5,4
01/01/2013,4.7,19.9,-15.9,25.5,0.3,25.5,308.5,17,6,0,7,5,No data,5,No data,No data,No data,No data,No data,8,3,No data,5,6,8,No data,7,No data,No data,5,6,No data,4,5,5,9,5,No data,9,7,6,3,8,7,No data,8,4,7,3,6,5,5
02/01/2013,13.2,24.2,2.9,24.4,-17.7,26,263.1,16,6,0,8,No data,No data,5,No data,No data,No data,No data,No data,11,2,No data,10,9,10,No data,9,No data,No data,9,7,No data,8,6,6,14,8,No data,12,7,6,4,10,9,No data,9,6,10,2,8,8,6
03/01/2013,19.1,19.4,2,19.6,-50.1,31.8,264,0,12,3,9,No data,No data,2,4,No data,No data,No data,No data,15,5,No data,10,12,13,No data,10,No data,No data,8,9,No data,10,6,6,15,9,7,8,7,8,4,13,9,No data,7,9,7,2,8,4,7
04/01/2013,22.7,16,5.3,16.9,-49.4,29.9,251.6,0,13,2,10,No data,No data,5,8,No data,No data,No data,No data,13,6,No data,10,11,12,No data,10,No data,No data,8,9,No data,13,9,6,15,6,7,9,8,8,6,14,15,No data,8,8,8,6,12,11,5
05/01/2013,23.3,14.5,14.4,20.4,-16.2,22,225.1,15,11,2,11,No data,No data,15,No data,No data,No data,No data,No data,13,5,No data,16,14,19,No data,11,No data,No data,10,11,No data,17,15,9,20,11,9,10,6,16,7,13,14,No data,9,12,11,6,16,12,13
06/01/2013,20.4,10.2,17.7,20.4,-26.2,24.2,209.8,5,9,1,16,No data,No data,11,No data,No data,No data,No data,No data,12,6,No data,19,15,20,No data,14,No data,No data,15,17,No data,15,12,13,20,16,11,8,12,16,9,17,13,No data,12,12,15,8,16,11,17
07/01/2013,15.8,9.5,13.6,16.6,-9.9,17.3,214.8,15,11,1,11,No data,No data,7,No data,No data,No data,No data,No data,11,7,No data,18,11,18,No data,10,No data,No data,11,10,No data,13,15,8,17,11,9,10,10,13,7,13,14,No data,11,6,15,10,15,10,17
08/01/2013,18.5,17.7,3.9,18.1,0.5,18.1,257.6,16,12,1,11,No data,No data,10,No data,No data,No data,No data,No data,11,5,No data,21,15,17,No data,11,No data,No data,11,11,No data,11,8,14,19,16,10,13,12,11,6,14,12,No data,11,8,20,5,11,8,13
09/01/2013,14.5,8.2,-2.2,8.5,-32,18.1,284.9,0,7,2,24,18,No data,16,No data,No data,No data,No data,No data,14,6,No data,8,20,14,No data,15,No data,No data,10,15,No data,16,11,12,18,17,12,15,14,13,12,14,17,No data,17,No data,19,4,15,20,9
10/01/2013,15.3,1.8,3.7,4.1,13.6,7.9,205.3,20,7,5,35,26,No data,25,24,No data,No data,No data,No data,23,9,No data,15,25,17,No data,26,No data,No data,19,26,No data,32,11,23,20,25,16,17,23,20,17,24,34,No data,28,16,24,6,30,35,12
11/01/2013,15.1,1.7,13.3,13.4,3.9,13.5,187.1,14,10,3,22,19,No data,11,13,No data,No data,No data,No data,31,11,No data,12,24,24,No data,25,No data,No data,29,31,No data,31,15,10,15,28,17,12,14,22,18,23,29,No data,15,16,31,12,27,30,16
12/01/2013,16.9,-11,10.5,15.2,20.2,18.3,133.7,23,5,6,20,20,No data,10,14,No data,No data,No data,No data,19,11,No data,8,20,17,No data,19,No data,No data,19,19,No data,17,13,11,16,19,14,9,9,16,14,19,15,No data,10,12,20,8,16,17,13
13/01/2013,19,9.5,2.6,9.8,1.3,9.8,254.8,16,6,1,29,26,No data,24,19,No data,No data,No data,No data,21,4,No data,17,26,22,No data,17,No data,No data,20,19,No data,20,13,25,24,21,20,24,18,18,16,16,23,No data,20,14,28,10,24,24,17
14/01/2013,16.7,6.3,-11.6,13.2,30.4,20.1,331.4,20,9,0,7,13,No data,11,15,No data,No data,No data,No data,16,6,No data,18,18,22,No data,16,No data,No data,16,15,No data,No data,17,11,20,16,13,17,13,17,10,14,17,No data,15,10,18,14,16,9,20
15/01/2013,10.2,1.9,2.7,3.3,-9.6,5.8,215.2,0,16,4,10,21,No data,22,12,No data,No data,No data,No data,17,9,No data,12,No data,17,No data,15,No data,No data,15,15,No data,No data,12,10,17,18,No data,13,17,No data,18,13,21,No data,18,12,27,12,20,18,16
16/01/2013,9.1,2.6,12.2,12.5,-8.3,13.1,192,14,14,5,12,No data,No data,29,23,No data,No data,No data,No data,30,11,No data,38,23,No data,No data,29,No data,32,22,30,No data,No data,29,27,30,28,No data,15,25,No data,28,18,20,No data,30,No data,27,21,21,25,31
17/01/2013,9,0.1,25.3,25.3,-20.2,27.3,180.2,14,10,9,7,21,No data,23,20,No data,No data,No data,No data,29,15,No data,31,23,No data,No data,38,No data,37,32,33,No data,No data,30,25,36,27,29,13,20,29,No data,24,23,No data,29,18,33,21,25,26,29
18/01/2013,4,-7.4,24.9,26,30.4,30.1,163.6,24,8,9,No data,28,No data,16,16,No data,No data,No data,No data,28,14,No data,25,28,No data,No data,31,No data,34,32,32,No data,No data,21,17,28,29,28,14,16,22,No data,31,24,No data,16,23,29,18,23,24,27
19/01/2013,3.5,-14.1,6.4,15.5,8.3,16,114.5,13,6,3,17,24,No data,26,25,No data,No data,No data,No data,28,5,No data,12,25,No data,No data,24,No data,28,23,24,No data,20,7,26,22,22,26,25,27,18,21,22,18,No data,27,20,21,5,21,23,12
20/01/2013,-0.2,-13.8,9.4,16.8,2,16.8,124.3,13,5,1,9,12,No data,17,16,No data,No data,No data,No data,27,4,No data,8,15,No data,No data,18,No data,21,18,19,No data,8,6,16,17,10,17,23,22,7,15,18,11,No data,21,25,12,4,9,9,7
21/01/2013,3,-13.3,6,14.7,30.5,21.1,114.4,20,11,2,No data,17,No data,21,20,No data,No data,No data,No data,34,4,No data,19,21,No data,No data,24,No data,27,24,22,No data,14,8,23,30,20,24,24,26,14,24,20,16,No data,30,No data,20,7,16,17,16
