Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
01/03/2010,7.7,2.9,-4.2,5.1,-18,10.3,325.2,0,4,3,18,No data,No data,20,13,No data,No data,No data,No data,13,9,No data,7,15,12,No data,14,13,18,9,12,No data,12,7,15,10,19,12,15,No data,12,17,No data,16,No data,18,12,17,5,32,8,9
02/03/2010,17.1,1.2,3.5,3.7,-31,15.9,199.5,0,4,3,No data,No data,No data,26,13,No data,No data,No data,No data,20,10,No data,11,23,15,No data,21,22,23,15,22,No data,24,10,14,21,23,18,16,No data,17,20,No data,29,No data,No data,18,28,9,No data,17,15
03/03/2010,19.1,-4.2,8.7,9.7,-6.2,10.1,154.2,13,10,8,No data,No data,No data,16,16,No data,No data,No data,No data,12,16,No data,19,11,17,No data,11,14,16,9,11,No data,10,23,16,16,13,13,No data,No data,13,14,No data,13,No data,No data,No data,14,15,No data,11,18
04/03/2010,23.6,-3.3,-3.3,4.7,-28.4,14.9,45.8,0,14,15,No data,No data,No data,14,13,No data,No data,No data,No data,11,27,No data,10,11,16,No data,10,12,No data,7,7,No data,12,23,14,7,15,10,No data,No data,14,9,No data,17,No data,No data,No data,17,14,No data,13,15
05/03/2010,24.7,7.5,-12.2,14.3,-31.7,21.3,328.4,0,2,9,24,No data,No data,28,24,No data,No data,No data,No data,18,10,No data,12,24,21,No data,21,22,25,17,19,No data,23,17,22,15,29,21,14,No data,18,20,No data,25,No data,No data,19,29,10,No data,12,18
06/03/2010,22.5,1.4,0.6,1.5,-43.6,21.9,246.5,0,3,2,9,No data,No data,14,12,No data,No data,No data,No data,15,8,No data,3,11,11,No data,12,15,17,13,13,No data,15,7,10,7,12,13,9,No data,12,13,No data,16,No data,No data,13,16,3,No data,8,8
07/03/2010,23.7,-0.1,7.8,7.8,-57.1,29.6,178.9,0,10,15,15,No data,No data,15,15,No data,No data,No data,No data,12,22,No data,9,14,22,No data,12,14,No data,11,11,No data,12,18,17,7,14,15,13,No data,16,13,No data,17,No data,No data,12,19,11,No data,17,18
08/03/2010,24.2,-5.4,3.3,6.3,-46.6,24.1,121.5,0,12,24,32,No data,No data,No data,12,No data,No data,No data,No data,10,27,No data,20,16,28,No data,10,15,15,11,10,No data,23,23,14,10,20,13,12,No data,22,11,No data,26,No data,No data,11,20,20,No data,28,26
09/03/2010,25.8,-1.4,-1.3,1.9,-47.1,23.6,47,0,10,8,44,No data,No data,No data,17,No data,No data,No data,No data,14,No data,No data,8,15,23,No data,11,14,15,10,10,No data,18,12,18,7,16,14,11,No data,17,11,No data,22,No data,No data,12,19,9,No data,17,25
10/03/2010,24.1,0.2,-3.1,3.1,-47.6,24,355.4,0,10,11,34,No data,No data,No data,8,No data,No data,No data,No data,11,18,No data,7,5,17,No data,10,12,14,7,8,No data,14,14,8,6,10,8,8,No data,No data,8,No data,19,No data,No data,11,16,12,No data,14,20
11/03/2010,21.6,9.1,-9.4,13.1,-21.1,16.8,316.2,7,6,8,34,No data,No data,No data,22,No data,No data,No data,No data,11,10,No data,15,22,21,No data,18,21,20,17,17,No data,20,14,29,17,No data,24,14,No data,No data,No data,No data,26,No data,No data,17,28,11,No data,15,23
12/03/2010,24.4,1.5,-14.4,14.5,-13.2,16,354.1,18,2,0,7,No data,No data,No data,16,No data,No data,No data,No data,18,6,No data,4,11,10,No data,19,20,23,14,17,No data,7,4,15,16,12,18,19,No data,5,No data,No data,10,No data,No data,18,13,2,No data,6,8
13/03/2010,25.9,11.8,-13.5,18,-22.8,21.3,318.8,7,2,1,7,No data,No data,11,11,No data,No data,No data,No data,11,4,No data,2,8,9,No data,12,13,16,9,10,No data,8,5,11,11,11,13,12,No data,7,15,No data,11,No data,No data,10,12,3,No data,5,8
14/03/2010,24.8,9.9,-13.7,16.9,-26.5,21.5,324.2,7,2,1,5,No data,No data,10,11,No data,No data,No data,No data,14,5,No data,3,7,9,No data,11,12,14,8,9,No data,6,4,9,8,11,7,11,No data,5,8,No data,10,No data,No data,10,13,2,No data,5,8
15/03/2010,20.8,11.5,-7.6,13.8,-21.6,17.5,303.4,7,3,1,7,No data,No data,14,19,No data,No data,No data,No data,9,5,No data,5,7,9,No data,10,11,15,8,9,No data,6,5,15,9,10,9,10,No data,5,11,No data,9,No data,No data,11,11,2,No data,5,9
16/03/2010,15,6.8,12,13.8,-33,21.5,209.8,0,7,3,14,No data,No data,22,23,No data,No data,No data,No data,12,7,No data,12,13,18,No data,13,15,18,12,13,No data,12,14,23,15,16,16,16,No data,11,15,No data,16,No data,No data,14,16,12,19,10,17
17/03/2010,9.9,17.4,13.6,22.1,-12.7,23,232,15,10,5,12,No data,No data,19,20,No data,No data,No data,No data,21,9,No data,16,20,18,No data,27,28,30,24,25,No data,14,15,23,22,20,25,18,No data,14,26,No data,17,No data,No data,26,22,11,22,9,21
18/03/2010,2.7,13.9,28.4,31.7,11.9,32.2,206,15,10,5,No data,No data,No data,25,25,No data,No data,No data,No data,27,8,No data,23,25,22,No data,29,30,30,29,28,No data,19,16,29,32,26,29,19,No data,19,28,No data,24,No data,No data,30,24,12,25,16,26
19/03/2010,1.7,22.1,6.4,23.1,-1.3,23.1,253.9,16,4,2,No data,No data,No data,10,11,No data,No data,No data,No data,16,6,No data,9,10,15,No data,13,13,16,11,11,No data,9,8,12,12,12,11,7,No data,9,11,No data,12,No data,No data,12,16,6,14,8,12
20/03/2010,4,8.3,-10.4,13.3,-0.7,13.3,321.2,17,5,3,No data,No data,No data,6,7,No data,No data,No data,No data,9,8,No data,4,7,11,No data,8,8,12,7,6,No data,No data,9,6,8,10,7,6,No data,10,7,No data,11,No data,3,8,14,4,16,7,14
21/03/2010,10,13,8.4,15.5,-16.9,17.7,237.2,5,5,3,No data,No data,No data,10,9,No data,No data,No data,No data,9,6,No data,8,12,15,No data,No data,12,15,12,11,No data,No data,8,10,10,15,13,6,No data,10,14,No data,15,No data,No data,12,14,4,17,5,14
22/03/2010,10.3,18.8,14.8,23.9,23,26.5,231.8,15,7,0,No data,No data,No data,8,9,No data,No data,No data,No data,9,4,No data,7,9,11,No data,No data,12,14,10,11,No data,No data,8,11,16,9,9,9,No data,5,10,No data,10,No data,7,11,9,2,14,4,12
23/03/2010,6.9,9.3,21.1,23.1,-8.7,23.5,203.7,15,8,2,10,No data,No data,9,10,No data,No data,No data,No data,15,7,No data,9,8,17,No data,No data,16,17,13,14,No data,No data,12,12,18,12,11,7,No data,8,10,No data,11,No data,12,19,13,4,14,6,13
24/03/2010,3.3,2.4,14.1,14.3,22.4,18.2,189.7,24,20,4,12,No data,No data,18,21,No data,No data,No data,No data,35,8,No data,28,18,21,No data,31,29,33,24,27,No data,No data,17,20,46,20,22,14,No data,12,23,No data,16,No data,29,40,19,8,18,10,24
25/03/2010,-0.3,-10.6,11.3,15.5,17.9,17.9,136.9,23,22,4,14,No data,No data,12,12,No data,No data,No data,No data,13,15,No data,26,13,25,No data,17,18,19,16,16,No data,No data,37,13,27,20,14,5,No data,14,15,No data,13,No data,15,18,16,No data,17,15,28
26/03/2010,0.8,2.3,7,7.4,49,25.6,198.5,20,8,2,10,No data,No data,9,9,No data,No data,No data,No data,6,5,No data,4,6,10,No data,8,9,12,7,8,No data,No data,7,9,7,7,8,9,No data,8,7,No data,8,No data,6,7,10,No data,12,5,9
27/03/2010,7.2,14.8,-11.7,18.8,35.1,25.7,308.2,27,1,0,7,No data,No data,11,12,No data,No data,No data,No data,8,5,No data,8,7,10,No data,10,10,14,8,9,No data,No data,5,11,10,10,9,9,No data,6,9,No data,10,No data,No data,9,12,No data,12,5,11
28/03/2010,7.7,6.1,-12.4,13.8,31.5,20.9,333.7,20,3,0,5,No data,No data,7,7,No data,No data,No data,No data,8,4,No data,3,7,7,No data,9,10,13,7,8,No data,No data,3,8,8,6,8,5,No data,5,8,No data,8,No data,8,8,11,No data,12,4,7
29/03/2010,1.5,-8.7,8.3,12,26,17.7,133.5,20,3,0,10,No data,No data,10,10,No data,No data,No data,No data,8,4,No data,9,9,17,No data,13,14,16,13,12,No data,No data,6,11,13,12,10,8,No data,9,12,No data,12,No data,9,12,15,No data,18,8,13
30/03/2010,1.5,-10.5,-10.5,14.9,72.4,39.1,44.9,20,4,-1,4,No data,No data,6,6,No data,No data,No data,No data,7,3,No data,10,6,16,No data,9,10,12,7,8,No data,No data,12,6,9,8,7,4,No data,7,7,No data,11,No data,5,9,9,No data,14,6,13
31/03/2010,3.6,6,-27.8,28.5,60.5,41.5,347.8,20,0,No data,5,No data,No data,3,4,No data,No data,No data,No data,4,4,No data,2,4,7,No data,5,6,9,4,No data,No data,No data,4,5,5,10,4,3,No data,3,5,No data,6,No data,3,5,6,No data,9,2,6
01/04/2010,4.3,15.9,-5,16.7,12.2,17.8,287.4,16,2,0,10,No data,No data,5,7,No data,No data,No data,No data,7,5,No data,3,4,8,No data,7,9,11,6,No data,No data,No data,4,6,5,4,5,3,No data,4,7,No data,8,No data,5,6,8,No data,10,4,6
02/04/2010,4.9,-2.3,10,10.2,46.1,25.2,166.7,20,5,4,11,No data,No data,4,5,No data,No data,No data,No data,6,8,No data,4,4,15,No data,7,9,11,6,6,No data,No data,10,5,8,8,6,5,No data,6,7,No data,8,No data,5,7,7,No data,13,6,13
03/04/2010,8.3,-2.5,-3.3,4.1,46.4,23.6,38,20,9,3,7,No data,No data,5,6,No data,No data,No data,No data,5,8,No data,5,5,14,No data,8,9,11,6,6,No data,No data,12,6,8,7,6,4,No data,6,7,No data,9,No data,5,7,10,No data,14,4,8
04/04/2010,10,10.1,-1.2,10.2,-6.8,10.7,276.9,16,4,2,5,No data,No data,6,4,No data,No data,No data,No data,7,7,No data,4,7,9,No data,10,9,14,8,8,No data,No data,7,6,12,8,7,4,No data,4,8,No data,7,No data,No data,9,9,No data,12,4,8
05/04/2010,8,21.8,31.6,38.4,12.6,38.9,214.5,15,6,1,6,No data,No data,6,6,No data,No data,No data,No data,8,4,No data,4,4,8,No data,7,9,12,7,7,No data,No data,5,7,8,5,7,7,No data,4,7,No data,6,No data,6,7,8,No data,11,3,8
06/04/2010,8.7,12.1,16.1,20.1,22,22.9,216.9,25,9,1,7,No data,No data,9,13,No data,No data,No data,No data,12,4,No data,5,7,10,No data,12,12,14,9,10,No data,No data,8,10,13,8,11,7,No data,5,11,No data,9,No data,No data,12,12,No data,14,5,10
07/04/2010,17.5,9.6,-2.1,9.9,-7.3,10.5,282.5,16,5,1,8,No data,No data,6,7,No data,No data,No data,No data,21,6,No data,8,9,10,No data,22,20,24,15,17,No data,No data,7,6,28,11,13,6,No data,8,14,No data,14,No data,No data,21,17,9,15,6,11
08/04/2010,23,12.4,-2.9,12.7,-30.3,19.8,283,0,5,1,9,No data,No data,12,10,No data,No data,No data,No data,12,7,No data,7,9,11,No data,13,13,16,12,13,No data,No data,7,12,10,15,11,7,13,9,11,No data,18,No data,No data,14,16,11,18,6,10
09/04/2010,25,3.9,9.4,10.2,-41.4,23.1,202.9,0,8,2,13,No data,No data,24,17,No data,No data,No data,No data,21,7,No data,12,13,16,No data,25,No data,25,18,24,No data,No data,11,14,15,19,18,12,22,15,17,No data,21,No data,No data,22,22,14,24,15,14
10/04/2010,25.9,0.6,9.4,9.4,-41.7,22.9,183.4,0,12,3,17,No data,No data,32,25,No data,No data,No data,No data,13,11,No data,22,20,28,No data,19,17,20,15,18,No data,No data,20,22,14,28,22,20,20,24,22,No data,29,No data,No data,16,30,29,36,29,21
11/04/2010,27.2,-3.4,2.8,4.5,-34.1,17.6,129.3,0,10,9,33,No data,No data,9,10,No data,No data,No data,No data,10,16,No data,4,6,12,No data,12,11,15,10,10,No data,No data,7,12,9,9,11,10,11,16,10,No data,18,No data,No data,11,11,9,23,17,9
12/04/2010,27.5,-5.8,-5,7.6,-24.9,14.6,49,0,8,8,23,No data,No data,26,26,No data,No data,No data,No data,15,14,No data,10,21,23,No data,19,20,22,18,19,No data,No data,13,28,15,26,22,17,20,12,18,No data,27,No data,No data,18,28,15,20,17,14
13/04/2010,26.5,-8.6,-6,10.5,-18.7,14.1,55.4,1,7,5,15,No data,No data,19,19,No data,No data,No data,No data,14,9,No data,5,14,17,No data,13,15,17,10,12,No data,No data,10,22,7,12,13,20,16,13,12,No data,16,No data,No data,12,14,12,18,17,14
14/04/2010,23.5,-6.5,-4,7.7,-16.5,11.3,58.9,0,3,4,10,No data,No data,16,17,No data,No data,No data,No data,14,6,No data,7,14,11,No data,19,21,22,16,17,No data,No data,6,18,16,18,17,16,17,9,15,No data,14,No data,No data,19,19,8,16,11,11
15/04/2010,22.6,-3.2,-7,7.7,-32.9,18.2,24.7,0,5,6,18,No data,No data,23,30,No data,No data,No data,No data,22,9,No data,4,22,13,No data,19,20,22,16,18,No data,No data,8,30,17,16,17,24,25,11,18,No data,15,No data,No data,19,23,10,18,11,10
16/04/2010,21.1,5.5,-2.6,6.1,-46,23.8,294.8,0,9,8,14,No data,No data,14,14,No data,No data,No data,No data,10,11,No data,8,18,21,No data,12,14,16,10,12,No data,No data,14,15,10,18,11,13,11,14,12,No data,21,No data,No data,11,20,16,23,11,18
17/04/2010,15.9,11.1,-5.4,12.4,-13.2,14,295.6,7,3,1,14,No data,No data,21,22,No data,No data,No data,No data,17,4,No data,26,22,27,No data,22,20,24,17,21,No data,No data,14,21,14,31,17,28,20,24,19,No data,31,No data,No data,17,36,19,32,19,24
18/04/2010,16.2,-3,-6,6.6,-12.9,9.3,26.3,1,3,0,7,No data,No data,35,32,No data,No data,No data,No data,37,3,No data,11,27,19,No data,27,27,30,24,29,No data,No data,6,27,13,24,26,26,39,22,27,No data,31,No data,No data,24,29,8,38,23,16
19/04/2010,16.6,7.9,-0.6,8,-6.5,8.6,274.1,16,4,2,6,No data,No data,42,34,No data,No data,No data,No data,19,7,No data,3,23,13,No data,15,19,21,17,22,No data,No data,9,39,8,16,28,17,31,6,25,No data,16,No data,No data,13,24,11,15,12,11
20/04/2010,17.4,5.8,-15.8,16.8,-10.4,17.6,339.7,18,2,1,7,No data,No data,12,11,No data,No data,No data,No data,19,5,No data,4,13,9,No data,14,16,17,13,14,No data,No data,4,17,10,11,14,11,18,5,13,No data,11,No data,No data,16,11,7,12,5,8
21/04/2010,17.3,1.2,-6.6,6.7,-32.4,17.5,349.2,0,3,0,12,No data,No data,13,12,No data,No data,No data,No data,11,5,No data,4,12,8,No data,11,14,14,10,11,No data,No data,5,12,9,8,12,11,9,6,10,No data,10,No data,No data,12,12,7,12,6,7
22/04/2010,13.6,4,-4.3,5.9,-22.1,12.5,316.8,0,4,6,22,No data,No data,19,18,No data,No data,No data,No data,12,9,No data,13,24,17,No data,13,14,17,14,13,No data,No data,12,17,10,20,21,13,13,14,17,No data,21,No data,No data,9,23,17,22,10,15
23/04/2010,11.1,1.1,5.6,5.7,-17.1,10.3,191.6,0,3,12,24,No data,No data,29,25,No data,No data,No data,No data,17,13,No data,30,28,27,No data,20,22,21,22,21,No data,No data,23,27,19,34,27,25,19,23,23,No data,29,No data,No data,14,30,27,31,18,25
24/04/2010,14.9,-1.2,15.2,15.2,-0.4,15.2,175.3,14,18,21,28,No data,No data,38,42,No data,No data,No data,No data,39,29,No data,31,35,37,No data,40,37,38,No data,36,No data,No data,37,44,32,35,37,37,43,27,33,No data,32,No data,No data,37,38,45,38,30,38
25/04/2010,19,8.4,7.1,11,22.2,15.6,229.7,20,35,11,9,No data,No data,17,20,No data,No data,No data,No data,28,28,No data,27,24,32,No data,32,34,35,No data,32,No data,No data,27,20,39,26,28,10,34,18,26,No data,20,No data,No data,38,21,28,26,17,32
26/04/2010,19.2,13.1,0.9,13.2,-16,15.4,266,6,4,1,7,No data,No data,8,12,No data,No data,No data,No data,13,5,No data,7,12,10,No data,13,15,15,No data,11,No data,No data,6,12,13,12,11,9,11,5,10,No data,9,No data,No data,13,11,7,13,3,10
27/04/2010,18.4,7.3,17.8,19.3,-20.5,21.8,202.3,4,8,3,12,No data,No data,11,15,No data,No data,No data,No data,15,6,No data,11,15,12,No data,20,No data,21,14,17,No data,No data,13,13,19,No data,14,12,16,11,12,No data,14,No data,No data,19,12,14,18,8,13
28/04/2010,12,14.7,14.1,20.4,12,21.2,226.2,15,10,6,10,No data,No data,15,19,No data,No data,No data,No data,27,7,No data,12,18,15,No data,18,No data,20,15,16,No data,No data,10,18,21,No data,17,18,31,14,17,No data,16,No data,No data,19,18,13,20,10,18
29/04/2010,7.6,10.8,0.1,10.9,3.8,11,269.3,16,4,0,6,No data,No data,12,11,No data,No data,No data,No data,23,6,No data,10,19,11,No data,23,No data,27,22,24,No data,No data,6,11,23,No data,17,10,36,6,No data,No data,10,No data,No data,23,15,7,13,4,11
30/04/2010,8.7,10.3,-3.5,10.9,19.9,14.8,288.8,26,3,2,6,No data,No data,7,8,No data,No data,No data,No data,8,6,No data,9,10,12,No data,10,No data,14,8,No data,No data,No data,6,7,9,10,8,6,9,6,No data,No data,13,No data,No data,11,11,5,15,6,10
01/05/2010,13.8,-3.9,-4.1,5.7,12,8.2,43.6,20,4,2,8,No data,No data,7,9,No data,No data,No data,No data,9,6,No data,6,9,10,No data,12,No data,15,8,9,No data,No data,7,7,11,10,8,5,8,7,No data,No data,9,No data,No data,12,17,6,11,4,10
02/05/2010,19.9,-6.1,-11.8,13.3,0.9,13.3,27.3,11,2,2,6,No data,No data,7,7,No data,No data,No data,No data,4,5,No data,2,9,6,No data,11,No data,14,8,No data,No data,No data,4,8,7,6,10,5,6,5,No data,No data,8,No data,No data,9,9,5,12,4,6
03/05/2010,24.9,-1.9,-11.7,11.9,-26,17.6,9.5,0,3,2,6,No data,No data,9,8,No data,No data,No data,No data,6,8,No data,1,8,6,No data,7,No data,12,6,No data,No data,No data,5,9,5,6,10,6,6,No data,No data,No data,8,No data,No data,6,10,5,12,4,6
04/05/2010,25,4,-9.5,10.4,-25.9,16.6,337,0,4,4,11,No data,No data,10,9,No data,No data,No data,No data,8,9,No data,4,11,10,No data,9,No data,12,8,No data,No data,No data,7,11,13,11,13,7,8,No data,No data,No data,11,No data,No data,8,13,9,15,7,10
05/05/2010,22.4,1.7,-7.7,7.8,-2.4,7.9,347.5,18,4,2,6,No data,No data,10,17,No data,No data,No data,No data,11,7,No data,14,18,17,No data,15,No data,19,16,17,No data,No data,10,10,8,20,19,12,17,No data,18,No data,16,No data,No data,9,23,11,17,7,17
06/05/2010,18,-8.6,-8,11.8,5.7,12.2,47.1,11,2,0,6,No data,No data,20,16,No data,No data,No data,No data,9,4,No data,7,17,16,No data,14,No data,17,14,16,No data,No data,6,15,8,19,20,15,17,No data,15,No data,17,No data,No data,11,23,5,15,7,11
07/05/2010,17.4,-13.7,-4.1,14.3,-9.6,15.1,73.4,12,6,3,7,No data,No data,10,11,No data,No data,No data,No data,11,8,No data,6,12,10,No data,12,No data,16,10,12,No data,No data,7,10,9,11,11,10,13,No data,10,No data,10,No data,No data,10,16,9,13,5,10
08/05/2010,17.6,-9.6,-8.5,12.8,-14.8,14.8,48.7,1,4,3,8,No data,No data,9,10,No data,No data,No data,No data,7,6,No data,6,10,11,No data,8,No data,13,6,8,No data,No data,7,10,6,11,9,7,9,No data,7,No data,11,No data,No data,7,13,8,14,6,11
09/05/2010,13.8,-4.2,-9.1,10,-16.3,12.9,24.5,1,3,2,8,No data,No data,11,12,No data,No data,No data,No data,9,8,No data,3,12,9,No data,12,No data,15,9,10,No data,No data,6,12,6,10,10,7,10,No data,9,No data,9,No data,No data,9,12,8,12,5,8
10/05/2010,14.3,-2.8,-12.6,12.9,-15.3,15,12.8,8,2,1,6,No data,No data,9,12,No data,No data,No data,No data,7,4,No data,3,12,9,No data,11,No data,13,8,9,No data,No data,6,12,5,10,10,9,10,No data,8,No data,11,No data,No data,7,14,6,13,6,7
11/05/2010,14.6,-0.8,-8.8,8.9,-4,9.1,5.5,18,2,1,8,No data,No data,11,12,No data,No data,No data,No data,6,5,No data,4,10,15,No data,8,No data,11,6,8,No data,No data,7,11,4,9,8,13,7,9,6,No data,17,No data,No data,6,17,8,17,7,12
12/05/2010,14.4,1.4,-0.4,1.5,-26.8,13.5,285.1,0,2,2,8,No data,No data,14,11,No data,No data,No data,No data,9,5,No data,3,12,11,No data,9,10,14,8,10,No data,No data,8,12,5,10,12,11,11,10,8,No data,14,No data,No data,6,18,10,17,9,7
13/05/2010,10.3,11.3,10.3,15.3,6.2,15.6,227.8,15,10,5,12,No data,No data,18,14,No data,No data,No data,No data,14,8,No data,8,14,19,No data,13,17,19,13,16,No data,No data,12,14,6,13,15,8,17,10,14,No data,14,No data,No data,9,15,12,17,8,16
14/05/2010,12.3,7.5,1,7.6,14.7,10.6,262.1,26,6,1,9,No data,No data,9,No data,No data,No data,No data,No data,15,7,No data,12,18,17,No data,19,18,21,16,18,No data,No data,10,9,22,15,18,6,17,10,14,No data,12,No data,No data,16,14,11,17,5,16
15/05/2010,13.4,14.9,0.5,14.9,-0.2,14.9,268,16,4,3,8,No data,No data,10,10,No data,No data,No data,No data,16,8,No data,7,15,11,No data,17,15,20,14,16,No data,No data,7,12,19,14,13,7,10,9,11,No data,13,No data,No data,17,20,9,16,5,10
16/05/2010,15.2,10.2,-5,11.4,1.1,11.4,296.3,17,4,2,5,No data,No data,9,8,No data,No data,No data,No data,12,6,No data,6,11,9,No data,12,12,16,10,12,No data,No data,7,8,11,10,9,10,12,5,11,No data,9,No data,No data,12,10,10,13,3,9
17/05/2010,20.4,7,-0.9,7.1,-24.8,14.3,277.1,0,4,2,7,No data,No data,8,7,No data,No data,No data,No data,11,8,No data,6,13,13,No data,12,13,18,10,13,No data,No data,6,9,9,12,10,6,9,7,9,No data,9,No data,No data,10,12,9,12,3,9
18/05/2010,23.3,3.4,11.5,12,-21.7,16.2,196.7,4,9,3,11,No data,No data,12,12,No data,No data,No data,No data,17,9,No data,12,19,15,No data,23,24,24,20,24,No data,No data,14,12,11,20,17,12,12,9,14,No data,15,No data,No data,18,18,18,19,8,15
19/05/2010,24.1,4.9,5.2,7.2,-23.8,13.9,223.7,0,14,2,8,No data,No data,10,11,No data,No data,No data,No data,18,6,No data,18,18,17,No data,20,19,24,17,19,No data,No data,11,10,19,No data,17,13,16,12,15,No data,15,No data,No data,16,14,20,19,6,18
20/05/2010,27,3.8,3.7,5.3,-28.8,15.3,226.2,0,12,2,12,No data,No data,10,10,No data,No data,No data,No data,18,8,No data,8,16,15,No data,22,22,27,No data,22,No data,No data,6,11,18,No data,16,14,15,10,13,No data,15,No data,No data,18,15,14,16,7,11
21/05/2010,26.8,-0.3,4.1,4.1,-33,17,175.2,0,18,9,12,No data,No data,16,17,No data,No data,No data,No data,21,17,No data,13,17,19,No data,24,24,27,No data,24,No data,No data,11,16,10,No data,17,15,16,8,12,No data,16,No data,No data,21,22,13,16,9,15
22/05/2010,25.1,-0.4,1.4,1.4,-24.4,12.3,164,0,14,6,17,No data,No data,No data,10,No data,No data,No data,No data,15,13,No data,8,12,No data,No data,19,19,22,11,20,No data,No data,14,12,9,No data,13,11,13,21,14,No data,21,No data,No data,12,15,20,25,15,No data
23/05/2010,20.7,1.8,-2.4,3,-14.2,7.7,322.3,0,7,12,18,No data,No data,No data,12,No data,No data,No data,No data,12,19,No data,9,14,19,No data,16,12,19,11,12,No data,No data,15,11,9,No data,No data,16,10,23,11,No data,20,No data,No data,10,18,18,29,19,No data
24/05/2010,15.4,-3,-10.1,10.6,-13.8,12.6,16.2,8,5,6,8,No data,No data,No data,No data,No data,No data,No data,No data,18,11,No data,10,21,23,No data,15,14,20,13,16,No data,No data,14,16,14,No data,17,13,16,18,11,No data,23,No data,No data,14,28,15,22,9,19
25/05/2010,13.8,-5.8,-6.8,9,-15.5,11.9,40.6,1,3,3,6,No data,No data,19,No data,No data,No data,No data,No data,20,6,No data,3,15,13,No data,13,15,18,12,14,No data,No data,6,18,8,9,17,27,21,15,13,No data,18,No data,No data,10,16,7,23,11,10
26/05/2010,13,-1.2,-9,9.1,0.8,9.1,7.9,18,3,3,4,No data,No data,12,No data,No data,No data,No data,No data,10,6,No data,3,12,19,No data,10,13,15,11,12,No data,No data,11,14,6,10,12,17,10,10,10,No data,15,No data,No data,8,16,10,17,7,13
27/05/2010,11.9,4,-8,8.9,18.4,12.8,333.4,20,3,0,6,No data,No data,13,No data,No data,No data,No data,No data,15,5,No data,6,13,12,No data,17,15,21,No data,14,No data,No data,6,12,11,11,13,10,13,4,10,No data,8,No data,No data,15,11,9,10,2,11
28/05/2010,11.8,7.9,-0.3,8,-1.5,8,272.2,16,3,1,7,No data,No data,6,No data,No data,No data,No data,No data,10,5,No data,5,11,10,No data,11,10,14,8,10,No data,No data,4,9,11,8,8,9,8,5,7,No data,7,No data,No data,9,10,7,11,2,7
29/05/2010,13.2,0.1,4.6,4.6,31.1,16.2,181.9,20,7,4,13,No data,No data,11,No data,No data,No data,No data,No data,11,9,No data,8,12,17,No data,13,12,15,11,12,No data,No data,9,10,11,12,10,7,10,9,8,No data,13,No data,No data,11,15,11,18,6,14
30/05/2010,14.6,-1.4,-12.8,12.9,1.7,12.9,6.2,18,5,3,5,No data,No data,6,No data,No data,No data,No data,No data,8,7,No data,6,10,10,No data,8,7,11,7,6,No data,No data,8,6,9,8,7,6,7,6,No data,No data,9,No data,No data,7,11,10,13,4,13
31/05/2010,17.1,-0.8,7,7.1,-20.7,12.5,173.5,0,6,4,9,No data,No data,10,No data,No data,No data,No data,No data,12,7,No data,8,16,14,No data,15,12,17,12,13,No data,No data,9,10,11,14,13,7,8,10,No data,No data,13,No data,No data,12,17,11,18,8,13
01/03/2011,31,4.2,3.7,5.6,-49.5,25.4,228.3,0,8,4,18,No data,No data,No data,19,No data,No data,No data,No data,36,15,No data,12,24,20,No data,22,25,No data,18,19,No data,17,18,No data,18,18,17,10,22,21,No data,35,25,No data,20,No data,25,21,No data,19,22
02/03/2011,29.8,5.3,2,5.7,-36.6,19.2,249.3,0,18,17,29,No data,No data,No data,17,No data,No data,No data,No data,55,24,No data,10,27,25,No data,42,45,No data,39,40,No data,21,22,21,34,19,32,14,46,27,No data,54,30,No data,36,No data,24,21,No data,26,22
03/03/2011,32.2,-2.3,-0.7,2.4,-33.4,16.9,73.2,0,8,17,47,No data,No data,No data,37,No data,No data,No data,No data,34,35,No data,9,31,45,No data,30,32,27,28,27,No data,40,37,41,21,26,29,22,42,45,23,36,48,No data,34,No data,45,38,No data,52,42
04/03/2011,28.4,2.2,-3.6,4.3,-24.6,13,328.1,0,6,16,51,No data,35,22,20,No data,No data,No data,No data,48,27,No data,15,24,38,No data,26,28,No data,26,26,No data,24,45,24,13,19,23,28,45,43,23,27,33,No data,38,No data,32,34,No data,40,44
05/03/2011,28.1,-3.9,-0.4,3.9,-29.8,15.4,83.6,0,9,14,32,No data,23,26,30,No data,No data,No data,No data,16,20,No data,14,36,18,No data,15,20,No data,20,19,No data,25,16,37,9,30,18,35,42,28,18,14,31,No data,31,No data,34,19,No data,32,23
