Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
17/08/2011,15.5,2.5,-2.9,3.9,-10.1,6.4,318.8,0,4,1,No data,No data,No data,10,No data,No data,No data,No data,No data,9,10,No data,No data,6,8,No data,7,11,12,8,8,No data,13,6,No data,4,10,6,8,9,No data,9,8,13,No data,11,9,11,11,No data,3,No data
18/08/2011,15.9,-3.5,-3.5,4.9,-13.4,8.3,45.2,0,7,2,No data,No data,No data,12,No data,No data,No data,No data,No data,9,11,No data,No data,7,14,No data,6,12,10,7,8,No data,17,6,No data,4,13,7,8,10,No data,9,8,16,No data,8,16,15,11,No data,7,No data
19/08/2011,11.4,10.1,13.7,17.1,-6.6,17.4,216.3,15,5,2,No data,No data,No data,14,No data,No data,No data,No data,No data,11,10,No data,No data,10,12,No data,14,17,15,14,14,No data,16,7,No data,10,11,9,12,14,No data,14,16,14,No data,14,13,11,12,No data,5,No data
20/08/2011,11.8,14,13.1,19.2,3.6,19.3,226.8,15,7,3,No data,No data,No data,12,No data,No data,No data,No data,No data,12,11,No data,No data,6,10,No data,12,16,14,15,12,No data,12,6,No data,12,7,8,12,12,No data,14,13,9,No data,13,14,No data,9,No data,2,No data
21/08/2011,13.1,11.6,-1.8,11.7,15.9,14.2,279,26,6,2,No data,No data,No data,11,No data,No data,No data,No data,No data,12,10,No data,No data,5,10,No data,10,13,13,11,12,No data,12,6,No data,13,8,6,11,11,No data,10,15,12,No data,11,14,11,10,No data,4,No data
22/08/2011,16.3,3.4,-2.9,4.5,-20.5,11.2,310.2,0,7,3,No data,No data,No data,12,No data,No data,No data,No data,No data,10,10,No data,No data,6,10,No data,9,11,12,9,10,No data,14,6,No data,6,8,8,9,11,No data,11,11,14,No data,11,8,13,No data,No data,5,No data
23/08/2011,15.1,-3.8,5.1,6.4,10.9,8.4,142.9,23,7,4,No data,No data,No data,14,No data,No data,No data,No data,No data,14,10,No data,No data,8,9,No data,10,14,13,13,10,No data,12,7,No data,10,10,8,11,11,No data,11,13,15,No data,11,10,No data,No data,No data,8,No data
24/08/2011,12.3,5.3,5.4,7.6,19,12.1,225,20,9,3,No data,No data,No data,8,No data,No data,No data,No data,No data,10,9,No data,No data,7,14,No data,13,15,16,14,11,No data,11,8,No data,18,12,6,6,10,No data,10,15,14,No data,10,13,No data,12,No data,5,No data
25/08/2011,10.7,-1.7,11,11.1,36.6,21.4,171.2,20,7,2,No data,No data,No data,7,No data,No data,No data,No data,No data,8,9,No data,No data,4,12,No data,6,11,No data,8,7,No data,9,8,No data,8,6,4,5,7,No data,7,9,12,No data,6,6,No data,12,No data,4,No data
26/08/2011,11.5,-1.6,-6.8,7,30.8,16.9,13.3,20,No data,7,No data,No data,No data,9,No data,No data,No data,No data,No data,7,16,No data,No data,6,15,No data,8,12,No data,8,9,No data,15,16,No data,6,14,5,6,6,12,10,7,16,No data,6,5,15,16,No data,9,No data
27/08/2011,15.1,10.8,-14.8,18.4,21.7,21.3,323.8,27,4,4,No data,No data,No data,8,No data,No data,No data,No data,No data,10,14,No data,No data,5,9,No data,9,11,No data,9,8,No data,13,8,No data,6,9,6,5,7,5,9,10,14,No data,7,8,9,12,No data,3,No data
28/08/2011,14.9,14.2,-22.4,26.6,16.8,27.8,327.5,17,2,1,No data,No data,No data,8,No data,No data,No data,No data,No data,11,8,No data,No data,3,6,No data,6,8,No data,6,6,No data,No data,4,No data,4,6,4,4,7,4,8,7,10,No data,6,5,7,8,No data,3,No data
29/08/2011,14.1,11.1,-14.5,18.3,-16.8,20.1,322.4,17,2,0,No data,No data,No data,9,No data,No data,No data,No data,No data,10,8,No data,No data,3,6,No data,5,8,No data,6,6,No data,No data,4,No data,4,5,3,8,8,4,7,8,9,No data,6,5,7,7,No data,3,No data
30/08/2011,12.6,4.9,-6.7,8.4,-23.5,14.4,323.7,0,No data,1,No data,No data,No data,8,No data,No data,No data,No data,No data,10,8,No data,No data,5,7,No data,7,9,No data,7,7,No data,10,5,No data,5,6,5,6,7,5,8,7,10,No data,7,6,10,7,No data,3,No data
31/08/2011,12,-1.4,-0.5,1.4,-28.2,14.2,70.5,0,2,2,No data,No data,No data,16,No data,No data,No data,No data,No data,13,9,No data,No data,7,10,No data,13,14,No data,11,12,No data,15,6,No data,4,10,8,10,11,9,12,13,16,No data,13,10,12,10,No data,3,No data
01/06/2012,17.1,-2.5,-2.3,3.4,-30.2,15.5,46.7,0,5,4,8,13,No data,No data,No data,No data,No data,No data,No data,11,14,No data,7,10,No data,No data,13,16,16,14,No data,No data,17,7,13,8,12,11,No data,8,15,12,14,16,No data,11,No data,19,No data,8,6,5
02/06/2012,14.9,-10.3,3.5,10.9,-8.9,11.8,108.8,12,4,2,14,11,20,No data,No data,No data,No data,No data,No data,20,10,No data,6,10,No data,No data,10,16,14,13,No data,No data,21,8,24,8,11,18,No data,20,20,19,11,18,No data,23,No data,16,No data,18,17,7
03/06/2012,13.4,-7,-4.6,8.4,-2.2,8.5,56.6,11,4,1,5,4,2,No data,No data,No data,No data,No data,No data,16,9,No data,5,4,No data,No data,9,12,10,10,No data,No data,4,4,6,7,4,7,No data,10,4,12,10,5,No data,11,No data,6,No data,4,5,4
04/06/2012,14.5,-0.7,-6.6,6.6,-22.5,13.1,6,0,4,3,6,8,3,No data,No data,No data,No data,No data,No data,12,12,No data,5,7,No data,No data,5,9,6,6,No data,No data,6,5,7,6,5,6,No data,No data,6,6,7,8,No data,7,No data,9,No data,5,5,4
05/06/2012,10.9,0.3,8.7,8.8,2.3,8.8,182.3,14,6,6,8,8,10,No data,No data,No data,No data,No data,No data,12,14,No data,8,8,No data,No data,9,13,10,11,No data,No data,11,11,6,10,9,8,No data,No data,11,10,11,12,No data,8,No data,14,No data,11,11,10
06/06/2012,5.3,-1.9,4.2,4.6,36.5,18.8,155.2,20,9,6,12,6,4,No data,No data,No data,No data,No data,No data,11,No data,No data,9,7,No data,No data,8,11,9,9,No data,No data,9,8,6,9,6,6,No data,No data,7,7,11,7,No data,10,No data,7,No data,5,5,9
07/06/2012,3.6,-12.2,10.1,15.9,54.6,31.6,129.6,20,11,6,8,5,4,No data,No data,No data,No data,No data,No data,10,No data,No data,11,6,No data,No data,8,11,8,10,No data,No data,8,10,4,9,7,6,No data,No data,6,8,10,7,No data,10,No data,8,No data,6,5,8
08/06/2012,6.7,5.3,-10.3,11.6,64.5,34.3,332.6,20,15,4,7,2,3,No data,No data,No data,No data,No data,No data,12,No data,No data,6,4,No data,No data,7,10,7,8,No data,No data,8,8,5,7,3,6,No data,9,5,6,12,4,No data,10,No data,5,No data,4,4,4
09/06/2012,10.3,5.1,-7,8.6,22,14,323.8,20,12,3,4,5,3,No data,No data,No data,No data,No data,No data,9,No data,No data,6,5,No data,No data,7,8,6,7,No data,No data,7,7,7,6,4,5,No data,6,6,6,10,6,No data,8,No data,6,No data,4,4,5
10/06/2012,10.4,-3.9,-2.6,4.7,10.8,7.2,57,20,6,5,7,8,No data,No data,No data,No data,No data,No data,No data,10,No data,No data,10,7,No data,No data,9,12,9,10,No data,No data,9,11,8,9,7,8,No data,7,8,9,12,9,No data,10,No data,9,No data,6,6,8
11/06/2012,10.2,-7.9,-5.5,9.6,18,13.2,55.2,21,4,3,11,13,6,No data,No data,No data,No data,No data,No data,10,No data,No data,8,10,No data,No data,11,14,11,7,No data,No data,12,7,12,11,10,6,No data,3,9,6,16,14,No data,5,No data,16,No data,12,12,6
12/06/2012,14,-2.3,-9.5,9.8,8.1,10.6,13.9,18,4,2,8,9,1,No data,No data,No data,No data,No data,No data,9,No data,No data,6,8,No data,No data,7,12,5,7,No data,No data,6,6,11,7,6,7,No data,6,6,7,9,7,No data,8,No data,11,No data,5,5,5
13/06/2012,16.8,-0.4,-3,3,-4.6,3.8,7.7,8,4,2,11,12,10,No data,No data,No data,No data,No data,No data,12,No data,No data,7,10,No data,No data,9,12,7,9,No data,No data,14,5,12,8,12,10,No data,6,14,8,9,14,No data,10,No data,21,No data,13,18,7
14/06/2012,14.8,-16.5,16.4,23.2,2.2,23.3,134.7,13,3,4,18,12,12,No data,No data,No data,No data,No data,No data,16,No data,No data,8,11,16,No data,12,15,12,No data,No data,No data,14,5,10,8,10,11,No data,11,15,12,14,15,No data,14,No data,16,No data,12,16,8
15/06/2012,11.8,-12.8,14.2,19.1,53.6,32.9,138.1,20,4,1,7,8,4,No data,No data,No data,No data,No data,No data,10,No data,No data,9,8,14,No data,8,12,9,No data,No data,No data,7,10,8,10,8,7,No data,7,6,9,12,7,No data,9,No data,11,No data,5,6,7
16/06/2012,11.9,3,-2.8,4.1,50.7,25.7,313.8,20,6,1,6,6,3,No data,No data,No data,No data,No data,No data,11,No data,No data,8,7,12,No data,8,12,9,No data,No data,No data,8,8,No data,9,6,8,No data,10,5,9,12,6,No data,12,No data,9,No data,4,4,6
17/06/2012,15.2,6.8,-3.7,7.7,-1.1,7.7,298.3,17,6,2,5,4,3,No data,No data,No data,No data,No data,No data,14,No data,No data,7,6,9,No data,7,10,10,No data,No data,No data,1,4,No data,7,4,5,No data,7,5,7,12,6,No data,8,No data,9,No data,4,4,5
18/06/2012,15.7,2,3.3,3.9,0.1,3.9,211.5,-1,6,1,8,6,No data,No data,No data,No data,No data,No data,No data,12,No data,No data,9,6,17,No data,9,10,9,No data,No data,No data,6,6,No data,8,8,5,No data,6,6,8,10,10,No data,8,No data,12,No data,6,6,7
19/06/2012,16.1,2.1,1.2,2.4,-7,4.2,239.9,0,8,3,6,8,No data,No data,No data,No data,No data,No data,No data,14,No data,No data,9,8,17,No data,10,13,13,No data,No data,No data,4,6,No data,12,8,7,No data,8,7,9,15,8,No data,12,No data,10,No data,6,5,9
20/06/2012,15.1,-4.2,6.5,7.8,-14.9,10.8,147.2,3,6,4,9,13,No data,No data,No data,No data,No data,No data,No data,15,No data,No data,10,11,No data,No data,12,16,14,No data,No data,No data,8,7,10,12,8,11,No data,11,11,12,14,10,No data,14,No data,13,No data,8,12,8
21/06/2012,12.4,-9.6,4.4,10.5,37.9,21.7,114.7,20,10,6,12,10,8,No data,No data,No data,No data,No data,No data,16,No data,No data,17,10,18,No data,14,16,16,No data,No data,No data,9,16,10,23,11,10,No data,No data,10,13,17,12,No data,14,No data,12,No data,11,10,13
22/06/2012,14.5,9.4,-6.7,11.5,56.3,30.4,305.5,20,11,3,6,5,6,No data,No data,No data,No data,No data,No data,14,No data,No data,7,5,9,No data,9,10,8,No data,No data,No data,7,9,6,6,4,6,No data,No data,7,6,12,6,No data,9,9,10,No data,5,5,4
23/06/2012,15,13.1,0,13.1,25.8,18.4,270,26,6,1,6,5,5,No data,No data,No data,No data,No data,No data,11,No data,No data,7,6,10,No data,7,10,8,No data,No data,No data,6,5,5,7,5,6,No data,No data,7,7,10,7,No data,9,8,9,No data,5,5,6
24/06/2012,13.4,7.3,-13.2,15.1,21.9,18.6,330.9,27,3,2,5,3,4,No data,No data,No data,No data,No data,No data,8,No data,No data,5,4,10,No data,4,7,6,No data,No data,No data,2,5,4,No data,5,4,No data,No data,6,5,7,6,No data,5,6,8,No data,3,5,5
25/06/2012,15.4,1.4,-2.7,3,-16.6,8.9,332.6,0,6,5,9,8,5,No data,No data,No data,No data,No data,No data,9,No data,No data,8,7,13,No data,9,12,10,No data,No data,No data,10,6,8,No data,8,8,No data,No data,8,9,14,8,No data,9,10,14,No data,5,7,6
26/06/2012,17.2,2.6,8.4,8.7,-2.2,8.8,197.3,14,No data,7,9,7,8,No data,No data,No data,No data,No data,No data,12,No data,No data,11,8,No data,No data,10,12,11,No data,8,No data,21,16,6,No data,No data,8,No data,No data,11,9,14,13,No data,12,9,No data,No data,10,10,12
27/06/2012,13.8,1,7.4,7.4,-3.4,7.6,188.1,14,No data,5,9,6,No data,No data,No data,No data,No data,No data,No data,9,No data,No data,11,6,No data,No data,10,13,11,No data,8,No data,17,7,5,No data,No data,6,No data,No data,5,10,No data,8,No data,8,11,No data,No data,4,3,9
28/06/2012,7.3,-5.4,11.7,12.9,48.4,27.4,155,20,10,5,8,11,No data,No data,No data,No data,No data,No data,No data,13,No data,No data,15,12,No data,No data,10,14,13,No data,10,No data,20,9,10,No data,No data,11,No data,No data,9,13,No data,11,No data,13,9,No data,No data,9,10,13
29/06/2012,4,12.2,10.4,16.1,67.6,37.4,229.7,20,10,3,5,6,4,No data,No data,No data,No data,No data,No data,10,No data,No data,8,7,No data,No data,8,11,7,6,7,No data,14,7,6,No data,6,6,No data,9,5,8,13,6,No data,9,8,9,No data,4,4,7
30/06/2012,8.7,11.4,-0.2,11.5,39,22.6,271.1,20,6,1,4,4,2,No data,No data,No data,No data,No data,No data,11,No data,No data,7,4,13,No data,6,9,7,4,6,No data,16,6,4,No data,4,5,No data,6,4,7,12,5,No data,8,7,8,No data,4,3,6
01/07/2012,10.9,9.6,-2.1,9.8,14.9,12.3,282.3,26,7,1,3,5,2,No data,No data,No data,No data,No data,No data,10,No data,No data,7,5,12,No data,6,8,6,4,4,No data,10,5,5,No data,3,5,No data,7,4,6,9,5,No data,7,6,8,No data,4,4,7
02/07/2012,12.6,0.6,8.9,8.9,13.7,11.3,184.2,24,7,1,No data,4,3,No data,No data,No data,No data,No data,No data,8,No data,No data,8,4,14,No data,8,10,7,5,4,No data,10,8,3,No data,5,5,No data,5,5,6,11,6,No data,7,6,No data,No data,4,3,No data
03/07/2012,13.6,-1.4,13.3,13.3,31.7,20.7,173.8,20,13,3,7,3,4,4,No data,No data,No data,No data,No data,8,No data,No data,9,5,15,No data,8,9,6,No data,5,No data,11,9,3,No data,5,5,No data,6,6,7,10,6,No data,7,5,No data,No data,5,4,5
04/07/2012,14,-5.7,6.9,8.9,45.4,24.4,140.3,20,15,4,7,3,3,3,No data,No data,No data,No data,No data,10,No data,No data,9,3,14,No data,6,9,6,3,5,No data,11,11,4,15,No data,4,No data,5,6,6,No data,8,No data,8,8,No data,No data,5,4,5
05/07/2012,15.1,-7.9,-1.3,8,18.3,12.2,80.6,20,25,12,15,7,No data,8,9,No data,No data,No data,No data,9,No data,No data,23,7,No data,No data,10,12,8,6,No data,No data,17,19,9,14,No data,7,No data,8,17,9,14,13,No data,10,8,13,No data,14,11,16
06/07/2012,17.3,-11.5,-8.6,14.4,33.9,22.2,53.2,20,14,6,19,14,9,10,10,No data,No data,No data,No data,10,No data,No data,12,12,18,No data,15,14,11,9,No data,No data,18,12,8,11,No data,13,No data,10,15,12,10,15,No data,10,9,No data,No data,12,11,11
07/07/2012,16.2,-10.3,-7.4,12.7,32.3,20.5,54.3,20,No data,1,No data,8,10,4,5,No data,No data,No data,No data,10,No data,No data,13,8,20,No data,8,11,8,5,No data,No data,15,11,3,10,10,7,No data,6,12,8,10,11,No data,8,9,13,No data,9,8,12
08/07/2012,14.9,-4.3,-13.1,13.8,28.8,19.9,18.4,20,No data,2,No data,12,7,10,10,No data,No data,No data,No data,9,No data,No data,11,11,18,No data,7,12,8,6,No data,No data,14,5,9,12,12,10,No data,7,10,9,8,10,No data,9,7,16,No data,8,10,10
09/07/2012,14.8,2.5,-9.9,10.2,16,13,346.1,28,No data,1,No data,4,4,No data,7,No data,No data,No data,No data,12,No data,No data,6,6,13,No data,15,13,10,8,No data,No data,11,No data,6,12,8,7,No data,7,7,7,11,8,No data,10,10,13,No data,5,3,6
10/07/2012,14.8,4.5,-8.7,9.8,20.9,14.3,332.3,20,No data,2,No data,5,4,No data,6,No data,No data,No data,No data,9,No data,No data,9,5,12,No data,9,10,7,5,No data,No data,10,5,5,10,8,5,No data,5,6,6,8,7,No data,7,7,14,No data,5,4,6
11/07/2012,14.1,5,-10.3,11.4,19.6,15.1,334,27,No data,1,9,4,2,No data,No data,No data,No data,No data,No data,7,No data,No data,6,5,10,No data,6,8,6,3,No data,No data,8,4,4,8,6,4,No data,No data,6,6,7,6,No data,6,7,9,No data,3,3,3
12/07/2012,11.5,1.6,-0.7,1.8,7.7,4.3,294.1,20,No data,3,18,3,No data,3,7,No data,No data,No data,No data,7,No data,No data,7,4,12,No data,6,8,5,3,No data,No data,8,6,3,6,5,4,No data,No data,6,5,6,6,No data,6,No data,9,No data,4,5,5
13/07/2012,7.1,-2.5,-5.5,6,18,10.9,23.9,20,No data,3,8,5,9,5,7,No data,No data,No data,No data,9,No data,No data,10,5,16,No data,7,10,6,3,No data,No data,15,6,4,6,8,5,No data,No data,14,6,7,13,No data,8,No data,14,No data,10,11,7
14/07/2012,8.3,7.1,-8.9,11.4,0.9,11.4,321.3,17,No data,3,4,7,2,7,10,No data,No data,No data,No data,9,No data,No data,4,8,10,No data,7,11,8,5,No data,No data,9,4,8,6,8,7,11,10,7,8,7,6,No data,9,7,11,No data,4,5,4
15/07/2012,11,14.6,-3.4,15,-8.1,15.5,283.1,16,5,2,5,4,2,5,6,No data,No data,No data,No data,11,No data,No data,6,5,9,No data,7,10,8,5,No data,No data,6,4,4,8,4,5,7,11,4,6,9,5,No data,8,8,8,No data,3,2,4
16/07/2012,15.7,13.6,0.2,13.7,8.9,14.4,269.1,16,7,3,6,4,3,6,7,No data,No data,No data,No data,10,No data,No data,8,5,11,No data,6,No data,7,4,No data,No data,9,5,5,6,No data,5,10,7,7,6,7,5,No data,8,7,No data,No data,5,4,4
17/07/2012,17.9,11.3,1.6,11.4,-6,11.8,262.1,16,7,2,6,5,4,6,No data,No data,No data,No data,No data,13,No data,No data,9,6,13,No data,10,No data,9,No data,7,No data,10,6,7,9,No data,7,11,8,6,9,No data,6,No data,10,9,No data,No data,4,3,4
18/07/2012,13.6,5,-6.4,8.1,32.2,18,321.8,20,8,1,4,3,No data,5,6,No data,No data,No data,No data,9,No data,No data,7,5,11,No data,8,11,7,No data,5,No data,8,4,5,9,5,4,10,6,4,6,9,4,No data,7,7,9,No data,3,3,4
19/07/2012,13.1,3.3,-10.4,10.9,-1.5,10.9,342.1,18,6,2,5,4,1,6,7,No data,No data,No data,No data,10,No data,No data,6,5,10,No data,7,10,8,No data,6,No data,8,5,4,7,6,6,9,5,4,7,9,6,No data,6,7,10,No data,3,3,4
20/07/2012,15.6,3.2,-4.1,5.3,-25.1,13.6,321.8,0,4,3,5,7,3,5,6,No data,No data,No data,No data,9,No data,No data,5,7,13,No data,10,12,9,No data,8,No data,10,4,5,8,7,6,10,6,9,7,10,8,No data,8,10,12,No data,5,3,3
21/07/2012,16.8,8.3,3.2,8.9,-39,21.5,248.8,0,6,3,8,13,6,10,10,No data,No data,No data,No data,13,No data,No data,10,10,17,No data,7,11,7,No data,8,No data,15,6,9,6,13,8,11,9,10,11,12,13,No data,16,6,17,No data,8,5,8
22/07/2012,12.5,22.8,14.1,26.8,-20.3,28.7,238.3,15,8,3,6,10,No data,9,9,No data,No data,No data,No data,14,No data,No data,12,10,14,No data,9,13,9,No data,9,No data,9,5,10,12,12,10,15,11,9,14,14,8,No data,18,9,13,No data,7,4,6
23/07/2012,11.1,17.3,9.7,19.9,-19.1,22,240.6,15,6,1,6,8,3,No data,10,No data,No data,No data,No data,17,No data,No data,9,10,No data,No data,13,15,11,10,10,No data,8,4,9,15,8,13,17,14,5,15,No data,5,No data,14,11,No data,No data,4,3,4
24/07/2012,12.8,5.9,3.9,7.1,-17.3,11.2,236.9,0,8,3,7,8,4,6,9,No data,No data,No data,No data,20,No data,No data,10,9,No data,No data,17,20,17,16,14,No data,No data,5,12,15,9,12,16,16,6,16,No data,6,No data,18,15,No data,No data,5,4,4
25/07/2012,16.9,-0.6,-3.6,3.7,-24.7,12.9,8.7,0,7,5,6,13,6,14,No data,No data,No data,No data,No data,21,No data,No data,12,15,18,No data,22,26,23,14,17,No data,17,6,13,27,No data,15,No data,16,11,18,No data,11,No data,16,25,No data,No data,9,6,7
26/07/2012,17.5,1.8,2.6,3.2,-12.6,7,215.8,0,10,3,8,21,15,22,No data,No data,No data,No data,No data,27,No data,No data,10,19,22,No data,24,27,27,23,22,No data,32,11,19,15,No data,23,No data,20,24,24,No data,22,No data,26,23,26,No data,19,17,12
27/07/2012,15.5,10,-8,12.8,20.4,16.4,308.7,27,7,3,6,13,No data,13,7,No data,No data,No data,No data,29,No data,No data,12,15,17,No data,29,30,29,24,24,No data,17,6,9,12,9,18,11,23,8,25,No data,9,No data,26,No data,15,No data,6,7,10
28/07/2012,12.2,8.8,-8,11.9,22.7,16.4,312.6,27,5,2,5,No data,3,5,6,No data,No data,No data,No data,12,No data,No data,7,6,11,No data,8,10,7,5,6,No data,13,4,5,10,7,6,9,6,5,9,13,5,No data,7,No data,7,No data,4,3,5
29/07/2012,12.4,9.7,-6.8,11.8,19,15.2,305,27,5,1,3,4,1,4,6,No data,No data,No data,No data,7,No data,No data,5,5,9,No data,5,9,6,4,4,No data,10,4,5,7,4,4,8,4,3,7,8,4,No data,6,No data,6,No data,3,3,2
30/07/2012,13.4,8.3,-1.9,8.6,6.3,9.1,282.6,16,5,2,4,3,No data,4,No data,No data,No data,No data,No data,8,No data,No data,6,6,10,No data,7,8,6,4,5,No data,11,4,4,6,6,7,8,4,4,8,9,5,No data,7,No data,8,No data,4,2,4
31/07/2012,10.6,2.1,11,11.2,2.7,11.3,190.8,14,6,4,7,5,6,6,No data,No data,No data,No data,No data,No data,No data,No data,10,6,17,No data,9,13,9,7,8,No data,No data,5,No data,No data,No data,6,12,8,7,10,12,8,No data,10,9,10,No data,6,6,7
01/08/2012,7.1,0.6,19.7,19.8,40.7,28.4,181.7,20,18,3,9,8,7,7,10,No data,No data,No data,No data,11,No data,No data,13,10,20,No data,10,15,10,10,10,No data,No data,13,No data,No data,No data,9,10,8,9,12,14,10,No data,11,10,No data,No data,7,7,10
02/08/2012,10.1,3.3,7.8,8.5,28.4,16.5,202.9,20,16,3,8,5,No data,5,8,No data,No data,No data,No data,10,No data,No data,8,6,14,No data,8,11,8,6,6,No data,16,6,No data,8,No data,6,10,7,8,10,12,6,No data,9,8,No data,5,6,4,6
03/08/2012,13.2,-1.2,9.4,9.5,37.7,21.1,172.7,20,10,5,9,5,5,6,9,No data,No data,No data,No data,10,No data,No data,11,7,17,No data,8,11,7,5,6,No data,23,9,No data,8,No data,7,10,7,8,10,11,8,No data,10,8,9,7,7,5,7
04/08/2012,12.9,-3.6,0.1,3.6,27.3,14.1,91.4,20,12,8,11,5,No data,6,8,No data,No data,No data,No data,9,No data,No data,9,7,18,No data,7,11,7,6,6,No data,28,14,6,6,No data,10,10,6,8,9,11,8,No data,9,8,10,12,6,6,7
05/08/2012,11.1,-1,-4.1,4.3,21.5,11.6,14.3,20,13,6,7,5,No data,6,6,No data,No data,No data,No data,10,No data,No data,10,6,15,No data,7,10,5,7,6,No data,21,12,6,7,No data,8,9,6,10,10,12,10,No data,8,8,10,14,11,9,8
06/08/2012,11,4.5,-5.7,7.3,12,9.4,321.4,27,10,5,5,5,3,6,8,No data,No data,No data,No data,9,No data,No data,8,6,13,No data,7,10,7,6,6,No data,14,No data,7,8,No data,6,8,5,6,9,10,9,No data,8,6,14,10,6,5,4
07/08/2012,16.6,3.3,-0.4,3.3,-10.4,6.2,277.5,0,11,2,9,4,No data,4,No data,No data,No data,No data,No data,9,No data,No data,6,5,11,No data,7,9,7,4,5,No data,11,No data,4,7,No data,5,8,4,5,8,8,6,No data,No data,3,8,4,4,3,4
08/08/2012,20.2,2.2,-1,2.5,-26.7,13.6,294,0,8,No data,9,13,No data,5,No data,No data,No data,No data,No data,11,No data,No data,8,9,11,No data,9,11,10,5,7,No data,16,6,7,10,No data,8,12,6,10,10,13,11,No data,9,5,14,6,7,6,6
09/08/2012,22,1.5,0.3,1.6,-33.6,16.9,258.9,0,6,No data,9,14,No data,16,No data,No data,No data,No data,No data,18,No data,No data,18,14,14,No data,18,20,18,14,15,No data,18,6,13,17,No data,16,11,13,13,16,No data,12,No data,17,11,18,9,No data,11,5
10/08/2012,21.8,-2.8,4.8,5.6,-31.4,16.7,150.3,0,8,9,12,15,No data,15,14,No data,No data,No data,No data,24,No data,No data,15,16,13,No data,21,26,21,19,21,No data,21,10,12,18,14,16,18,17,16,19,No data,15,No data,21,12,16,9,12,11,No data
11/08/2012,17.9,-8.2,12.9,15.3,-10.8,16.2,147.5,13,8,7,19,20,14,18,19,No data,No data,No data,No data,25,No data,No data,11,20,19,No data,17,21,15,17,17,No data,23,6,18,12,17,22,20,15,17,18,No data,15,No data,20,10,20,5,14,19,No data
12/08/2012,13.4,-5.5,13.1,14.2,10.8,15.2,157,13,9,10,22,19,18,17,17,No data,No data,No data,No data,22,No data,No data,14,15,20,No data,19,23,18,15,16,No data,25,8,17,12,16,18,13,13,20,18,No data,19,No data,16,14,23,9,18,21,No data
13/08/2012,11,-3.6,18.9,19.3,31.8,25,169.1,24,17,12,6,No data,10,5,No data,No data,No data,No data,No data,11,No data,No data,14,7,20,No data,8,12,8,7,6,No data,No data,11,4,14,9,9,8,6,No data,10,No data,11,No data,9,4,12,12,9,6,No data
14/08/2012,10,-3.1,12.4,12.8,8,13.4,165.7,14,19,5,6,No data,6,6,6,No data,No data,No data,No data,10,No data,No data,11,9,17,No data,9,11,8,6,6,No data,No data,11,5,9,9,8,10,5,11,9,No data,No data,No data,9,5,10,12,7,6,9
15/08/2012,7.6,-20.5,24.3,31.8,43.7,38.6,139.8,23,No data,10,11,No data,No data,7,No data,No data,No data,No data,No data,14,No data,No data,18,12,21,No data,16,22,16,12,15,No data,21,19,8,No data,14,9,15,9,17,11,No data,No data,No data,12,16,16,16,12,10,13
16/08/2012,8.9,2.1,18.9,19,2.8,19,186.3,14,13,4,9,6,No data,7,6,No data,No data,No data,No data,13,No data,No data,8,8,14,No data,10,13,11,7,9,No data,15,No data,6,No data,8,9,12,8,7,11,No data,No data,No data,11,5,10,6,7,6,7
17/08/2012,10.3,-1.1,13.6,13.7,17.1,16.1,175.2,24,13,1,5,6,No data,7,No data,No data,No data,No data,No data,13,No data,No data,7,8,14,No data,12,14,11,7,8,No data,14,No data,6,10,9,9,12,No data,7,11,No data,No data,No data,11,5,9,5,5,4,6
18/08/2012,10.6,7,6,9.2,7.5,10,229.4,15,8,2,7,7,No data,7,No data,No data,No data,No data,No data,13,No data,No data,8,8,13,No data,16,No data,13,8,9,No data,19,11,6,10,12,No data,12,8,7,No data,No data,No data,No data,12,7,11,4,5,4,7
19/08/2012,13.3,-1.2,7.7,7.8,-10.5,9.4,171.2,4,9,3,8,13,No data,9,No data,No data,No data,No data,No data,17,No data,No data,9,10,11,No data,13,No data,15,9,10,No data,16,7,8,17,11,No data,11,8,9,No data,No data,No data,No data,9,11,14,7,7,7,5
20/08/2012,15,8.4,6.8,10.9,-8.6,11.7,231.1,15,10,3,7,9,No data,5,7,No data,No data,No data,No data,13,No data,No data,12,8,16,No data,8,12,12,7,8,No data,18,7,7,17,11,No data,10,7,9,No data,No data,No data,No data,10,5,12,5,10,6,7
