Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
12/05/2010,0,2,2,8,NaN,NaN,14,11,NaN,NaN,NaN,NaN,9,5,NaN,3,12,11,NaN,9,10,14,8,10,NaN,NaN,8,12,5,10,12,11,11,10,8,NaN,14,NaN,NaN,6,18,10,17,9,7
17/05/2010,0,4,2,7,NaN,NaN,8,7,NaN,NaN,NaN,NaN,11,8,NaN,6,13,13,NaN,12,13,18,10,13,NaN,NaN,6,9,9,12,10,6,9,7,9,NaN,9,NaN,NaN,10,12,9,12,3,9
19/05/2010,0,14,2,8,NaN,NaN,10,11,NaN,NaN,NaN,NaN,18,6,NaN,18,18,17,NaN,20,19,24,17,19,NaN,NaN,11,10,19,NaN,17,13,16,12,15,NaN,15,NaN,NaN,16,14,20,19,6,18
20/05/2010,0,12,2,12,NaN,NaN,10,10,NaN,NaN,NaN,NaN,18,8,NaN,8,16,15,NaN,22,22,27,NaN,22,NaN,NaN,6,11,18,NaN,16,14,15,10,13,NaN,15,NaN,NaN,18,15,14,16,7,11
21/05/2010,0,18,9,12,NaN,NaN,16,17,NaN,NaN,NaN,NaN,21,17,NaN,13,17,19,NaN,24,24,27,NaN,24,NaN,NaN,11,16,10,NaN,17,15,16,8,12,NaN,16,NaN,NaN,21,22,13,16,9,15
22/05/2010,0,14,6,17,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,15,13,NaN,8,12,NaN,NaN,19,19,22,11,20,NaN,NaN,14,12,9,NaN,13,11,13,21,14,NaN,21,NaN,NaN,12,15,20,25,15,NaN
23/05/2010,0,7,12,18,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,12,19,NaN,9,14,19,NaN,16,12,19,11,12,NaN,NaN,15,11,9,NaN,NaN,16,10,23,11,NaN,20,NaN,NaN,10,18,18,29,19,NaN
27/05/2010,20,3,0,6,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,15,5,NaN,6,13,12,NaN,17,15,21,NaN,14,NaN,NaN,6,12,11,11,13,10,13,4,10,NaN,8,NaN,NaN,15,11,9,10,2,11
29/05/2010,20,7,4,13,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,11,9,NaN,8,12,17,NaN,13,12,15,11,12,NaN,NaN,9,10,11,12,10,7,10,9,8,NaN,13,NaN,NaN,11,15,11,18,6,14
31/05/2010,0,6,4,9,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,12,7,NaN,8,16,14,NaN,15,12,17,12,13,NaN,NaN,9,10,11,14,13,7,8,10,NaN,NaN,13,NaN,NaN,12,17,11,18,8,13
