Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
05/04/2015,20.3,3.1,1.5,3.4,-42.1,21.3,243.5,0,No data,23,No data,16,6,9,16,15,No data,7,No data,No data,20,19,15,14,18,No data,No data,No data,14,14,20,19
06/04/2015,25.9,7.5,0.3,7.5,-45.4,23.9,267.7,0,No data,20,No data,19,7,14,17,15,No data,9,No data,No data,21,17,18,17,20,No data,14,No data,19,14,30,15
07/04/2015,29.3,7.3,-2.2,7.6,-41,21.9,286.6,0,No data,21,No data,19,12,23,22,14,No data,9,No data,No data,22,20,14,19,21,No data,22,No data,15,19,27,17
08/04/2015,26.2,4.2,10.2,11,-32.6,19.7,202.4,0,No data,33,No data,40,17,34,22,18,No data,12,No data,No data,36,33,19,38,37,No data,30,No data,17,22,29,19
09/04/2015,18.5,10.3,8.6,13.4,-24.6,18.2,230.4,5,No data,44,No data,44,38,38,37,33,No data,24,No data,No data,41,38,39,46,40,No data,35,No data,36,41,39,41
10/04/2015,10.2,10.2,17.2,20,-1.5,20,210.8,15,No data,43,No data,44,36,45,40,40,No data,24,No data,No data,49,39,45,50,50,No data,49,No data,50,39,39,53
11/04/2015,9,24.9,1,24.9,-12.9,25.7,267.6,16,No data,7,No data,9,6,11,7,6,No data,6,No data,No data,11,7,8,11,10,No data,9,No data,9,9,10,9
12/04/2015,17.7,18.2,-5,18.8,-0.4,18.8,285.4,16,No data,5,No data,6,4,9,5,4,No data,4,No data,No data,10,7,6,10,7,No data,6,No data,5,7,10,6
13/04/2015,18.7,16.4,17.6,24,-36.4,30.2,222.9,5,No data,15,No data,10,7,9,9,9,No data,5,No data,No data,13,11,10,16,12,No data,8,No data,8,10,11,12
14/04/2015,13.2,19.2,3.3,19.4,-31.9,25.1,260.1,6,No data,12,No data,11,10,11,15,8,No data,7,No data,No data,14,15,11,20,13,No data,9,No data,9,14,15,11
15/04/2015,11.5,9.5,-6.5,11.5,-26.6,17.6,304.5,0,No data,13,No data,17,6,16,21,6,No data,5,No data,No data,19,21,9,21,17,No data,15,No data,7,24,19,10
16/04/2015,12.9,-3,1.7,3.4,-26.5,13.7,119.9,0,No data,16,No data,12,9,8,12,11,No data,7,No data,No data,14,15,15,13,13,No data,11,No data,16,14,19,17
17/04/2015,20.6,-8.5,2.3,8.8,-21.2,13.8,104.9,0,No data,7,No data,6,11,6,6,8,No data,6,No data,No data,9,8,10,7,8,No data,6,No data,12,8,15,9
18/04/2015,25.3,-9.9,3.7,10.6,-36.7,21.2,110.7,0,No data,7,No data,8,8,8,6,8,No data,6,No data,No data,11,10,9,8,9,No data,6,No data,7,8,13,7
19/04/2015,24.8,-9.2,-2,9.5,-23.9,15.2,77.5,0,No data,10,No data,8,6,7,7,8,No data,6,No data,No data,12,12,10,7,11,No data,7,No data,9,10,13,10
20/04/2015,27.8,-1.4,2.5,2.9,-26.1,13.4,151,0,No data,23,No data,16,10,13,15,20,No data,8,No data,No data,20,24,26,17,15,No data,No data,No data,23,19,20,21
21/04/2015,29.5,-0.2,-2.6,2.6,-42.3,21.3,4.4,0,No data,26,No data,14,15,11,21,23,No data,11,No data,No data,18,23,22,14,15,No data,No data,No data,19,13,28,18
22/04/2015,24.5,-3.4,0.9,3.5,-44,22.3,105.3,0,No data,13,No data,12,23,11,7,14,No data,16,No data,No data,16,16,19,14,11,No data,11,No data,26,13,11,18
23/04/2015,16,2,-1.3,2.5,-16.4,8.5,303.3,0,No data,23,No data,16,23,13,16,20,No data,20,No data,No data,17,19,38,18,13,No data,9,No data,30,20,23,29
24/04/2015,8.5,5.5,2.7,6.2,14.1,9.3,244.4,20,No data,24,No data,27,18,30,22,21,No data,14,No data,No data,32,24,27,37,24,No data,28,No data,22,28,22,29
25/04/2015,6.9,5.8,-11.7,13,23.5,17.5,333.5,27,No data,8,No data,9,5,10,7,5,No data,5,No data,No data,11,11,8,15,6,No data,7,No data,6,10,10,8
26/04/2015,8.5,2.4,-10.6,10.9,-16.2,13.6,347.3,8,No data,8,No data,9,3,7,5,3,No data,4,No data,No data,12,9,6,8,8,No data,6,No data,2,12,6,7
27/04/2015,8.3,12.7,3.3,13.1,-0.6,13.1,255.4,16,No data,7,No data,9,4,10,4,4,No data,5,No data,No data,10,10,6,10,8,No data,8,No data,1,8,7,6
28/04/2015,13.1,19.4,4.3,19.9,22.9,22.9,257.6,26,No data,5,No data,6,4,8,5,4,No data,4,No data,No data,10,8,7,11,6,No data,5,No data,2,5,8,6
29/04/2015,14.3,6.4,-0.9,6.5,50.2,25.9,277.7,20,No data,4,No data,7,3,7,5,4,No data,3,No data,No data,10,8,5,15,6,No data,4,No data,3,3,7,6
30/04/2015,12.8,-0.4,-10.7,10.7,5.9,11.1,1.9,18,No data,7,No data,8,7,8,6,5,No data,4,No data,No data,10,10,7,10,6,No data,5,No data,4,5,7,7
01/05/2015,10.4,-11,1,11,-10.5,12.2,95.2,12,No data,9,No data,9,7,6,7,8,No data,5,No data,No data,11,11,9,8,7,No data,6,No data,6,9,11,10
02/05/2015,8.3,-12,17.7,21.4,-1.5,21.4,145.9,13,No data,10,No data,14,6,13,13,8,No data,4,No data,No data,16,15,11,15,12,No data,9,No data,4,15,15,7
03/05/2015,2.7,-6,14.3,15.5,65.9,36.4,157.1,20,No data,7,No data,8,7,7,7,8,No data,6,No data,No data,12,12,11,11,8,No data,6,No data,9,5,12,11
04/05/2015,-0.3,8.6,12.3,15,13.3,16.4,214.8,15,No data,6,No data,8,6,7,5,7,No data,6,No data,No data,12,10,9,11,7,No data,5,No data,8,7,11,9
05/05/2015,0.7,2.2,4.9,5.3,83.5,42.1,204.3,20,No data,6,No data,8,6,8,5,5,No data,5,No data,No data,12,9,8,13,8,No data,5,No data,9,7,12,8
06/05/2015,7.2,14.4,-14.1,20.1,62.4,37.1,314.4,20,No data,4,No data,6,4,8,6,3,No data,4,No data,No data,10,8,5,13,6,No data,6,No data,5,7,13,7
07/05/2015,11.1,12.2,-5,13.1,-15.4,15.2,292.4,6,No data,8,No data,8,6,8,8,7,No data,6,No data,No data,11,9,8,No data,9,No data,5,No data,5,5,10,7
08/05/2015,11.8,-4.5,8,9.2,-3.8,9.4,150.5,13,No data,13,No data,14,8,10,9,11,No data,6,No data,No data,16,13,15,No data,11,No data,10,No data,13,9,14,13
09/05/2015,14.1,6,-4.1,7.3,3.7,7.6,304.3,17,No data,9,No data,7,6,8,7,7,No data,6,No data,No data,10,8,9,12,7,No data,7,No data,13,7,10,8
10/05/2015,12.1,10.8,24.5,26.8,-9.4,27.2,203.8,15,No data,9,No data,11,7,20,8,9,No data,6,No data,No data,16,10,13,15,11,No data,9,No data,12,9,11,13
11/05/2015,8.5,22.7,16.7,28.1,14.7,29.1,233.7,15,No data,8,No data,10,8,11,9,7,No data,7,No data,No data,14,11,8,17,9,No data,7,No data,7,8,13,9
12/05/2015,11.5,24.4,-4.3,24.8,3.5,24.9,280,16,No data,6,No data,7,No data,8,8,5,No data,6,No data,No data,10,9,7,14,8,No data,5,No data,7,7,10,8
13/05/2015,14.6,-2.6,0.2,2.7,-29.2,14.8,94.7,0,No data,11,No data,13,6,10,8,7,No data,5,No data,No data,14,12,10,11,9,No data,9,No data,5,8,12,7
14/05/2015,14.7,-10.4,6.7,12.4,9,13.2,122.8,13,No data,9,No data,9,6,9,8,6,No data,4,No data,No data,12,11,8,11,8,No data,6,No data,6,11,9,8
15/05/2015,14.9,14.8,13.2,19.8,-5.5,20,228.2,15,No data,11,No data,11,9,10,8,11,No data,7,No data,No data,14,12,12,No data,10,No data,8,No data,8,10,9,13
16/05/2015,17.3,21.2,-3.7,21.5,-23.8,24.6,279.8,6,No data,9,No data,10,8,11,8,6,No data,7,No data,No data,13,10,9,10,9,No data,8,No data,8,8,8,8
17/05/2015,15.7,19.5,2.6,19.7,-14.6,21,262.4,16,No data,7,No data,8,6,9,7,5,No data,6,No data,No data,13,9,7,13,7,No data,8,No data,5,7,6,7
18/05/2015,8.5,14,-3.2,14.4,65,35.5,282.9,20,No data,5,No data,5,4,7,6,4,No data,4,No data,No data,No data,7,7,13,6,No data,5,No data,4,5,5,7
19/05/2015,9,15,-18.7,23.9,37.8,30.5,321.3,27,No data,No data,No data,4,5,6,4,3,No data,5,No data,No data,6,7,5,10,4,No data,3,No data,4,4,4,5
20/05/2015,16.3,12,-9.3,15.1,-2.8,15.2,307.8,17,No data,No data,No data,7,7,6,6,5,No data,7,No data,No data,9,9,7,8,7,No data,5,No data,6,5,6,7
21/05/2015,19.7,18.9,0.3,18.9,-11.3,19.7,269.1,16,No data,12,No data,11,10,11,12,10,No data,9,No data,No data,14,12,11,19,11,No data,10,No data,11,9,12,11
22/05/2015,21.1,12.9,-9.4,16,-9.2,16.6,306.1,17,No data,9,No data,11,6,12,11,6,No data,6,No data,No data,13,11,10,16,11,No data,10,No data,7,8,9,10
23/05/2015,20.2,9,5.3,10.4,-22.2,15.2,239.5,0,No data,14,No data,14,10,9,8,11,No data,10,No data,No data,15,15,11,11,10,No data,8,No data,9,10,9,11
24/05/2015,16,14.3,-6.1,15.6,-10.5,16.5,293.1,17,No data,11,No data,10,4,11,11,8,No data,4,No data,No data,13,15,10,11,11,No data,9,No data,8,9,7,10
25/05/2015,18.1,7.8,-10,12.6,-9.9,13.6,322.1,17,No data,9,No data,11,8,11,7,7,No data,8,No data,No data,13,12,9,8,11,No data,8,No data,9,9,8,8
26/05/2015,20.6,10.3,-10.2,14.5,-27.6,20,314.7,7,No data,8,No data,12,6,11,6,6,No data,6,No data,No data,12,10,8,8,10,No data,10,No data,6,9,6,8
27/05/2015,16.4,16.5,7.5,18.1,0.4,18.1,245.6,15,No data,10,No data,10,6,10,8,6,No data,6,No data,No data,11,11,8,15,10,No data,10,No data,5,8,9,10
28/05/2015,10,20.5,-3.9,20.9,3.4,20.9,280.8,16,No data,6,No data,6,4,8,7,5,No data,5,No data,No data,7,9,7,10,7,No data,5,No data,3,8,6,6
29/05/2015,8.5,12.4,-9.9,15.9,24.6,20.1,308.7,27,No data,6,No data,6,4,7,5,5,No data,5,No data,No data,9,8,9,12,7,No data,5,No data,5,5,6,6
30/05/2015,8.7,7.5,2.5,7.9,-7.5,8.8,251.4,16,No data,5,No data,6,4,8,6,6,No data,5,No data,No data,10,8,9,12,6,No data,6,No data,3,5,8,6
31/05/2015,6.7,17.4,-6.4,18.6,33.1,24.9,290.1,26,No data,5,No data,6,4,7,6,5,No data,4,No data,No data,8,8,7,10,6,No data,4,No data,6,5,9,7
01/03/2016,6.7,26.8,-7.3,27.8,54.4,38.9,285.3,26,No data,7,No data,7,No data,No data,7,6,No data,4,No data,No data,No data,4,6,14,8,No data,7,9,7,6,10,8
02/03/2016,5.7,16.1,-24.5,29.3,54.3,39.9,326.8,27,No data,5,No data,6,No data,No data,4,5,No data,5,No data,No data,No data,3,6,8,5,No data,6,6,2,6,7,6
03/03/2016,5.4,10.7,1.5,10.8,27.6,17.5,261.9,20,No data,7,No data,9,No data,No data,4,8,No data,7,No data,No data,No data,4,9,11,8,No data,6,9,4,5,6,8
04/03/2016,5.8,-10.2,-18.1,20.8,51.6,33.1,29.4,20,No data,7,No data,8,No data,No data,7,8,No data,5,No data,No data,No data,4,9,13,9,No data,8,11,8,5,6,6
05/03/2016,9.4,-4,-19.6,20,12.4,21,11.4,18,No data,11,No data,15,No data,No data,5,8,No data,5,No data,No data,No data,11,12,10,12,No data,12,12,6,17,7,9
06/03/2016,8.8,6.2,-5.7,8.4,27,15.9,312.8,20,No data,7,No data,13,No data,No data,4,5,No data,6,No data,No data,No data,8,8,9,11,No data,10,9,5,12,6,6
07/03/2016,9.9,4.6,-10.8,11.7,-20.1,15.4,336.9,7,No data,10,No data,14,No data,No data,5,6,No data,6,No data,No data,No data,10,10,8,13,No data,11,12,7,13,8,9
08/03/2016,7.8,19.6,4.2,20,6.6,20.3,258,16,No data,13,No data,13,No data,No data,8,16,No data,6,No data,No data,No data,10,16,19,16,No data,13,15,10,9,12,17
09/03/2016,9.1,-1.9,-18.7,18.8,28.8,23.6,5.7,28,No data,5,No data,10,No data,No data,3,8,No data,6,No data,No data,No data,3,10,No data,9,No data,10,15,12,8,6,11
10/03/2016,17.8,5,5,7,-24.7,14.2,224.7,0,No data,16,No data,31,No data,No data,10,17,No data,No data,No data,No data,No data,12,20,29,27,No data,32,25,21,24,10,26
11/03/2016,21.8,7.4,11.9,14,-13.3,15.5,211.8,15,No data,46,No data,58,No data,No data,28,45,No data,No data,No data,No data,No data,32,56,59,46,No data,61,51,48,39,20,40
12/03/2016,21.2,12.9,11.7,17.4,-21.7,20.5,227.7,5,No data,42,No data,74,No data,No data,33,40,No data,No data,No data,No data,No data,52,42,74,65,No data,66,44,44,50,25,63
13/03/2016,26.5,3.4,7.9,8.6,-49.1,26,203.2,0,No data,47,No data,41,No data,No data,35,43,No data,No data,No data,No data,No data,45,58,38,32,No data,33,77,72,34,30,65
14/03/2016,28.9,-8,7.2,10.7,-41.4,23.3,132.1,0,No data,21,No data,22,No data,No data,21,21,No data,No data,No data,No data,No data,21,21,24,25,No data,24,34,27,28,19,21
15/03/2016,29.1,-9,1.9,9.2,-30.1,17.6,102,0,No data,21,No data,21,No data,No data,18,15,No data,No data,No data,No data,No data,12,15,20,16,No data,19,14,10,22,21,12
16/03/2016,30.4,-9.2,1.2,9.2,-25,15.5,97.3,0,No data,14,No data,17,No data,No data,13,13,No data,No data,No data,No data,No data,13,10,18,15,No data,19,11,5,20,16,9
17/03/2016,27,-4,0.2,4,-34.1,17.5,92.5,0,No data,27,No data,31,No data,No data,26,26,No data,18,No data,No data,No data,23,15,31,26,No data,30,18,12,32,32,11
18/03/2016,24.5,-4.6,-5.1,6.9,-34,18.3,41.9,0,No data,29,No data,15,No data,No data,29,19,No data,12,No data,No data,No data,15,12,13,12,No data,13,10,3,23,45,8
19/03/2016,23.9,-2.6,-6.2,6.8,-37.8,20,23.1,0,No data,12,No data,7,No data,No data,7,10,No data,13,No data,No data,No data,8,11,5,6,No data,6,11,5,7,13,6
20/03/2016,20.1,4,-7.6,8.6,-40.8,22.1,332.6,0,No data,14,No data,9,No data,No data,11,10,No data,14,No data,No data,No data,9,12,7,10,No data,7,15,10,10,22,16
21/03/2016,16.2,12,-6.7,13.7,-36.7,22.9,299.1,0,No data,19,No data,20,No data,No data,18,13,No data,9,No data,No data,No data,16,12,18,21,No data,17,14,8,18,22,14
22/03/2016,11.9,6.2,-0.7,6.2,-32.6,17.5,276.4,0,No data,21,No data,24,No data,No data,16,17,No data,8,No data,No data,No data,17,15,22,23,No data,26,16,10,22,29,15
23/03/2016,10.7,11.5,4.4,12.3,-24.8,17.5,248.9,0,No data,29,No data,31,No data,No data,28,26,No data,14,No data,No data,No data,28,21,30,38,No data,32,21,13,30,24,19
24/03/2016,5.3,19.5,5.9,20.4,3.1,20.4,253.1,16,No data,13,No data,21,No data,No data,10,10,No data,9,No data,No data,No data,11,13,30,18,No data,21,16,11,16,5,21
25/03/2016,2.4,18.5,16.9,25,-28.4,28.8,227.6,5,No data,9,No data,9,No data,No data,7,9,No data,8,No data,No data,No data,6,10,12,10,No data,10,10,3,7,9,9
26/03/2016,-4.3,11.6,24.1,26.7,42.6,34.1,205.6,25,No data,5,No data,8,No data,No data,4,5,No data,5,No data,No data,No data,3,7,11,7,No data,9,11,4,8,7,7
27/03/2016,-7.4,20,13.4,24.1,39.9,31.3,236.2,25,No data,3,No data,5,No data,No data,3,4,No data,5,No data,No data,No data,2,5,7,4,No data,4,6,1,5,6,5
28/03/2016,-6.3,10.7,-9.2,14.1,64.4,35.1,310.8,20,No data,3,No data,4,No data,No data,4,5,No data,6,No data,No data,No data,1,6,8,4,No data,4,7,2,4,5,4
29/03/2016,-0.1,10,7.4,12.4,21.4,16.4,233.5,25,No data,29,No data,6,No data,No data,3,4,No data,7,No data,No data,No data,2,7,13,4,No data,4,8,2,5,4,8
30/03/2016,8.5,7.5,-3.8,8.4,13.7,10.8,296.9,27,No data,36,No data,7,No data,No data,5,9,No data,8,No data,No data,No data,4,8,12,6,No data,No data,10,3,5,6,9
31/03/2016,10.3,5,1.7,5.2,-45.2,23.2,251.1,0,No data,18,No data,14,No data,No data,5,11,No data,10,No data,No data,No data,10,11,10,14,No data,14,14,6,11,10,9
01/04/2016,7.5,15.4,28.7,32.6,11.4,33.1,208.2,15,No data,13,No data,17,No data,No data,7,9,No data,7,No data,No data,No data,9,13,21,16,No data,17,14,10,16,7,13
02/04/2016,6.6,1.4,11.3,11.3,-14.1,13.4,186.8,4,No data,12,No data,20,No data,No data,12,13,No data,10,No data,No data,No data,10,13,22,18,No data,22,16,12,No data,12,14
03/04/2016,5.2,-3.8,10.2,10.9,20.3,14.9,159.9,24,No data,21,No data,23,No data,No data,19,26,No data,15,No data,No data,No data,20,24,25,26,No data,26,23,20,19,No data,22
04/04/2016,6.3,-1.7,-0.6,1.7,26.3,13.3,71.1,20,No data,16,No data,11,No data,No data,17,17,No data,14,No data,No data,No data,9,21,17,17,No data,15,22,17,8,No data,23
05/04/2016,6.5,11.9,-6.5,13.6,13.3,15.1,298.7,17,No data,10,No data,9,No data,12,8,7,No data,7,No data,No data,No data,5,7,13,10,No data,13,9,4,10,7,6
06/04/2016,6.4,21,-10.6,23.5,46.8,33.2,296.8,27,No data,6,No data,6,No data,8,5,6,No data,6,No data,No data,No data,3,6,13,5,No data,7,7,2,7,6,6
07/04/2016,12.9,8.8,-19.1,21,15.1,22.3,335.2,17,No data,7,No data,6,No data,10,5,4,No data,7,No data,No data,No data,3,7,12,5,No data,8,8,3,No data,6,7
08/04/2016,9.5,9.2,7.5,11.8,17.3,14.7,230.6,25,No data,No data,No data,11,No data,14,7,10,No data,7,No data,No data,No data,5,10,16,12,No data,14,11,6,9,7,14
09/04/2016,6.3,-2.5,4.4,5,35.5,18.5,150.9,20,No data,No data,No data,7,No data,8,5,6,No data,8,No data,No data,No data,3,9,10,7,No data,7,12,5,5,9,7
10/04/2016,10.7,-22.3,14.1,26.4,22.6,28.7,122.3,13,No data,No data,No data,10,No data,11,6,10,No data,7,No data,No data,No data,5,13,10,10,No data,9,9,3,8,7,11
11/04/2016,15.4,-19.9,3.3,20.2,16.6,21.8,99.4,12,No data,No data,No data,30,15,27,17,23,No data,13,No data,No data,No data,27,20,32,30,No data,30,20,18,22,15,20
12/04/2016,11.5,-12.6,1.3,12.6,24.1,17.4,95.7,22,No data,15,No data,11,14,9,12,19,No data,14,No data,No data,No data,14,19,16,16,No data,9,26,28,11,15,23
13/04/2016,11.6,-10.7,-1.8,10.8,12.6,12.5,80.5,22,No data,17,No data,14,8,11,11,13,No data,7,No data,No data,No data,10,13,17,14,No data,16,13,10,15,12,15
14/04/2016,10.9,-5.6,1,5.7,-1.9,5.8,100.6,-1,No data,24,No data,15,9,16,9,16,No data,7,No data,No data,No data,20,11,No data,19,No data,16,11,7,18,12,9
15/04/2016,7.4,-2.9,-13.1,13.5,16.4,15.7,12.4,28,No data,16,No data,12,10,13,11,16,No data,8,No data,No data,No data,10,14,No data,13,No data,13,10,6,9,13,10
16/04/2016,7.7,1.1,-15.6,15.6,-6.4,15.9,356,18,No data,7,No data,11,7,9,4,3,No data,4,No data,No data,No data,5,8,No data,5,No data,8,6,2,12,6,5
17/04/2016,8.8,17.8,-3.9,18.2,-32.5,24.4,282.4,6,No data,8,No data,9,7,10,4,5,No data,7,No data,No data,No data,7,3,9,8,No data,10,6,0,9,8,5
18/04/2016,14.6,20.4,-13.4,24.4,-11.1,25,303.1,17,No data,7,No data,12,5,11,8,5,No data,8,No data,No data,No data,4,2,17,7,No data,13,7,1,9,9,6
19/04/2016,22,2.6,1.7,3.1,-43,21.7,236.2,0,No data,10,No data,11,9,9,9,9,No data,10,No data,No data,No data,7,8,10,9,No data,10,11,5,13,14,7
20/04/2016,23.7,-1.9,3.3,3.9,-39.2,20,149.8,0,No data,11,No data,11,15,11,8,10,No data,10,No data,No data,No data,7,11,13,11,No data,11,16,10,10,11,12
21/04/2016,23.6,-7.2,-3.5,8,-16.5,11.5,64.2,0,No data,13,No data,14,No data,17,13,12,No data,10,No data,No data,No data,10,12,15,19,No data,15,15,8,17,16,13
22/04/2016,23.8,-9.3,-4,10.1,-9.4,11.2,66.7,11,No data,10,No data,12,No data,8,10,11,No data,7,No data,No data,No data,9,6,No data,11,No data,9,10,4,10,13,8
23/04/2016,21.5,-0.5,-12.7,12.7,-18,15.6,2,8,No data,6,No data,12,No data,8,5,7,No data,7,No data,No data,No data,5,5,No data,7,No data,6,8,2,9,9,7
24/04/2016,20.6,6.4,-10.8,12.6,-6.9,13,329.6,17,No data,9,No data,11,No data,11,4,6,No data,6,No data,No data,No data,6,4,8,7,No data,9,8,3,9,7,8
25/04/2016,16.5,2.1,-24,24.1,23.5,26.8,355,18,No data,7,No data,11,No data,9,No data,6,No data,5,No data,No data,No data,5,4,11,8,No data,9,7,2,8,6,6
26/04/2016,15.8,-3.8,-24.4,24.7,4.9,24.8,8.9,18,No data,7,No data,9,No data,7,3,No data,No data,5,No data,No data,No data,4,4,6,6,No data,8,6,1,8,5,5
27/04/2016,15.5,4,-13.9,14.5,2.5,14.5,344,18,No data,9,No data,12,7,11,4,5,No data,6,No data,No data,No data,7,5,11,8,No data,11,7,2,8,6,7
28/04/2016,15.5,7.4,0.5,7.4,35.5,19.2,266.3,20,No data,8,No data,11,5,12,6,5,No data,5,No data,No data,No data,5,6,15,10,No data,12,8,3,No data,8,11
29/04/2016,14.6,5,-17.1,17.8,36.2,25.4,343.7,20,No data,5,No data,6,5,8,5,4,No data,6,No data,No data,No data,2,3,16,5,No data,7,6,1,5,6,5
30/04/2016,17,12.2,0.3,12.2,-17.4,14.9,268.6,6,No data,8,No data,11,5,9,6,7,No data,6,No data,No data,No data,5,5,6,8,No data,9,8,2,8,9,8
01/05/2016,16.4,17.3,9.9,19.9,-15,21.3,240.2,15,No data,8,No data,10,6,9,6,9,No data,7,No data,No data,No data,6,7,12,8,No data,12,10,7,6,9,10
02/05/2016,12.3,24.7,2.2,24.7,12.3,25.5,264.9,16,No data,7,No data,10,No data,8,7,6,No data,7,No data,No data,No data,4,4,12,7,No data,9,8,5,No data,10,7
03/05/2016,16.5,19.8,1,19.8,-30.7,25.1,267.2,6,No data,9,No data,10,No data,10,7,7,No data,8,No data,No data,No data,4,7,14,7,No data,10,8,3,9,10,7
04/05/2016,14.8,16.8,20.6,26.6,-19.1,28.3,219.2,15,No data,12,No data,14,No data,10,9,12,No data,9,No data,No data,No data,7,8,17,10,No data,13,4,6,10,14,12
05/05/2016,14.1,13.8,11.2,17.7,-5.1,17.9,230.9,15,No data,15,No data,20,No data,15,23,14,No data,10,No data,No data,No data,11,14,20,17,No data,18,11,12,13,21,16
06/05/2016,13.5,-3.6,-1.5,3.9,-1.9,4,66.8,-1,No data,22,No data,29,No data,32,15,25,No data,14,No data,No data,No data,17,24,28,No data,No data,34,21,23,16,22,28
07/05/2016,12.4,-14.6,1.3,14.6,14.2,16.2,95,12,No data,41,No data,36,23,33,23,43,No data,17,No data,No data,No data,33,31,33,No data,No data,34,20,27,18,20,33
08/05/2016,12.9,-16.4,10.6,19.5,29.1,24.3,122.9,23,No data,17,No data,19,21,22,13,32,No data,23,No data,No data,No data,14,30,17,No data,No data,24,39,45,13,14,30
09/05/2016,15.8,-17.2,8.2,19,17.1,20.9,115.4,13,No data,20,No data,24,21,24,15,23,No data,20,No data,No data,No data,16,21,23,No data,No data,23,20,25,13,17,20
10/05/2016,15.6,-15.7,0.9,15.7,18.1,18.1,93.3,22,No data,26,No data,28,21,24,20,23,No data,21,No data,No data,No data,22,24,27,22,No data,24,20,27,15,25,25
11/05/2016,12,-15.1,-1.8,15.2,6.9,15.6,83.1,12,No data,36,No data,30,18,27,20,30,No data,18,No data,No data,No data,28,26,30,31,No data,30,19,27,16,25,25
12/05/2016,11.8,-15.1,-4.9,15.8,7.2,16.2,71.9,12,No data,28,No data,28,14,32,23,22,No data,12,No data,No data,No data,26,22,24,26,No data,27,15,23,No data,27,20
13/05/2016,14.5,-11,-6.5,12.8,-16,15.1,59.3,1,No data,16,No data,19,8,15,18,10,No data,8,No data,No data,No data,14,11,15,15,No data,No data,6,8,18,26,10
14/05/2016,19,-0.8,-7.4,7.5,-24.5,14.3,5.8,0,No data,10,No data,10,9,7,10,8,No data,10,No data,No data,No data,7,9,7,8,No data,No data,5,4,10,15,8
15/05/2016,20.5,4.9,-4.4,6.5,-21.1,12.4,312.2,0,No data,10,No data,13,7,13,9,10,No data,9,No data,No data,No data,8,9,12,11,No data,No data,5,6,14,12,9
16/05/2016,18.3,6.1,-4.1,7.3,-18.4,11.8,303.8,0,No data,10,No data,17,6,16,11,9,No data,7,No data,No data,No data,7,6,15,12,No data,No data,7,7,16,13,9
17/05/2016,11.8,8.6,9.1,12.5,3.2,12.7,223.3,15,No data,11,No data,15,6,15,10,9,No data,12,No data,No data,No data,9,8,18,No data,No data,No data,7,9,13,12,10
18/05/2016,9.8,0.1,-9.5,9.5,28.4,17.1,359.7,20,No data,8,No data,11,5,10,6,8,No data,10,No data,No data,No data,5,6,13,No data,No data,9,7,8,7,8,9
19/05/2016,9.5,9.6,14.2,17.1,22.4,20.5,214.1,25,No data,8,No data,14,6,14,6,8,No data,No data,No data,No data,No data,6,7,16,No data,No data,13,11,15,9,11,15
20/05/2016,8.2,15.2,10.8,18.7,9.6,19.3,234.6,15,No data,13,No data,10,4,8,8,8,No data,No data,No data,No data,No data,6,10,15,No data,No data,9,4,7,10,13,9
21/05/2016,5.4,10,8.5,13.1,32.4,20.8,229.5,20,No data,5,No data,10,4,9,6,4,No data,No data,No data,No data,No data,3,6,13,No data,No data,10,3,6,9,12,7
22/05/2016,9.9,5.4,-4.5,7,15.8,10.6,310,20,No data,7,No data,9,6,5,5,5,No data,No data,No data,No data,No data,5,5,8,No data,No data,8,4,6,8,11,6
23/05/2016,17.9,0.5,-7,7,-27.8,15.5,355.9,0,No data,9,No data,11,6,5,4,6,No data,No data,No data,No data,No data,6,7,6,7,No data,9,5,6,7,9,6
24/05/2016,19.7,-9.5,1,9.5,-30.8,18.1,95.8,0,No data,10,No data,9,No data,4,5,8,No data,7,No data,No data,No data,5,9,6,7,No data,8,6,7,10,9,9
25/05/2016,20.2,-10.1,-6,11.7,-6.9,12.2,59.3,11,No data,9,No data,11,No data,4,7,8,No data,7,No data,No data,No data,7,8,8,7,No data,8,4,6,10,10,7
26/05/2016,18.5,-7.2,-2.9,7.8,-0.9,7.8,68.3,12,No data,15,No data,17,No data,11,10,No data,No data,9,No data,No data,No data,9,8,17,11,No data,13,6,10,16,16,9
27/05/2016,17.8,-5.7,2.2,6.1,-11.5,8.4,111.4,2,No data,17,No data,21,12,16,15,No data,No data,9,No data,No data,No data,11,24,19,11,No data,19,10,10,21,No data,17
28/05/2016,16.4,-6,1.6,6.3,-5.5,6.8,104.9,12,No data,18,No data,24,11,13,20,No data,No data,10,No data,No data,No data,14,13,20,17,No data,18,8,9,24,No data,10
29/05/2016,15.7,-5.3,-3.6,6.4,-12.4,8.9,56.1,1,No data,18,No data,16,12,13,13,No data,No data,13,No data,No data,No data,15,16,13,14,No data,15,9,12,17,No data,11
