Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
18/02/2013,13.4,-4.7,13,13.8,-24.5,18.4,160.3,4,No data,65,No data,89,50,45,40,40,No data,107,58,45,66,100,36,58,No data,41,43,41,47
19/02/2013,15.1,-3.7,5,6.2,-23.2,13.2,143.3,0,No data,107,No data,122,58,62,42,60,No data,109,76,56,73,107,65,72,No data,45,39,73,48
20/02/2013,16.6,-6.2,19.8,20.8,-38.3,28.3,162.6,4,No data,44,No data,64,29,23,44,34,No data,No data,35,26,59,92,17,34,No data,18,35,49,13
21/02/2013,16.8,-9.3,18,20.3,-42.4,29.3,152.5,0,No data,36,No data,68,31,15,25,34,No data,No data,28,18,65,83,12,36,No data,22,28,31,26
22/02/2013,17.6,-8.8,4.7,10,-42.1,23.3,118.5,0,No data,58,No data,62,59,11,27,36,No data,96,37,25,71,42,11,27,No data,31,32,34,37
23/02/2013,21.7,-6.2,-1.2,6.3,-27.6,15.2,79.2,0,No data,48,No data,72,43,16,37,22,No data,102,37,27,57,42,22,21,No data,31,29,39,38
24/02/2013,23.6,-5.5,-2.4,6,-40.9,21.3,66.7,0,No data,33,No data,83,34,17,24,16,No data,No data,35,24,48,46,22,14,No data,19,26,35,29
25/02/2013,25.3,-3.1,1,3.2,-49.8,25.1,107.2,0,No data,48,No data,94,46,16,34,18,No data,No data,38,24,52,42,26,No data,No data,No data,32,23,28
26/02/2013,28.9,-1.6,4.4,4.7,-47.2,24,160.6,0,No data,49,No data,56,56,19,30,No data,No data,No data,37,21,57,39,11,No data,No data,No data,28,39,34
27/02/2013,29.8,0.4,-1.6,1.6,-46.2,23.1,347.7,0,No data,62,No data,69,63,No data,37,35,No data,88,40,26,71,40,12,30,No data,63,30,51,45
28/02/2013,28.1,-3.2,-7.2,7.9,-30.5,17.2,23.9,0,No data,72,No data,71,58,No data,50,48,No data,112,41,No data,76,55,17,36,No data,46,31,53,44
01/12/2013,26.7,4.5,-4.1,6.1,-44.3,23,312.2,0,No data,50,No data,89,39,49,45,33,No data,66,58,34,44,77,52,46,No data,31,37,54,39
02/12/2013,23.1,12.4,7.6,14.5,-40.1,24.7,238.6,0,No data,76,No data,110,36,44,47,41,No data,68,67,42,65,77,47,49,No data,29,46,64,35
03/12/2013,21.9,10.1,-1.5,10.2,-12,11.8,278.6,6,No data,58,No data,99,26,54,57,41,No data,45,60,34,64,89,61,49,No data,14,45,68,40
04/12/2013,21.2,22.3,-9.3,24.2,-33.3,29.4,292.7,7,No data,65,No data,97,33,55,53,21,No data,50,60,36,45,112,64,61,No data,8,45,44,33
05/12/2013,13.4,27.9,-36.1,45.6,6,45.7,322.4,17,No data,35,No data,59,20,35,57,9,No data,37,43,12,24,111,33,31,No data,2,32,23,15
06/12/2013,21.6,10.2,-8.4,13.2,-34.3,21.6,309.6,0,No data,75,No data,74,45,55,78,33,No data,73,51,29,58,106,56,51,No data,25,36,61,37
07/12/2013,17.3,18.4,6.7,19.6,-15.8,21.2,249.9,16,No data,51,No data,64,29,37,65,24,No data,77,54,21,52,115,45,43,No data,9,26,47,33
08/12/2013,11.4,27.6,4.7,27.9,-14.5,28.9,260.4,16,No data,24,No data,50,12,20,47,8,No data,33,42,13,22,107,26,22,No data,1,12,18,19
09/12/2013,13,18.8,12.8,22.7,-41.3,30.7,235.8,5,No data,53,No data,80,24,38,62,25,No data,49,69,30,46,128,59,48,No data,9,41,45,36
10/12/2013,15,17.2,23.3,29,-21.1,30.8,216.5,15,No data,71,No data,100,23,47,63,40,No data,57,83,29,60,134,60,52,No data,22,39,56,41
11/12/2013,16.7,10.6,20.7,23.3,-11,23.9,207,15,No data,79,No data,120,37,49,50,47,No data,75,102,32,85,121,65,64,No data,36,56,82,34
12/12/2013,11.9,10.2,14.1,17.4,-8.3,17.9,215.7,15,No data,67,No data,92,38,49,54,47,No data,75,110,32,86,138,61,58,No data,39,42,61,41
13/12/2013,11.2,19.4,16.1,25.2,23,27.7,230.2,15,No data,48,No data,70,23,37,53,22,No data,61,69,21,57,126,46,34,No data,17,24,37,36
14/12/2013,5.8,29.9,41.7,51.3,23.8,52.7,215.7,15,No data,25,No data,51,13,22,36,12,No data,48,45,10,27,100,25,25,No data,5,13,28,24
15/12/2013,3.1,32,35.1,47.5,9.4,47.8,222.3,15,No data,20,No data,36,13,10,28,8,No data,63,40,9,30,84,16,11,No data,8,8,16,19
16/12/2013,5.1,27.4,6.4,28.2,-1.9,28.2,256.9,16,No data,46,No data,57,27,25,53,21,No data,49,45,23,39,99,43,16,No data,4,15,47,32
17/12/2013,7.1,17.2,19.8,26.3,-49.7,36.1,221.1,5,No data,85,No data,106,36,38,67,46,No data,59,66,43,78,100,54,46,No data,29,41,70,36
18/12/2013,-4.5,14.7,35.1,38,23.6,39.8,202.7,15,No data,41,No data,60,19,21,37,17,No data,58,58,20,54,112,36,19,No data,18,14,18,29
19/12/2013,-8.4,29.9,15.1,33.5,4.8,33.6,243.1,15,No data,49,No data,69,23,No data,65,26,No data,52,64,27,32,143,47,28,No data,8,17,70,31
20/12/2013,2.6,29.1,26.7,39.5,-7.1,39.7,227.5,15,No data,33,No data,58,14,No data,47,17,No data,47,57,17,24,120,35,23,No data,7,13,26,25
21/12/2013,-3,33.4,24.6,41.4,19.2,42.5,233.6,15,No data,13,No data,27,16,No data,29,8,No data,46,29,7,15,75,14,6,No data,4,4,11,18
22/12/2013,-2.7,32.6,5,33,17.1,34.1,261.3,16,No data,19,No data,35,15,No data,41,9,No data,34,34,11,16,92,23,10,No data,1,7,14,18
23/12/2013,12.2,11.8,36.8,38.7,56.9,48,197.7,24,No data,22,No data,34,16,No data,24,9,No data,69,43,8,31,85,19,9,No data,10,6,12,23
24/12/2013,29.2,36.4,28.2,46,74.1,59.1,232.2,25,No data,15,No data,45,8,No data,27,8,No data,31,46,8,10,88,18,11,No data,3,No data,10,15
25/12/2013,22.4,25.2,6,25.8,23.8,28.5,256.7,16,No data,27,No data,47,9,No data,23,15,No data,10,53,19,22,74,25,17,No data,6,No data,17,22
26/12/2013,11.8,14.4,6.4,15.8,-21.9,19.2,245.9,5,No data,37,No data,61,14,No data,38,29,No data,46,65,17,51,87,38,36,No data,18,No data,30,30
27/12/2013,17.5,31.2,2.2,31.3,102.8,60.2,265.9,20,No data,13,No data,39,6,No data,24,4,No data,34,33,6,9,85,15,6,No data,2,5,9,10
28/12/2013,-5.4,22.2,-7.4,23.4,37.8,30.1,288.4,26,No data,38,No data,67,13,No data,59,15,No data,41,59,23,21,103,38,27,No data,2,23,64,22
29/12/2013,4.2,14.5,14.4,20.4,-17.7,22.2,225.3,15,No data,26,No data,61,13,No data,43,12,No data,48,57,19,26,98,37,39,No data,6,19,39,24
30/12/2013,1.6,18.9,-1.8,18.9,20.6,21.6,275.4,26,No data,23,No data,42,15,No data,37,9,No data,76,46,11,25,83,19,8,No data,5,6,26,18
31/12/2013,-3,7.9,25.1,26.3,42.1,33.7,197.4,24,No data,31,No data,54,14,No data,32,No data,No data,76,57,14,47,94,28,9,No data,12,10,20,25
01/01/2014,-9.2,2,28.9,29,51.2,38.7,184,24,No data,14,No data,30,8,No data,10,6,No data,51,33,6,34,75,10,9,No data,9,5,9,15
02/01/2014,13,22.2,15.5,27.1,21.4,29.2,235.1,15,No data,34,No data,47,9,No data,44,17,No data,46,47,14,30,No data,33,17,No data,8,8,21,26
03/01/2014,13.7,28.4,26.4,38.8,75.9,54.3,227,25,No data,17,No data,38,5,No data,25,No data,No data,43,37,8,13,88,19,8,No data,5,5,9,18
04/01/2014,10.6,10.8,7.7,13.3,27,19,234.4,20,No data,52,No data,48,27,17,55,30,No data,81,45,34,53,87,32,17,No data,14,15,55,36
05/01/2014,10.6,11.9,34,36,16.1,36.9,199.3,14,No data,23,No data,53,12,15,31,12,No data,56,55,15,34,85,22,24,No data,9,24,32,24
06/01/2014,16,21,33.9,39.9,58.2,49.4,211.8,25,No data,17,No data,37,9,14,27,10,No data,49,34,9,19,90,22,11,No data,6,5,9,21
07/01/2014,-6.2,26.9,16,31.3,44.4,38.4,239.2,25,No data,27,No data,43,9,18,29,9,No data,41,40,10,14,91,24,10,No data,5,7,10,18
08/01/2014,6.5,14.4,2,14.5,5.4,14.8,262.1,16,No data,52,No data,61,31,22,44,28,No data,52,53,24,40,100,33,22,No data,8,17,43,27
09/01/2014,3.6,15.9,-10.5,19.1,5.6,19.3,303.5,17,No data,47,No data,43,30,28,58,17,No data,68,36,19,35,98,35,34,No data,12,17,33,25
10/01/2014,6.4,17.9,9.6,20.3,3.3,20.4,241.9,15,No data,46,No data,75,27,34,50,25,No data,82,66,32,42,127,50,39,No data,14,18,40,36
11/01/2014,10,14.3,-5,15.2,-33.3,22.5,289.4,0,No data,66,No data,65,41,45,62,20,No data,78,51,37,45,83,45,40,No data,15,35,58,34
12/01/2014,7.3,0.7,30.9,30.9,-7.1,31.1,181.2,14,No data,43,No data,78,18,17,32,32,No data,80,57,33,58,95,35,29,No data,28,21,40,27
13/01/2014,2.5,11.3,15,18.8,32,24.6,217.1,25,No data,49,No data,68,33,27,53,28,No data,96,62,23,55,119,41,21,No data,28,13,46,34
14/01/2014,1.5,8.5,14.8,17.1,18.7,19.5,209.9,25,No data,61,No data,70,33,51,66,30,No data,83,57,33,54,118,60,52,No data,27,33,63,37
15/01/2014,-3.7,7.1,24.5,25.5,51.5,36.3,196.1,20,No data,43,No data,68,27,25,39,22,No data,98,64,18,73,No data,41,15,No data,23,9,32,31
16/01/2014,-6.4,1.4,17.8,17.9,67.4,38.1,184.7,20,No data,54,No data,62,38,20,49,28,No data,103,55,20,71,114,37,15,No data,23,10,30,32
17/01/2014,-6,4.1,7.4,8.5,56.4,29.4,209,20,No data,47,No data,69,32,28,51,28,No data,113,64,22,58,124,41,23,No data,19,11,52,34
18/01/2014,-4.3,-1.9,15.1,15.3,47.7,28.3,172.8,20,No data,35,No data,73,26,11,34,32,No data,82,44,21,56,69,20,18,No data,31,13,48,23
19/01/2014,1.5,0.1,11.2,11.2,59.4,31.7,180.5,20,No data,40,No data,67,26,32,57,29,No data,68,57,25,52,95,44,40,No data,17,23,34,32
20/01/2014,6.2,9.2,6.5,11.2,-9.8,12.2,234.7,15,No data,95,No data,126,36,67,44,53,No data,80,96,57,98,119,92,96,No data,44,34,71,24
21/01/2014,3.5,8.4,30,31.2,16,32.2,195.6,14,No data,61,No data,101,28,39,52,44,No data,93,73,44,88,136,56,62,No data,51,28,52,36
22/01/2014,8.5,12,6.5,13.6,35.3,22.3,241.5,20,No data,59,No data,80,31,36,62,33,No data,No data,59,35,68,124,51,38,No data,25,28,38,36
23/01/2014,11.4,20,-9.4,22.1,31.8,27.2,295.2,27,No data,61,No data,63,31,46,57,19,No data,71,47,24,38,106,48,51,No data,9,25,35,32
24/01/2014,7,18.1,20.1,27,12,27.7,221.9,15,No data,71,No data,98,27,21,66,36,No data,96,66,38,73,113,39,40,No data,35,26,78,36
25/01/2014,5.6,31.7,3.8,31.9,34.6,36.3,263.1,26,No data,41,No data,48,12,22,48,12,No data,44,39,15,28,83,28,19,No data,7,12,22,22
26/01/2014,-2.5,28.4,25.4,38.2,95.3,61.1,228.2,20,No data,28,No data,44,10,16,36,10,No data,40,40,11,25,95,22,18,No data,6,8,11,20
27/01/2014,-3.1,8.7,12,14.8,106.4,55.2,215.7,20,No data,45,No data,61,21,28,57,19,No data,66,48,18,48,116,32,24,No data,13,9,15,35
28/01/2014,-2.3,-7.6,-1.9,7.8,78.6,40.1,75.9,20,No data,No data,No data,71,46,17,46,24,No data,99,59,19,74,111,31,15,No data,27,9,23,23
29/01/2014,7.1,-11.2,3.7,11.8,39.1,22.8,108.1,20,No data,No data,No data,88,37,37,42,36,No data,89,53,27,63,88,20,32,No data,18,26,51,21
30/01/2014,7.2,-4.4,12.9,13.6,27.9,19.5,161.1,20,No data,50,No data,96,46,35,No data,36,No data,87,70,36,61,88,27,48,No data,34,25,50,29
31/01/2014,-6.8,7.7,39.5,40.2,40.8,45.1,191,24,No data,51,No data,72,25,19,54,27,No data,77,60,26,56,104,39,28,No data,29,14,39,29
01/02/2014,-9.6,23.9,27.9,36.8,113.1,67.5,220.6,20,No data,16,No data,43,9,13,31,8,No data,66,34,7,24,86,15,11,No data,7,3,11,21
02/02/2014,-5.5,30.5,14.4,33.7,8.7,34,244.7,15,No data,25,No data,50,11,16,41,8,No data,36,43,9,27,91,24,16,No data,4,6,13,17
03/02/2014,-4.5,5.5,34.7,35.1,10.5,35.5,189,14,No data,47,No data,70,14,12,44,23,No data,58,48,22,60,78,17,17,No data,15,12,31,21
04/02/2014,-9.1,1.1,28.6,28.6,18.2,30,182.1,14,No data,46,No data,62,22,17,48,20,No data,78,47,15,52,100,29,15,No data,20,10,27,24
05/02/2014,11.8,-0.5,18.7,18.8,94,50.6,178.6,20,No data,37,No data,48,20,11,34,14,No data,87,35,11,47,98,17,7,No data,12,6,13,15
06/02/2014,11,14.2,10,17.4,37.1,25.4,235,20,No data,52,No data,71,34,14,55,No data,No data,70,56,27,47,112,26,13,No data,18,11,43,28
07/02/2014,15.1,14.4,6.5,15.8,-13.8,17.2,245.6,15,No data,51,No data,53,27,26,66,17,No data,79,46,22,50,95,38,22,No data,13,14,21,27
08/02/2014,21.4,13.1,26.7,29.7,115.8,65.1,206.1,20,No data,11,No data,32,7,11,20,5,No data,63,30,5,22,75,11,6,No data,6,3,6,15
09/02/2014,17.8,28.7,-2.8,28.8,61.5,42.1,275.5,20,No data,17,No data,34,No data,11,33,7,No data,32,30,7,15,79,16,8,No data,1,4,11,13
10/02/2014,10,18.9,-5,19.6,-1.2,19.6,284.9,16,No data,93,No data,81,No data,40,77,43,No data,66,65,44,81,99,44,39,No data,No data,22,No data,40
11/02/2014,-9.8,22.2,9,23.9,47.1,33.6,248,26,No data,53,No data,56,No data,25,60,18,No data,61,50,17,46,109,No data,28,No data,No data,11,No data,32
12/02/2014,13.4,13.2,36.3,38.6,77.6,54.7,200,20,No data,35,No data,47,No data,16,36,9,No data,73,43,9,34,97,21,15,No data,9,7,10,16
13/02/2014,13.9,29.2,-3.2,29.4,53.8,39.9,276.2,26,No data,41,No data,52,No data,28,59,11,No data,39,44,16,25,118,31,25,No data,2,13,17,19
14/02/2014,11.4,-9.6,29.4,31,47.1,38.9,162,24,No data,45,No data,59,No data,12,43,18,No data,80,48,16,60,95,22,16,No data,16,10,22,24
15/02/2014,-7.2,20.2,-25.4,32.5,72.4,48.7,321.5,20,No data,24,No data,31,No data,14,51,8,No data,57,23,9,18,80,18,10,No data,3,5,19,13
16/02/2014,-2.2,13.7,2.7,13.9,-16.7,16.2,259,6,No data,41,No data,56,No data,24,62,22,No data,53,50,20,39,96,40,26,No data,8,14,41,25
17/02/2014,5.4,-3.5,15.9,16.2,17.7,18.5,167.7,24,No data,63,No data,66,No data,17,49,26,No data,93,70,20,74,98,39,26,No data,31,16,38,28
18/02/2014,9.7,0.8,0.4,0.9,24.5,12.3,241.5,20,No data,70,No data,71,No data,30,71,29,No data,92,69,32,55,106,53,32,No data,10,21,39,32
19/02/2014,6.3,7.8,11.6,14,2,14,213.7,15,No data,63,No data,63,No data,36,64,29,No data,82,59,26,58,No data,50,39,No data,17,20,32,36
20/02/2014,-2.7,24.2,5.1,24.7,58.6,38.3,258.1,20,No data,47,No data,51,No data,19,56,15,No data,49,49,14,39,No data,31,17,No data,6,7,20,26
21/02/2014,-5,32.5,17.5,37,40.6,42.2,241.7,25,No data,42,No data,57,No data,23,55,10,No data,45,48,15,28,No data,33,21,No data,4,12,15,21
22/02/2014,-4.2,25,13.8,28.6,-6.9,28.8,241,15,No data,28,No data,48,No data,23,40,9,No data,40,43,10,21,114,26,16,No data,2,7,23,18
23/02/2014,-5.4,27.9,25.1,37.5,22.9,39.2,228,15,No data,9,No data,32,No data,10,16,5,No data,30,32,5,11,79,13,9,No data,3,7,11,14
24/02/2014,-4.8,12.6,17.6,21.6,1.6,21.6,215.5,15,No data,41,No data,60,No data,19,46,No data,No data,69,52,13,39,108,36,15,No data,11,No data,25,24
25/02/2014,-2.6,15.8,24.2,28.9,69.2,45.1,213.2,20,No data,42,No data,56,No data,23,50,12,No data,51,52,16,38,122,34,15,No data,11,No data,20,26
26/02/2014,5.5,21.7,7.6,22.9,2.4,23,250.6,16,No data,41,No data,59,No data,No data,56,15,No data,No data,52,21,42,136,40,28,No data,7,No data,18,28
27/02/2014,4.2,22.7,1.5,22.7,42.1,31,266.3,26,No data,58,No data,55,No data,No data,73,29,No data,No data,46,21,47,124,39,31,No data,8,No data,25,31
28/02/2014,3.2,13,-4.3,13.6,22.5,17.7,288.4,26,No data,64,No data,101,No data,28,41,48,No data,92,51,40,78,89,40,35,No data,40,No data,35,41
01/12/2014,13,5.2,-0.1,5.2,-1.3,5.2,271,-1,No data,65,No data,70,39,17,36,33,No data,68,32,31,61,38,17,23,No data,28,31,59,37
02/12/2014,18.4,6.1,-11.8,13.3,-34.1,21.6,332.7,0,No data,47,No data,87,54,20,21,16,No data,83,30,25,60,49,32,21,No data,30,28,18,35
03/12/2014,18.2,7.8,0.1,7.8,-46.2,24.4,269.4,0,No data,84,No data,79,57,14,36,49,No data,110,41,49,77,50,36,21,No data,47,31,54,44
04/12/2014,15.1,4,4.4,6,1,6,222.7,-1,No data,86,No data,67,52,30,50,47,No data,106,33,47,74,63,26,30,No data,39,33,66,50
05/12/2014,19.6,12.2,-14.6,19,-3.6,19.1,320.1,17,No data,79,No data,66,53,51,57,30,No data,84,46,40,48,92,54,53,No data,17,41,42,43
06/12/2014,16.6,26.1,2,26.2,-24.9,29,265.6,16,No data,72,No data,79,29,55,63,36,No data,74,57,43,47,118,53,57,No data,10,34,59,46
07/12/2014,10.6,29.4,-8.9,30.7,5.6,30.8,286.8,16,No data,29,No data,44,20,26,45,11,No data,44,37,13,20,95,26,24,No data,3,14,30,16
08/12/2014,17.3,14.3,-19.6,24.3,-4.5,24.4,323.8,17,No data,65,No data,52,47,40,69,22,No data,86,38,30,39,95,44,42,No data,10,34,38,35
09/12/2014,8,39,18.5,43.2,3.5,43.2,244.6,15,No data,53,No data,65,25,36,45,28,No data,50,55,29,45,127,44,36,No data,12,23,38,36
10/12/2014,2.1,49,-2.4,49.1,9.3,49.3,272.8,16,No data,44,No data,48,16,31,60,16,No data,29,40,15,28,139,38,27,No data,1,19,22,19
11/12/2014,-0.3,37.1,-8.4,38,15.5,38.8,282.8,16,No data,46,No data,42,26,21,45,19,No data,46,36,23,39,126,34,21,No data,2,14,15,21
12/12/2014,-1.6,12.6,-19.1,22.8,37.9,29.7,326.5,27,No data,70,No data,56,40,36,65,26,No data,76,46,31,56,127,41,37,No data,12,22,56,44
13/12/2014,4,20.2,0.2,20.3,-19,22.4,269.4,16,No data,70,No data,92,38,49,58,33,No data,62,62,38,52,116,54,67,No data,8,35,87,48
14/12/2014,-1.2,38,4,38.2,15.5,39,264,16,No data,23,No data,54,14,25,27,10,No data,36,49,14,19,102,19,23,No data,4,12,16,21
15/12/2014,5.2,18.3,-4,18.7,-13.9,20,282.3,16,No data,81,No data,72,45,49,68,33,No data,61,58,41,64,156,58,52,No data,11,33,112,49
16/12/2014,6.9,18.9,-3.9,19.3,-17.5,21.2,281.5,16,No data,71,No data,73,34,59,75,33,No data,70,66,40,51,142,63,69,No data,13,35,65,40
17/12/2014,0.4,24.2,-5.1,24.7,2.5,24.7,281.9,16,No data,57,No data,50,21,29,55,23,No data,55,42,23,35,126,41,39,No data,7,21,16,28
18/12/2014,-0.9,31.8,1,31.8,13.5,32.5,268.3,16,No data,27,No data,34,20,13,35,11,No data,49,29,13,24,116,23,17,No data,2,6,9,23
19/12/2014,6.3,34,-12.5,36.2,-3.3,36.2,290.2,16,No data,48,No data,46,20,30,63,14,No data,42,37,15,22,104,33,30,No data,1,20,28,14
20/12/2014,17,21.1,-14.5,25.6,-32.8,30.4,304.6,7,No data,36,No data,47,25,27,53,11,No data,61,42,18,21,97,27,33,No data,2,20,27,18
21/12/2014,11.3,34.8,4.1,35,-2.7,35.1,263.3,16,No data,20,No data,35,7,12,25,7,No data,34,36,10,14,96,18,16,No data,0,8,9,14
22/12/2014,4.6,33.7,-0.3,33.7,-4.9,33.8,270.4,16,No data,19,No data,31,21,14,32,11,No data,52,27,9,13,94,19,11,No data,0,6,10,14
23/12/2014,7.6,23.7,4.2,24.1,14.5,25.1,260,16,No data,26,No data,36,41,13,29,10,No data,61,30,9,16,93,20,9,No data,3,5,11,18
24/12/2014,15.6,20.6,-11.6,23.6,22.7,26.2,299.5,17,No data,41,No data,41,17,26,53,16,No data,35,31,16,20,70,23,22,No data,1,20,24,14
25/12/2014,28.1,8,-9.4,12.3,-7.9,12.9,319.6,17,No data,37,No data,35,21,21,35,14,No data,47,30,17,15,60,21,25,No data,13,25,24,15
26/12/2014,22.8,9.2,10.7,14.2,16.6,16.4,220.7,25,No data,44,No data,63,24,21,28,25,No data,62,51,21,44,80,27,31,No data,23,18,24,24
27/12/2014,17,1.3,-14.2,14.2,29.7,20.6,354.8,20,No data,35,No data,59,43,15,35,30,No data,83,26,23,39,34,27,13,No data,30,26,15,31
28/12/2014,27.2,1.7,-6.7,6.9,-40.2,21.3,345.8,0,No data,64,No data,70,46,28,32,43,No data,96,46,46,41,50,46,29,No data,19,31,48,36
29/12/2014,27.9,12.2,6.6,13.9,-57.3,31.8,241.5,0,No data,95,No data,86,62,55,53,52,No data,114,53,49,60,83,53,60,No data,29,48,87,65
30/12/2014,22.3,16.2,10.4,19.2,-54.4,33.3,237.4,0,No data,84,No data,91,33,55,62,49,No data,79,67,54,74,114,59,70,No data,20,47,64,68
31/12/2014,16.1,21.3,21.1,30,-24.8,32.5,225.2,15,No data,49,No data,70,19,28,33,No data,No data,51,68,26,57,94,37,37,No data,17,15,35,45
01/01/2015,11.3,26.6,20.7,33.6,12.3,34.2,232.1,15,No data,9,No data,28,4,8,11,No data,No data,18,35,7,7,59,9,8,No data,3,4,6,9
02/01/2015,16.2,32.5,-9.3,33.8,-38,38.8,286,6,No data,37,No data,42,12,31,58,15,No data,26,36,17,16,71,27,31,No data,1,19,44,13
03/01/2015,17.5,6.5,-9.2,11.2,-6.2,11.6,324.9,17,No data,51,No data,74,35,31,31,26,No data,78,53,39,42,69,36,31,No data,13,18,44,34
04/01/2015,22.7,14.9,8.9,17.3,-42,27.3,239.2,0,No data,61,No data,63,34,39,34,38,No data,69,58,36,50,83,45,42,No data,14,No data,50,45
05/01/2015,16,17.1,18,24.8,-16.4,26.2,223.5,15,No data,55,No data,72,32,35,48,27,No data,73,62,30,69,95,49,30,No data,22,No data,46,46
06/01/2015,12.4,20.6,-6,21.4,-7.3,21.7,286.2,16,No data,57,No data,58,30,34,52,27,No data,65,53,30,50,86,44,37,No data,14,21,41,32
07/01/2015,4.6,32.5,24.1,40.5,2.7,40.5,233.4,15,No data,30,No data,60,7,30,30,18,No data,41,53,17,30,95,33,29,No data,9,13,14,28
08/01/2015,9.3,27.6,-5,28.1,-28.1,31.4,280.4,6,No data,55,No data,54,18,39,58,26,No data,43,45,25,31,95,50,38,No data,4,21,25,26
09/01/2015,4.8,34.2,4.3,34.5,-5.9,34.6,262.8,16,No data,27,No data,30,17,15,36,14,No data,43,27,11,16,89,28,14,No data,2,7,10,12
10/01/2015,1.5,42,-22.4,47.6,-14.5,48.1,298,17,No data,18,No data,24,16,16,40,9,No data,27,21,8,13,63,15,14,No data,1,13,14,8
11/01/2015,7.8,37.1,2.2,37.2,-25.3,39.3,266.6,16,No data,18,No data,29,9,11,26,11,No data,28,29,10,13,90,21,16,No data,1,6,9,9
12/01/2015,-6.6,40.9,-0.5,40.9,-4.9,40.9,270.7,16,No data,54,No data,44,18,16,36,20,No data,36,37,19,34,93,24,9,No data,4,4,24,24
13/01/2015,-7.4,28.8,8.3,30,7.9,30.2,254,16,No data,55,No data,48,22,26,60,26,No data,47,39,27,35,111,40,23,No data,11,10,45,27
14/01/2015,-8.4,26.7,18.6,32.5,-3.8,32.5,235.1,15,No data,39,No data,44,17,24,39,19,No data,47,40,17,34,103,32,16,No data,9,9,28,29
15/01/2015,14.3,33.1,10.7,34.8,95.7,59.2,252.2,20,No data,27,No data,42,6,19,34,12,No data,29,36,11,16,106,22,11,No data,4,4,10,12
16/01/2015,-0.8,25.6,-15.1,29.7,0.3,29.7,300.6,17,No data,70,No data,64,26,52,76,26,No data,55,51,34,51,109,52,No data,No data,7,33,51,33
17/01/2015,8.2,16.9,-2.9,17.2,18.8,19.6,279.8,26,No data,42,No data,76,33,No data,55,21,No data,76,66,26,45,109,36,42,No data,8,26,51,35
18/01/2015,18,-2.4,-22.4,22.5,2.8,22.5,6.1,18,No data,43,No data,91,35,No data,31,18,No data,84,53,26,43,69,58,43,No data,14,38,26,34
19/01/2015,12,3,5.2,6,1.2,6.1,209.9,15,No data,84,No data,102,55,No data,65,41,No data,101,61,59,59,74,66,47,No data,24,44,74,32
20/01/2015,8.2,9,15.1,17.6,12.8,18.7,210.7,15,No data,80,No data,97,42,No data,49,No data,No data,104,78,58,91,107,58,39,No data,41,30,53,44
21/01/2015,13,-0.6,1.5,1.6,21.9,11.1,157.9,20,No data,56,No data,85,53,No data,43,52,No data,96,52,37,73,79,22,35,No data,52,34,37,No data
22/01/2015,16.5,6.8,9.1,11.3,-16.7,14.1,216.6,5,No data,84,No data,108,52,No data,43,46,No data,109,59,65,77,57,54,50,No data,43,49,58,No data
23/01/2015,12.8,26.4,9.5,28.1,6.7,28.3,250.2,16,No data,59,No data,89,23,46,71,42,No data,51,73,48,56,107,52,46,No data,37,No data,41,No data
24/01/2015,17.1,20.9,-10,23.2,-42.1,31.3,295.6,7,No data,51,No data,64,22,33,102,20,No data,59,38,32,37,56,34,36,No data,8,No data,49,No data
25/01/2015,15.7,28.6,10.5,30.5,-17.8,31.7,249.8,16,No data,36,No data,69,10,27,75,15,No data,35,61,21,35,94,37,43,No data,3,No data,25,No data
26/01/2015,18.3,18.6,-14,23.3,-16.6,24.7,307,17,No data,42,No data,68,29,32,83,13,No data,57,37,21,31,No data,33,36,No data,7,No data,21,No data
27/01/2015,15.4,22.1,1.1,22.1,-33,27.6,267.1,6,No data,No data,No data,57,17,55,94,22,38,51,39,32,41,81,50,48,No data,6,No data,39,No data
28/01/2015,-2.3,34.5,-18.7,39.2,35.1,43,298.5,17,No data,No data,No data,39,18,22,53,13,43,41,30,12,23,86,25,20,No data,3,No data,14,No data
29/01/2015,14.5,21.9,-15.3,26.7,55.6,38.6,304.8,20,No data,No data,No data,49,30,28,56,19,69,84,36,21,42,92,38,27,No data,10,No data,18,No data
30/01/2015,13.4,12.2,-26.1,28.8,49.5,37.9,335,27,No data,No data,No data,74,39,No data,68,18,72,64,47,27,45,76,50,51,No data,12,No data,24,No data
31/01/2015,-1.7,2.5,-40.5,40.6,33.6,44,356.5,18,No data,No data,No data,70,19,No data,20,9,45,79,35,12,32,52,23,33,No data,9,No data,7,No data
01/02/2015,3,5,-23.6,24.1,-19,25.9,348,18,No data,No data,No data,56,18,No data,31,8,47,61,21,17,29,31,19,13,No data,9,No data,18,No data
02/02/2015,7.1,5.4,-8.4,10,5.8,10.4,327.5,17,No data,No data,No data,86,52,No data,66,21,76,100,54,52,56,71,63,61,No data,23,No data,62,No data
