Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
26/10/2011,2.9,4.9,15.5,16.2,29.2,21.8,197.6,24,No data,12,19,9,10,9,10,14,No data,No data,22,No data,No data,No data,20,23,8,No data,No data,No data,11,6,3,14
27/10/2011,7.8,8.1,5,9.6,12.6,11.4,238.5,25,No data,17,21,15,13,12,13,19,No data,No data,17,No data,No data,No data,24,26,12,No data,No data,No data,15,12,8,18
28/10/2011,10.4,14.2,17.9,22.9,-37.7,29.6,218.4,5,No data,28,20,18,7,29,10,17,No data,No data,18,No data,No data,No data,18,31,22,No data,No data,No data,9,25,14,14
29/10/2011,7.9,18.1,22.8,29.1,8.5,29.4,218.6,15,No data,12,19,14,10,19,10,14,No data,No data,16,No data,No data,No data,19,31,18,No data,No data,No data,13,14,5,16
30/10/2011,6.8,16.9,14.8,22.5,-13.6,23.5,228.8,15,No data,6,17,8,9,10,8,10,No data,No data,18,No data,No data,No data,18,21,8,No data,No data,No data,13,8,6,13
31/10/2011,3.3,14.1,23.7,27.5,10.2,28,210.8,15,No data,9,18,10,6,12,11,12,No data,No data,18,No data,No data,No data,No data,24,12,No data,No data,No data,No data,12,6,11
01/11/2011,0.1,13.9,13.7,19.5,-15.5,21,225.5,15,No data,11,19,10,7,15,10,13,No data,No data,20,No data,14,No data,No data,31,14,No data,No data,No data,8,9,6,15
02/11/2011,-5.3,-1,36.2,36.3,2.3,36.3,178.3,14,No data,11,19,12,10,11,10,17,No data,No data,23,No data,16,No data,No data,No data,11,No data,No data,No data,14,11,11,14
03/11/2011,-9.4,-2.2,26.4,26.5,26.3,29.5,175.2,14,No data,12,23,13,10,12,11,16,No data,No data,27,No data,17,No data,24,28,12,No data,No data,No data,19,11,9,16
04/11/2011,-5,8.7,7,11.1,24.9,16.7,231.3,20,No data,21,26,10,14,11,12,19,No data,No data,32,No data,17,No data,30,29,13,No data,7,No data,25,7,12,22
05/11/2011,8.2,2.8,-6.4,7,-18.9,11.7,336.7,0,No data,62,70,26,36,29,9,33,No data,No data,67,No data,37,No data,40,30,27,No data,27,No data,21,25,32,28
06/11/2011,15.2,7.1,5.4,9,-58.5,30.6,232.7,0,No data,61,44,14,43,18,11,30,No data,No data,67,No data,22,No data,25,19,24,No data,16,No data,17,20,9,21
07/11/2011,14.9,-0.9,8.2,8.3,-55.3,28.9,173.4,0,No data,No data,29,23,23,41,22,25,No data,No data,34,No data,36,No data,25,34,28,No data,35,No data,21,33,20,22
08/11/2011,12.4,-7.7,16.1,17.8,-7.5,18.2,154.4,13,No data,No data,36,27,32,38,26,50,No data,No data,46,No data,43,No data,60,No data,46,No data,35,No data,48,31,20,58
09/11/2011,8.9,0.7,23.6,23.6,-1.3,23.6,181.7,14,No data,No data,25,14,19,12,16,24,No data,No data,36,No data,22,No data,35,No data,18,No data,12,No data,24,13,11,28
10/11/2011,12.2,-0.9,19.6,19.6,-11,20.4,177.4,14,No data,No data,31,21,20,28,21,30,No data,No data,32,No data,32,No data,37,No data,23,No data,No data,No data,27,23,17,29
11/11/2011,13.2,-11.8,31.7,33.8,24.8,36,159.7,14,No data,No data,32,17,23,20,21,35,No data,No data,38,No data,29,No data,39,No data,32,No data,27,No data,27,22,16,32
12/11/2011,18.7,6,15.5,16.6,-19.5,19.3,201.2,4,No data,No data,21,19,11,27,11,18,No data,No data,26,No data,33,No data,25,34,22,No data,31,No data,22,24,11,22
13/11/2011,21.8,-12.5,20.1,23.7,-26.7,27.2,148.1,3,No data,No data,26,23,18,35,26,34,No data,No data,30,No data,42,No data,33,49,35,No data,43,No data,26,29,15,32
14/11/2011,19.3,-9.6,14.7,17.6,-23.1,21,146.9,3,No data,No data,34,No data,32,28,32,37,No data,No data,37,No data,40,No data,36,43,29,No data,36,No data,24,29,23,31
15/11/2011,16.6,-8.9,13.2,15.9,-11.9,17,145.8,13,No data,No data,32,No data,32,37,30,30,No data,No data,39,No data,40,No data,36,45,32,No data,41,No data,30,40,26,32
16/11/2011,14.8,-1.6,13.7,13.8,0.8,13.8,173.3,14,No data,No data,47,No data,42,No data,33,44,No data,No data,45,No data,43,No data,47,46,38,No data,37,No data,39,30,No data,45
17/11/2011,9,8.2,26.3,27.6,13.7,28.4,197.4,14,No data,No data,26,No data,15,22,14,19,No data,No data,22,No data,27,No data,No data,39,25,No data,22,No data,23,15,No data,26
18/11/2011,7.2,10,20.5,22.8,2.2,22.9,206,15,No data,No data,17,No data,10,14,11,12,No data,No data,21,No data,17,No data,20,26,13,No data,14,No data,12,10,No data,12
19/11/2011,11.9,4.8,13.7,14.5,0.8,14.5,199.1,14,No data,No data,28,No data,20,31,18,28,No data,No data,35,No data,37,No data,38,37,25,No data,28,No data,25,25,23,23
20/11/2011,11.8,7.5,14.5,16.4,-8.9,16.9,207.3,15,No data,No data,36,No data,30,44,33,34,No data,No data,30,No data,57,No data,39,48,30,No data,36,No data,25,31,30,26
21/11/2011,12.1,3.3,5,6,-7.7,7.1,213.6,5,No data,No data,43,No data,25,42,31,43,No data,No data,35,No data,46,No data,49,48,40,No data,37,No data,41,31,27,43
22/11/2011,12.4,13.6,6.8,15.2,-20.4,18.3,243.5,5,No data,No data,30,No data,21,40,19,25,No data,No data,15,No data,39,No data,38,42,32,No data,36,No data,32,40,14,39
23/11/2011,12.9,25,8,26.3,-15.7,27.4,252.4,16,No data,No data,21,18,7,20,12,11,No data,No data,15,No data,21,No data,14,37,14,No data,24,No data,11,13,9,16
24/11/2011,11.1,27.6,29.8,40.6,1.9,40.7,222.8,15,No data,No data,14,13,6,16,11,11,No data,No data,15,No data,16,No data,11,29,14,No data,11,No data,9,12,9,11
25/11/2011,10.9,29.9,-5,30.4,-32.1,34.3,279.5,6,No data,No data,12,9,5,15,14,8,No data,No data,11,No data,12,No data,10,27,11,No data,12,No data,5,12,11,8
26/11/2011,9.1,38.7,6,39.2,2.4,39.2,261.2,16,No data,No data,9,6,5,12,8,8,No data,No data,11,No data,9,No data,10,21,7,No data,7,No data,4,8,6,7
27/11/2011,9.8,27.3,-13.7,30.5,-33.6,34.8,296.6,7,No data,No data,11,8,6,11,9,10,No data,No data,11,No data,10,No data,10,12,8,No data,10,No data,5,12,9,8
28/11/2011,5.9,23.2,25.3,34.3,-12.7,34.9,222.6,15,No data,No data,16,18,8,14,11,13,No data,No data,13,No data,25,No data,15,29,15,No data,18,No data,9,15,9,12
29/11/2011,-1.8,28.8,2.3,28.9,33.6,33.5,265.4,26,No data,No data,11,7,4,12,9,8,No data,No data,9,No data,10,No data,8,17,8,No data,6,No data,6,10,6,7
30/11/2011,5.8,24.6,25.7,35.6,-0.1,35.6,223.8,15,No data,No data,12,8,6,11,8,7,No data,No data,12,No data,11,No data,10,20,8,No data,6,No data,No data,8,6,7
01/09/2012,15.9,22.9,9.2,24.7,-6.1,24.9,248.2,16,No data,7,16,8,7,16,13,11,No data,No data,9,No data,14,No data,13,18,13,No data,15,No data,8,13,10,12
02/09/2012,18.1,12.9,-1.3,13,-25.5,18.2,275.9,6,No data,6,12,8,5,13,9,8,No data,No data,7,No data,14,No data,10,19,11,No data,12,No data,8,13,8,7
03/09/2012,15.9,17,10,19.8,-26.5,23.8,239.5,5,No data,15,21,15,7,20,12,11,No data,No data,10,No data,16,No data,15,16,17,No data,17,No data,8,22,11,11
04/09/2012,15.1,19,-6.3,20,-39,27.9,288.2,6,No data,13,17,15,9,19,14,10,No data,No data,10,No data,18,No data,13,18,18,No data,No data,No data,9,18,9,11
05/09/2012,22,5.2,-6.7,8.5,-42.1,22.7,321.7,0,No data,12,15,12,10,15,9,10,No data,No data,10,No data,17,No data,12,9,14,No data,15,No data,10,15,10,9
06/09/2012,17.1,21,0.9,21,-19.4,23.2,267.6,16,No data,15,No data,14,8,18,15,13,No data,No data,10,No data,20,No data,14,27,19,No data,15,No data,8,17,18,10
07/09/2012,17.3,11.4,-2.3,11.6,-29.2,18.7,281.6,0,No data,14,No data,15,7,20,17,16,No data,No data,6,No data,21,No data,14,30,20,No data,22,No data,8,20,18,9
08/09/2012,12.9,8.8,6.3,10.8,-23.4,15.9,234.2,0,No data,18,No data,17,13,19,17,15,No data,No data,10,No data,25,No data,20,28,24,No data,No data,No data,12,17,21,14
09/09/2012,5.5,12.3,15.9,20.1,25,23.7,217.7,25,No data,16,No data,20,14,18,17,19,No data,No data,17,No data,25,No data,21,28,22,No data,No data,No data,18,19,19,18
10/09/2012,4.7,15.1,4.8,15.9,8.4,16.4,252.3,16,No data,5,No data,6,5,13,7,8,No data,No data,8,No data,12,No data,10,17,11,No data,10,No data,11,12,8,7
11/09/2012,7.9,22,-9.8,24.1,-11.9,24.8,294.1,17,No data,5,No data,4,4,12,8,7,No data,No data,6,No data,8,No data,9,9,11,No data,7,No data,5,10,7,5
12/09/2012,12.3,11.6,-11,16,2.3,16.1,313.6,17,No data,6,No data,6,7,12,8,7,No data,No data,10,No data,10,No data,11,No data,10,No data,9,No data,7,10,9,9
13/09/2012,8.5,26.9,3,27.1,-18.5,28.7,263.6,16,No data,8,No data,8,6,14,10,9,No data,No data,10,No data,11,No data,12,No data,12,No data,10,No data,7,12,11,9
14/09/2012,7.1,21.4,-15.3,26.3,-9.5,26.7,305.6,17,No data,8,No data,5,7,14,8,10,No data,No data,9,No data,8,No data,10,No data,10,No data,8,No data,6,11,10,7
15/09/2012,7.4,19.9,3.4,20.1,-25.4,23.8,260.2,6,No data,10,No data,10,7,17,10,10,No data,No data,14,No data,15,No data,13,No data,13,No data,17,No data,7,12,10,8
16/09/2012,4.7,19.8,2,19.9,-0.7,19.9,264.1,16,No data,5,No data,6,4,12,6,7,No data,No data,7,No data,12,No data,11,No data,10,No data,9,No data,5,10,7,7
17/09/2012,6.9,18.9,2.5,19.1,13.3,20.2,262.4,16,No data,6,No data,6,8,14,8,7,No data,No data,7,No data,11,No data,10,No data,10,No data,10,No data,6,12,8,8
18/09/2012,12.4,13.8,-15.6,20.8,-1,20.8,318.6,17,No data,7,No data,4,6,11,7,7,No data,No data,6,No data,8,No data,10,8,8,No data,8,No data,3,10,8,5
19/09/2012,16.4,13.8,-6.4,15.2,-23.7,19.3,295,7,No data,9,No data,5,5,12,8,8,No data,No data,8,No data,9,No data,10,11,10,No data,10,No data,4,11,9,7
20/09/2012,15.8,5.8,1.1,5.9,-1.5,6,259,-1,No data,7,No data,8,5,13,8,9,No data,No data,20,No data,13,No data,16,23,11,No data,9,No data,8,11,9,11
21/09/2012,16.6,-2.5,-7.7,8.1,-12.8,10.3,18.3,8,No data,11,No data,9,11,15,10,7,No data,No data,19,No data,14,No data,15,17,12,No data,13,No data,5,15,11,9
22/09/2012,14.3,1.9,6.3,6.6,-35.5,18.9,197.2,0,No data,9,No data,8,11,10,10,11,No data,No data,18,No data,12,No data,14,7,12,No data,10,No data,6,13,No data,8
23/09/2012,8.6,-8.6,14.1,16.4,-2.8,16.5,148.7,13,No data,7,No data,9,9,15,7,10,No data,No data,16,No data,14,No data,16,11,11,No data,11,No data,7,16,No data,7
24/09/2012,4.9,-12.4,-8,14.8,59.8,33.4,57.1,20,No data,7,No data,14,6,16,7,7,No data,No data,15,No data,19,No data,13,25,13,No data,16,No data,9,12,No data,8
25/09/2012,3.3,-12.8,-15.9,20.4,79.9,44.8,38.8,20,No data,4,No data,5,7,9,6,6,No data,No data,17,No data,11,No data,10,16,8,No data,10,No data,10,8,5,6
26/09/2012,5.6,-7.9,-16.4,18.2,32.3,24.3,25.9,21,No data,8,No data,9,12,11,8,11,No data,No data,21,No data,14,No data,16,21,10,No data,10,No data,12,10,6,11
27/09/2012,5.3,14.5,-1.6,14.6,-2.4,14.6,276.2,16,No data,13,No data,9,11,16,10,9,No data,No data,9,No data,13,No data,12,14,12,No data,13,No data,6,14,7,8
28/09/2012,7.5,26.5,1.2,26.6,20.9,28.6,267.5,16,No data,7,No data,6,7,11,8,8,No data,No data,8,No data,12,No data,11,23,10,No data,9,No data,5,8,6,8
29/09/2012,10.6,20.5,-10.9,23.2,-21,25.5,297.9,17,No data,8,No data,6,7,14,9,9,No data,No data,9,No data,13,No data,11,15,11,No data,14,No data,6,11,9,9
30/09/2012,6.4,27.2,9.8,28.9,8.4,29.2,250.1,16,No data,6,No data,6,6,13,8,7,No data,No data,7,No data,14,No data,10,16,11,No data,12,No data,7,No data,7,7
01/10/2012,4.1,20.9,10.8,23.6,12,24.3,242.7,15,No data,6,No data,5,7,11,9,8,No data,No data,8,No data,13,No data,11,21,10,No data,10,No data,6,No data,6,8
02/10/2012,4,16.3,12.5,20.6,30.8,25.7,232.5,25,No data,5,No data,6,6,11,7,8,No data,No data,11,No data,12,No data,10,18,10,No data,11,No data,5,10,8,9
03/10/2012,4,16.1,-4.4,16.7,36.8,24.9,285.2,20,No data,6,No data,5,7,11,8,7,No data,No data,8,No data,11,No data,10,20,10,No data,10,No data,4,10,7,7
04/10/2012,3.5,13.5,4,14.1,-1.4,14.2,253.4,16,No data,7,No data,5,9,13,8,9,No data,No data,17,No data,12,5,14,21,11,No data,10,No data,5,11,6,12
05/10/2012,6.2,10.9,-4.5,11.8,12.1,13.3,292.5,27,No data,8,No data,5,9,11,10,8,No data,No data,11,No data,9,4,10,12,9,No data,9,No data,5,11,6,9
06/10/2012,10.7,5.7,-9,10.7,-14,12.8,327.8,7,No data,13,No data,6,11,12,7,10,No data,No data,11,No data,14,9,11,7,15,No data,11,No data,7,13,7,8
07/10/2012,14.4,2.5,3.9,4.6,-39.4,20.2,212.6,0,No data,14,No data,11,11,23,10,14,No data,No data,12,No data,25,13,15,20,23,No data,24,No data,9,32,10,10
08/10/2012,13.5,-1.9,-4.9,5.2,-9.1,6.9,21.3,8,No data,28,No data,11,No data,20,15,31,No data,No data,16,No data,21,20,35,20,20,No data,19,No data,18,18,11,31
09/10/2012,13,-0.1,0.5,0.5,-26.1,13.1,162.6,0,No data,19,No data,9,18,18,22,19,No data,No data,22,No data,20,17,18,19,17,No data,16,No data,12,23,19,18
10/10/2012,9.2,0.8,10.5,10.6,-18.7,14.1,184.3,4,No data,13,No data,8,19,15,18,18,No data,No data,31,No data,17,12,22,17,15,No data,14,No data,13,No data,19,15
11/10/2012,7.6,1.3,2.4,2.8,18.5,9.6,208.1,20,No data,19,No data,12,27,21,17,24,No data,No data,34,No data,25,17,29,28,20,No data,22,No data,22,No data,12,21
12/10/2012,10.1,5.2,-2.9,5.9,43.5,22.6,299.5,20,No data,7,No data,4,9,12,9,8,No data,No data,7,No data,10,4,11,17,10,No data,8,No data,6,No data,7,8
13/10/2012,9.6,0.5,-1.9,2,30.9,15.6,345.4,20,No data,11,No data,5,9,13,8,11,No data,No data,10,No data,13,8,15,13,12,No data,12,No data,9,10,9,13
14/10/2012,8.2,-4,-11.4,12.1,23,16.7,19.3,28,No data,13,No data,7,8,14,6,11,No data,No data,16,No data,13,11,15,12,12,No data,12,No data,7,14,7,10
15/10/2012,4.8,1,0.2,1,35.8,17.9,260.1,20,No data,12,No data,6,No data,No data,10,14,No data,No data,14,No data,17,9,17,25,15,No data,15,No data,8,11,9,17
16/10/2012,1.4,5.1,-5.2,7.3,36.5,19.7,315.7,20,No data,8,No data,5,13,No data,10,9,No data,No data,14,No data,13,4,11,20,11,No data,11,No data,8,10,8,8
17/10/2012,1,-8.4,13.8,16.2,65.4,36.5,148.5,20,No data,7,No data,6,12,No data,8,11,No data,No data,29,No data,13,5,16,21,11,No data,9,No data,9,11,8,9
18/10/2012,6.5,-2.9,2.1,3.6,49.3,24.9,125.8,20,No data,6,No data,5,12,No data,8,10,No data,No data,25,No data,12,4,16,22,12,No data,8,No data,13,8,8,9
19/10/2012,10.6,-2.7,-1.3,3,9.6,5.6,64.2,20,No data,19,No data,8,19,15,11,16,No data,No data,21,No data,16,10,25,12,15,No data,15,No data,16,15,14,19
20/10/2012,12.2,4.3,6,7.4,-4.9,7.8,215.7,15,No data,17,No data,7,16,23,13,20,No data,No data,26,No data,22,13,24,24,19,No data,18,No data,19,18,11,17
21/10/2012,15.9,-6.2,8.2,10.3,-20,14.3,142.8,3,No data,16,No data,5,16,12,11,22,No data,No data,24,No data,13,10,29,5,11,No data,9,No data,26,13,8,25
22/10/2012,21.5,-8.1,4.3,9.2,-14.4,11.7,117.9,3,No data,15,No data,9,15,24,11,11,No data,No data,25,No data,No data,10,18,20,16,No data,28,No data,20,34,9,10
23/10/2012,24.9,-6.3,-1.2,6.4,-18.5,11.3,79.1,0,No data,22,No data,13,10,37,17,20,No data,No data,24,No data,32,18,25,26,25,No data,36,No data,13,31,15,14
24/10/2012,22,-9.8,-3.8,10.6,-15.9,13.2,69,2,No data,12,No data,20,7,55,22,11,No data,No data,21,No data,58,11,17,59,39,No data,58,No data,14,55,18,10
25/10/2012,17.5,-12.1,-5.4,13.2,-22,17.2,65.7,1,No data,8,No data,5,10,16,12,8,No data,No data,24,No data,14,4,14,10,9,No data,13,No data,8,20,10,10
26/10/2012,15.9,-11.4,-15.7,19.4,-23,22.5,36.1,1,No data,8,No data,6,10,5,7,8,No data,No data,No data,No data,10,6,11,4,8,No data,8,No data,6,11,5,8
27/10/2012,17.4,6.1,-11.7,13.2,-29.2,19.7,332.4,0,No data,9,No data,9,7,6,7,8,No data,No data,No data,No data,10,7,13,5,10,No data,10,No data,3,11,4,8
28/10/2012,13.7,17.4,-2.4,17.5,53.9,32.1,277.9,20,No data,5,No data,9,4,9,11,8,No data,No data,No data,No data,14,4,10,20,11,No data,12,No data,4,11,6,10
29/10/2012,9.6,6.3,-8,10.3,7.7,11,321.7,17,No data,11,No data,9,12,7,8,12,No data,No data,16,No data,12,7,17,16,12,No data,12,No data,10,9,7,11
30/10/2012,-0.7,20.2,1.9,20.3,12.7,21.3,264.6,16,No data,10,No data,13,4,15,10,10,No data,No data,7,No data,No data,8,12,26,18,No data,17,No data,4,14,7,11
31/10/2012,12,16.5,7.7,18.2,67.3,38.2,245.1,20,No data,6,No data,10,5,8,7,No data,No data,No data,14,No data,No data,4,10,22,12,No data,12,No data,5,12,6,9
01/11/2012,15.9,14.6,0.2,14.6,75.2,40.4,269.3,20,No data,9,No data,5,10,5,9,No data,No data,No data,No data,No data,9,3,14,19,10,No data,7,No data,11,10,6,13
02/11/2012,10.5,19.9,-2.8,20.1,45.3,30.3,278,20,No data,9,No data,7,9,9,9,No data,No data,No data,No data,No data,10,5,11,22,10,No data,11,No data,5,9,8,8
03/11/2012,-6.1,11.1,11.3,15.9,34.1,23.3,224.7,20,No data,11,No data,12,7,17,10,No data,No data,No data,No data,No data,21,7,29,22,19,No data,20,No data,16,12,7,27
04/11/2012,0.5,-5.9,3.8,7,46.8,24.4,123,20,No data,40,No data,15,18,9,13,37,No data,No data,No data,No data,21,28,37,20,26,No data,16,No data,36,13,10,45
05/11/2012,9.8,2.3,-12.9,13.1,-3.3,13.2,349.7,18,No data,68,No data,27,33,23,20,32,No data,No data,No data,No data,33,33,41,25,28,No data,31,No data,24,31,47,35
06/11/2012,15.2,21.1,-15.5,26.2,-8.3,26.5,306.3,17,No data,18,No data,23,19,25,14,28,No data,No data,No data,No data,28,22,30,38,30,No data,34,No data,11,22,19,23
07/11/2012,15,28.5,0,28.5,1.8,28.5,270,16,No data,11,No data,12,6,10,11,10,No data,No data,No data,No data,16,9,11,No data,15,No data,16,No data,5,14,7,8
08/11/2012,11,16.1,-3.8,16.6,-23.1,20.2,283.2,6,No data,8,No data,8,5,10,10,12,No data,No data,No data,No data,12,10,9,No data,12,No data,14,No data,4,12,7,6
09/11/2012,-0.7,23.5,12.9,26.9,12.4,27.6,241.3,15,No data,6,No data,11,5,10,8,11,No data,No data,No data,No data,15,5,10,No data,15,No data,15,No data,8,11,5,9
10/11/2012,-1.6,14.5,1,14.5,44.4,26.5,265.9,20,No data,16,No data,13,11,12,10,22,No data,No data,No data,No data,17,14,29,No data,17,No data,18,No data,13,14,10,25
11/11/2012,8.3,12.8,-9.1,15.7,-20.9,18.9,305.5,7,No data,14,No data,22,15,15,12,16,No data,No data,No data,No data,27,16,18,No data,19,No data,28,No data,10,17,14,15
12/11/2012,12.4,16.9,16.8,23.8,5.6,24,225.2,15,No data,10,No data,13,7,10,9,13,No data,No data,No data,No data,19,8,19,No data,22,No data,13,No data,12,12,8,17
13/11/2012,14.1,18.3,17.9,25.6,-2.7,25.7,225.6,15,No data,8,No data,12,4,9,8,5,No data,No data,No data,No data,14,6,10,No data,14,No data,14,No data,8,12,7,10
14/11/2012,18.6,9.5,6.4,11.4,-15,13.7,236.2,5,No data,24,No data,18,5,20,15,15,No data,No data,No data,No data,24,15,19,No data,25,No data,20,No data,No data,22,17,17
15/11/2012,13.8,13,7.7,15.1,-26.9,20.2,239.2,5,No data,27,No data,30,17,26,28,29,No data,No data,No data,No data,37,20,33,No data,32,No data,26,No data,24,41,29,31
16/11/2012,8.1,10.9,6.6,12.7,-7.7,13.3,238.8,15,No data,32,No data,31,18,29,31,32,No data,No data,No data,No data,39,31,42,No data,40,No data,30,No data,36,36,26,34
17/11/2012,4.3,16.9,0.9,17,8.3,17.5,266.9,16,No data,14,No data,16,10,15,11,10,No data,No data,No data,No data,22,15,26,No data,22,No data,16,No data,18,24,10,No data
18/11/2012,3.8,12.4,9,15.4,-28,20.8,233.9,5,No data,12,No data,12,7,13,11,12,No data,No data,No data,No data,23,11,16,No data,21,No data,17,No data,7,17,9,No data
19/11/2012,1.4,15.8,23.3,28.1,44.2,35.8,214.1,25,No data,6,No data,10,5,9,8,7,No data,No data,No data,No data,No data,6,12,No data,19,No data,12,No data,9,10,5,No data
20/11/2012,1.7,14.2,23.4,27.4,45.9,35.8,211.3,25,No data,6,No data,10,6,7,8,No data,No data,No data,No data,No data,14,4,12,No data,11,No data,8,No data,10,12,9,No data
21/11/2012,2.3,9.1,14,16.6,3.5,16.7,212.9,15,No data,10,No data,12,10,9,7,No data,No data,No data,No data,No data,17,8,16,No data,14,No data,10,No data,9,12,3,No data
22/11/2012,1.6,18.6,25.4,31.5,43.9,38.4,216.2,25,No data,6,No data,9,6,5,8,5,No data,No data,No data,No data,12,4,10,16,12,No data,6,No data,7,11,8,No data
23/11/2012,4,21.4,8.8,23.1,2,23.2,247.7,16,No data,8,No data,12,8,5,10,7,No data,No data,11,No data,25,6,11,28,17,No data,No data,No data,6,14,10,11
24/11/2012,7.6,1.5,12.5,12.6,-17.6,15.4,187.1,4,No data,13,No data,17,13,12,9,14,No data,No data,29,No data,30,14,23,24,22,No data,19,No data,19,17,7,20
25/11/2012,7.2,0.7,-0.5,0.9,54.6,27.3,306.7,20,No data,6,No data,5,12,3,7,10,No data,No data,16,No data,10,5,13,13,10,No data,9,No data,8,9,5,11
26/11/2012,13.2,-5.7,-23.9,24.6,36.1,30.5,13.4,28,No data,12,No data,10,5,6,5,10,No data,No data,22,No data,15,8,12,12,14,No data,11,No data,8,11,4,12
27/11/2012,16,-9.8,-21.7,23.8,2.3,23.8,24.3,11,No data,6,No data,12,10,9,6,10,No data,No data,16,No data,13,5,9,8,11,No data,13,No data,6,14,2,7
28/11/2012,15.9,-1.8,-16.1,16.2,-24.7,20.4,6.4,8,No data,8,No data,10,13,4,7,9,No data,No data,16,No data,11,6,9,5,10,No data,9,No data,3,10,4,6
29/11/2012,13.6,2.6,-4,4.8,8.4,6.4,326.8,27,No data,20,No data,13,27,9,9,16,No data,No data,38,No data,16,16,14,11,16,No data,15,No data,8,21,15,11
30/11/2012,13.5,3.5,-5.9,6.9,17.9,11.3,328.8,20,No data,35,No data,22,40,26,15,31,No data,No data,46,No data,32,31,25,32,32,No data,No data,No data,14,35,20,18
01/09/2013,18,23.8,-2.8,23.9,-37.1,30.3,276.8,6,No data,7,No data,7,7,9,10,5,No data,No data,9,No data,6,6,4,11,6,No data,No data,No data,3,6,7,4
02/09/2013,17.7,18,-4.6,18.6,-32.2,24.6,284.4,6,No data,8,No data,9,6,9,9,4,No data,No data,5,No data,7,4,5,11,7,No data,No data,No data,4,7,7,4
03/09/2013,20,10,6.6,11.9,-23.5,16.7,236.6,5,No data,17,No data,18,7,10,11,6,No data,No data,10,No data,14,8,8,24,No data,No data,14,No data,5,10,11,No data
04/09/2013,16.7,7.2,9.7,12.1,5.1,12.4,216.5,15,No data,25,No data,32,15,28,17,12,No data,No data,14,No data,32,13,14,36,22,No data,35,No data,14,14,21,12
05/09/2013,14.7,3.1,-6.7,7.4,14.4,10.3,334.7,27,No data,24,No data,37,12,32,18,17,No data,No data,9,No data,36,16,18,43,No data,No data,34,No data,19,25,14,27
06/09/2013,16.1,-5.2,-12.3,13.3,19.8,16.6,22.7,21,No data,12,No data,15,8,16,8,5,No data,No data,21,No data,16,6,8,26,13,No data,21,No data,4,10,4,7
07/09/2013,18,0.7,-2.4,2.5,20.9,10.7,344,20,No data,8,No data,6,4,4,8,8,No data,No data,13,No data,6,4,11,13,6,No data,5,No data,8,3,4,10
08/09/2013,17.2,3.1,6.2,6.9,14.3,10,206.7,20,No data,7,No data,6,5,4,6,6,No data,No data,10,No data,7,3,9,14,7,No data,No data,No data,3,4,2,7
09/09/2013,19.4,0.8,-11.2,11.2,6.2,11.6,355.7,18,No data,11,No data,11,10,5,7,4,No data,No data,14,No data,10,5,9,12,8,No data,No data,No data,5,8,5,No data
10/09/2013,21.5,5.4,-17.3,18.1,-13.4,19.3,342.7,18,No data,9,No data,14,8,10,7,4,No data,No data,9,No data,10,7,7,10,9,No data,10,No data,4,8,6,No data
11/09/2013,19.3,8,-6.8,10.5,-14.9,12.8,310.7,7,No data,11,No data,11,8,7,9,3,No data,No data,12,No data,8,6,7,9,8,No data,8,No data,4,9,6,No data
12/09/2013,15,11.7,2.8,12,-4.9,12.3,256.6,16,No data,12,No data,14,7,14,12,6,No data,No data,11,No data,13,5,10,20,11,No data,15,No data,7,8,9,No data
13/09/2013,17.4,4.1,-2.8,5,-4.9,5.5,304.2,-1,No data,11,No data,14,7,9,10,4,No data,No data,17,No data,13,6,7,19,10,No data,10,No data,6,5,5,No data
14/09/2013,14,6.9,-6.8,9.7,-27.1,16.7,314.5,0,No data,10,No data,12,8,5,7,5,No data,No data,9,No data,11,7,8,11,9,No data,6,No data,7,8,4,No data
15/09/2013,0.3,31.4,-2.7,31.6,33.6,35.8,275,26,No data,6,No data,9,5,6,8,4,No data,No data,6,No data,8,6,6,19,6,No data,10,No data,3,6,6,No data
16/09/2013,0.5,26.4,-14.4,30.1,26.9,33,298.6,17,No data,6,No data,5,6,6,11,4,No data,No data,7,No data,6,4,5,14,5,No data,7,No data,1,6,6,No data
17/09/2013,-0.2,19.2,-8,20.8,36.6,27.7,292.8,27,No data,10,No data,10,6,8,11,6,No data,No data,10,No data,9,6,8,20,8,No data,9,No data,1,5,6,No data
18/09/2013,4.2,15.3,-14.6,21.2,4.3,21.3,313.7,17,No data,10,No data,10,6,9,7,4,No data,No data,8,No data,8,5,7,9,9,No data,9,No data,2,6,4,4
19/09/2013,8,12.7,-2.1,12.9,23.8,17.5,279.3,26,No data,9,No data,9,5,7,9,4,No data,No data,16,No data,9,4,6,23,7,No data,7,No data,3,6,6,5
20/09/2013,11.5,13.3,6.5,14.8,-19.8,17.8,243.9,5,No data,10,No data,13,6,9,11,4,No data,No data,12,No data,10,6,7,16,10,No data,10,No data,1,8,11,5
