Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
30/08/2012,19.8,4.5,-15,15.6,-15.2,17.4,343.3,18,No data,8,No data,7,9,10,7,10,No data,No data,11,No data,10,No data,14,9,11,No data,8,No data,9,12,10,10
31/08/2012,21.7,14.1,6.6,15.6,-31.8,22.3,244.9,0,No data,10,No data,9,7,11,8,9,No data,No data,14,No data,11,No data,11,7,13,No data,14,No data,5,13,11,9
01/06/2013,21.3,7.7,-6.2,9.9,-25.4,16.1,309.1,0,No data,9,No data,11,6,14,6,3,No data,No data,8,No data,14,8,No data,11,10,No data,14,No data,3,15,5,8
02/06/2013,23.7,5.7,-1.3,5.8,-37,19.4,282.6,0,No data,11,No data,10,7,11,6,3,No data,No data,7,No data,15,9,No data,9,10,No data,9,No data,5,15,6,7
03/06/2013,25.6,0.6,2.3,2.4,-49.9,25.1,193.4,0,No data,14,No data,10,11,6,10,9,No data,No data,10,No data,14,10,No data,11,7,No data,9,No data,12,16,10,12
04/06/2013,24.2,-6.2,1,6.3,-38.4,20.2,99.1,0,No data,10,No data,7,12,6,8,6,No data,No data,18,No data,12,7,No data,7,7,No data,8,No data,13,13,8,9
05/06/2013,21,-5,-1.3,5.1,-8.7,6.7,74.8,2,No data,15,No data,13,10,8,8,11,No data,No data,No data,No data,16,7,No data,15,7,No data,10,No data,5,16,7,7
06/06/2013,22.1,-5,-0.8,5.1,-9,6.8,80.7,2,No data,11,No data,11,16,6,12,12,No data,No data,No data,No data,14,9,No data,12,8,No data,9,No data,13,15,15,9
07/06/2013,22.6,-5.4,-2.3,5.8,-25.5,14,66.7,0,No data,11,No data,9,15,7,9,9,No data,No data,No data,No data,14,10,No data,9,8,No data,9,No data,11,16,10,10
08/06/2013,18.8,-3.6,-1.9,4,-32.2,16.6,62.2,0,No data,11,No data,8,13,6,9,11,No data,No data,No data,No data,12,8,No data,8,7,No data,7,No data,13,15,9,9
09/06/2013,13.1,-2.8,5.7,6.3,-24.1,13.6,154.2,0,No data,9,No data,6,13,6,8,11,No data,No data,No data,No data,11,7,No data,6,6,No data,5,No data,15,11,9,10
10/06/2013,10.7,-1.5,13.2,13.3,-10.9,14.4,173.5,14,No data,No data,No data,12,23,7,13,13,No data,No data,No data,No data,14,11,No data,13,9,No data,7,No data,15,15,13,12
11/06/2013,11,1.9,14.6,14.7,12.2,16,187.4,14,No data,No data,No data,15,20,12,13,12,No data,No data,No data,No data,19,13,No data,23,13,No data,11,No data,17,18,13,15
12/06/2013,10.4,5.2,5.4,7.5,36.5,19.7,223.4,20,No data,No data,No data,8,7,5,7,3,No data,No data,No data,No data,12,4,No data,17,5,No data,4,No data,7,11,6,8
13/06/2013,8.7,18.9,-5.7,19.7,19.6,22,286.8,16,No data,8,No data,6,6,7,9,3,No data,No data,No data,No data,11,6,No data,19,7,No data,6,No data,5,13,6,7
14/06/2013,7.5,8.8,18.5,20.5,10.2,21.1,205.3,15,No data,9,No data,9,5,7,9,4,No data,No data,No data,No data,14,6,No data,21,8,No data,6,No data,4,12,7,9
15/06/2013,9,10.2,2.8,10.6,43.9,24.4,254.6,20,No data,6,No data,6,6,7,8,2,No data,No data,No data,No data,12,5,No data,17,5,No data,7,No data,3,12,7,7
16/06/2013,11.5,-4.2,4.7,6.3,7.2,7.2,138.8,23,No data,8,No data,8,6,7,9,5,No data,No data,No data,No data,14,6,No data,17,7,No data,7,No data,5,13,8,8
17/06/2013,14.7,-7.3,-0.4,7.3,-18.7,11.9,86.6,0,No data,11,No data,11,15,11,12,8,No data,No data,No data,No data,16,10,No data,13,7,No data,10,No data,21,17,11,13
18/06/2013,13.5,5,3.9,6.3,-8,7.4,232,5,No data,25,No data,24,15,17,24,14,No data,No data,20,No data,No data,23,No data,30,22,No data,19,No data,16,22,28,15
19/06/2013,12.2,8.6,-1.4,8.7,-18.9,12.8,279.5,0,No data,25,No data,32,14,28,23,15,No data,No data,12,No data,No data,20,No data,32,34,No data,No data,No data,18,27,16,20
20/06/2013,11.9,2,8.5,8.7,3.3,8.9,193.6,14,No data,28,No data,38,15,35,25,12,No data,No data,21,No data,No data,25,No data,51,33,No data,39,No data,11,31,20,13
21/06/2013,8.7,7,-1.3,7.1,-8.8,8.4,280.6,6,No data,23,No data,19,14,14,20,14,No data,No data,14,No data,No data,16,No data,32,19,No data,13,No data,17,17,9,13
22/06/2013,8.7,10.8,3,11.2,75.9,39.6,254.7,20,No data,6,No data,7,6,6,7,3,No data,No data,10,No data,14,6,No data,14,3,No data,No data,No data,4,11,7,8
23/06/2013,16.6,11.6,-27.1,29.5,38.3,35.1,336.9,27,No data,6,No data,5,5,5,8,3,No data,No data,7,No data,12,5,No data,11,4,No data,No data,No data,2,11,5,6
24/06/2013,20.8,8.2,-8.9,12.1,-7.7,12.7,317.2,17,No data,9,No data,9,6,7,8,3,No data,No data,7,No data,13,5,No data,8,7,No data,No data,No data,1,13,7,6
25/06/2013,26,6.5,1.2,6.6,-14.6,9.8,259.7,0,No data,13,No data,16,8,9,10,5,No data,No data,14,No data,18,9,No data,13,10,No data,No data,No data,3,16,8,7
26/06/2013,27.7,4.5,-6,7.5,-28.5,16.1,323.1,0,No data,14,No data,17,9,14,13,7,No data,No data,9,No data,22,11,No data,20,12,No data,No data,No data,6,17,9,9
27/06/2013,23.4,10.2,-6.3,12,-15.1,14.1,301.9,7,No data,12,No data,12,8,11,12,5,No data,No data,12,No data,17,11,No data,14,10,No data,No data,No data,5,18,12,10
28/06/2013,17.2,16.4,-8.4,18.4,2.2,18.5,297.2,17,No data,10,No data,10,6,9,13,2,No data,No data,9,No data,14,7,No data,15,6,No data,9,No data,2,16,7,6
29/06/2013,17.1,14.2,0.1,14.2,-27.9,19.9,269.5,6,No data,8,No data,10,8,8,11,5,No data,No data,14,No data,16,7,No data,9,8,No data,8,No data,4,14,8,8
30/06/2013,13.8,23.4,7.1,24.5,1.6,24.5,253,16,No data,9,No data,11,6,9,14,4,No data,No data,8,No data,16,9,No data,18,No data,No data,12,No data,3,17,6,9
01/07/2013,10.7,13.8,-0.9,13.8,-21.3,17.4,273.6,6,No data,No data,No data,11,8,No data,15,7,No data,No data,7,No data,17,No data,15,19,9,No data,11,No data,5,15,13,9
02/07/2013,5.8,10.1,18.6,21.2,26.5,25,208.5,25,No data,No data,No data,14,No data,No data,13,9,No data,No data,15,No data,21,No data,No data,25,12,No data,12,No data,10,16,11,13
03/07/2013,7.4,10.2,-3.2,10.7,-0.9,10.7,287.2,16,No data,No data,No data,7,No data,No data,12,4,No data,No data,10,No data,10,No data,No data,12,4,No data,5,No data,5,13,6,8
04/07/2013,12.9,22.4,2.6,22.6,2.6,22.6,263.4,16,No data,No data,No data,10,No data,No data,13,5,No data,No data,10,No data,15,No data,No data,21,7,No data,No data,No data,7,14,10,10
05/07/2013,20.2,10.8,4.8,11.8,-44.7,25.2,245.8,0,No data,No data,No data,20,No data,No data,16,9,No data,No data,13,No data,23,12,No data,22,No data,No data,No data,No data,6,23,14,12
06/07/2013,22,11.5,5.8,12.9,-26.7,18.6,243.1,0,No data,No data,No data,No data,No data,No data,18,13,No data,No data,18,No data,31,17,No data,26,No data,No data,No data,No data,15,No data,17,20
07/07/2013,28.4,-0.5,-1.1,1.2,-38.2,19.1,23.8,0,No data,No data,No data,No data,No data,No data,18,12,No data,No data,9,No data,37,19,No data,32,No data,No data,No data,No data,12,No data,17,12
08/07/2013,27.9,-0.1,2,2,-45.1,22.6,177.1,0,No data,No data,No data,17,No data,No data,17,13,No data,No data,23,No data,24,No data,No data,15,21,No data,No data,No data,23,No data,17,13
09/07/2013,25,-0.7,-5.2,5.2,-30.2,16,7.2,0,No data,No data,No data,12,No data,No data,10,No data,No data,No data,11,No data,17,No data,No data,10,6,No data,No data,No data,17,No data,14,14
10/07/2013,23.1,-3.4,-1.6,3.7,-35,17.9,64.3,0,No data,No data,No data,12,No data,No data,14,No data,No data,No data,24,No data,19,11,No data,10,8,No data,No data,No data,11,No data,17,12
11/07/2013,21.5,-0.1,-0.2,0.2,-32.9,16.4,12.9,0,No data,No data,No data,12,No data,7,No data,No data,No data,No data,20,No data,16,11,No data,10,6,No data,No data,No data,18,16,No data,16
12/07/2013,21.2,4,-0.7,4.1,-22.3,11.9,279.2,0,No data,No data,No data,16,No data,8,No data,No data,No data,No data,22,No data,19,18,No data,13,14,No data,No data,No data,22,16,No data,24
13/07/2013,22.2,2.6,-4.9,5.5,-28,15,332.6,0,No data,No data,No data,25,No data,19,No data,No data,No data,No data,13,No data,30,18,No data,24,No data,No data,No data,No data,20,No data,No data,19
14/07/2013,18.7,9.8,-1.8,10,-32.1,18.9,280.3,0,No data,No data,No data,23,No data,25,No data,No data,No data,No data,9,No data,32,12,No data,22,No data,No data,No data,No data,17,No data,No data,14
15/07/2013,18,11.8,-0.9,11.8,-26.6,17.8,274.2,0,No data,No data,No data,15,No data,14,No data,No data,No data,No data,10,No data,19,10,No data,No data,No data,No data,No data,No data,7,No data,No data,12
16/07/2013,17.9,10.8,1.7,10.9,-27.2,17.4,261,0,No data,No data,No data,24,10,15,No data,No data,No data,No data,14,No data,28,13,No data,No data,No data,No data,No data,No data,No data,No data,16,12
17/07/2013,20,7.1,-0.8,7.1,-34.2,18.6,276.3,0,No data,No data,No data,24,14,18,No data,No data,No data,No data,16,No data,29,15,No data,No data,No data,No data,No data,No data,No data,No data,17,16
18/07/2013,21.4,3.5,-1.7,3.9,-40.1,20.4,295.3,0,No data,No data,No data,17,15,14,No data,No data,No data,No data,12,No data,22,15,No data,15,14,No data,No data,No data,No data,No data,22,No data
19/07/2013,21.2,-4.2,1.4,4.5,-42,21.5,108.7,0,No data,No data,No data,12,15,9,No data,No data,No data,No data,26,No data,18,8,No data,13,9,No data,No data,No data,No data,No data,16,No data
20/07/2013,20.5,-6.5,5.3,8.3,-31,17.6,129.2,0,No data,No data,No data,9,13,7,No data,No data,No data,No data,28,No data,15,4,No data,8,6,No data,No data,No data,No data,No data,9,No data
21/07/2013,19.2,-7.7,6.4,10,-11.8,11.6,129.5,3,No data,No data,No data,22,12,24,12,No data,No data,No data,20,No data,28,12,No data,22,14,No data,No data,No data,No data,No data,12,No data
22/07/2013,16.3,-4.2,6.7,7.9,-0.3,7.9,147.4,13,No data,No data,No data,27,19,21,29,No data,No data,No data,No data,No data,33,19,No data,31,No data,No data,No data,No data,No data,No data,23,No data
23/07/2013,13.8,-2.9,9,9.4,8.9,10.4,162.4,14,No data,No data,No data,26,21,18,19,17,No data,No data,No data,No data,32,18,No data,32,No data,No data,No data,No data,No data,No data,12,26
24/07/2013,12.6,-1.3,11.3,11.4,12,12.9,173.4,24,No data,No data,No data,12,15,10,10,11,No data,No data,No data,No data,18,6,No data,22,No data,No data,No data,No data,No data,No data,11,25
25/07/2013,13.4,-0.6,4.1,4.1,13.4,7.9,171.7,20,No data,No data,No data,12,11,7,10,8,No data,No data,No data,No data,18,6,No data,21,No data,No data,No data,No data,18,No data,10,15
26/07/2013,12.3,-1.2,3.8,4,11.2,6.9,161.7,20,No data,No data,No data,12,7,9,11,6,No data,No data,No data,No data,12,5,No data,21,No data,No data,No data,No data,6,No data,8,13
27/07/2013,7.3,-2.9,4.9,5.7,2.1,5.8,149.9,-1,No data,No data,No data,17,14,15,12,13,No data,No data,20,No data,14,8,No data,18,10,No data,18,No data,11,No data,11,No data
28/07/2013,5.2,3.3,4.2,5.3,30.8,16.3,218.3,20,No data,No data,No data,8,8,8,10,5,No data,No data,17,No data,8,5,No data,14,5,No data,7,No data,9,No data,8,10
29/07/2013,8.6,9.9,5,11.1,19.3,14.7,243.4,25,No data,No data,No data,9,7,8,9,3,No data,No data,15,No data,8,4,No data,17,5,No data,6,No data,8,11,7,9
30/07/2013,10.4,10.8,3.3,11.3,15.5,13.7,252.7,26,No data,No data,No data,9,5,7,9,4,No data,No data,10,No data,8,4,No data,21,5,No data,7,No data,5,11,7,9
31/07/2013,10.6,4.5,8,9.2,-1.1,9.3,209.5,15,No data,No data,No data,9,7,7,8,4,No data,No data,11,No data,7,3,9,19,4,No data,6,No data,8,11,No data,10
01/08/2013,9.1,-6.1,13.3,14.6,30.7,21.2,155.4,20,No data,No data,No data,15,9,6,13,7,No data,No data,17,No data,10,7,10,17,No data,No data,9,No data,13,No data,No data,10
02/08/2013,7.1,9.8,15.9,18.7,51,31.6,211.8,20,No data,No data,No data,10,9,9,10,6,No data,No data,12,No data,8,5,10,21,6,No data,8,No data,12,No data,7,10
03/08/2013,9.2,22.2,10.5,24.5,14.4,25.5,244.7,15,No data,No data,No data,7,6,5,8,3,No data,No data,9,No data,7,4,6,14,5,No data,5,No data,6,8,5,5
04/08/2013,12.5,10.8,10.3,15,3.6,15.1,226.5,15,No data,No data,No data,7,5,6,8,5,No data,No data,8,No data,7,4,5,14,6,No data,6,No data,5,11,6,6
05/08/2013,12.9,6.2,-4.1,7.4,20.6,12.7,303.9,20,No data,No data,No data,10,8,7,9,4,No data,No data,12,No data,8,4,7,17,No data,No data,7,No data,10,12,7,6
06/08/2013,13.1,6,3.8,7.1,-5.7,7.6,237.5,15,No data,No data,No data,11,6,7,9,5,No data,No data,10,No data,No data,4,5,11,7,No data,8,No data,2,12,7,5
07/08/2013,15.5,-5.4,-2,5.8,-11.6,8.2,69.7,0,No data,No data,No data,No data,9,10,13,11,No data,No data,No data,No data,No data,10,10,12,11,No data,11,No data,6,16,11,10
08/08/2013,15.6,4.8,9.8,10.9,-3.8,11,205.9,15,No data,No data,No data,No data,11,14,16,12,No data,No data,No data,No data,No data,13,15,20,14,No data,14,No data,11,18,10,15
09/08/2013,18.6,9.8,-6.5,11.8,6.5,12.2,303.7,17,No data,No data,No data,No data,7,9,8,4,No data,No data,11,No data,No data,4,4,12,7,No data,7,No data,5,13,4,6
10/08/2013,17.6,9.6,2.2,9.8,-10.3,11.1,256.9,6,No data,No data,No data,9,5,7,10,4,No data,No data,9,No data,7,4,6,11,7,No data,9,No data,2,11,4,4
11/08/2013,15,14.3,-4.2,14.9,6.5,15.2,286.3,16,No data,No data,No data,7,5,8,8,3,No data,No data,7,No data,7,2,5,11,5,No data,7,No data,2,11,3,5
12/08/2013,14.8,10.5,-10.4,14.8,-5.5,15.1,314.8,17,No data,No data,No data,7,No data,12,8,4,No data,No data,8,No data,5,3,3,10,6,No data,9,No data,2,11,4,No data
13/08/2013,17.3,8.1,-2.4,8.4,-26,15.5,286.6,0,No data,11,No data,7,7,8,9,4,No data,No data,8,No data,5,4,5,12,6,No data,No data,No data,3,12,6,4
14/08/2013,16.5,8.9,9.6,13.1,-15.5,15.2,222.9,5,No data,11,No data,13,8,9,9,5,No data,No data,13,No data,9,5,9,23,8,No data,No data,No data,7,13,6,9
15/08/2013,12,13,7.5,15,10.8,15.9,240.1,15,No data,8,No data,11,4,7,8,2,No data,No data,13,No data,9,3,5,23,5,No data,7,No data,9,13,8,6
16/08/2013,10,12.6,0.1,12.6,-6.2,12.9,269.4,16,No data,9,No data,12,7,9,10,5,No data,No data,11,No data,10,3,7,25,7,No data,8,No data,5,12,5,4
17/08/2013,4.1,22.6,16.4,27.9,31.6,32.1,234.1,25,No data,7,No data,9,6,9,8,4,No data,No data,11,No data,10,4,7,18,7,No data,9,No data,7,11,6,8
18/08/2013,4.2,20.5,-2.4,20.6,-4.2,20.8,276.8,16,No data,5,No data,7,5,5,8,4,No data,No data,8,No data,6,3,5,13,5,No data,6,No data,3,11,7,4
19/08/2013,13.5,16.8,1.7,16.9,-24,20.7,264.4,6,No data,10,No data,9,7,7,9,4,No data,No data,10,No data,7,4,6,9,6,No data,7,No data,5,12,7,5
20/08/2013,18.9,9.6,7.8,12.3,-30.9,19.8,230.8,0,No data,13,No data,13,9,7,12,9,No data,No data,No data,No data,11,8,12,20,No data,No data,No data,No data,8,14,10,11
21/08/2013,20.7,3.5,2.3,4.2,6.3,5.2,237.1,25,No data,11,No data,16,8,11,12,6,No data,No data,No data,No data,13,8,14,25,No data,No data,13,No data,9,16,10,10
22/08/2013,15.7,-3,6.7,7.3,-25,14.5,155.9,0,No data,14,No data,21,12,12,18,9,No data,No data,22,No data,16,12,13,24,13,No data,14,No data,14,No data,14,10
23/08/2013,13.8,4.3,8.6,9.6,8.1,10.4,206.5,15,No data,25,No data,44,18,41,22,18,No data,No data,27,No data,39,18,22,47,23,No data,40,No data,16,30,19,13
24/08/2013,15.3,2,-1.9,2.8,15.6,8.3,312.4,20,No data,13,No data,43,7,36,10,12,No data,No data,10,No data,37,12,10,42,23,No data,39,No data,20,31,6,21
25/08/2013,17,-0.7,-4.5,4.5,-13.2,8,8.3,0,No data,19,No data,19,13,17,15,15,No data,No data,17,No data,17,16,17,16,17,No data,18,No data,21,18,9,16
26/08/2013,17.4,4.6,2,5,-19.5,11,246.5,0,No data,19,No data,18,19,16,24,13,No data,No data,13,No data,16,13,18,18,12,No data,16,No data,18,24,29,11
27/08/2013,18.2,2.6,-5.7,6.3,-14.6,9.6,335.1,0,No data,21,No data,18,13,14,17,14,No data,No data,11,No data,14,15,18,15,12,No data,11,No data,18,20,18,13
28/08/2013,18.4,5.7,2.3,6.2,-25.2,14,247.6,0,No data,24,No data,20,7,17,14,15,No data,No data,12,No data,19,19,14,21,20,No data,18,No data,14,18,9,12
29/08/2013,17,11.8,0.2,11.9,-5.1,12.1,268.9,16,No data,10,No data,13,6,16,9,5,No data,No data,11,No data,13,5,8,21,13,No data,17,No data,4,12,6,6
30/08/2013,13.2,18.9,3.9,19.3,3.6,19.4,258.3,16,No data,7,No data,8,7,6,9,4,No data,No data,10,No data,6,4,7,17,7,No data,6,No data,4,5,5,6
31/08/2013,19.5,15.1,-6.6,16.4,-36.3,24.5,293.6,0,No data,7,No data,12,7,7,7,4,No data,No data,11,No data,8,5,6,8,12,No data,7,No data,4,8,7,4
01/06/2014,18.1,7.2,10.3,12.5,-4.8,12.8,214.7,15,No data,14,No data,No data,15,19,13,13,No data,No data,No data,No data,18,14,14,19,No data,No data,17,No data,12,14,11,15
02/06/2014,17.2,7.8,3.8,8.7,2.2,8.8,243.9,15,No data,7,No data,No data,7,15,10,11,No data,No data,No data,No data,14,7,11,19,No data,No data,14,No data,10,8,6,14
03/06/2014,12.8,5,3.4,6.1,16.1,10.1,235.8,20,No data,11,No data,No data,8,8,11,7,No data,No data,No data,No data,10,7,8,20,No data,No data,6,No data,4,5,6,8
04/06/2014,9.7,0.6,-8.6,8.6,18.4,12.6,356.3,20,No data,14,No data,No data,11,6,9,8,No data,No data,No data,No data,8,6,10,17,No data,No data,5,No data,13,4,7,10
05/06/2014,10.4,-0.7,-4.2,4.3,7.8,5.8,8.8,28,No data,No data,No data,No data,8,No data,11,6,No data,No data,No data,No data,7,6,7,17,No data,No data,7,No data,8,6,13,10
06/06/2014,10.1,-9.5,10.8,14.4,-4.8,14.6,138.9,13,No data,11,No data,No data,10,No data,11,10,No data,No data,No data,No data,15,8,15,17,No data,No data,11,No data,6,9,13,11
07/06/2014,10.9,-7.2,11.3,13.3,0.3,13.3,147.6,13,No data,13,No data,No data,15,No data,16,11,No data,No data,No data,No data,17,9,13,21,No data,No data,13,No data,11,9,14,13
08/06/2014,12.8,3.6,14.7,15.2,-4,15.3,193.9,14,No data,6,No data,No data,10,No data,9,5,No data,No data,No data,No data,11,6,8,14,No data,No data,7,No data,7,6,10,8
09/06/2014,14.6,-4.5,10.7,11.6,-1.8,11.6,156.9,13,No data,13,No data,No data,14,No data,11,10,No data,No data,23,No data,16,8,15,20,No data,No data,14,No data,12,10,10,12
10/06/2014,16,4.9,8.1,9.5,22.1,14.5,211.2,20,No data,5,No data,No data,12,No data,10,5,No data,No data,17,No data,10,6,11,18,No data,No data,7,No data,13,7,9,11
11/06/2014,19.3,11.2,2.1,11.4,-23.1,16.2,259.2,0,No data,9,No data,No data,12,No data,11,6,No data,No data,13,No data,12,7,8,13,No data,No data,9,No data,5,9,10,7
12/06/2014,22.2,6.1,3.3,6.9,-25.5,14.5,241.5,0,No data,11,No data,No data,12,12,12,8,No data,No data,16,No data,15,8,8,14,No data,No data,12,No data,6,10,11,8
13/06/2014,23.5,2.2,-1.4,2.7,-17.9,9.3,302.5,0,No data,14,No data,No data,13,15,13,7,No data,No data,17,No data,16,11,10,15,No data,No data,14,No data,8,No data,9,9
14/06/2014,24.8,-0.2,-6.3,6.3,-28.7,15.7,1.8,0,No data,No data,No data,No data,13,10,13,9,No data,No data,13,No data,12,12,12,10,No data,No data,10,No data,10,11,9,10
15/06/2014,26.1,-0.8,-5.7,5.8,-31.3,16.7,8.5,0,No data,No data,No data,No data,10,5,12,8,No data,No data,16,No data,6,7,10,4,No data,No data,5,No data,3,6,16,7
16/06/2014,25.9,-2,-5.2,5.6,-34,17.9,21.6,0,No data,10,No data,No data,9,6,11,7,No data,No data,16,No data,8,6,8,5,No data,No data,9,No data,5,7,14,9
17/06/2014,25.5,-1.7,-6.1,6.4,-36.6,19.4,15.1,0,No data,12,No data,No data,11,9,13,8,No data,No data,16,No data,9,9,9,8,No data,No data,10,No data,7,8,12,8
18/06/2014,23.2,1.9,-6.7,7,-34.3,18.5,343.9,0,No data,15,No data,No data,No data,6,16,9,No data,No data,18,No data,8,9,9,7,No data,No data,7,No data,9,7,13,10
19/06/2014,21.7,0.1,-9.7,9.7,-30.6,18.1,359.1,0,No data,12,No data,No data,No data,12,14,9,No data,No data,14,No data,16,10,13,16,No data,No data,13,No data,5,12,11,9
20/06/2014,19.3,3.6,-6.3,7.2,-27.7,15.6,330.1,0,No data,13,No data,No data,No data,8,14,8,No data,No data,10,No data,12,9,11,10,No data,No data,7,No data,7,8,No data,9
21/06/2014,18.5,2.8,-7.8,8.3,-18.9,12.6,340.3,0,No data,10,No data,No data,10,11,9,8,No data,No data,10,No data,12,8,12,12,No data,No data,No data,No data,9,9,10,9
22/06/2014,19.9,1.8,-2,2.7,-23.6,12.1,318,0,No data,14,No data,No data,11,10,16,11,No data,No data,9,No data,12,12,16,13,No data,No data,No data,No data,8,No data,13,9
23/06/2014,21.9,2.1,-5.7,6.1,-13.7,9.2,339.9,0,No data,15,No data,No data,11,11,16,13,No data,No data,10,No data,15,13,12,15,No data,No data,No data,No data,11,9,16,10
24/06/2014,19.9,-1,-2.5,2.7,-14.9,7.9,21.6,0,No data,11,No data,No data,11,12,10,8,No data,No data,15,No data,18,10,10,15,No data,No data,No data,No data,7,16,10,9
25/06/2014,17.6,-3.1,3.9,5,-6,5.8,140.9,3,No data,8,No data,No data,10,4,9,7,No data,No data,17,No data,7,5,8,7,6,No data,No data,No data,6,6,10,6
26/06/2014,16.3,-6.1,5.6,8.3,6.7,8.9,132.4,13,No data,6,No data,No data,9,8,13,6,No data,No data,No data,No data,11,6,9,14,8,No data,11,No data,4,8,16,6
27/06/2014,16.4,-6,0.6,6.1,16.7,10.3,95.3,20,No data,13,No data,No data,10,11,13,11,No data,No data,No data,No data,15,8,16,21,13,No data,13,No data,5,8,12,8
28/06/2014,14.8,-6.7,-6.7,9.4,7.3,10.1,45,11,No data,16,No data,No data,8,8,9,7,No data,No data,No data,No data,9,8,10,11,8,No data,11,No data,5,7,10,9
29/06/2014,14.4,-1.1,-7.4,7.5,-11.1,9.3,8,8,No data,7,No data,No data,8,7,10,6,No data,No data,No data,No data,9,6,6,5,8,No data,11,No data,5,7,12,8
30/06/2014,15.5,-3.1,1.9,3.6,-11.3,6.7,121.7,0,No data,10,No data,No data,10,8,12,8,No data,No data,No data,No data,12,8,9,13,10,No data,9,No data,7,8,13,8
01/07/2014,16.2,-0.9,1.8,2,-35.6,17.9,153.8,0,No data,15,No data,No data,14,7,14,11,No data,No data,No data,No data,10,10,13,11,No data,No data,No data,No data,7,9,15,8
02/07/2014,13.5,17.2,9.7,19.8,-15.4,21.2,240.6,15,No data,12,No data,No data,14,8,19,10,No data,No data,No data,No data,13,10,15,17,12,No data,No data,No data,11,8,14,13
03/07/2014,10.8,16.4,10,19.3,-10.1,19.9,238.6,15,No data,9,No data,No data,9,No data,13,7,No data,No data,No data,No data,13,9,8,19,11,No data,13,No data,9,10,14,10
04/07/2014,3,12.2,7.7,14.4,26.9,19.7,237.6,25,No data,5,No data,No data,5,No data,9,5,No data,No data,No data,No data,11,5,6,17,9,No data,11,No data,7,10,9,8
05/07/2014,3.1,10.6,0.2,10.6,34.6,20.3,269.1,20,No data,7,No data,No data,8,No data,10,6,No data,No data,No data,No data,8,4,7,13,6,No data,9,No data,5,4,9,6
06/07/2014,7.4,6.5,2.5,7,25.5,14.5,249.3,20,No data,7,No data,No data,No data,No data,10,6,No data,No data,No data,No data,11,4,6,13,9,No data,11,No data,6,6,9,7
07/07/2014,13.8,7.8,6.2,9.9,8.1,10.8,231.6,15,No data,7,No data,No data,No data,No data,9,6,No data,No data,No data,No data,9,6,9,14,8,No data,10,No data,7,7,9,9
08/07/2014,19.2,0.1,-7.2,7.2,-0.9,7.2,359.2,18,No data,15,No data,No data,No data,No data,8,8,No data,No data,No data,No data,11,7,11,12,10,No data,No data,No data,12,8,9,No data
09/07/2014,20.3,2.8,-13.5,13.8,-11.4,14.9,348.3,18,No data,9,No data,No data,No data,13,9,6,No data,No data,No data,No data,12,8,No data,9,11,No data,No data,No data,8,12,8,No data
10/07/2014,19.1,1.2,-8.4,8.5,-9.4,9.7,351.5,8,No data,10,No data,No data,No data,9,9,7,No data,No data,No data,No data,11,No data,No data,8,No data,No data,12,No data,8,10,10,No data
11/07/2014,17.1,5.7,1,5.8,-4,6.1,259.6,-1,No data,16,No data,No data,No data,11,12,10,No data,No data,No data,No data,14,No data,No data,11,No data,No data,13,No data,16,14,12,No data
12/07/2014,13,5.5,8.5,10.1,14.3,12.4,212.7,25,No data,10,No data,No data,14,19,11,8,No data,No data,No data,No data,19,No data,No data,17,No data,No data,19,No data,10,16,12,11
13/07/2014,9.4,6.4,-6.6,9.2,4.7,9.5,315.9,17,No data,5,No data,No data,7,8,7,4,No data,No data,No data,No data,8,No data,No data,9,No data,No data,11,No data,8,7,8,6
14/07/2014,10,11.3,11.3,16,16.7,18,225,25,No data,7,No data,No data,7,7,10,5,No data,No data,No data,No data,8,No data,No data,11,No data,No data,10,No data,5,6,11,7
15/07/2014,13.6,9.3,-0.7,9.4,-20,13.7,274,0,No data,No data,No data,No data,No data,10,10,7,No data,No data,No data,No data,11,7,7,12,8,No data,12,No data,5,No data,10,7
16/07/2014,16.2,8.8,7.2,11.4,-0.2,11.4,230.6,15,No data,No data,No data,No data,No data,11,10,7,No data,No data,No data,No data,13,6,9,17,8,No data,16,No data,10,No data,12,10
17/07/2014,16.8,0.6,3.3,3.4,-22.9,12,189.3,0,No data,No data,No data,No data,No data,10,12,8,No data,No data,No data,No data,12,8,15,13,8,No data,13,No data,8,No data,16,10
18/07/2014,14.8,-9.2,12.8,15.8,4,15.9,144.5,13,No data,15,No data,No data,16,20,16,18,No data,No data,No data,No data,22,13,20,25,16,No data,24,No data,15,No data,16,16
19/07/2014,12.3,-6.5,5.4,8.5,18.9,12.7,129.7,20,No data,16,No data,No data,18,13,16,23,No data,No data,No data,No data,18,12,25,20,15,No data,15,No data,53,No data,18,26
