Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
22/01/2013,8.7,-13.7,5.7,14.8,24.7,19.3,112.4,22,No data,No data,No data,34,36,22,19,No data,No data,No data,28,No data,37,17,41,35,32,No data,25,No data,24,28,13,34
23/01/2013,10.7,-7.7,11.1,13.5,16.3,15.7,145.4,23,No data,39,No data,36,32,42,29,No data,No data,No data,31,No data,35,19,34,38,34,No data,32,No data,22,43,22,31
24/01/2013,12.4,2.4,11.4,11.6,-17.4,14.5,191.9,4,No data,37,No data,25,25,19,35,No data,No data,No data,26,No data,29,No data,27,24,28,No data,20,No data,23,36,32,23
25/01/2013,6,9.3,23.7,25.4,21.1,27.5,201.5,14,No data,29,No data,30,21,23,22,No data,No data,No data,27,No data,36,No data,28,32,29,No data,25,No data,23,28,19,27
26/01/2013,-1.7,19.8,13.4,23.9,1.3,23.9,235.8,15,No data,10,No data,12,7,11,8,No data,No data,No data,13,No data,17,9,15,18,11,No data,12,No data,9,12,8,14
27/01/2013,12.8,34.9,6,35.4,36.1,39.7,260.3,26,No data,7,No data,6,5,5,7,No data,No data,No data,6,No data,10,6,7,11,5,No data,7,No data,4,10,7,6
28/01/2013,-8.4,29.8,34.3,45.4,31.3,48,221,15,No data,10,No data,7,10,4,8,No data,No data,No data,10,No data,11,8,11,13,6,No data,5,No data,6,9,11,10
29/01/2013,-7.4,21.9,26.7,34.5,31.1,37.9,219.3,15,No data,9,No data,6,10,4,7,9,No data,No data,13,No data,11,6,13,16,6,No data,No data,No data,8,8,8,No data
30/01/2013,-3.9,42.7,-13.4,44.8,17.6,45.6,287.4,16,No data,7,No data,5,7,5,10,6,No data,No data,No data,No data,10,7,9,17,6,No data,6,No data,4,10,11,7
31/01/2013,4.9,23.7,-3.7,24,32.2,28.9,279,26,No data,10,No data,8,9,8,10,7,No data,No data,No data,No data,12,9,10,18,8,No data,8,No data,5,12,12,7
01/02/2013,4.8,2.1,-15.6,15.8,30.8,22,352.2,28,No data,11,No data,10,8,8,9,7,No data,No data,16,No data,11,6,12,14,7,No data,8,No data,4,14,4,9
02/02/2013,14.5,7.8,-11.4,13.8,-43.4,25.7,325.9,0,No data,11,No data,11,11,6,7,5,No data,No data,11,No data,11,11,11,6,7,No data,6,No data,3,15,7,8
03/02/2013,8.1,27.4,-11.1,29.6,-6.7,29.8,292,16,No data,9,No data,11,9,8,10,7,No data,No data,11,No data,16,10,12,19,9,No data,10,No data,5,No data,8,11
04/02/2013,1.1,42.9,-8.2,43.6,-7.5,43.8,280.9,16,No data,10,No data,8,9,8,12,8,No data,No data,7,No data,11,7,10,14,8,No data,8,No data,4,No data,12,10
05/02/2013,4.4,20.1,-22.4,30.1,66.6,44.9,318,20,No data,8,No data,4,6,7,8,4,No data,No data,9,No data,7,5,7,12,5,No data,4,No data,0,11,6,7
06/02/2013,15.6,0.8,-29.4,29.4,-16.1,30.5,358.5,18,No data,8,No data,9,6,4,5,4,No data,No data,14,No data,8,6,9,5,No data,No data,6,No data,1,11,6,7
07/02/2013,18.8,9.6,-6.4,11.6,12.6,13.2,303.8,27,No data,17,No data,11,16,8,12,7,No data,No data,10,No data,9,12,11,9,10,No data,8,No data,2,17,7,9
08/02/2013,19.6,7.7,-11,13.4,-19,16.4,325.2,7,No data,18,No data,22,12,14,7,7,No data,No data,17,No data,16,17,15,16,13,No data,16,No data,7,26,6,13
09/02/2013,16.1,4.9,7.6,9,-6.4,9.6,212.5,15,No data,14,No data,16,9,14,16,15,No data,No data,29,No data,17,11,23,20,No data,No data,17,No data,8,16,9,17
10/02/2013,8,-6.8,11.7,13.6,70.1,37.6,149.9,20,No data,10,No data,10,13,8,9,13,No data,No data,20,No data,12,7,25,9,8,No data,9,No data,8,10,8,19
11/02/2013,10.4,-8.3,4,9.3,36,20.3,115.8,20,No data,22,No data,22,15,17,18,18,No data,No data,23,No data,22,18,23,21,20,No data,19,No data,13,21,14,19
12/02/2013,15.3,-1,10.5,10.6,-10.1,11.7,174.6,14,No data,36,No data,39,25,35,35,34,No data,No data,31,No data,36,35,36,38,No data,No data,38,No data,18,48,35,29
13/02/2013,12.4,19,29.1,34.8,23.2,36.7,213.1,15,No data,40,No data,47,22,43,34,36,No data,No data,26,No data,43,35,38,51,43,No data,43,No data,26,46,31,36
14/02/2013,12.1,18.7,-2,18.8,41.4,27.9,276,20,No data,14,No data,10,8,14,10,8,No data,No data,12,No data,12,8,15,15,9,No data,12,No data,7,16,7,16
15/02/2013,14.8,10.1,-1.3,10.1,-15.1,12.6,277.6,6,No data,21,No data,15,11,13,15,10,No data,No data,17,No data,14,12,16,18,11,No data,14,No data,7,19,16,11
16/02/2013,13.3,8.5,16.5,18.6,-29.8,23.8,207.2,5,No data,30,No data,21,15,12,19,21,No data,No data,24,No data,26,20,24,25,19,No data,22,No data,10,25,18,23
17/02/2013,11.7,0.8,21.9,21.9,-21,24.3,182.1,14,No data,25,No data,39,18,37,17,30,No data,No data,21,No data,43,24,34,41,25,No data,36,No data,21,28,17,27
18/02/2013,13.4,-4.7,13,13.8,-24.5,18.4,160.3,4,No data,42,No data,42,34,36,27,39,No data,No data,38,No data,45,38,47,44,40,No data,40,No data,34,30,22,40
19/02/2013,15.1,-3.7,5,6.2,-23.2,13.2,143.3,0,No data,62,No data,44,40,38,33,47,No data,No data,37,No data,44,36,47,47,32,No data,27,No data,26,47,30,41
20/02/2013,16.6,-6.2,19.8,20.8,-38.3,28.3,162.6,4,No data,24,No data,25,18,23,31,19,No data,No data,No data,No data,28,21,23,29,21,No data,17,No data,7,37,30,13
21/02/2013,16.8,-9.3,18,20.3,-42.4,29.3,152.5,0,No data,14,No data,15,9,12,17,11,No data,No data,No data,No data,16,12,15,15,11,No data,10,No data,5,22,19,9
22/02/2013,17.6,-8.8,4.7,10,-42.1,23.3,118.5,0,No data,13,No data,10,13,8,9,8,No data,No data,No data,No data,13,8,15,8,7,No data,No data,No data,4,16,9,10
23/02/2013,21.7,-6.2,-1.2,6.3,-27.6,15.2,79.2,0,No data,16,No data,24,10,23,14,10,No data,No data,No data,No data,26,12,22,20,20,No data,15,No data,5,29,15,11
24/02/2013,23.6,-5.5,-2.4,6,-40.9,21.3,66.7,0,No data,14,No data,15,9,10,16,8,No data,No data,No data,No data,15,13,17,10,10,No data,7,No data,2,20,17,10
25/02/2013,25.3,-3.1,1,3.2,-49.8,25.1,107.2,0,No data,20,No data,21,10,17,20,11,No data,No data,No data,No data,22,17,15,15,16,No data,14,No data,7,22,15,13
26/02/2013,28.9,-1.6,4.4,4.7,-47.2,24,160.6,0,No data,28,No data,No data,16,40,23,21,No data,No data,No data,No data,41,22,23,37,27,No data,34,No data,15,No data,23,19
27/02/2013,29.8,0.4,-1.6,1.6,-46.2,23.1,347.7,0,No data,26,No data,19,26,No data,21,18,No data,No data,33,No data,20,15,27,15,14,No data,13,No data,20,25,34,19
28/02/2013,28.1,-3.2,-7.2,7.9,-30.5,17.2,23.9,0,No data,29,No data,16,24,No data,18,21,No data,No data,40,No data,18,24,39,16,12,No data,12,No data,20,19,21,29
01/12/2013,26.7,4.5,-4.1,6.1,-44.3,23,312.2,0,No data,15,No data,17,12,18,14,13,No data,No data,No data,No data,20,15,14,21,17,No data,19,No data,12,25,9,19
02/12/2013,23.1,12.4,7.6,14.5,-40.1,24.7,238.6,0,No data,23,No data,16,16,14,22,18,No data,No data,No data,No data,20,16,22,18,22,No data,16,No data,15,22,14,27
03/12/2013,21.9,10.1,-1.5,10.2,-12,11.8,278.6,6,No data,25,No data,17,9,19,23,19,No data,No data,14,No data,21,20,22,21,25,No data,17,No data,13,23,24,23
04/12/2013,21.2,22.3,-9.3,24.2,-33.3,29.4,292.7,7,No data,13,No data,20,7,18,15,6,No data,No data,9,No data,20,14,7,27,17,No data,20,No data,3,24,10,9
05/12/2013,13.4,27.9,-36.1,45.6,6,45.7,322.4,17,No data,7,No data,9,7,8,10,4,No data,No data,9,No data,8,6,6,15,8,No data,8,No data,3,8,9,5
06/12/2013,21.6,10.2,-8.4,13.2,-34.3,21.6,309.6,0,No data,16,No data,9,13,10,11,9,No data,No data,13,No data,9,8,10,16,9,No data,10,No data,7,9,13,10
07/12/2013,17.3,18.4,6.7,19.6,-15.8,21.2,249.9,16,No data,9,No data,13,9,12,38,6,No data,No data,21,No data,14,8,10,26,11,No data,15,No data,7,7,6,11
08/12/2013,11.4,27.6,4.7,27.9,-14.5,28.9,260.4,16,No data,7,No data,7,8,6,10,3,No data,No data,9,No data,8,7,5,18,6,No data,8,No data,2,5,3,6
09/12/2013,13,18.8,12.8,22.7,-41.3,30.7,235.8,5,No data,15,No data,14,8,11,13,7,No data,No data,13,No data,17,10,9,26,15,No data,14,No data,7,14,8,11
10/12/2013,15,17.2,23.3,29,-21.1,30.8,216.5,15,No data,22,No data,33,14,34,21,17,No data,No data,17,No data,41,16,19,45,28,No data,34,No data,17,34,14,22
11/12/2013,16.7,10.6,20.7,23.3,-11,23.9,207,15,No data,37,No data,44,22,26,49,29,No data,No data,26,No data,56,29,44,56,33,No data,30,No data,27,32,30,32
12/12/2013,11.9,10.2,14.1,17.4,-8.3,17.9,215.7,15,No data,39,No data,41,16,38,44,29,No data,No data,20,No data,68,32,39,59,44,No data,43,No data,22,41,28,34
13/12/2013,11.2,19.4,16.1,25.2,23,27.7,230.2,15,No data,16,No data,20,10,25,16,13,No data,No data,13,No data,24,13,17,35,21,No data,27,No data,16,17,10,18
14/12/2013,5.8,29.9,41.7,51.3,23.8,52.7,215.7,15,No data,7,No data,8,7,8,8,4,No data,No data,11,No data,10,2,6,16,9,No data,11,No data,6,6,10,7
15/12/2013,3.1,32,35.1,47.5,9.4,47.8,222.3,15,No data,6,No data,5,5,7,6,3,No data,No data,12,No data,7,No data,5,12,5,No data,7,No data,6,5,7,6
16/12/2013,5.1,27.4,6.4,28.2,-1.9,28.2,256.9,16,No data,8,No data,8,7,7,8,4,No data,No data,9,No data,7,No data,6,15,No data,No data,8,No data,3,6,8,7
17/12/2013,7.1,17.2,19.8,26.3,-49.7,36.1,221.1,5,No data,16,No data,16,10,10,14,13,No data,No data,13,No data,13,No data,18,17,12,No data,11,No data,8,11,17,13
18/12/2013,-4.5,14.7,35.1,38,23.6,39.8,202.7,15,No data,9,No data,10,7,7,9,7,No data,No data,11,No data,12,No data,13,19,10,No data,11,No data,11,6,4,13
19/12/2013,-8.4,29.9,15.1,33.5,4.8,33.6,243.1,15,No data,10,No data,7,7,6,11,4,No data,No data,9,No data,9,No data,6,21,6,No data,8,No data,4,4,13,7
20/12/2013,2.6,29.1,26.7,39.5,-7.1,39.7,227.5,15,No data,9,No data,8,6,6,8,4,No data,No data,10,No data,9,No data,5,19,7,No data,8,No data,5,5,7,7
21/12/2013,-3,33.4,24.6,41.4,19.2,42.5,233.6,15,No data,7,No data,4,8,4,7,3,No data,No data,11,No data,4,No data,6,10,3,No data,5,No data,6,4,10,7
22/12/2013,-2.7,32.6,5,33,17.1,34.1,261.3,16,No data,6,No data,5,6,6,7,3,No data,No data,7,No data,5,No data,4,12,4,No data,7,No data,No data,4,4,4
23/12/2013,12.2,11.8,36.8,38.7,56.9,48,197.7,24,No data,5,No data,5,6,4,6,3,No data,No data,14,No data,6,No data,5,10,4,No data,6,No data,3,4,5,5
24/12/2013,29.2,36.4,28.2,46,74.1,59.1,232.2,25,No data,4,No data,5,6,5,6,3,No data,No data,9,No data,6,No data,4,10,4,No data,7,No data,3,No data,6,5
25/12/2013,22.4,25.2,6,25.8,23.8,28.5,256.7,16,No data,8,No data,7,9,4,7,6,No data,No data,9,No data,11,7,7,8,8,No data,6,No data,8,No data,3,9
26/12/2013,11.8,14.4,6.4,15.8,-21.9,19.2,245.9,5,No data,11,No data,12,13,7,9,14,No data,No data,10,No data,16,10,17,17,14,No data,14,No data,14,No data,6,19
27/12/2013,17.5,31.2,2.2,31.3,102.8,60.2,265.9,20,No data,No data,No data,7,7,8,9,5,No data,No data,8,No data,8,6,5,13,6,No data,10,No data,4,7,8,6
28/12/2013,-5.4,22.2,-7.4,23.4,37.8,30.1,288.4,26,No data,No data,No data,9,7,7,9,3,No data,No data,8,No data,9,7,4,15,7,No data,12,No data,3,7,10,6
29/12/2013,4.2,14.5,14.4,20.4,-17.7,22.2,225.3,15,No data,No data,No data,12,8,9,8,5,No data,No data,8,No data,12,7,7,19,9,No data,15,No data,3,8,8,7
30/12/2013,1.6,18.9,-1.8,18.9,20.6,21.6,275.4,26,No data,No data,No data,6,5,5,8,3,No data,No data,12,No data,7,4,4,11,5,No data,7,No data,3,4,5,5
31/12/2013,-3,7.9,25.1,26.3,42.1,33.7,197.4,24,No data,No data,No data,6,7,6,7,5,No data,No data,13,No data,8,4,8,12,6,No data,7,No data,6,4,5,8
01/01/2014,-9.2,2,28.9,29,51.2,38.7,184,24,No data,No data,No data,4,5,4,5,3,No data,No data,11,No data,7,4,9,7,4,No data,6,No data,4,3,8,4
02/01/2014,13,22.2,15.5,27.1,21.4,29.2,235.1,15,No data,No data,No data,6,7,5,8,4,No data,No data,7,No data,7,5,6,10,6,No data,8,No data,4,4,5,6
03/01/2014,13.7,28.4,26.4,38.8,75.9,54.3,227,25,No data,No data,No data,6,7,6,7,3,No data,No data,No data,No data,7,5,5,10,6,No data,8,No data,4,5,10,6
04/01/2014,10.6,10.8,7.7,13.3,27,19,234.4,20,No data,No data,No data,6,10,6,10,8,No data,No data,No data,No data,7,10,13,11,5,No data,8,No data,7,5,7,15
05/01/2014,10.6,11.9,34,36,16.1,36.9,199.3,14,No data,No data,No data,5,7,4,6,3,No data,No data,No data,No data,7,5,7,9,4,No data,5,No data,3,5,7,7
06/01/2014,16,21,33.9,39.9,58.2,49.4,211.8,25,No data,No data,No data,7,9,6,9,5,No data,No data,No data,No data,8,7,6,11,7,No data,9,No data,6,7,13,6
07/01/2014,-6.2,26.9,16,31.3,44.4,38.4,239.2,25,No data,No data,No data,8,8,8,8,3,No data,No data,11,No data,8,4,4,12,6,No data,10,No data,5,7,8,6
08/01/2014,6.5,14.4,2,14.5,5.4,14.8,262.1,16,No data,No data,No data,9,12,7,9,7,No data,No data,11,No data,10,7,8,14,8,No data,9,No data,6,6,9,8
09/01/2014,3.6,15.9,-10.5,19.1,5.6,19.3,303.5,17,No data,No data,No data,7,9,7,10,5,No data,No data,14,No data,6,6,5,12,4,No data,8,No data,1,7,6,5
10/01/2014,6.4,17.9,9.6,20.3,3.3,20.4,241.9,15,No data,No data,No data,10,7,7,9,6,No data,No data,14,No data,9,10,8,16,6,No data,9,No data,6,4,5,11
11/01/2014,10,14.3,-5,15.2,-33.3,22.5,289.4,0,No data,No data,No data,13,14,12,14,6,No data,No data,12,No data,16,13,9,12,12,No data,14,No data,4,11,10,10
12/01/2014,7.3,0.7,30.9,30.9,-7.1,31.1,181.2,14,No data,No data,No data,24,10,12,15,15,No data,No data,20,No data,27,16,20,24,20,No data,19,No data,11,19,12,18
13/01/2014,2.5,11.3,15,18.8,32,24.6,217.1,25,No data,No data,No data,7,No data,6,8,6,No data,No data,21,No data,7,4,No data,13,6,No data,8,No data,9,3,6,9
14/01/2014,1.5,8.5,14.8,17.1,18.7,19.5,209.9,25,No data,No data,No data,9,No data,11,10,7,No data,No data,22,No data,9,7,No data,15,9,No data,11,No data,11,No data,9,No data
15/01/2014,-3.7,7.1,24.5,25.5,51.5,36.3,196.1,20,No data,No data,No data,7,No data,5,7,5,No data,No data,18,No data,9,5,No data,13,6,No data,7,No data,8,4,7,No data
16/01/2014,-6.4,1.4,17.8,17.9,67.4,38.1,184.7,20,No data,No data,No data,6,No data,5,7,5,No data,No data,23,No data,7,3,No data,14,5,No data,6,No data,11,4,5,No data
17/01/2014,-6,4.1,7.4,8.5,56.4,29.4,209,20,No data,No data,No data,7,No data,4,9,6,No data,No data,39,No data,8,4,10,14,6,No data,6,No data,9,3,7,11
18/01/2014,-4.3,-1.9,15.1,15.3,47.7,28.3,172.8,20,No data,No data,No data,12,12,7,10,13,No data,No data,20,No data,11,10,18,12,10,No data,13,No data,15,8,8,14
19/01/2014,1.5,0.1,11.2,11.2,59.4,31.7,180.5,20,No data,No data,No data,11,11,13,13,14,No data,No data,17,No data,17,8,16,15,13,No data,15,No data,10,12,4,15
20/01/2014,6.2,9.2,6.5,11.2,-9.8,12.2,234.7,15,No data,No data,No data,26,18,24,18,31,No data,No data,15,No data,49,24,46,29,30,No data,36,No data,34,19,13,39
21/01/2014,3.5,8.4,30,31.2,16,32.2,195.6,14,No data,No data,No data,26,14,14,13,No data,No data,No data,No data,No data,33,18,41,33,26,No data,26,No data,23,13,10,No data
22/01/2014,8.5,12,6.5,13.6,35.3,22.3,241.5,20,No data,No data,No data,13,11,13,11,No data,No data,No data,No data,No data,13,8,17,21,10,No data,15,No data,9,9,No data,18
23/01/2014,11.4,20,-9.4,22.1,31.8,27.2,295.2,27,No data,No data,No data,9,8,10,10,No data,No data,No data,No data,No data,10,8,7,18,8,No data,12,No data,2,8,No data,9
24/01/2014,7,18.1,20.1,27,12,27.7,221.9,15,No data,No data,No data,14,10,8,No data,11,No data,No data,20,No data,16,8,15,17,12,No data,11,No data,6,8,No data,13
25/01/2014,5.6,31.7,3.8,31.9,34.6,36.3,263.1,26,No data,No data,No data,9,10,6,No data,7,No data,No data,13,No data,10,7,9,14,9,No data,7,No data,9,6,8,9
26/01/2014,-2.5,28.4,25.4,38.2,95.3,61.1,228.2,20,No data,No data,No data,6,8,6,No data,7,No data,No data,10,No data,8,6,7,10,6,No data,7,No data,4,6,7,7
27/01/2014,-3.1,8.7,12,14.8,106.4,55.2,215.7,20,No data,No data,No data,6,9,7,No data,5,No data,No data,14,No data,7,5,9,13,5,No data,6,No data,5,4,5,10
28/01/2014,-2.3,-7.6,-1.9,7.8,78.6,40.1,75.9,20,No data,No data,No data,7,13,4,No data,6,No data,No data,23,No data,8,4,10,12,7,No data,4,No data,No data,No data,5,7
29/01/2014,7.1,-11.2,3.7,11.8,39.1,22.8,108.1,20,No data,No data,No data,13,14,12,No data,14,No data,No data,22,No data,14,11,15,No data,14,No data,13,No data,No data,No data,8,14
30/01/2014,7.2,-4.4,12.9,13.6,27.9,19.5,161.1,20,No data,No data,No data,24,27,12,No data,30,No data,No data,30,No data,24,33,29,No data,24,No data,14,No data,No data,No data,26,30
31/01/2014,-6.8,7.7,39.5,40.2,40.8,45.1,191,24,No data,No data,No data,17,18,8,No data,13,No data,No data,24,No data,20,13,19,No data,15,No data,11,No data,No data,No data,15,18
01/02/2014,-9.6,23.9,27.9,36.8,113.1,67.5,220.6,20,No data,No data,No data,5,7,5,No data,3,No data,No data,12,No data,6,4,5,10,5,No data,5,No data,4,No data,7,5
02/02/2014,-5.5,30.5,14.4,33.7,8.7,34,244.7,15,No data,No data,No data,8,9,7,No data,5,No data,No data,10,No data,10,6,7,14,8,No data,8,No data,4,7,7,8
03/02/2014,-4.5,5.5,34.7,35.1,10.5,35.5,189,14,No data,No data,No data,10,10,8,No data,8,No data,No data,12,No data,11,7,12,12,No data,No data,8,No data,7,9,6,10
04/02/2014,-9.1,1.1,28.6,28.6,18.2,30,182.1,14,No data,No data,No data,7,10,5,No data,7,No data,No data,17,No data,8,5,12,12,No data,No data,6,No data,8,6,5,12
05/02/2014,11.8,-0.5,18.7,18.8,94,50.6,178.6,20,No data,3,No data,7,7,6,No data,2,No data,No data,20,No data,8,5,6,13,No data,No data,8,No data,3,9,9,5
06/02/2014,11,14.2,10,17.4,37.1,25.4,235,20,No data,5,No data,7,13,6,No data,6,No data,No data,15,No data,8,7,8,15,No data,No data,6,No data,5,5,7,7
07/02/2014,15.1,14.4,6.5,15.8,-13.8,17.2,245.6,15,No data,4,No data,6,10,4,9,5,No data,No data,No data,No data,7,6,8,13,No data,No data,6,No data,3,6,5,7
08/02/2014,21.4,13.1,26.7,29.7,115.8,65.1,206.1,20,No data,3,No data,5,5,5,9,3,No data,No data,No data,No data,7,5,4,9,5,No data,7,No data,2,7,9,5
09/02/2014,17.8,28.7,-2.8,28.8,61.5,42.1,275.5,20,No data,1,No data,5,No data,6,8,2,No data,No data,No data,No data,7,4,4,10,5,No data,5,No data,2,7,8,5
10/02/2014,10,18.9,-5,19.6,-1.2,19.6,284.9,16,No data,12,No data,8,No data,5,9,14,No data,No data,No data,No data,11,9,17,13,9,No data,7,No data,No data,6,No data,19
11/02/2014,-9.8,22.2,9,23.9,47.1,33.6,248,26,No data,3,No data,5,No data,6,9,7,No data,No data,10,No data,7,5,9,14,6,No data,6,No data,No data,5,No data,11
12/02/2014,13.4,13.2,36.3,38.6,77.6,54.7,200,20,No data,3,No data,5,No data,6,8,5,No data,No data,14,No data,7,6,7,12,5,No data,No data,No data,2,6,7,5
13/02/2014,13.9,29.2,-3.2,29.4,53.8,39.9,276.2,26,No data,1,No data,5,No data,7,9,4,No data,No data,8,No data,6,5,5,14,4,No data,No data,No data,3,5,4,5
14/02/2014,11.4,-9.6,29.4,31,47.1,38.9,162,24,No data,5,No data,7,No data,5,9,6,No data,No data,17,No data,8,5,9,11,6,No data,No data,No data,3,7,8,7
15/02/2014,-7.2,20.2,-25.4,32.5,72.4,48.7,321.5,20,No data,2,No data,5,No data,8,9,4,No data,No data,10,No data,6,5,3,11,4,No data,6,No data,1,7,7,3
16/02/2014,-2.2,13.7,2.7,13.9,-16.7,16.2,259,6,No data,6,No data,9,No data,9,13,13,No data,No data,10,No data,11,8,9,16,12,No data,14,No data,3,9,10,11
17/02/2014,5.4,-3.5,15.9,16.2,17.7,18.5,167.7,24,No data,7,No data,9,No data,8,10,12,No data,No data,24,No data,15,8,19,16,11,No data,10,No data,12,6,7,15
18/02/2014,9.7,0.8,0.4,0.9,24.5,12.3,241.5,20,No data,8,No data,11,No data,10,12,9,No data,No data,24,No data,No data,8,11,20,9,No data,9,No data,7,7,7,12
19/02/2014,6.3,7.8,11.6,14,2,14,213.7,15,No data,6,No data,No data,No data,11,10,9,No data,No data,24,No data,No data,8,12,No data,12,No data,13,No data,5,6,4,13
20/02/2014,-2.7,24.2,5.1,24.7,58.6,38.3,258.1,20,No data,3,No data,No data,No data,7,8,4,No data,No data,9,No data,No data,4,7,No data,4,No data,5,No data,3,4,5,7
21/02/2014,-5,32.5,17.5,37,40.6,42.2,241.7,25,No data,6,No data,No data,No data,6,8,4,No data,No data,9,No data,No data,4,5,No data,4,No data,5,No data,2,4,6,7
22/02/2014,-4.2,25,13.8,28.6,-6.9,28.8,241,15,No data,5,No data,7,No data,7,9,5,No data,No data,10,No data,No data,6,6,14,6,No data,9,No data,3,5,8,8
23/02/2014,-5.4,27.9,25.1,37.5,22.9,39.2,228,15,No data,5,No data,7,No data,7,9,6,No data,No data,8,No data,No data,7,4,11,7,No data,6,No data,2,7,11,7
24/02/2014,-4.8,12.6,17.6,21.6,1.6,21.6,215.5,15,No data,6,No data,12,No data,11,9,6,No data,No data,11,No data,No data,5,7,18,10,No data,7,No data,3,10,7,8
25/02/2014,-2.6,15.8,24.2,28.9,69.2,45.1,213.2,20,No data,6,No data,8,No data,7,9,5,No data,No data,10,No data,No data,4,9,15,6,No data,8,No data,4,5,10,8
26/02/2014,5.5,21.7,7.6,22.9,2.4,23,250.6,16,No data,9,No data,8,No data,9,11,7,No data,No data,No data,No data,No data,7,9,19,9,No data,9,No data,5,7,10,10
27/02/2014,4.2,22.7,1.5,22.7,42.1,31,266.3,26,No data,6,No data,8,No data,9,11,9,No data,No data,No data,No data,No data,No data,10,18,8,No data,9,No data,6,7,8,11
28/02/2014,3.2,13,-4.3,13.6,22.5,17.7,288.4,26,No data,13,No data,12,No data,8,9,20,No data,No data,18,No data,No data,No data,23,9,11,No data,9,No data,16,7,9,28
01/12/2014,13,5.2,-0.1,5.2,-1.3,5.2,271,-1,No data,27,No data,23,17,21,25,26,No data,No data,14,No data,26,23,28,21,No data,No data,24,No data,23,No data,21,33
02/12/2014,18.4,6.1,-11.8,13.3,-34.1,21.6,332.7,0,No data,12,No data,16,19,15,9,9,No data,No data,11,No data,15,10,13,12,No data,No data,16,No data,8,No data,7,12
03/12/2014,18.2,7.8,0.1,7.8,-46.2,24.4,269.4,0,No data,16,No data,12,24,10,12,15,No data,No data,26,No data,13,10,15,8,No data,No data,9,No data,15,No data,9,16
04/12/2014,15.1,4,4.4,6,1,6,222.7,-1,No data,26,No data,17,21,28,24,20,No data,No data,17,No data,18,21,18,17,No data,No data,19,No data,18,No data,18,23
05/12/2014,19.6,12.2,-14.6,19,-3.6,19.1,320.1,17,No data,21,No data,18,13,19,21,12,No data,No data,11,No data,19,18,14,21,No data,No data,18,No data,7,No data,14,13
06/12/2014,16.6,26.1,2,26.2,-24.9,29,265.6,16,No data,17,No data,18,7,19,13,10,No data,No data,12,No data,21,14,12,24,No data,No data,18,No data,6,No data,12,13
07/12/2014,10.6,29.4,-8.9,30.7,5.6,30.8,286.8,16,No data,8,No data,6,4,8,11,5,No data,No data,5,No data,9,8,6,12,No data,No data,5,No data,4,No data,9,6
08/12/2014,17.3,14.3,-19.6,24.3,-4.5,24.4,323.8,17,No data,10,No data,6,9,8,12,5,No data,No data,10,No data,9,7,7,10,No data,No data,5,No data,4,No data,9,7
09/12/2014,8,39,18.5,43.2,3.5,43.2,244.6,15,No data,9,No data,10,6,10,10,10,No data,No data,No data,No data,12,7,10,17,10,No data,8,No data,5,No data,10,14
10/12/2014,2.1,49,-2.4,49.1,9.3,49.3,272.8,16,No data,8,No data,7,5,8,12,6,No data,No data,6,No data,9,6,8,16,8,No data,5,No data,3,No data,10,7
11/12/2014,-0.3,37.1,-8.4,38,15.5,38.8,282.8,16,No data,6,No data,4,5,6,9,4,No data,No data,7,No data,8,4,7,14,6,No data,4,No data,2,No data,9,7
12/12/2014,-1.6,12.6,-19.1,22.8,37.9,29.7,326.5,27,No data,8,No data,6,6,8,11,6,No data,No data,9,No data,7,6,9,14,6,No data,3,No data,5,No data,11,10
13/12/2014,4,20.2,0.2,20.3,-19,22.4,269.4,16,No data,13,No data,21,9,15,14,10,No data,No data,9,No data,21,13,12,21,16,No data,17,No data,6,No data,22,12
14/12/2014,-1.2,38,4,38.2,15.5,39,264,16,No data,7,No data,9,5,8,9,6,No data,No data,7,No data,13,6,7,14,7,No data,6,No data,5,5,7,8
15/12/2014,5.2,18.3,-4,18.7,-13.9,20,282.3,16,No data,14,No data,10,8,9,14,8,No data,No data,9,No data,12,10,10,20,10,No data,8,No data,4,11,25,11
16/12/2014,6.9,18.9,-3.9,19.3,-17.5,21.2,281.5,16,No data,12,No data,17,7,13,14,8,No data,No data,10,No data,16,11,9,24,12,No data,15,No data,6,11,12,11
17/12/2014,0.4,24.2,-5.1,24.7,2.5,24.7,281.9,16,No data,9,No data,5,3,6,12,5,No data,No data,8,No data,7,6,6,15,7,No data,5,No data,4,5,10,7
18/12/2014,-0.9,31.8,1,31.8,13.5,32.5,268.3,16,No data,4,No data,3,3,4,7,3,No data,No data,7,No data,5,4,5,12,5,No data,1,No data,2,3,7,6
19/12/2014,6.3,34,-12.5,36.2,-3.3,36.2,290.2,16,No data,7,No data,5,6,7,12,4,No data,No data,No data,No data,7,5,6,11,6,No data,3,No data,3,4,9,5
