Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
11/11/2010,13.2,30,14.5,33.3,125.9,71.2,244.2,20,No data,29,58,39,22,22,35,18,No data,56,38,No data,43,144,34,18,No data,12,6,10,53
12/11/2010,10.1,21,-5.9,21.8,36.3,28.4,285.7,26,No data,39,60,51,22,33,58,16,No data,41,41,No data,31,153,38,35,No data,3,6,26,56
13/11/2010,-8.6,10.4,-0.3,10.5,27.3,17.2,271.7,20,No data,46,85,73,35,41,57,23,No data,66,65,No data,53,133,43,39,No data,18,22,29,65
14/11/2010,-1.4,-0.3,-5.7,5.7,30.9,16.4,3,20,No data,58,72,No data,15,43,42,25,No data,82,63,No data,52,106,54,50,No data,17,29,62,57
15/11/2010,10.5,6.3,3.4,7.2,-12.6,9.6,241.6,5,No data,103,118,No data,36,67,47,50,No data,89,101,No data,85,157,79,93,No data,26,30,72,70
16/11/2010,10.8,4.8,23.7,24.2,-16.1,25.5,191.6,14,No data,91,114,No data,33,46,53,57,No data,115,112,No data,93,152,79,77,No data,43,38,67,66
17/11/2010,7.1,-7.1,34.9,35.6,48.4,43,168.5,24,No data,52,65,No data,13,29,35,No data,No data,74,46,No data,63,111,20,24,No data,27,20,52,29
18/11/2010,8.4,-0.9,22.8,22.8,55,35.7,177.6,20,No data,61,83,No data,19,30,51,No data,No data,83,70,No data,67,128,30,24,No data,33,28,53,33
19/11/2010,12,-4.4,14.7,15.4,12.7,16.7,163.2,14,No data,74,120,No data,44,64,54,No data,No data,115,94,No data,81,151,56,78,No data,36,50,81,55
20/11/2010,17.3,-10.7,0.6,10.7,1.8,10.8,93.3,12,No data,53,56,No data,36,31,39,No data,No data,91,55,No data,60,67,29,39,No data,40,28,43,49
21/11/2010,19.2,-11.6,-9.2,14.8,7.5,15.3,51.5,11,No data,26,34,No data,30,27,25,No data,No data,93,34,No data,46,39,22,22,No data,32,26,27,41
22/11/2010,16.2,-9.6,-7.5,12.2,2.5,12.2,52.1,11,No data,51,44,No data,50,34,35,26,No data,92,44,No data,51,51,36,40,No data,33,41,34,48
23/11/2010,15.4,-3.2,-13.6,13.9,-3.4,14,13.3,18,No data,58,52,No data,44,37,34,16,No data,99,43,No data,56,58,47,43,No data,24,45,44,39
24/11/2010,16.9,-4.4,-15.4,16.1,18.4,18.5,16.1,28,No data,76,100,No data,48,74,34,23,No data,109,56,No data,56,99,67,64,No data,29,52,48,50
25/11/2010,16.3,-2.5,-19.2,19.4,9,19.9,7.6,18,No data,57,56,No data,50,32,38,15,No data,102,41,No data,61,69,60,40,No data,25,51,36,44
26/11/2010,16.7,-2.1,-15.7,15.8,37.6,24.6,7.8,20,No data,89,109,No data,61,89,54,39,No data,110,70,No data,75,108,80,79,No data,49,44,88,57
27/11/2010,15.6,-11.9,-14,18.4,28.9,23.4,40.6,21,No data,51,60,No data,44,66,37,26,No data,109,73,No data,55,81,44,67,No data,20,58,45,66
28/11/2010,16,-17,-2.3,17.2,39.1,26,82.1,20,No data,76,103,No data,40,52,45,49,No data,93,63,No data,59,64,47,42,No data,39,53,79,62
29/11/2010,19.4,-18.3,-1.8,18.4,11.6,19.3,84.3,12,No data,69,73,No data,44,39,61,38,No data,102,51,No data,59,62,50,38,No data,32,58,63,57
30/11/2010,20.4,-18,-3.1,18.3,-15.2,19.8,80.3,12,No data,41,47,No data,48,34,35,27,No data,96,38,No data,46,49,16,32,No data,23,39,40,44
01/09/2011,8.6,0.9,10.1,10.2,-24.3,15.9,185.4,0,No data,46,94,82,28,No data,45,24,No data,No data,No data,No data,40,101,22,36,No data,19,32,59,23
02/09/2011,5,13.7,8,15.9,-0.6,15.9,239.7,15,No data,47,90,95,No data,No data,45,23,No data,74,No data,No data,43,141,49,45,No data,8,26,30,32
03/09/2011,4.1,10.6,6.8,12.6,7.2,13.1,237.4,15,No data,22,No data,67,19,No data,27,12,No data,65,No data,No data,22,112,32,27,No data,8,14,15,26
04/09/2011,5.8,3.8,9.6,10.3,23.2,15.5,201.7,20,No data,18,No data,49,16,No data,25,15,No data,68,No data,No data,21,93,26,11,No data,13,10,15,27
05/09/2011,6.9,16.2,-1.4,16.3,14,17.7,275,16,No data,26,No data,42,18,No data,33,9,No data,60,No data,No data,20,105,24,11,No data,6,7,10,20
06/09/2011,2.3,27.5,1.1,27.5,66,43,267.6,20,No data,16,54,38,13,No data,34,7,No data,34,No data,No data,13,No data,21,10,No data,3,5,9,16
07/09/2011,3.2,24.6,-3.6,24.9,-6.8,25.1,278.3,16,No data,No data,56,35,16,No data,47,10,No data,38,No data,No data,18,121,28,20,No data,4,15,12,15
08/09/2011,3.1,14.5,-2.3,14.7,-4.6,14.9,279.2,16,No data,No data,69,51,33,No data,45,15,No data,53,No data,No data,31,134,30,20,No data,8,11,21,24
09/09/2011,3.5,4.9,10.6,11.7,-5.1,12,204.8,15,No data,32,70,58,23,No data,36,16,No data,96,No data,No data,42,109,31,18,No data,15,14,26,33
10/09/2011,-1.4,5.9,23.1,23.8,36.9,30.1,194.4,24,No data,13,35,46,6,No data,21,8,No data,58,No data,No data,25,74,17,11,No data,10,11,16,19
11/09/2011,-2.1,18.8,15.5,24.4,29.2,28.4,230.5,25,No data,9,33,36,7,No data,20,5,No data,38,No data,No data,7,82,15,6,No data,4,6,5,13
12/09/2011,-1.5,28.8,2.5,29,64.3,43.3,265.1,20,No data,18,45,30,10,No data,29,5,No data,36,No data,No data,10,99,22,11,No data,4,6,8,13
13/09/2011,5.4,26.1,-7,27,19.7,28.8,285.1,16,No data,32,55,33,14,No data,45,7,No data,32,No data,No data,14,113,28,20,No data,2,13,13,13
14/09/2011,13.5,14,-11,17.8,-11.5,18.7,308.3,17,No data,47,59,48,30,No data,51,13,No data,47,No data,No data,22,101,40,45,No data,6,22,27,16
15/09/2011,15.2,-0.3,6.7,6.8,-32.9,17.8,177,0,No data,69,73,111,40,No data,33,24,No data,103,No data,No data,47,113,35,48,No data,23,32,49,29
16/09/2011,12.6,-0.6,15,15,21.2,18.4,177.5,24,No data,44,82,86,32,No data,42,25,No data,122,No data,No data,58,119,26,26,No data,27,29,35,23
17/09/2011,10.5,6.8,-1.8,7,61.4,31.5,284.8,20,No data,24,52,49,19,No data,36,9,No data,70,No data,No data,29,93,24,16,No data,5,9,16,22
18/09/2011,10.7,1.6,-16.5,16.6,16.5,18.5,354.5,18,No data,25,36,57,16,No data,35,9,No data,77,No data,No data,35,70,34,30,No data,13,20,10,24
19/09/2011,7.3,18.2,3.5,18.6,2.8,18.6,259.1,16,No data,39,64,46,28,No data,45,12,No data,64,No data,No data,28,116,32,30,No data,8,22,22,23
20/09/2011,9.1,20,8.8,21.9,-8.8,22.3,246.2,15,No data,40,73,54,20,No data,42,14,No data,53,No data,No data,42,106,27,11,No data,7,9,18,33
21/09/2011,7.2,28.6,8,29.8,17.5,31,254.3,16,No data,33,69,55,18,No data,43,9,No data,53,No data,No data,23,122,35,30,No data,7,11,14,23
22/09/2011,10.2,19.4,-1.3,19.5,-24.8,23.1,274,6,No data,48,77,48,18,No data,43,19,No data,60,No data,No data,35,116,42,41,No data,6,20,20,24
23/09/2011,7.1,12.9,15.3,20,-12.7,21,220.3,15,No data,40,80,72,17,No data,41,29,No data,67,No data,No data,46,130,46,36,No data,15,24,26,36
24/09/2011,5.3,13.8,12.5,18.6,-9.6,19.2,228,15,No data,30,71,90,19,No data,35,15,No data,65,No data,No data,48,101,38,34,No data,13,27,43,37
25/09/2011,7.2,11.4,19.2,22.4,11.2,23,210.7,15,No data,20,47,57,13,No data,26,7,No data,57,No data,No data,31,94,24,19,No data,9,16,18,22
26/09/2011,13,12.4,6.8,14.2,-26.8,19.5,241.3,5,No data,54,91,82,29,No data,44,18,No data,55,No data,No data,47,105,50,28,No data,10,14,45,33
27/09/2011,17.1,14.2,17,22.1,-22.1,24.7,219.9,15,No data,45,100,83,32,No data,39,29,No data,67,No data,No data,63,122,47,52,No data,22,29,42,43
28/09/2011,13.9,10.5,23.8,26,-19,27.7,203.8,15,No data,61,100,119,29,No data,54,35,No data,97,No data,No data,74,115,35,66,No data,23,37,63,36
29/09/2011,15.5,5.2,12.1,13.2,-22.4,17.3,203,5,No data,87,130,131,36,No data,62,36,No data,96,No data,No data,87,139,54,62,No data,38,44,72,50
30/09/2011,16.1,7.4,13.5,15.4,-6.7,15.7,208.8,15,No data,88,135,134,50,No data,56,47,No data,113,No data,No data,101,150,75,65,No data,46,51,81,54
01/10/2011,21.5,0,2.3,2.3,-12.9,6.9,178.8,0,No data,75,109,142,53,No data,46,39,No data,93,No data,No data,90,147,74,78,No data,29,44,72,50
02/10/2011,16.7,8.5,4.8,9.8,-19.2,13.7,240.6,5,No data,47,103,101,31,No data,42,26,No data,54,No data,No data,52,141,47,57,No data,14,38,41,40
03/10/2011,7.2,31.5,10.2,33.2,7.5,33.4,252,16,No data,37,76,73,21,No data,50,13,No data,39,No data,No data,24,143,47,42,No data,7,24,30,24
04/10/2011,8.2,24.6,1,24.6,-27.4,28.2,267.8,6,No data,34,78,43,15,No data,42,14,No data,50,No data,No data,27,118,35,28,No data,4,15,20,22
05/10/2011,5.5,29,6.7,29.8,17.3,31,256.9,16,No data,24,54,44,11,18,29,6,No data,37,No data,No data,18,101,23,13,No data,2,10,10,16
06/10/2011,5.6,29.6,-11.3,31.7,20.5,33.3,290.9,16,No data,30,53,27,24,26,48,10,No data,56,No data,No data,20,93,31,28,No data,4,17,12,15
07/10/2011,16.6,12.3,-17.2,21.2,-25.7,24.8,324.3,7,No data,38,39,45,34,38,46,8,No data,59,No data,No data,35,58,31,39,No data,10,27,16,25
08/10/2011,16.7,15.1,-0.1,15.1,-19.1,17.9,270.3,6,No data,30,48,37,39,34,43,12,No data,97,No data,No data,42,63,30,29,No data,13,20,16,30
09/10/2011,9.7,24.4,-4.1,24.8,1.7,24.8,279.6,16,No data,14,35,25,11,13,24,5,No data,41,No data,No data,18,80,20,21,No data,4,11,8,13
10/10/2011,7.9,24.5,-4.8,25,-11.5,25.6,281.1,16,No data,24,58,23,27,15,32,8,No data,60,No data,No data,29,92,23,19,No data,7,10,8,19
11/10/2011,12.5,15.8,-7.7,17.5,-16.4,19.4,296.1,17,No data,31,54,35,34,18,51,17,No data,62,No data,No data,38,109,29,26,No data,10,13,14,28
12/10/2011,19.7,3,-0.1,3,-8.5,5.2,271.7,0,No data,48,68,47,44,45,46,26,No data,114,No data,No data,65,99,38,45,No data,34,22,24,40
13/10/2011,22.1,3.4,11.6,12.1,-35.6,21.5,196.5,0,No data,44,82,92,32,42,36,25,No data,100,No data,No data,66,83,17,39,No data,31,35,52,34
14/10/2011,22.1,6.4,16.7,17.9,-15.5,19.5,201,14,No data,56,97,108,24,46,49,33,No data,94,No data,No data,78,101,38,30,No data,24,40,53,32
15/10/2011,17.8,9.3,11.4,14.7,-12.9,16.1,219.2,15,No data,58,82,103,16,40,33,24,No data,65,No data,No data,64,77,37,52,No data,21,29,50,40
16/10/2011,15.1,17.9,7.4,19.4,-13,20.5,247.5,15,No data,40,64,79,16,40,37,20,No data,43,No data,No data,49,102,48,54,No data,12,21,16,32
17/10/2011,7.3,28.4,12.3,30.9,33.6,35.2,246.6,25,No data,32,63,64,20,28,35,8,No data,74,No data,No data,21,113,32,33,No data,6,20,15,21
18/10/2011,6.2,27.7,-18.5,33.3,23.1,35.3,303.8,17,No data,44,74,43,20,30,61,12,No data,46,No data,No data,25,No data,40,38,No data,4,19,21,16
19/10/2011,16.8,11.1,-17,20.3,-21.4,22.9,327,7,No data,60,60,59,44,44,49,20,No data,60,No data,No data,42,91,50,55,No data,15,37,34,32
20/10/2011,18.5,17.2,8,19,-20.7,21.7,245,5,No data,65,102,76,41,65,50,25,No data,74,No data,No data,49,103,60,81,No data,10,44,44,41
21/10/2011,11.4,22.6,10.4,24.9,-2.8,24.9,245.2,15,No data,43,74,82,16,49,41,14,No data,44,No data,No data,36,144,45,43,No data,11,32,23,32
22/10/2011,5,11.1,22.1,24.8,8.9,25.2,206.7,15,No data,40,61,90,9,16,32,18,No data,57,No data,No data,52,96,32,21,No data,19,26,25,26
23/10/2011,0.4,-0.9,27.2,27.2,20.9,29.2,178.1,14,No data,25,42,66,9,10,24,14,No data,75,No data,No data,48,79,16,15,No data,15,17,22,21
24/10/2011,0.2,-4.6,24.1,24.5,52.9,36.1,169.2,20,No data,38,61,82,17,20,24,26,No data,78,No data,No data,46,80,14,29,No data,19,22,43,18
25/10/2011,0.6,-3.9,16.3,16.7,38.9,25.7,166.5,20,No data,60,89,88,22,22,41,30,No data,79,No data,No data,56,124,39,18,No data,26,22,43,31
26/10/2011,2.9,4.9,15.5,16.2,29.2,21.8,197.6,24,No data,67,101,92,22,30,47,29,No data,102,No data,No data,64,137,44,31,No data,26,19,38,41
27/10/2011,7.8,8.1,5,9.6,12.6,11.4,238.5,25,No data,70,96,102,34,23,37,42,No data,78,92,No data,62,106,30,44,No data,43,32,52,45
28/10/2011,10.4,14.2,17.9,22.9,-37.7,29.6,218.4,5,No data,94,109,103,29,44,34,33,No data,69,68,No data,62,78,52,52,No data,26,46,60,52
29/10/2011,7.9,18.1,22.8,29.1,8.5,29.4,218.6,15,No data,34,64,55,14,30,32,17,No data,58,49,No data,48,96,28,22,No data,18,17,18,34
30/10/2011,6.8,16.9,14.8,22.5,-13.6,23.5,228.8,15,No data,24,77,47,11,13,No data,14,No data,50,44,No data,44,90,24,13,No data,8,8,23,36
31/10/2011,3.3,14.1,23.7,27.5,10.2,28,210.8,15,No data,44,68,75,22,17,38,13,No data,74,59,No data,54,103,33,19,No data,16,21,30,25
01/11/2011,0.1,13.9,13.7,19.5,-15.5,21,225.5,15,No data,68,107,81,26,47,50,29,No data,73,66,No data,56,128,64,36,No data,23,19,47,48
02/11/2011,-5.3,-1,36.2,36.3,2.3,36.3,178.3,14,No data,54,82,98,13,14,28,33,No data,80,57,No data,57,99,22,25,No data,29,24,43,26
03/11/2011,-9.4,-2.2,26.4,26.5,26.3,29.5,175.2,14,No data,58,86,93,16,12,44,29,No data,95,58,No data,53,111,25,20,No data,24,23,43,25
04/11/2011,-5,8.7,7,11.1,24.9,16.7,231.3,20,No data,67,96,96,31,21,50,34,No data,110,63,No data,56,123,45,27,No data,35,19,51,44
05/11/2011,8.2,2.8,-6.4,7,-18.9,11.7,336.7,0,No data,53,57,102,38,32,14,20,No data,89,37,No data,49,46,32,37,No data,40,31,25,34
06/11/2011,15.2,7.1,5.4,9,-58.5,30.6,232.7,0,No data,47,59,66,34,15,20,24,No data,86,29,No data,41,29,22,16,No data,35,20,26,34
07/11/2011,14.9,-0.9,8.2,8.3,-55.3,28.9,173.4,0,No data,49,85,66,53,21,33,34,No data,106,45,No data,58,44,22,28,No data,41,30,62,41
08/11/2011,12.4,-7.7,16.1,17.8,-7.5,18.2,154.4,13,No data,50,85,98,42,45,34,38,No data,108,48,No data,48,89,25,35,No data,39,40,50,32
09/11/2011,8.9,0.7,23.6,23.6,-1.3,23.6,181.7,14,No data,54,81,101,21,23,38,34,No data,81,56,No data,54,91,35,28,No data,29,31,52,30
10/11/2011,12.2,-0.9,19.6,19.6,-11,20.4,177.4,14,No data,55,81,100,31,46,38,38,No data,115,58,No data,56,89,36,57,No data,38,41,65,35
11/11/2011,13.2,-11.8,31.7,33.8,24.8,36,159.7,14,No data,60,82,95,31,30,42,46,No data,92,50,No data,58,89,35,30,No data,39,32,43,36
12/11/2011,18.7,6,15.5,16.6,-19.5,19.3,201.2,4,No data,48,85,78,23,27,37,34,No data,94,43,No data,57,65,24,26,No data,32,27,39,36
13/11/2011,21.8,-12.5,20.1,23.7,-26.7,27.2,148.1,3,No data,32,52,64,32,37,30,31,No data,76,46,No data,43,73,28,42,No data,42,31,21,38
14/11/2011,19.3,-9.6,14.7,17.6,-23.1,21,146.9,3,No data,51,79,73,41,35,43,39,No data,82,46,No data,48,84,21,36,No data,40,30,43,42
15/11/2011,16.6,-8.9,13.2,15.9,-11.9,17,145.8,13,No data,55,71,96,52,57,48,41,No data,95,64,No data,49,67,46,60,No data,46,54,69,46
16/11/2011,14.8,-1.6,13.7,13.8,0.8,13.8,173.3,14,No data,70,102,112,No data,No data,57,55,No data,107,62,No data,69,78,38,45,No data,50,40,61,57
17/11/2011,9,8.2,26.3,27.6,13.7,28.4,197.4,14,No data,62,81,86,No data,No data,53,30,No data,81,61,No data,58,85,60,40,No data,33,16,33,46
18/11/2011,7.2,10,20.5,22.8,2.2,22.9,206,15,No data,55,70,88,No data,No data,44,24,No data,73,66,No data,54,88,45,34,No data,21,21,44,37
19/11/2011,11.9,4.8,13.7,14.5,0.8,14.5,199.1,14,No data,65,75,100,26,No data,32,39,No data,96,56,No data,59,71,43,45,No data,30,40,65,38
20/11/2011,11.8,7.5,14.5,16.4,-8.9,16.9,207.3,15,No data,51,75,89,17,No data,32,36,No data,79,48,No data,51,66,46,54,No data,35,33,59,35
21/11/2011,12.1,3.3,5,6,-7.7,7.1,213.6,5,No data,65,94,98,33,No data,37,52,No data,96,55,No data,60,93,39,51,No data,50,41,62,41
22/11/2011,12.4,13.6,6.8,15.2,-20.4,18.3,243.5,5,No data,76,89,116,41,No data,44,36,No data,64,49,No data,55,81,56,53,No data,25,40,43,42
23/11/2011,12.9,25,8,26.3,-15.7,27.4,252.4,16,No data,54,84,82,15,No data,46,24,No data,63,52,No data,43,111,61,62,No data,17,29,30,52
24/11/2011,11.1,27.6,29.8,40.6,1.9,40.7,222.8,15,No data,33,58,60,10,No data,36,17,No data,56,50,No data,25,114,41,22,No data,10,14,19,30
25/11/2011,10.9,29.9,-5,30.4,-32.1,34.3,279.5,6,No data,46,65,52,16,No data,66,21,No data,50,39,No data,38,121,47,41,No data,6,22,49,30
26/11/2011,9.1,38.7,6,39.2,2.4,39.2,261.2,16,No data,24,44,44,8,No data,38,9,No data,26,34,No data,21,105,23,19,No data,7,10,13,23
27/11/2011,9.8,27.3,-13.7,30.5,-33.6,34.8,296.6,7,No data,35,34,46,13,No data,36,10,No data,31,28,No data,23,64,32,33,No data,4,25,31,22
28/11/2011,5.9,23.2,25.3,34.3,-12.7,34.9,222.6,15,No data,65,81,111,21,No data,51,30,No data,54,63,No data,47,129,53,52,No data,18,23,33,40
29/11/2011,-1.8,28.8,2.3,28.9,33.6,33.5,265.4,26,No data,25,57,39,20,20,35,9,No data,42,30,No data,21,90,25,17,No data,6,11,15,23
30/11/2011,5.8,24.6,25.7,35.6,-0.1,35.6,223.8,15,No data,36,72,68,16,33,38,16,No data,47,46,No data,38,129,40,20,No data,13,11,19,31
01/09/2012,15.9,22.9,9.2,24.7,-6.1,24.9,248.2,16,No data,25,32,55,No data,36,No data,11,No data,39,No data,7,27,93,30,24,No data,3,16,19,25
02/09/2012,18.1,12.9,-1.3,13,-25.5,18.2,275.9,6,No data,23,23,43,No data,23,No data,13,No data,28,No data,7,16,78,32,26,No data,6,13,14,18
03/09/2012,15.9,17,10,19.8,-26.5,23.8,239.5,5,No data,51,55,97,No data,32,No data,15,No data,40,No data,20,41,70,50,38,No data,4,25,23,29
04/09/2012,15.1,19,-6.3,20,-39,27.9,288.2,6,No data,44,33,78,No data,41,No data,12,No data,35,No data,15,26,64,38,40,No data,4,28,14,23
05/09/2012,22,5.2,-6.7,8.5,-42.1,22.7,321.7,0,No data,51,38,93,No data,23,No data,14,No data,46,No data,22,36,50,37,24,No data,19,35,22,24
06/09/2012,17.1,21,0.9,21,-19.4,23.2,267.6,16,No data,45,No data,88,No data,43,No data,17,No data,41,No data,16,32,140,43,38,No data,5,21,39,27
07/09/2012,17.3,11.4,-2.3,11.6,-29.2,18.7,281.6,0,No data,71,No data,73,No data,55,No data,18,No data,39,No data,16,31,128,64,65,No data,3,33,39,16
08/09/2012,12.9,8.8,6.3,10.8,-23.4,15.9,234.2,0,No data,46,No data,100,No data,40,No data,18,No data,41,No data,23,49,126,62,60,No data,7,25,50,31
09/09/2012,5.5,12.3,15.9,20.1,25,23.7,217.7,25,No data,28,No data,70,No data,22,No data,17,No data,56,No data,17,41,108,34,25,No data,9,18,27,30
10/09/2012,4.7,15.1,4.8,15.9,8.4,16.4,252.3,16,No data,19,No data,47,No data,19,No data,10,No data,52,No data,8,22,88,23,9,No data,2,7,10,18
11/09/2012,7.9,22,-9.8,24.1,-11.9,24.8,294.1,17,No data,45,No data,36,No data,34,No data,15,No data,48,No data,11,35,80,36,28,No data,3,20,18,20
12/09/2012,12.3,11.6,-11,16,2.3,16.1,313.6,17,No data,44,No data,57,No data,33,No data,13,No data,57,No data,9,45,No data,39,33,No data,18,23,23,37
13/09/2012,8.5,26.9,3,27.1,-18.5,28.7,263.6,16,No data,46,No data,67,No data,34,No data,18,No data,44,No data,16,37,No data,37,No data,No data,5,22,25,33
14/09/2012,7.1,21.4,-15.3,26.3,-9.5,26.7,305.6,17,No data,37,No data,39,No data,28,No data,12,No data,33,No data,8,23,No data,29,No data,No data,2,26,20,15
15/09/2012,7.4,19.9,3.4,20.1,-25.4,23.8,260.2,6,No data,34,No data,60,No data,30,No data,10,No data,34,36,7,26,No data,32,No data,No data,2,16,28,21
16/09/2012,4.7,19.8,2,19.9,-0.7,19.9,264.1,16,No data,15,No data,38,No data,18,No data,8,No data,34,29,5,18,110,20,No data,No data,3,11,10,18
17/09/2012,6.9,18.9,2.5,19.1,13.3,20.2,262.4,16,No data,39,No data,42,No data,31,No data,11,No data,38,29,9,31,127,37,No data,No data,4,19,26,24
18/09/2012,12.4,13.8,-15.6,20.8,-1,20.8,318.6,17,No data,47,No data,41,No data,34,No data,12,No data,39,17,10,36,79,28,No data,No data,4,24,23,18
19/09/2012,16.4,13.8,-6.4,15.2,-23.7,19.3,295,7,No data,57,No data,53,No data,46,No data,19,No data,44,23,18,40,84,42,No data,No data,6,29,32,21
20/09/2012,15.8,5.8,1.1,5.9,-1.5,6,259,-1,No data,39,No data,71,No data,42,No data,17,No data,97,55,14,47,142,40,No data,No data,6,26,30,35
21/09/2012,16.6,-2.5,-7.7,8.1,-12.8,10.3,18.3,8,No data,51,No data,84,No data,47,No data,20,No data,89,48,19,62,108,39,No data,No data,21,26,34,35
22/09/2012,14.3,1.9,6.3,6.6,-35.5,18.9,197.2,0,No data,42,No data,80,No data,21,No data,23,No data,70,34,19,54,59,18,No data,No data,18,26,45,28
23/09/2012,8.6,-8.6,14.1,16.4,-2.8,16.5,148.7,13,No data,26,No data,61,No data,23,No data,19,No data,66,37,8,45,77,No data,No data,No data,13,21,28,19
24/09/2012,4.9,-12.4,-8,14.8,59.8,33.4,57.1,20,No data,36,No data,59,No data,28,No data,20,No data,81,39,10,56,113,No data,No data,No data,12,18,16,27
25/09/2012,3.3,-12.8,-15.9,20.4,79.9,44.8,38.8,20,No data,28,No data,61,No data,22,No data,14,No data,81,41,10,37,119,No data,No data,No data,17,10,21,27
26/09/2012,5.6,-7.9,-16.4,18.2,32.3,24.3,25.9,21,No data,41,No data,86,No data,30,No data,22,No data,95,53,24,60,125,No data,No data,No data,25,18,29,39
27/09/2012,5.3,14.5,-1.6,14.6,-2.4,14.6,276.2,16,No data,59,No data,81,No data,39,No data,18,No data,59,37,20,45,78,No data,No data,No data,10,31,24,29
28/09/2012,7.5,26.5,1.2,26.6,20.9,28.6,267.5,16,No data,43,No data,72,No data,32,No data,15,No data,48,50,12,40,137,37,No data,No data,4,14,19,29
29/09/2012,10.6,20.5,-10.9,23.2,-21,25.5,297.9,17,No data,50,No data,58,No data,39,No data,12,No data,38,34,11,29,86,37,No data,No data,1,27,32,20
30/09/2012,6.4,27.2,9.8,28.9,8.4,29.2,250.1,16,No data,14,No data,43,No data,16,No data,8,No data,28,36,6,18,90,15,No data,No data,3,15,7,16
01/10/2012,4.1,20.9,10.8,23.6,12,24.3,242.7,15,No data,37,No data,57,No data,23,No data,19,No data,39,46,12,31,113,32,No data,No data,6,9,16,30
02/10/2012,4,16.3,12.5,20.6,30.8,25.7,232.5,25,No data,25,No data,57,No data,26,No data,13,No data,55,42,8,32,115,22,No data,No data,7,9,11,30
03/10/2012,4,16.1,-4.4,16.7,36.8,24.9,285.2,20,No data,43,No data,58,No data,32,No data,14,No data,56,41,11,36,129,28,No data,No data,3,18,33,30
04/10/2012,3.5,13.5,4,14.1,-1.4,14.2,253.4,16,No data,46,No data,57,No data,36,No data,20,No data,74,45,14,57,133,41,No data,No data,10,20,33,48
05/10/2012,6.2,10.9,-4.5,11.8,12.1,13.3,292.5,27,No data,53,No data,60,No data,38,No data,20,No data,68,34,17,47,97,38,No data,No data,6,24,38,36
06/10/2012,10.7,5.7,-9,10.7,-14,12.8,327.8,7,No data,54,No data,94,No data,28,No data,12,No data,63,37,23,47,56,41,35,No data,22,28,44,34
07/10/2012,14.4,2.5,3.9,4.6,-39.4,20.2,212.6,0,No data,44,No data,72,No data,37,No data,16,No data,64,40,15,47,67,33,40,No data,19,26,30,37
08/10/2012,13.5,-1.9,-4.9,5.2,-9.1,6.9,21.3,8,No data,57,No data,85,No data,42,No data,31,No data,78,48,26,60,88,21,38,No data,33,30,48,34
09/10/2012,13,-0.1,0.5,0.5,-26.1,13.1,162.6,0,No data,60,No data,83,No data,29,No data,31,No data,104,45,20,59,83,21,41,No data,37,35,54,47
10/10/2012,9.2,0.8,10.5,10.6,-18.7,14.1,184.3,4,No data,59,No data,114,No data,36,No data,30,No data,96,62,23,80,108,24,41,No data,23,36,48,46
11/10/2012,7.6,1.3,2.4,2.8,18.5,9.6,208.1,20,No data,51,No data,88,38,29,No data,30,No data,97,49,32,69,106,22,36,No data,34,26,34,33
12/10/2012,10.1,5.2,-2.9,5.9,43.5,22.6,299.5,20,No data,49,No data,43,36,35,No data,19,No data,39,34,17,40,122,36,28,No data,9,16,34,29
13/10/2012,9.6,0.5,-1.9,2,30.9,15.6,345.4,20,No data,50,No data,58,30,42,No data,17,No data,60,44,16,50,97,38,48,No data,13,26,43,41
14/10/2012,8.2,-4,-11.4,12.1,23,16.7,19.3,28,No data,50,No data,73,34,29,No data,15,No data,76,34,15,48,62,30,36,No data,21,26,34,32
15/10/2012,4.8,1,0.2,1,35.8,17.9,260.1,20,No data,53,No data,74,43,39,No data,30,No data,67,54,19,65,125,44,39,No data,23,20,37,44
16/10/2012,1.4,5.1,-5.2,7.3,36.5,19.7,315.7,20,No data,49,No data,51,43,24,No data,20,No data,78,42,18,38,124,34,19,No data,15,16,24,23
17/10/2012,1,-8.4,13.8,16.2,65.4,36.5,148.5,20,No data,36,No data,67,51,19,No data,15,No data,97,47,11,57,122,28,16,No data,23,13,18,31
18/10/2012,6.5,-2.9,2.1,3.6,49.3,24.9,125.8,20,No data,48,No data,72,44,25,No data,21,No data,101,55,14,64,139,39,15,No data,27,15,19,36
19/10/2012,10.6,-2.7,-1.3,3,9.6,5.6,64.2,20,No data,75,No data,103,42,35,No data,35,No data,93,55,31,66,82,38,55,No data,30,47,58,41
20/10/2012,12.2,4.3,6,7.4,-4.9,7.8,215.7,15,No data,46,No data,79,33,38,No data,22,No data,75,55,18,44,107,40,44,No data,31,27,39,35
21/10/2012,15.9,-6.2,8.2,10.3,-20,14.3,142.8,3,No data,34,No data,42,38,11,No data,23,No data,83,33,15,42,37,13,12,No data,32,21,36,31
