Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
10/04/2013,4.9,-7.1,11.9,13.9,8.1,14.4,149.2,13,No data,84,No data,84,33,35,37,49,No data,112,49,33,65,87,36,35,No data,35,39,54,30
11/04/2013,1.6,-5.2,13.1,14.1,33.7,22,158.4,20,No data,76,No data,88,26,37,60,47,No data,114,63,43,61,90,21,41,No data,25,23,55,23
12/04/2013,3,2.8,-4.3,5.1,24.7,13.4,327.4,20,No data,84,No data,72,40,28,52,34,No data,135,52,33,67,117,43,34,No data,42,14,37,40
13/04/2013,4,-0.5,24.3,24.3,-6,24.5,178.8,14,No data,56,No data,60,15,15,37,20,No data,81,53,18,52,102,26,20,No data,18,15,43,24
14/04/2013,-0.4,19.7,30.7,36.4,27.3,38.9,212.6,15,No data,11,No data,36,6,9,23,5,No data,31,31,6,12,79,14,8,No data,5,11,17,10
15/04/2013,4.4,19.4,14.1,24,-13.7,25,234,15,No data,29,No data,54,9,20,36,11,No data,43,42,9,21,110,29,12,No data,3,14,15,15
16/04/2013,6.9,27.2,5.6,27.8,23.2,30.1,258.4,16,No data,33,No data,49,11,19,50,11,No data,37,42,11,21,110,32,11,No data,3,12,16,No data
17/04/2013,5.3,8.4,29.2,30.4,48.1,38.8,196,24,No data,37,No data,45,11,17,33,14,No data,72,44,11,37,92,25,11,No data,12,14,28,No data
18/04/2013,9.6,27.6,-12.7,30.4,39.6,36.3,294.7,27,No data,36,No data,38,15,17,43,11,No data,35,29,10,22,124,27,9,No data,1,9,12,11
19/04/2013,22,9.6,-1.2,9.7,-39.2,21.8,277.2,0,No data,56,No data,87,29,27,36,23,No data,63,41,18,66,74,26,27,No data,21,31,20,31
20/04/2013,21.8,15.2,13.2,20.1,-30.6,25.3,229,5,No data,60,No data,87,18,22,31,27,No data,52,42,24,50,84,22,20,No data,7,24,42,29
21/04/2013,14.7,16.2,6.1,17.3,4.9,17.5,249.4,16,No data,34,No data,59,11,24,36,14,No data,37,50,14,35,99,37,26,No data,6,18,32,22
22/04/2013,6.2,28.6,0.4,28.6,3.8,28.7,269.1,16,No data,45,No data,59,15,26,52,23,No data,37,45,16,35,107,39,18,No data,4,14,33,26
23/04/2013,10.3,21.4,-2.7,21.6,-31.7,26.8,277.2,6,No data,56,No data,48,17,34,48,26,No data,35,34,19,29,96,41,35,No data,2,19,21,19
24/04/2013,17.3,13.3,-5,14.2,-15.8,16.3,290.8,6,No data,54,No data,55,18,30,52,28,No data,49,40,24,43,96,42,35,No data,9,22,29,24
25/04/2013,19.5,11.4,-3.7,12,10.8,13.1,287.8,16,No data,50,No data,56,35,29,49,28,No data,59,41,No data,46,107,35,20,No data,34,26,27,35
26/04/2013,20,5.2,-18.7,19.4,15.6,20.9,344.5,18,No data,50,No data,97,29,28,38,19,No data,76,35,20,38,51,40,32,No data,11,43,13,24
27/04/2013,15.6,5,-7.9,9.4,-29.1,17.3,327.7,0,No data,44,No data,81,22,25,21,No data,No data,52,33,19,49,45,21,23,No data,13,31,20,27
28/04/2013,9.5,25.8,-2.8,25.9,15,27,276.2,16,No data,30,No data,52,11,23,29,No data,No data,28,41,16,22,92,29,18,No data,3,16,23,18
29/04/2013,15.1,20.2,-17.1,26.5,11.1,27.1,310.2,17,No data,62,No data,45,18,34,43,No data,No data,47,27,13,23,79,43,29,No data,2,26,21,13
30/04/2013,20.8,8.3,1.5,8.4,-32,18.1,259.9,0,No data,67,No data,79,26,20,31,No data,No data,55,35,26,52,57,30,24,No data,14,29,35,21
01/05/2013,21.2,7.7,-10.1,12.7,-12.6,14.2,323,17,No data,83,No data,85,26,14,32,No data,No data,45,40,25,46,61,37,21,No data,8,36,31,25
02/05/2013,21.6,1.2,6.4,6.5,-8.4,7.7,190.7,4,No data,76,No data,92,29,19,39,No data,No data,73,53,25,53,81,30,27,No data,24,43,28,29
03/05/2013,15.8,8.7,3.3,9.2,12.3,11.1,249.3,26,No data,64,No data,75,10,43,54,No data,No data,44,52,23,37,123,47,45,No data,6,29,28,33
04/05/2013,8.5,24.5,7.1,25.5,-4,25.6,253.8,16,No data,32,No data,35,14,19,39,No data,No data,49,31,8,23,91,23,13,No data,1,12,12,19
05/05/2013,12.4,17.5,10.1,20.2,-16,21.7,240,15,No data,32,No data,48,8,16,33,No data,No data,32,41,11,27,83,35,27,No data,2,14,17,20
06/05/2013,14.3,6.1,7,9.3,-14.9,11.9,220.9,5,No data,52,No data,70,21,16,28,No data,No data,50,49,21,33,80,25,23,No data,10,19,28,29
07/05/2013,15,-5.4,13.2,14.2,-0.5,14.2,157.9,14,No data,80,No data,114,30,39,37,No data,No data,99,69,31,66,116,31,44,No data,32,37,46,30
08/05/2013,9.6,0.8,17.8,17.9,67.7,38.2,182.6,20,No data,49,No data,64,21,23,37,21,No data,80,48,17,44,106,25,24,No data,20,13,20,29
09/05/2013,8.2,9.9,13.3,16.6,60.4,34.5,216.6,20,No data,25,No data,40,14,12,26,10,No data,75,35,8,30,104,21,9,No data,8,6,10,21
10/05/2013,9.5,16.2,1.8,16.3,38.2,25.1,263.7,20,No data,35,No data,36,20,15,45,15,No data,56,32,8,26,114,30,11,No data,3,10,14,19
11/05/2013,11.2,16.6,-8.9,18.9,35.9,26.1,298.2,27,No data,30,No data,37,14,15,39,9,No data,35,31,7,23,99,26,11,No data,2,7,11,18
12/05/2013,9.9,22.4,6.7,23.4,16.7,24.9,253.3,16,No data,21,No data,28,10,10,27,7,No data,28,23,7,14,77,22,10,No data,2,7,10,15
13/05/2013,7.8,28.7,2.3,28.8,32.2,33,265.3,26,No data,42,No data,30,15,16,48,11,No data,36,26,9,21,110,35,14,No data,1,11,13,15
14/05/2013,5.5,9.5,0.7,9.5,56.1,29.6,266.1,20,No data,49,No data,59,21,19,42,16,No data,49,46,15,40,111,31,8,No data,5,13,29,29
15/05/2013,3.8,5.5,-16.2,17.1,44.5,28,341.2,20,No data,65,No data,52,26,19,40,13,No data,69,45,17,42,115,37,13,No data,15,13,17,31
16/05/2013,2.2,-1.7,6.6,6.8,19.2,11.8,165.6,20,No data,70,No data,100,25,22,35,25,No data,81,57,25,59,125,29,25,No data,15,21,34,41
17/05/2013,12.1,-6.9,-12.6,14.4,5.3,14.6,28.7,11,No data,66,No data,117,38,21,33,20,No data,112,49,26,61,63,36,23,No data,19,33,47,36
18/05/2013,15.6,-7.8,-14.9,16.8,26.9,21.5,27.7,21,No data,52,No data,68,33,30,29,16,No data,91,39,17,32,64,35,25,No data,25,27,26,26
19/05/2013,16,-3.8,-5.7,6.9,9.7,8.4,33.5,21,No data,45,No data,83,17,16,24,13,No data,65,50,20,28,58,28,21,No data,32,26,16,22
20/05/2013,17,0.3,-16.2,16.2,5.2,16.4,358.9,18,No data,49,No data,100,28,25,29,No data,No data,48,36,23,51,47,34,23,No data,26,38,9,33
21/05/2013,17.5,4.9,-11.9,12.9,-14.2,14.7,337.7,8,No data,52,No data,97,27,16,31,16,No data,35,37,21,54,48,23,16,No data,22,36,7,30
22/05/2013,18.4,9.2,-18.4,20.5,-20.1,22.9,333.4,17,No data,40,No data,64,18,37,30,9,No data,39,27,12,32,51,39,30,No data,16,37,8,21
23/05/2013,17.8,6.1,-28,28.7,6,28.8,347.7,18,No data,43,No data,70,16,26,24,6,No data,62,28,11,34,46,36,23,No data,12,31,6,21
24/05/2013,17.9,-5.5,-13.7,14.8,-5.8,15.1,21.8,18,No data,41,No data,48,30,26,24,No data,No data,103,30,11,40,66,22,23,No data,11,28,9,18
25/05/2013,18.7,4.3,0.9,4.4,-18.4,10.2,258.6,0,No data,44,No data,98,25,16,32,15,No data,59,38,19,41,53,27,15,No data,19,29,23,24
26/05/2013,11,7.9,5.8,9.8,-36.9,20.9,233.6,0,No data,35,No data,60,18,30,30,12,No data,38,34,15,31,73,39,26,No data,5,23,17,18
27/05/2013,3.7,12.2,20.9,24.2,35.7,30.1,210.3,25,No data,17,No data,47,8,12,16,7,No data,58,41,8,24,101,28,16,No data,6,18,15,18
28/05/2013,9,-4,3.3,5.3,35.9,18.7,129.6,20,No data,67,No data,92,29,18,48,33,No data,103,67,25,61,115,21,31,No data,28,37,24,28
29/05/2013,13.1,-6.5,-15.2,16.5,4.7,16.7,23,11,No data,60,No data,84,35,34,32,18,No data,118,40,24,47,67,35,29,No data,22,38,16,34
30/05/2013,16.2,-0.2,-13.4,13.4,-8.1,14,1.1,18,No data,52,No data,98,43,22,23,13,No data,92,38,19,45,52,No data,19,No data,21,37,8,38
31/05/2013,17.9,5,-10.9,12,-26.2,17.7,335.3,0,No data,47,No data,118,29,22,35,14,No data,38,35,16,37,55,37,22,No data,29,46,13,28
01/03/2014,-1.3,8.2,11.5,14.1,8.3,14.7,215.5,15,No data,65,No data,84,No data,44,58,37,No data,71,51,38,66,85,58,39,No data,21,No data,50,41
02/03/2014,-9.9,11.6,21.2,24.2,37,30.4,208.7,25,No data,22,No data,44,No data,14,30,8,No data,68,46,9,37,94,20,17,No data,10,No data,19,23
03/03/2014,-5.4,4.2,-3.7,5.6,62.5,31.7,311.7,20,No data,77,No data,99,No data,32,54,36,No data,75,66,41,60,115,44,No data,No data,19,No data,33,39
04/03/2014,0.8,8.8,4.5,9.9,17.3,13.1,243.1,25,No data,88,No data,93,26,62,78,35,No data,57,75,45,65,152,76,No data,No data,11,No data,54,43
05/03/2014,8.4,20.9,15.9,26.3,-24.7,29,232.8,15,No data,70,No data,92,19,53,66,27,No data,54,85,36,51,155,64,64,No data,11,No data,46,35
06/03/2014,12.7,13.2,13.4,18.8,-10.7,19.6,224.8,15,No data,27,No data,63,15,32,38,15,No data,80,69,14,31,130,35,23,No data,11,No data,41,24
07/03/2014,10.8,27.9,-6.2,28.6,-21.6,30.6,282.5,16,No data,60,No data,71,24,34,43,17,No data,57,51,21,39,117,37,34,No data,9,No data,31,24
08/03/2014,7.7,22,33.5,40.1,-16.3,40.9,213.3,15,No data,56,No data,74,19,19,47,13,No data,67,68,18,69,102,32,23,No data,16,No data,53,27
09/03/2014,12.4,14,7.2,15.8,-27.8,21,242.7,5,No data,51,No data,87,16,24,47,23,No data,46,86,21,62,119,43,35,No data,16,No data,62,39
10/03/2014,22.9,2.3,-0.5,2.4,-51.8,26,282.8,0,No data,68,No data,90,44,23,30,26,No data,79,53,24,59,66,31,43,No data,35,No data,43,33
11/03/2014,26.6,2,6,6.3,-50.7,26.1,199,0,No data,59,No data,53,55,16,29,34,No data,87,35,19,71,50,11,27,No data,36,No data,52,33
12/03/2014,24.8,6,4.7,7.6,-42,22.3,232.4,0,No data,84,No data,84,45,32,35,37,No data,85,56,33,76,82,42,38,No data,25,No data,66,31
13/03/2014,24.5,4.1,-3.7,5.6,-34.4,18.1,312.4,0,No data,111,No data,108,39,41,36,45,No data,64,74,No data,72,92,56,52,No data,52,No data,72,35
14/03/2014,18.9,28.4,-9.6,30,-7.2,30.2,288.6,16,No data,90,No data,87,26,52,58,24,No data,42,64,No data,48,137,54,60,No data,18,No data,50,24
15/03/2014,20.1,22,-13.1,25.6,-20.2,27.5,300.8,17,No data,47,No data,37,16,35,55,5,No data,30,19,11,18,76,23,23,No data,3,No data,23,12
16/03/2014,14.3,24.1,-13.4,27.6,-34.9,32.6,299.2,7,No data,29,No data,42,12,26,45,5,No data,29,26,13,15,90,28,35,No data,1,No data,19,8
17/03/2014,11.7,19.6,-2,19.7,-29.2,24.5,275.8,6,No data,49,No data,48,19,40,52,16,No data,39,32,21,33,112,41,42,No data,2,No data,22,13
18/03/2014,10.2,23.4,-6,24.1,11.4,24.8,284.5,16,No data,46,No data,39,19,27,52,10,No data,39,26,11,27,113,29,30,No data,3,No data,18,15
19/03/2014,5.1,33.1,8.9,34.3,-29,37.3,254.9,16,No data,47,No data,56,13,24,50,12,No data,33,44,14,26,130,36,26,No data,2,No data,21,23
20/03/2014,-5.5,28.7,12.7,31.4,11.9,31.9,246,15,No data,27,No data,43,16,15,44,10,No data,53,27,9,23,126,25,13,No data,4,No data,19,25
21/03/2014,-5.8,28.6,14.4,32,-0.5,32,243.2,15,No data,42,No data,47,15,23,48,14,No data,53,31,11,34,134,26,15,No data,4,No data,20,25
22/03/2014,-2.1,21.7,0,21.7,44.5,31.1,270,20,No data,33,No data,41,20,17,48,9,No data,56,25,12,31,109,25,11,No data,4,No data,20,26
23/03/2014,6.5,12.6,-17.7,21.7,-10.5,22.3,324.7,17,No data,40,No data,52,21,22,39,13,No data,59,20,16,38,61,26,19,No data,11,No data,22,41
24/03/2014,5.1,-1.2,31.8,31.8,10.7,32.3,177.9,14,No data,79,No data,92,24,23,39,22,No data,78,44,32,69,105,37,30,No data,20,No data,39,No data
25/03/2014,13.9,-0.8,-1.5,1.7,15.3,7.8,29.2,20,No data,73,No data,83,36,22,40,41,No data,84,45,40,77,106,24,28,No data,46,No data,30,No data
26/03/2014,20.9,-4,-8.8,9.7,-18.1,13.3,24.1,1,No data,71,No data,102,40,39,38,16,No data,110,43,43,66,74,51,36,No data,23,No data,45,No data
27/03/2014,19,-14.8,7.5,16.6,9.8,17.3,117,13,No data,67,No data,94,34,35,37,31,No data,95,48,56,58,105,26,41,No data,21,No data,39,No data
28/03/2014,22,-14.9,1.7,15,-0.4,15,96.7,12,No data,73,No data,89,37,45,45,33,No data,102,59,No data,59,111,26,57,No data,19,No data,48,No data
29/03/2014,17.8,-14.1,11.8,18.4,9.7,19,130,13,No data,44,No data,84,28,53,42,33,No data,80,61,No data,52,103,29,51,No data,31,No data,53,No data
30/03/2014,13.1,-9.7,12.4,15.8,-9,16.4,142.1,13,No data,51,No data,96,20,50,37,31,No data,66,66,No data,38,105,36,51,No data,40,No data,54,No data
31/03/2014,12.3,-9.3,12.7,15.8,-4.9,16,143.7,13,No data,75,No data,104,43,38,51,43,No data,93,88,No data,55,122,48,56,No data,52,No data,67,No data
01/04/2014,10,-9,7.4,11.6,-5.8,12,129.7,13,No data,80,No data,100,48,50,37,29,No data,121,75,35,67,126,54,65,No data,36,No data,45,No data
02/04/2014,4.1,-13.1,14.9,19.8,-1.8,19.8,138.6,13,No data,58,No data,99,38,59,50,31,No data,88,70,35,55,132,27,72,No data,29,No data,53,No data
03/04/2014,3.4,-7.1,12,13.9,6.5,14.3,149.4,13,No data,55,No data,76,37,32,45,No data,No data,105,49,35,54,90,23,40,No data,32,No data,52,No data
04/04/2014,5.8,-0.1,9.3,9.3,2.3,9.4,179.4,14,No data,72,No data,53,46,37,69,27,No data,136,44,39,59,126,52,48,No data,28,No data,37,No data
05/04/2014,5.4,9.1,12.8,15.7,-2.5,15.8,215.2,15,No data,35,No data,57,17,21,35,14,No data,96,48,14,47,95,24,23,No data,15,No data,36,No data
06/04/2014,3.5,20.1,20.1,28.4,27.6,31.6,224.9,15,No data,14,No data,38,9,7,16,3,No data,44,27,8,20,74,12,7,No data,4,No data,18,No data
07/04/2014,5.4,8.6,5.4,10.1,18.4,13.7,237.5,25,No data,39,No data,45,29,15,37,14,No data,87,41,15,50,104,25,15,No data,15,No data,23,No data
08/04/2014,12.1,21.4,-5.9,22.2,-14.5,23.4,285.5,16,No data,47,No data,43,21,29,55,13,No data,43,29,17,27,106,36,35,No data,3,No data,16,No data
09/04/2014,16.4,18.4,3.4,18.8,-22.3,21.8,259.4,6,No data,54,No data,60,23,35,56,19,No data,51,47,20,36,130,53,56,No data,3,No data,26,17
10/04/2014,16.6,13.1,-2.3,13.3,-17.9,16,280,6,No data,79,No data,81,25,34,63,24,No data,48,49,24,44,109,60,47,No data,4,No data,47,24
11/04/2014,14.5,14.1,1.8,14.2,-36.9,23.3,262.6,0,No data,72,No data,114,25,27,47,21,No data,65,52,No data,41,75,62,26,No data,5,No data,33,23
12/04/2014,8.1,28.9,-2.6,29,-12,29.6,275.1,16,No data,39,No data,53,14,28,54,14,No data,28,48,No data,29,114,40,29,No data,3,No data,27,23
13/04/2014,13.8,22.9,-5.7,23.6,-20,25.6,284.1,16,No data,21,No data,35,11,20,32,5,No data,32,24,No data,13,73,31,23,No data,1,No data,13,11
14/04/2014,19.6,3.7,-7,8,-44.9,23.8,332.3,0,No data,43,No data,73,25,19,35,12,No data,51,34,No data,38,61,31,20,No data,18,No data,23,22
15/04/2014,20.6,3.2,12,12.5,-47.2,26.7,195.1,0,No data,60,No data,71,33,19,34,23,No data,75,43,No data,61,78,25,19,No data,18,No data,49,29
16/04/2014,18.6,10.5,9.6,14.2,-17.2,16.6,227.7,5,No data,57,No data,87,25,16,43,No data,No data,63,63,22,53,130,48,23,No data,14,No data,50,29
17/04/2014,15.9,15,-16.5,22.3,-1.6,22.3,317.8,17,No data,50,No data,66,23,35,50,13,No data,50,47,19,33,106,52,36,No data,5,No data,35,23
18/04/2014,15.1,5.2,2.6,5.8,-43,22.3,243.3,0,No data,39,No data,68,29,10,24,20,No data,81,34,17,39,40,24,9,No data,17,No data,34,21
19/04/2014,17.6,-5.5,6.3,8.3,-11.7,10.2,138.7,3,No data,28,No data,43,20,9,21,25,No data,91,32,16,40,50,15,10,No data,18,No data,42,25
20/04/2014,13.9,-13.2,-2.7,13.4,-2.5,13.5,78.2,12,No data,24,No data,47,19,21,16,9,No data,80,39,11,29,53,12,22,No data,11,No data,21,15
21/04/2014,11.8,-17.9,6.5,19.1,5.6,19.3,109.9,12,No data,29,No data,74,19,21,25,14,No data,78,40,20,32,77,17,24,No data,18,No data,28,19
22/04/2014,12.4,-10.6,5.4,11.9,12.9,13.5,117.3,23,No data,50,No data,65,44,28,46,22,No data,105,55,18,60,110,34,15,No data,38,No data,35,27
23/04/2014,15.9,-0.2,16.9,16.9,16.4,18.8,179.3,14,No data,No data,No data,74,21,19,42,15,No data,93,67,21,55,121,38,19,No data,21,No data,40,22
24/04/2014,18.3,-3.7,9,9.7,-4.2,9.9,157.6,14,No data,No data,No data,92,37,26,34,24,No data,93,56,29,59,110,40,28,No data,37,No data,54,27
25/04/2014,14.8,-14,9,16.6,6,16.9,122.8,13,No data,70,No data,80,37,23,42,22,No data,104,60,32,55,75,28,29,No data,26,No data,54,24
26/04/2014,11.6,-13.2,15.4,20.3,64.8,38.2,139.2,20,No data,30,No data,56,17,9,22,13,No data,96,43,12,48,94,18,11,No data,17,No data,28,16
27/04/2014,13.2,-8.5,-5.9,10.4,20.5,14.6,55.2,21,No data,27,No data,53,31,10,19,15,No data,89,32,13,33,80,8,13,No data,23,No data,15,18
28/04/2014,14,-4.2,-1.2,4.4,2.9,4.6,74.6,-1,No data,55,No data,84,45,27,32,24,No data,100,45,23,62,79,16,25,No data,34,No data,40,27
29/04/2014,13.8,-5.1,2.5,5.7,0.8,5.7,116.3,-1,No data,65,No data,96,42,29,33,30,No data,76,54,32,74,98,30,29,No data,45,No data,41,20
30/04/2014,13,-5.3,9,10.5,8.2,11.3,149.6,13,No data,57,No data,85,46,33,41,No data,No data,97,73,31,76,131,52,31,No data,33,No data,39,21
01/05/2014,17.4,-9.1,-0.8,9.1,16,12.1,84.8,22,No data,55,No data,98,39,26,36,20,No data,107,68,24,64,101,27,26,No data,20,No data,29,26
02/05/2014,22.8,-4.3,2.8,5.1,-28.3,15,122.9,0,No data,63,No data,93,44,16,35,26,No data,119,48,22,61,62,21,18,No data,22,No data,44,24
03/05/2014,21.5,3.4,9.9,10.5,-28.5,17.7,198.9,0,No data,49,No data,79,33,17,35,19,No data,86,45,23,52,66,31,14,No data,8,No data,45,31
04/05/2014,15.3,7,10.5,12.6,-15.8,14.9,213.9,5,No data,29,No data,57,21,15,36,14,No data,66,60,15,38,108,46,19,No data,6,No data,26,28
05/05/2014,5.5,4.4,23.3,23.7,12.4,24.5,190.6,14,No data,25,No data,68,15,17,26,12,No data,64,61,14,38,112,38,20,No data,11,No data,36,24
06/05/2014,2.1,11,10.3,15,18,17.5,226.7,25,No data,41,No data,45,19,26,42,15,No data,52,41,11,38,119,43,16,No data,4,No data,15,20
07/05/2014,6.5,16.1,1.5,16.2,24.3,20.2,264.8,26,No data,37,No data,70,19,19,40,11,No data,52,29,10,24,108,33,15,No data,2,No data,13,16
08/05/2014,7.4,9.3,2.7,9.7,24.9,15.8,254.2,20,No data,42,No data,89,28,18,33,19,No data,71,42,14,46,98,33,14,No data,6,No data,14,23
09/05/2014,8,12.8,-3.3,13.3,14.3,15.1,284.2,26,No data,37,No data,30,23,19,41,11,No data,57,28,8,27,102,30,18,No data,2,No data,12,15
10/05/2014,5.6,8.8,2,9,65.6,34,256.8,20,No data,18,No data,27,18,11,21,5,No data,108,27,5,25,83,17,7,No data,3,No data,7,17
11/05/2014,6.9,10.2,-11.9,15.6,37.1,24.3,319.5,20,No data,16,No data,18,18,10,21,8,No data,58,21,3,14,87,19,10,No data,7,No data,5,11
12/05/2014,12.8,5.5,-4.8,7.3,19.2,12.1,311.5,20,No data,58,No data,39,32,26,43,21,No data,110,32,12,41,100,35,29,No data,33,No data,18,24
13/05/2014,19.8,4.9,-9.3,10.5,-18.5,14,332.4,7,No data,65,No data,81,32,27,31,22,No data,58,52,23,51,91,40,45,No data,21,28,16,26
14/05/2014,26.4,8.8,3.9,9.7,-32.3,18.8,246.4,0,No data,54,No data,90,25,28,44,16,No data,62,45,21,39,76,39,34,No data,23,40,28,23
15/05/2014,27.3,11.5,1.9,11.7,-41.5,23.8,260.6,0,No data,72,No data,99,32,23,31,20,No data,50,70,35,42,98,42,35,No data,6,26,34,25
16/05/2014,23.2,15.4,6.7,16.8,-26.4,21.4,246.5,5,No data,71,No data,120,26,26,42,22,No data,45,75,27,44,100,66,39,No data,5,30,34,27
17/05/2014,15.7,12.2,11,16.4,-17.1,18.5,227.8,5,No data,46,No data,83,16,29,40,16,No data,61,73,17,34,120,52,36,No data,3,27,32,24
18/05/2014,9.4,4,9,9.9,8.5,10.8,204.2,15,No data,30,No data,72,No data,15,30,13,No data,50,59,13,35,116,28,24,No data,10,26,24,18
19/05/2014,9.4,-9.8,1.4,9.9,18.9,13.7,98.4,22,No data,44,No data,88,No data,24,36,26,No data,120,59,23,63,123,25,35,No data,28,31,55,18
20/05/2014,12.8,-8,2.8,8.5,32.6,18.4,109.2,20,No data,48,No data,72,38,23,36,22,No data,83,71,20,59,131,44,21,No data,38,23,43,24
21/05/2014,11.9,-2.8,-4.7,5.5,20.2,11.5,30.1,20,No data,56,No data,84,31,24,29,21,No data,56,48,21,49,90,26,37,No data,12,26,30,25
22/05/2014,11.5,-9.4,-11.9,15.2,41.9,25.9,38.3,20,No data,63,No data,72,39,12,31,22,No data,100,52,21,68,109,32,12,No data,23,18,41,28
23/05/2014,14.9,-6.3,-12.4,13.9,18.2,16.6,27,21,No data,30,No data,72,31,11,36,30,No data,105,51,22,54,113,17,13,No data,19,21,36,23
24/05/2014,17.5,-7,-6.2,9.4,19.5,13.5,48.6,20,No data,46,No data,65,27,13,39,24,No data,97,58,19,49,104,20,16,No data,22,13,42,23
25/05/2014,19.8,-3.5,0.3,3.5,12.1,7,95,20,No data,17,No data,39,19,13,18,12,No data,82,45,6,43,94,24,9,No data,13,8,16,21
26/05/2014,20.2,-5.4,2.1,5.8,2.1,5.9,111.7,-1,No data,34,No data,82,15,21,24,16,No data,68,39,18,40,62,30,19,No data,14,30,12,21
27/05/2014,18.9,-7.5,1.3,7.6,4.6,7.9,99.9,12,No data,50,No data,88,34,29,35,21,No data,92,26,21,51,55,27,20,No data,24,32,24,30
28/05/2014,19.7,-8.8,-4,9.7,6.9,10.3,65.9,11,No data,43,No data,64,36,38,24,15,No data,90,No data,20,45,73,22,35,No data,14,31,14,18
29/05/2014,21.2,-7.9,-2.3,8.2,-5,8.6,73.4,12,No data,42,No data,79,37,20,28,21,No data,109,No data,18,51,101,No data,23,No data,13,25,20,18
30/05/2014,23.1,-2,-1.5,2.5,-22.3,11.4,53.5,0,No data,56,No data,70,26,14,30,33,No data,74,No data,25,65,65,No data,26,No data,26,32,32,23
31/05/2014,20.9,5.8,1.2,5.9,-23.4,13.1,258.1,0,No data,52,No data,86,19,19,35,16,No data,54,No data,20,40,72,No data,22,No data,19,23,29,22
01/03/2015,-8,33,0.2,33,22.1,34.8,269.7,16,No data,16,No data,25,12,10,33,9,22,29,23,7,17,91,18,10,No data,2,7,11,13
02/03/2015,-0.9,28.1,-4.2,28.4,-2.4,28.4,278.6,16,No data,41,No data,36,25,26,45,15,31,47,33,No data,29,106,32,24,No data,4,15,15,20
03/03/2015,8.9,27.9,3.2,28,22.6,30.2,263.5,16,No data,39,No data,46,24,30,54,16,29,47,39,No data,28,117,43,25,No data,2,15,30,21
04/03/2015,22.2,15.9,-9,18.3,-40.7,27.4,299.6,0,No data,51,No data,76,38,36,54,16,50,55,43,25,31,84,39,39,No data,5,37,29,21
05/03/2015,23.7,25.6,5.7,26.2,-29.4,30.1,257.4,6,No data,59,No data,62,No data,58,62,24,18,37,52,26,44,120,56,57,No data,3,35,40,40
06/03/2015,14,30.4,25.8,39.8,-29,42.4,229.6,15,No data,32,No data,61,No data,30,40,17,18,46,52,13,27,129,41,22,No data,6,25,34,27
07/03/2015,7.1,27.9,17.7,33,-9.3,33.3,237.7,15,No data,18,No data,56,No data,20,32,11,12,39,48,10,16,113,32,16,No data,5,16,17,17
08/03/2015,13.6,19.2,-2.7,19.3,-21.6,22.2,278.1,6,No data,37,No data,52,No data,21,35,13,23,34,41,20,26,93,32,21,No data,5,19,25,18
09/03/2015,13.5,22.4,32,39.1,40.7,44,215,25,No data,52,No data,61,No data,26,46,24,20,42,56,30,54,111,39,26,No data,19,20,41,30
10/03/2015,18.6,12.5,0.4,12.5,-57.4,31.3,268.2,0,No data,78,No data,93,No data,38,46,30,42,55,51,44,53,84,52,44,No data,No data,38,62,34
11/03/2015,17,19.3,24.4,31.1,5.2,31.3,218.3,15,No data,61,No data,75,No data,29,53,32,38,62,62,36,76,115,42,36,No data,No data,35,63,42
12/03/2015,15.4,12.8,32.2,34.7,5.2,34.8,201.6,14,No data,60,No data,90,No data,18,45,36,42,82,60,38,73,118,32,43,No data,No data,32,49,31
13/03/2015,23.6,-2.5,-4.9,5.5,-36.3,19,26.5,0,No data,54,No data,70,No data,27,24,27,50,100,49,37,64,87,26,42,No data,34,37,18,32
14/03/2015,27.4,-2.4,8.1,8.4,-40.7,22,163.5,0,No data,36,No data,53,No data,10,24,24,17,77,28,20,56,32,9,17,No data,26,26,38,31
15/03/2015,26.4,-6.5,6.2,9,-35.9,20.1,133.5,0,No data,28,No data,42,No data,11,18,20,23,79,27,15,37,29,7,18,No data,16,22,25,15
16/03/2015,24.6,-8.7,7,11.1,-7.7,11.8,129,13,No data,46,No data,66,No data,21,31,29,29,72,35,29,55,67,14,30,No data,36,38,45,29
17/03/2015,26.4,-4,3.6,5.4,-1.5,5.5,131.7,-1,No data,71,No data,71,No data,38,35,35,42,76,42,44,66,54,31,43,No data,46,47,57,43
18/03/2015,28.6,0.8,-1,1.2,-37.4,18.8,320.1,0,No data,67,No data,78,No data,23,38,33,58,73,34,50,79,41,39,33,No data,40,40,63,47
19/03/2015,28.5,5.4,1.8,5.6,-30.9,16.5,251.6,0,No data,61,No data,95,50,17,40,37,67,79,37,43,77,46,24,31,No data,30,30,63,45
20/03/2015,25.3,8.2,-13.6,15.9,-5.3,16.1,328.8,17,No data,62,No data,97,31,35,44,29,54,59,49,42,54,85,44,47,No data,25,44,43,38
