Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
23/06/2013,16.6,11.6,-27.1,29.5,38.3,35.1,336.9,27,NaN,17,NaN,17,11,11,26,4,NaN,24,14,2,9,64,14,8,NaN,3,12,5,10
24/06/2013,20.8,8.2,-8.9,12.1,-7.7,12.7,317.2,17,NaN,40,NaN,55,20,32,29,8,NaN,24,26,10,19,60,33,26,NaN,8,28,14,19
25/06/2013,26,6.5,1.2,6.6,-14.6,9.8,259.7,0,NaN,NaN,NaN,105,26,30,31,12,NaN,38,44,22,28,67,50,NaN,NaN,9,27,24,25
26/06/2013,27.7,4.5,-6,7.5,-28.5,16.1,323.1,0,NaN,36,NaN,78,22,43,33,14,NaN,26,45,22,34,87,39,NaN,NaN,15,29,21,26
27/06/2013,23.4,10.2,-6.3,12,-15.1,14.1,301.9,7,NaN,53,NaN,50,25,33,37,14,NaN,28,27,13,30,74,41,NaN,NaN,7,30,21,25
28/06/2013,17.2,16.4,-8.4,18.4,2.2,18.5,297.2,17,NaN,39,NaN,35,19,26,37,9,NaN,24,22,10,21,70,29,21,NaN,3,19,12,18
29/06/2013,17.1,14.2,0.1,14.2,-27.9,19.9,269.5,6,NaN,28,NaN,53,22,15,28,7,NaN,29,23,6,22,46,28,11,NaN,1,18,11,16
30/06/2013,13.8,23.4,7.1,24.5,1.6,24.5,253,16,NaN,14,NaN,22,6,14,22,5,NaN,16,19,5,13,75,21,17,NaN,1,13,6,12
01/07/2013,10.7,13.8,-0.9,13.8,-21.3,17.4,273.6,6,NaN,34,NaN,35,20,28,41,14,NaN,30,26,7,26,94,35,25,NaN,1,12,15,17
02/07/2013,5.8,10.1,18.6,21.2,26.5,25,208.5,25,NaN,24,NaN,58,21,26,28,NaN,NaN,62,51,12,49,111,32,22,NaN,12,19,20,28
03/07/2013,7.4,10.2,-3.2,10.7,-0.9,10.7,287.2,16,NaN,30,NaN,31,19,29,36,11,NaN,35,22,5,24,64,29,19,NaN,4,15,13,18
04/07/2013,12.9,22.4,2.6,22.6,2.6,22.6,263.4,16,NaN,21,NaN,39,13,21,34,9,NaN,27,30,4,24,104,27,14,NaN,3,10,12,21
05/07/2013,20.2,10.8,4.8,11.8,-44.7,25.2,245.8,0,NaN,40,NaN,104,24,23,36,NaN,NaN,39,47,10,37,101,33,27,NaN,5,28,27,28
06/07/2013,22,11.5,5.8,12.9,-26.7,18.6,243.1,0,NaN,30,NaN,97,26,28,32,NaN,NaN,45,50,7,40,114,26,23,NaN,8,22,24,29
07/07/2013,28.4,-0.5,-1.1,1.2,-38.2,19.1,23.8,0,NaN,26,NaN,77,19,16,21,16,NaN,27,36,7,26,79,16,18,NaN,15,24,30,19
08/07/2013,27.9,-0.1,2,2,-45.1,22.6,177.1,0,NaN,33,NaN,69,32,9,30,23,NaN,53,34,NaN,45,43,13,NaN,NaN,33,26,35,21
09/07/2013,25,-0.7,-5.2,5.2,-30.2,16,7.2,0,NaN,44,NaN,77,31,13,27,25,NaN,34,36,NaN,56,62,12,14,NaN,18,28,38,25
10/07/2013,23.1,-3.4,-1.6,3.7,-35,17.9,64.3,0,NaN,38,NaN,77,26,12,28,21,NaN,NaN,34,20,44,39,14,13,NaN,13,23,35,22
11/07/2013,21.5,-0.1,-0.2,0.2,-32.9,16.4,12.9,0,NaN,38,NaN,81,28,10,NaN,32,NaN,62,32,13,52,63,8,10,NaN,31,26,36,23
12/07/2013,21.2,4,-0.7,4.1,-22.3,11.9,279.2,0,NaN,52,NaN,100,39,19,NaN,24,NaN,51,44,33,42,67,45,14,NaN,17,27,43,32
13/07/2013,22.2,2.6,-4.9,5.5,-28,15,332.6,0,NaN,34,NaN,108,29,25,38,11,NaN,35,50,23,34,77,29,29,NaN,13,29,35,25
14/07/2013,18.7,9.8,-1.8,10,-32.1,18.9,280.3,0,NaN,15,NaN,89,12,28,21,10,NaN,23,47,17,22,74,34,25,NaN,4,30,23,15
15/07/2013,18,11.8,-0.9,11.8,-26.6,17.8,274.2,0,NaN,43,NaN,124,20,31,38,16,NaN,35,47,23,27,92,52,31,NaN,2,34,30,22
16/07/2013,17.9,10.8,1.7,10.9,-27.2,17.4,261,0,NaN,45,NaN,122,24,37,40,19,NaN,41,70,21,36,124,43,45,NaN,8,34,23,25
17/07/2013,20,7.1,-0.8,7.1,-34.2,18.6,276.3,0,NaN,45,NaN,136,34,40,23,30,NaN,38,68,25,50,160,37,40,NaN,16,33,32,29
18/07/2013,21.4,3.5,-1.7,3.9,-40.1,20.4,295.3,0,NaN,43,NaN,84,28,17,33,31,NaN,32,41,21,58,70,13,17,NaN,13,26,44,27
19/07/2013,21.2,-4.2,1.4,4.5,-42,21.5,108.7,0,NaN,NaN,NaN,65,31,13,23,31,NaN,103,31,21,55,76,11,12,NaN,16,21,40,27
20/07/2013,20.5,-6.5,5.3,8.3,-31,17.6,129.2,0,NaN,NaN,NaN,38,20,8,9,NaN,NaN,82,19,9,30,30,4,6,NaN,10,10,23,14
21/07/2013,19.2,-7.7,6.4,10,-11.8,11.6,129.5,3,NaN,NaN,NaN,56,12,13,12,16,NaN,56,28,10,30,60,4,12,NaN,5,17,20,9
22/07/2013,16.3,-4.2,6.7,7.9,-0.3,7.9,147.4,13,NaN,NaN,NaN,101,32,27,31,28,NaN,86,63,16,55,141,15,32,NaN,22,29,30,23
23/07/2013,13.8,-2.9,9,9.4,8.9,10.4,162.4,14,NaN,NaN,NaN,108,29,29,37,30,NaN,90,60,19,59,141,24,31,NaN,20,23,20,31
24/07/2013,12.6,-1.3,11.3,11.4,12,12.9,173.4,24,NaN,NaN,NaN,52,25,30,25,18,NaN,NaN,39,13,NaN,122,39,19,NaN,10,14,19,35
25/07/2013,13.4,-0.6,4.1,4.1,13.4,7.9,171.7,20,NaN,NaN,NaN,58,23,22,32,16,NaN,104,44,14,46,121,33,14,NaN,NaN,15,17,30
26/07/2013,12.3,-1.2,3.8,4,11.2,6.9,161.7,20,NaN,NaN,NaN,72,27,25,30,17,NaN,54,46,20,43,138,47,27,NaN,NaN,18,24,35
27/07/2013,7.3,-2.9,4.9,5.7,2.1,5.8,149.9,-1,NaN,NaN,NaN,93,32,24,26,18,NaN,76,42,23,47,87,26,27,NaN,16,22,38,23
28/07/2013,5.2,3.3,4.2,5.3,30.8,16.3,218.3,20,NaN,NaN,NaN,32,16,7,14,6,NaN,60,21,5,22,77,15,4,NaN,NaN,9,11,14
29/07/2013,8.6,9.9,5,11.1,19.3,14.7,243.4,25,NaN,NaN,NaN,42,16,13,28,9,NaN,58,27,6,29,94,24,4,NaN,4,4,8,23
30/07/2013,10.4,10.8,3.3,11.3,15.5,13.7,252.7,26,NaN,NaN,NaN,53,15,16,29,20,NaN,41,33,9,28,106,28,11,NaN,2,7,13,21
31/07/2013,10.6,4.5,8,9.2,-1.1,9.3,209.5,15,NaN,37,NaN,41,24,13,21,14,NaN,61,25,11,41,89,20,7,NaN,10,7,NaN,24
01/08/2013,9.1,-6.1,13.3,14.6,30.7,21.2,155.4,20,NaN,29,NaN,75,19,11,33,14,NaN,69,42,12,45,117,26,14,NaN,18,31,NaN,22
02/08/2013,7.1,9.8,15.9,18.7,51,31.6,211.8,20,NaN,25,NaN,43,15,19,25,11,NaN,48,29,8,30,109,29,9,NaN,7,12,13,23
03/08/2013,9.2,22.2,10.5,24.5,14.4,25.5,244.7,15,NaN,18,NaN,36,8,13,29,8,NaN,36,26,6,19,84,19,3,NaN,2,5,9,21
04/08/2013,12.5,10.8,10.3,15,3.6,15.1,226.5,15,NaN,14,NaN,32,12,10,14,10,NaN,36,26,5,18,82,18,4,NaN,4,8,11,15
05/08/2013,12.9,6.2,-4.1,7.4,20.6,12.7,303.9,20,NaN,36,NaN,54,31,14,27,11,NaN,53,36,12,32,96,29,10,NaN,10,15,25,20
06/08/2013,13.1,6,3.8,7.1,-5.7,7.6,237.5,15,NaN,60,NaN,66,29,24,27,20,NaN,51,35,14,36,75,33,27,NaN,7,17,30,23
07/08/2013,15.5,-5.4,-2,5.8,-11.6,8.2,69.7,0,NaN,58,NaN,74,33,15,26,23,NaN,NaN,37,21,49,50,22,19,NaN,21,25,37,31
08/08/2013,15.6,4.8,9.8,10.9,-3.8,11,205.9,15,NaN,51,NaN,82,28,31,33,23,NaN,NaN,47,21,48,105,44,26,NaN,12,15,25,38
09/08/2013,18.6,9.8,-6.5,11.8,6.5,12.2,303.7,17,NaN,40,NaN,47,22,22,28,12,NaN,51,25,11,23,71,33,13,NaN,4,16,13,18
10/08/2013,17.6,9.6,2.2,9.8,-10.3,11.1,256.9,6,NaN,36,NaN,41,15,24,30,13,NaN,50,29,9,29,75,37,22,NaN,2,12,14,22
11/08/2013,15,14.3,-4.2,14.9,6.5,15.2,286.3,16,NaN,21,NaN,29,9,15,25,7,NaN,34,26,6,15,74,25,19,NaN,1,11,9,14
12/08/2013,14.8,10.5,-10.4,14.8,-5.5,15.1,314.8,17,NaN,38,NaN,39,15,28,31,NaN,NaN,39,29,9,18,NaN,35,31,NaN,3,20,15,13
13/08/2013,17.3,8.1,-2.4,8.4,-26,15.5,286.6,0,NaN,51,NaN,38,20,29,41,12,NaN,50,30,15,28,NaN,38,28,NaN,9,NaN,21,22
14/08/2013,16.5,8.9,9.6,13.1,-15.5,15.2,222.9,5,NaN,34,NaN,57,20,22,29,17,NaN,71,54,15,34,NaN,35,24,NaN,7,15,25,24
15/08/2013,12,13,7.5,15,10.8,15.9,240.1,15,NaN,21,NaN,41,12,14,28,7,NaN,50,38,8,20,96,22,7,NaN,4,7,8,22
16/08/2013,10,12.6,0.1,12.6,-6.2,12.9,269.4,16,NaN,38,NaN,48,15,17,33,11,NaN,56,50,13,29,98,32,11,NaN,3,22,10,18
17/08/2013,4.1,22.6,16.4,27.9,31.6,32.1,234.1,25,NaN,17,NaN,41,8,11,20,7,NaN,50,40,7,17,80,19,8,NaN,5,10,8,19
18/08/2013,4.2,20.5,-2.4,20.6,-4.2,20.8,276.8,16,NaN,20,NaN,31,8,9,27,7,NaN,31,28,4,15,74,25,6,NaN,1,10,7,11
19/08/2013,13.5,16.8,1.7,16.9,-24,20.7,264.4,6,NaN,55,NaN,57,16,28,34,15,NaN,39,29,12,30,59,42,27,NaN,5,26,16,21
20/08/2013,18.9,9.6,7.8,12.3,-30.9,19.8,230.8,0,NaN,44,NaN,73,13,26,38,15,NaN,NaN,65,15,41,109,57,30,NaN,5,22,24,29
21/08/2013,20.7,3.5,2.3,4.2,6.3,5.2,237.1,25,NaN,40,NaN,72,17,31,42,11,NaN,NaN,66,18,31,125,49,32,NaN,5,24,21,30
22/08/2013,15.7,-3,6.7,7.3,-25,14.5,155.9,0,NaN,44,NaN,96,32,28,45,23,NaN,85,71,20,45,100,35,40,NaN,21,30,42,27
23/08/2013,13.8,4.3,8.6,9.6,8.1,10.4,206.5,15,NaN,53,NaN,101,25,28,37,35,NaN,87,66,30,55,125,20,32,NaN,21,45,54,24
24/08/2013,15.3,2,-1.9,2.8,15.6,8.3,312.4,20,NaN,25,NaN,78,20,23,24,13,NaN,52,34,12,36,51,27,23,NaN,30,28,13,38
25/08/2013,17,-0.7,-4.5,4.5,-13.2,8,8.3,0,NaN,23,NaN,55,19,11,14,13,NaN,61,32,10,30,42,9,13,NaN,14,21,10,20
26/08/2013,17.4,4.6,2,5,-19.5,11,246.5,0,NaN,36,NaN,67,20,11,21,19,NaN,49,37,8,38,54,11,12,NaN,25,23,26,18
27/08/2013,18.2,2.6,-5.7,6.3,-14.6,9.6,335.1,0,NaN,48,NaN,96,24,26,31,27,NaN,44,46,19,48,62,34,27,NaN,28,38,26,29
28/08/2013,18.4,5.7,2.3,6.2,-25.2,14,247.6,0,NaN,55,NaN,104,14,29,29,24,NaN,53,54,23,35,79,47,27,NaN,15,32,28,31
29/08/2013,17,11.8,0.2,11.9,-5.1,12.1,268.9,16,NaN,49,NaN,56,17,30,43,23,NaN,44,49,13,31,97,49,42,NaN,4,26,25,26
30/08/2013,13.2,18.9,3.9,19.3,3.6,19.4,258.3,16,NaN,34,NaN,44,13,20,43,NaN,NaN,41,37,9,26,102,36,29,NaN,3,18,20,23
31/08/2013,19.5,15.1,-6.6,16.4,-36.3,24.5,293.6,0,NaN,34,NaN,75,11,19,18,12,NaN,31,24,9,25,33,23,22,NaN,3,21,17,16
01/09/2013,18,23.8,-2.8,23.9,-37.1,30.3,276.8,6,NaN,25,NaN,36,6,21,32,14,NaN,23,23,7,13,67,29,23,NaN,1,19,17,10
02/09/2013,17.7,18,-4.6,18.6,-32.2,24.6,284.4,6,NaN,43,NaN,51,11,33,37,NaN,NaN,22,29,8,16,63,36,25,NaN,1,24,19,13
03/09/2013,20,10,6.6,11.9,-23.5,16.7,236.6,5,NaN,72,NaN,95,16,26,27,17,NaN,39,61,21,34,105,48,NaN,NaN,7,26,27,23
04/09/2013,16.7,7.2,9.7,12.1,5.1,12.4,216.5,15,NaN,74,NaN,121,42,27,39,26,NaN,60,62,28,49,117,32,NaN,NaN,19,31,50,31
05/09/2013,14.7,3.1,-6.7,7.4,14.4,10.3,334.7,27,NaN,74,NaN,110,34,34,32,27,NaN,51,56,28,50,100,46,NaN,NaN,22,31,25,26
06/09/2013,16.1,-5.2,-12.3,13.3,19.8,16.6,22.7,21,NaN,65,NaN,68,33,28,30,20,NaN,92,54,27,52,104,47,NaN,NaN,19,20,16,28
07/09/2013,18,0.7,-2.4,2.5,20.9,10.7,344,20,NaN,34,NaN,62,10,16,32,17,NaN,79,50,12,39,90,30,NaN,NaN,14,12,19,24
08/09/2013,17.2,3.1,6.2,6.9,14.3,10,206.7,20,NaN,29,NaN,56,9,16,27,13,NaN,57,48,12,36,88,31,NaN,NaN,11,16,15,24
09/09/2013,19.4,0.8,-11.2,11.2,6.2,11.6,355.7,18,NaN,51,NaN,90,36,27,28,17,NaN,65,53,19,48,76,37,NaN,NaN,19,30,21,27
10/09/2013,21.5,5.4,-17.3,18.1,-13.4,19.3,342.7,18,NaN,38,NaN,77,25,25,23,9,NaN,46,31,15,42,45,36,NaN,NaN,19,30,12,22
11/09/2013,19.3,8,-6.8,10.5,-14.9,12.8,310.7,7,NaN,51,NaN,76,27,22,37,18,NaN,53,28,20,38,45,31,21,NaN,17,28,30,25
12/09/2013,15,11.7,2.8,12,-4.9,12.3,256.6,16,NaN,42,NaN,74,18,27,36,20,NaN,44,49,15,44,90,41,35,NaN,6,22,25,32
13/09/2013,17.4,4.1,-2.8,5,-4.9,5.5,304.2,-1,NaN,49,NaN,72,27,15,29,17,NaN,87,40,16,40,69,36,26,NaN,24,14,16,28
14/09/2013,14,6.9,-6.8,9.7,-27.1,16.7,314.5,0,NaN,43,NaN,85,21,20,27,14,NaN,54,33,18,45,46,28,18,NaN,22,25,13,29
15/09/2013,0.3,31.4,-2.7,31.6,33.6,35.8,275,26,NaN,24,NaN,41,7,14,24,7,NaN,29,32,8,16,82,22,15,NaN,3,10,13,19
16/09/2013,0.5,26.4,-14.4,30.1,26.9,33,298.6,17,NaN,35,NaN,40,14,18,50,13,NaN,35,28,7,19,94,27,26,NaN,1,18,12,16
17/09/2013,-0.2,19.2,-8,20.8,36.6,27.7,292.8,27,NaN,45,NaN,70,22,23,53,19,NaN,44,49,20,39,122,32,30,NaN,3,19,20,26
18/09/2013,4.2,15.3,-14.6,21.2,4.3,21.3,313.7,17,NaN,49,NaN,71,23,28,39,20,NaN,47,28,17,37,58,35,28,NaN,5,29,16,21
19/09/2013,8,12.7,-2.1,12.9,23.8,17.5,279.3,26,NaN,38,NaN,75,19,23,41,18,NaN,76,51,13,40,128,38,36,NaN,6,21,21,23
20/09/2013,11.5,13.3,6.5,14.8,-19.8,17.8,243.9,5,NaN,51,NaN,78,26,31,41,19,NaN,54,42,20,44,90,49,46,NaN,5,26,37,29
21/09/2013,15.3,13,7.5,15,-24.5,19.3,239.8,5,NaN,33,NaN,72,21,19,41,16,NaN,54,54,14,45,97,30,21,NaN,6,19,26,37
22/09/2013,18,10.2,4.8,11.3,-36.7,21.6,244.8,0,NaN,25,NaN,49,11,14,30,10,NaN,NaN,35,11,22,76,30,24,NaN,4,18,23,21
23/09/2013,18,-1.1,8.2,8.3,-27.9,16.2,172.7,0,NaN,31,NaN,88,26,18,33,24,NaN,NaN,57,20,43,111,36,29,NaN,16,27,39,35
24/09/2013,16,-7.2,3.7,8.1,-4.3,8.4,117,13,NaN,51,NaN,105,30,25,33,33,NaN,66,56,34,57,92,31,40,NaN,38,24,57,36
25/09/2013,13.6,-8.4,0.4,8.4,4.9,8.8,93,12,NaN,67,NaN,109,31,32,35,37,NaN,81,63,33,52,93,41,43,NaN,23,28,59,31
26/09/2013,14.4,-4.9,9,10.2,-18.3,13.7,151.7,3,NaN,38,NaN,78,34,17,35,28,NaN,101,41,20,65,88,9,26,NaN,17,30,43,29
27/09/2013,11.7,-2.6,10.1,10.4,-16.2,13.2,165.6,4,NaN,40,NaN,84,29,25,36,31,NaN,106,46,23,64,96,20,38,NaN,26,29,47,32
28/09/2013,10.2,-8.6,7.1,11.2,-1.8,11.2,129.7,13,NaN,31,NaN,65,28,27,29,27,NaN,NaN,44,19,58,74,15,30,NaN,23,31,47,34
29/09/2013,8.9,-11.1,11.2,15.7,-6.1,16,135.3,13,NaN,24,NaN,46,18,18,21,20,NaN,NaN,29,12,34,53,9,21,NaN,15,24,33,22
30/09/2013,6.9,-11.8,16.5,20.3,-5.2,20.5,144.5,13,NaN,38,NaN,76,31,31,42,27,NaN,67,49,20,53,89,18,40,NaN,20,33,45,32
01/10/2013,7.7,-10.6,20.6,23.2,-1.4,23.2,152.8,13,NaN,38,NaN,81,29,36,35,34,NaN,76,49,26,58,101,23,40,NaN,19,33,39,24
02/10/2013,8.2,-5.8,25.1,25.8,13.3,26.6,167,14,NaN,39,NaN,85,23,NaN,41,37,NaN,72,48,30,62,92,23,32,NaN,28,28,44,34
03/10/2013,7.6,-2,19.8,19.9,27.1,24.1,174.2,24,NaN,35,NaN,77,28,NaN,35,32,NaN,70,45,24,59,95,24,33,NaN,32,24,41,35
04/10/2013,8.3,12.7,-1.9,12.8,19.7,16.2,278.6,26,NaN,44,NaN,65,33,17,44,20,NaN,49,46,15,44,115,31,13,NaN,16,9,24,30
05/10/2013,12.9,11.6,6.3,13.2,-26.8,18.8,241.6,0,NaN,48,NaN,68,22,26,36,17,NaN,46,38,20,43,70,41,35,NaN,5,22,29,28
06/10/2013,14.8,17.7,9.9,20.2,-19,22.4,240.8,15,NaN,35,NaN,72,14,29,40,13,NaN,28,50,17,31,108,39,32,NaN,4,16,25,33
07/10/2013,17.2,15.1,11.6,19,5.2,19.2,232.3,15,NaN,43,NaN,68,12,28,43,15,NaN,36,57,19,37,114,45,40,NaN,6,22,20,32
08/10/2013,20.4,14.6,-5.5,15.6,-0.8,15.6,290.8,16,NaN,40,NaN,52,18,22,44,14,NaN,33,43,17,29,113,39,38,NaN,4,19,18,25
09/10/2013,20,10.7,-23.6,25.9,8.8,26.3,335.6,17,NaN,46,NaN,48,19,26,39,12,NaN,43,28,14,28,73,37,29,NaN,4,25,16,21
10/10/2013,22.1,-4.7,-17.5,18.1,-32.9,24.5,14.9,8,NaN,35,NaN,91,22,13,20,7,NaN,77,25,11,39,42,19,11,NaN,14,25,8,21
11/10/2013,23.9,-11.8,-5.6,13.1,-35.7,22.1,64.7,0,NaN,36,NaN,77,32,13,19,16,NaN,107,33,14,43,35,11,15,NaN,14,26,13,21
12/10/2013,23.1,-11.4,-1.7,11.5,-21.5,15.8,81.3,2,NaN,25,NaN,86,24,24,30,15,NaN,103,41,17,38,74,25,33,NaN,12,23,20,25
13/10/2013,18.9,-9.8,-7.7,12.5,11.6,13.8,52,11,NaN,24,NaN,54,22,24,14,NaN,NaN,78,31,13,30,68,21,26,NaN,10,NaN,16,21
14/10/2013,15.2,-8.2,-6,10.2,7.5,10.8,54.2,11,NaN,47,NaN,62,35,22,50,NaN,NaN,101,51,26,48,120,44,23,NaN,20,NaN,29,30
15/10/2013,11,-6,0,6,-8.8,7.4,90,2,NaN,58,NaN,67,45,29,31,23,NaN,101,39,34,59,75,46,41,NaN,26,NaN,53,34
16/10/2013,9.2,-0.5,8.4,8.4,18.1,12.3,176.9,20,NaN,49,NaN,75,44,22,40,NaN,NaN,89,57,24,50,113,27,31,NaN,26,24,21,29
17/10/2013,9.8,2.8,2.8,3.9,-14.9,8.4,225.2,0,NaN,NaN,NaN,58,37,24,57,28,NaN,98,47,29,46,130,48,43,NaN,12,18,31,38
18/10/2013,10,-9.3,24.5,26.2,1.6,26.2,159.1,14,NaN,NaN,NaN,85,43,15,40,32,NaN,89,53,32,62,97,26,36,NaN,36,29,48,33
19/10/2013,4.8,-3.2,15.4,15.7,37.4,24.4,168.3,20,NaN,NaN,NaN,62,21,15,36,18,NaN,102,54,15,50,87,23,12,NaN,13,11,28,28
20/10/2013,5.8,2.1,13.7,13.8,51.9,29.4,188.7,20,NaN,NaN,NaN,48,13,10,18,NaN,NaN,75,47,7,38,91,21,7,NaN,7,7,8,28
21/10/2013,2.3,1.4,18.1,18.2,33.5,24.7,184.6,24,NaN,NaN,NaN,50,33,14,27,18,NaN,84,59,12,48,101,28,11,NaN,16,13,18,30
22/10/2013,-7,6,16.1,17.2,45.9,28.7,200.6,20,NaN,35,NaN,51,32,12,30,NaN,NaN,88,49,12,51,101,27,10,NaN,11,16,22,29
23/10/2013,-3.9,21.8,-8.1,23.3,32.6,28.4,290.4,26,NaN,37,NaN,51,22,17,46,16,NaN,44,45,15,32,113,35,18,NaN,6,14,32,28
24/10/2013,4.8,3,9.6,10,-30.7,18.3,197.4,0,NaN,52,NaN,95,42,21,31,36,NaN,70,63,33,65,102,35,35,NaN,23,29,43,36
25/10/2013,4.6,-1,14.5,14.6,47.6,27.9,176.1,20,NaN,25,NaN,54,32,15,29,20,NaN,80,45,12,42,91,22,12,NaN,14,10,22,28
26/10/2013,-5,16.2,22.1,27.4,13,28.2,216.2,15,NaN,15,NaN,38,12,10,25,10,NaN,57,38,7,27,83,14,6,NaN,4,4,13,28
27/10/2013,10.4,28.7,12.9,31.5,52.9,41.1,245.8,25,NaN,12,NaN,28,9,4,17,5,NaN,33,26,5,14,75,13,3,NaN,1,3,8,17
28/10/2013,-6.5,22.6,-8.8,24.2,48,34.1,291.2,26,NaN,37,NaN,37,24,12,47,15,NaN,60,34,12,32,94,26,13,NaN,5,7,19,32
29/10/2013,8.6,19.6,-12.3,23.1,8.6,23.5,302,17,NaN,48,NaN,50,21,21,61,15,NaN,46,47,17,31,111,39,37,NaN,2,22,36,26
30/10/2013,9.8,19.6,24.9,31.7,11.2,32.2,218.2,15,NaN,42,NaN,71,21,24,36,21,NaN,72,64,17,38,117,40,32,NaN,10,25,34,32
31/10/2013,5.6,25.1,13,28.2,0.5,28.2,242.6,15,NaN,45,NaN,71,14,18,43,16,NaN,53,57,21,37,111,37,17,NaN,8,11,28,33
01/11/2013,1.2,20.2,7.3,21.4,-1.1,21.4,250.2,16,NaN,51,NaN,76,29,18,45,32,NaN,56,63,25,65,109,44,18,NaN,17,20,36,43
02/11/2013,-1.3,9.2,14.2,16.9,54.4,32,213,20,NaN,26,NaN,47,27,13,27,15,NaN,77,37,15,39,81,21,14,NaN,15,10,19,29
03/11/2013,-3.4,18.9,-10.6,21.7,30,26.4,299.3,27,NaN,24,NaN,37,22,10,33,19,NaN,38,30,8,28,95,21,9,NaN,5,8,16,22
04/11/2013,-7,7.8,-12.7,14.9,-3.1,15,328.4,17,NaN,59,NaN,62,53,25,47,31,NaN,82,40,28,55,70,45,33,NaN,22,26,49,42
05/11/2013,-6.8,15.6,-4.3,16.2,26.8,21,285.3,26,NaN,58,NaN,58,44,23,55,28,NaN,91,54,21,62,119,44,41,NaN,33,21,33,39
06/11/2013,-4.2,17.5,5.7,18.4,17.4,20.3,252.1,16,NaN,55,NaN,68,33,18,47,29,NaN,77,53,20,58,106,35,19,NaN,17,12,35,41
07/11/2013,-2.3,22,9.9,24.1,3.7,24.2,245.7,15,NaN,62,NaN,71,27,29,56,26,NaN,59,58,25,41,121,50,51,NaN,6,30,52,35
08/11/2013,1.1,17.3,0.2,17.3,14.7,18.8,269.4,16,NaN,67,NaN,96,37,26,59,36,NaN,75,72,32,63,118,54,51,NaN,21,30,70,42
09/11/2013,3.6,11.9,-1.1,12,15.7,14.3,275.4,26,NaN,49,NaN,91,41,30,47,31,NaN,99,63,26,52,98,46,43,NaN,10,37,54,40
10/11/2013,10.8,6.6,4,7.7,-36.5,19.8,238.8,0,NaN,52,NaN,74,46,30,50,28,NaN,87,50,27,48,71,46,38,NaN,24,28,33,36
11/11/2013,12.8,22.8,2,22.8,-1.9,22.9,265.1,16,NaN,50,NaN,72,29,15,48,28,NaN,71,75,22,59,110,49,18,NaN,18,14,38,34
12/11/2013,18,21.6,-7.4,22.8,-32.9,28.1,288.8,6,NaN,84,NaN,110,25,31,37,35,NaN,51,47,31,50,70,56,40,NaN,11,36,41,31
13/11/2013,19.2,25.2,19.1,31.7,-12.2,32.2,232.9,15,NaN,68,NaN,86,21,36,48,29,NaN,54,68,28,44,123,60,53,NaN,10,29,41,32
14/11/2013,22.4,15.2,-24.1,28.6,-11.1,29.1,327.7,17,NaN,49,NaN,68,33,28,36,11,NaN,60,34,18,30,69,38,32,NaN,12,33,21,27
15/11/2013,20.7,21.1,-2.9,21.3,-51.3,33.3,277.7,0,NaN,84,NaN,137,40,33,40,43,NaN,62,62,45,51,74,66,36,NaN,13,46,58,42
16/11/2013,18.9,22.4,-1.1,22.4,-36.7,28.9,272.8,6,NaN,60,NaN,89,19,47,46,17,NaN,44,66,37,32,101,60,59,NaN,7,37,48,31
17/11/2013,18.3,8.3,6.3,10.5,-23.7,15.8,232.9,0,NaN,58,NaN,79,32,37,28,34,NaN,80,52,36,56,59,31,34,NaN,21,36,51,40
18/11/2013,10.7,11.1,-10.8,15.5,7.8,16,314.4,17,NaN,57,NaN,65,38,32,46,26,NaN,75,45,32,46,73,47,36,NaN,26,34,35,NaN
19/11/2013,11.7,14.6,-10.5,18,-28,22.8,305.8,7,NaN,74,NaN,101,39,42,57,25,NaN,65,49,39,58,69,60,46,NaN,24,48,39,NaN
20/11/2013,12.2,4,-33.5,33.7,58.6,44.6,353.1,28,NaN,47,NaN,74,27,51,49,12,NaN,65,56,20,35,95,NaN,46,NaN,13,31,21,NaN
21/11/2013,13.1,-7.1,-15,16.6,-12.7,17.7,25.4,11,NaN,49,NaN,92,41,20,25,25,NaN,114,41,28,53,46,26,24,NaN,29,34,22,NaN
22/11/2013,18.3,0,-8,8,-25,14.8,360,0,NaN,66,NaN,112,58,24,33,31,NaN,116,46,40,62,55,39,23,NaN,49,50,50,NaN
23/11/2013,23,2,-9.8,10,-25.5,16.2,348.5,0,NaN,71,NaN,112,48,26,41,49,NaN,100,43,40,64,52,44,18,NaN,30,38,53,37
24/11/2013,29.1,-2.5,-6.7,7.2,-36.4,19.5,20.5,0,NaN,44,NaN,88,45,19,30,19,NaN,99,40,36,51,46,28,14,NaN,23,30,46,28
25/11/2013,32.3,5,-2,5.4,-43,22.1,292.4,0,NaN,65,NaN,119,64,34,40,29,NaN,122,51,39,58,62,49,30,NaN,35,46,74,35
