Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
01/01/2012,-5.6,25.9,10.9,28.2,15.4,29.2,247.2,15,6,NaN,19,15,8,15,13,NaN,NaN,NaN,NaN,4,7,NaN,23,9,22,NaN,13,30,9,23,30,12,8,8,18,3,11,8,15,12,6,11,NaN,27,10,11,8,11,NaN,NaN
02/01/2012,-3,34,8.8,35.2,9.3,35.5,255.5,16,10,NaN,23,18,7,19,21,NaN,NaN,NaN,NaN,3,6,NaN,26,15,27,NaN,14,32,10,28,37,18,10,5,21,6,14,7,17,16,8,16,NaN,39,13,15,8,21,NaN,NaN
03/01/2012,-3.7,34.8,-21.4,40.9,78.1,56.5,301.5,27,15,NaN,12,11,8,13,17,NaN,NaN,NaN,NaN,5,13,NaN,29,9,31,NaN,14,28,9,19,24,14,6,6,22,6,8,9,12,13,13,9,NaN,26,13,11,5,7,NaN,NaN
04/01/2012,4.5,40,0,40,1.2,40,270.1,16,19,NaN,20,16,7,17,20,NaN,NaN,NaN,NaN,6,14,NaN,25,16,29,NaN,19,36,14,27,36,16,8,8,25,9,11,7,17,14,13,19,NaN,39,17,16,8,8,NaN,NaN
05/01/2012,4.5,17.8,-33.5,37.9,-2.1,37.9,332,17,11,NaN,18,12,7,16,14,NaN,NaN,NaN,NaN,3,32,NaN,9,10,21,NaN,16,51,11,17,22,20,7,8,23,8,7,14,13,16,12,18,NaN,19,12,14,10,5,NaN,NaN
06/01/2012,15.8,25.1,4.8,25.6,-14.8,26.7,259.1,16,28,NaN,36,32,16,35,33,NaN,NaN,NaN,NaN,12,23,NaN,38,33,46,NaN,42,52,29,41,48,30,24,15,42,20,33,25,33,31,28,53,NaN,45,27,28,17,31,NaN,NaN
07/01/2012,14.6,26.2,-16.2,30.9,-18,32.1,301.7,17,8,NaN,14,18,9,17,14,NaN,NaN,NaN,NaN,7,21,NaN,12,16,22,NaN,25,52,20,24,22,15,9,9,23,9,10,14,14,22,18,9,NaN,29,19,15,6,4,NaN,NaN
08/01/2012,18,19.6,2.8,19.9,-29.1,24.6,261.8,6,28,NaN,21,24,10,18,12,NaN,NaN,NaN,NaN,12,19,NaN,21,21,28,NaN,29,54,26,34,33,15,12,13,28,10,23,21,17,24,20,18,NaN,35,24,20,13,9,NaN,NaN
09/01/2012,20,17,-4.7,17.7,-33.2,24.3,285.5,6,28,NaN,37,40,20,29,14,NaN,NaN,NaN,NaN,11,24,NaN,36,32,50,NaN,41,53,32,45,56,32,19,19,44,14,34,19,36,27,33,49,NaN,53,38,39,17,26,NaN,NaN
10/01/2012,21.5,22.4,2.9,22.6,-21.9,25.1,262.7,16,28,NaN,37,31,20,33,27,NaN,NaN,NaN,NaN,13,13,NaN,47,30,45,NaN,38,47,29,44,55,28,17,22,43,15,33,22,34,25,22,52,NaN,51,37,31,19,43,NaN,NaN
11/01/2012,20.4,23.5,4.7,24,-34.2,29.5,258.8,6,38,NaN,34,23,18,34,19,NaN,NaN,NaN,NaN,13,20,NaN,33,26,45,NaN,32,46,27,43,48,25,12,14,34,12,48,28,21,31,18,34,NaN,47,35,20,17,18,NaN,NaN
12/01/2012,20.9,14.1,-15,20.6,-34.9,27,316.7,7,14,NaN,32,26,13,36,23,NaN,NaN,NaN,NaN,16,35,NaN,17,26,31,NaN,36,56,24,35,38,21,17,18,37,19,36,27,29,26,23,36,NaN,46,26,30,11,20,NaN,NaN
13/01/2012,24.6,4.4,1.8,4.8,-52.5,26.7,248.2,0,45,NaN,72,77,44,68,51,NaN,NaN,NaN,NaN,36,62,NaN,34,53,61,NaN,57,68,40,63,63,43,43,27,71,43,43,46,63,50,38,96,NaN,66,38,54,42,55,NaN,NaN
14/01/2012,18.7,0,14.8,14.8,-41.8,25.6,180,0,65,NaN,55,80,55,54,38,NaN,NaN,NaN,NaN,29,57,NaN,57,39,76,NaN,73,78,55,99,60,61,34,36,75,44,27,36,60,59,42,65,NaN,57,53,58,45,57,NaN,NaN
15/01/2012,17.4,-3,15,15.3,-26.6,20.3,168.5,4,32,NaN,21,62,37,33,25,NaN,NaN,NaN,NaN,16,63,NaN,42,36,62,NaN,50,63,38,58,54,58,26,29,47,23,19,13,49,44,25,34,NaN,22,23,32,45,38,NaN,NaN
16/01/2012,16.3,3.9,14.1,14.6,-34,22.4,195.5,0,38,NaN,53,87,49,57,45,NaN,NaN,NaN,NaN,29,74,NaN,57,45,79,NaN,64,79,52,86,59,64,40,43,57,44,50,42,60,70,48,74,NaN,54,46,41,43,51,NaN,NaN
17/01/2012,16.4,10.6,17.6,20.5,-21.2,23.1,211.1,5,36,NaN,40,77,57,NaN,NaN,NaN,NaN,NaN,NaN,33,36,NaN,59,56,122,NaN,80,81,50,94,67,65,59,46,71,48,47,59,74,NaN,48,93,NaN,106,51,62,51,64,NaN,NaN
18/01/2012,12.1,25.8,-3.4,26,-24,28.6,277.5,16,26,NaN,33,41,27,37,NaN,NaN,NaN,NaN,NaN,8,20,NaN,44,42,59,NaN,29,49,20,41,60,40,25,29,52,NaN,32,19,41,NaN,25,NaN,NaN,38,27,49,27,42,NaN,NaN
19/01/2012,10.7,28.6,-6.2,29.3,-3.1,29.4,282.2,16,23,NaN,17,26,12,22,20,NaN,NaN,NaN,NaN,5,26,NaN,26,27,45,NaN,30,54,21,33,48,19,6,17,42,NaN,NaN,12,24,25,15,NaN,NaN,32,24,23,9,10,NaN,NaN
20/01/2012,13.8,23.5,-6.3,24.3,-7.5,24.6,284.9,16,29,NaN,15,20,16,18,17,NaN,NaN,NaN,NaN,7,30,NaN,31,25,48,NaN,30,62,23,34,38,34,9,16,39,9,NaN,12,26,24,24,24,NaN,26,28,25,17,9,NaN,NaN
21/01/2012,6.4,34.3,-22.4,41,12.1,41.4,303.2,17,8,NaN,6,12,8,15,14,NaN,NaN,NaN,NaN,6,17,NaN,7,12,23,NaN,15,48,10,19,20,13,7,6,22,6,9,9,13,16,9,7,NaN,18,14,12,5,4,NaN,NaN
22/01/2012,11.2,19.4,-20.4,28.2,8.9,28.5,316.4,17,17,NaN,9,18,8,18,18,NaN,NaN,NaN,NaN,8,19,NaN,9,15,28,NaN,16,53,12,22,22,11,11,6,18,6,18,14,14,20,9,9,NaN,30,15,13,6,6,NaN,NaN
23/01/2012,15.7,13,-11.8,17.6,-4.6,17.7,312.3,17,28,NaN,41,41,16,38,47,NaN,NaN,NaN,NaN,12,37,NaN,28,40,39,NaN,36,78,40,52,48,24,38,18,41,18,45,31,42,48,38,36,NaN,52,35,31,13,17,NaN,NaN
24/01/2012,15.6,12.6,5.7,13.8,5.8,14.1,245.6,15,43,NaN,43,39,38,NaN,34,NaN,NaN,NaN,NaN,27,47,NaN,44,48,60,NaN,41,69,41,70,65,52,27,26,60,28,30,35,65,42,38,64,NaN,45,48,49,26,60,NaN,NaN
25/01/2012,6.1,17.4,27.1,32.2,35.7,36.8,212.7,25,28,NaN,26,29,25,NaN,22,NaN,NaN,NaN,NaN,9,10,NaN,35,30,60,NaN,18,42,19,39,48,47,11,22,41,14,19,18,34,20,20,23,NaN,39,29,31,26,33,NaN,NaN
26/01/2012,9.8,15.3,4.7,16,63.4,35.5,252.9,20,51,NaN,43,NaN,21,NaN,44,NaN,NaN,NaN,NaN,4,30,NaN,39,31,47,NaN,26,44,17,36,53,46,26,13,39,19,22,15,31,24,16,28,NaN,43,19,31,17,36,NaN,NaN
27/01/2012,21.4,10.9,-9.6,14.5,26.8,19.8,311.3,27,63,NaN,27,NaN,18,36,46,NaN,NaN,NaN,NaN,12,44,NaN,42,35,48,NaN,40,51,31,51,60,39,24,19,48,19,33,33,43,30,30,42,NaN,57,36,31,29,24,NaN,NaN
28/01/2012,27.8,4.4,3.7,5.8,-9.5,7.5,229.6,5,69,NaN,63,55,38,36,37,NaN,NaN,NaN,NaN,20,65,NaN,25,41,42,NaN,31,55,25,46,60,46,28,29,55,22,37,27,72,26,21,81,NaN,35,31,59,42,49,NaN,NaN
29/01/2012,27.1,-0.1,15.6,15.6,-17.6,17.9,179.4,4,33,NaN,14,68,46,51,33,NaN,NaN,NaN,NaN,16,38,NaN,31,29,53,NaN,34,48,26,48,55,56,35,20,58,19,35,28,54,35,15,49,NaN,37,23,46,39,46,NaN,NaN
30/01/2012,25,-4.8,17.8,18.5,5.8,18.7,164.9,14,16,NaN,25,68,35,50,32,NaN,NaN,NaN,NaN,26,18,NaN,NaN,34,41,NaN,41,60,31,54,59,51,41,28,42,24,40,38,58,47,16,56,NaN,44,27,45,23,48,NaN,NaN
31/01/2012,25.7,-9.6,13.3,16.4,-18.7,18.9,144,3,18,NaN,38,48,21,55,38,NaN,NaN,NaN,NaN,30,14,NaN,NaN,28,35,NaN,44,59,35,59,48,35,40,25,39,18,37,48,43,43,22,38,NaN,59,29,28,12,37,NaN,NaN
01/02/2012,30.4,-4.3,10.1,11,-36.1,21.1,156.9,0,42,NaN,38,36,26,32,28,NaN,NaN,NaN,NaN,16,31,NaN,NaN,20,38,NaN,18,55,21,38,50,32,28,11,36,22,32,34,48,24,NaN,34,NaN,39,NaN,22,12,43,NaN,NaN
02/02/2012,29.6,1.4,6.3,6.5,-40.1,21.1,192.9,0,50,NaN,46,56,42,49,34,NaN,NaN,NaN,NaN,11,52,NaN,41,20,47,NaN,11,58,18,39,68,52,40,11,52,36,31,30,78,26,NaN,67,NaN,44,NaN,44,60,60,NaN,NaN
03/02/2012,32,8.3,8.7,12,-23.5,16.8,224,5,58,NaN,58,83,56,73,52,NaN,NaN,NaN,NaN,37,33,NaN,61,56,65,NaN,18,74,37,60,72,58,54,26,77,55,58,43,66,42,21,80,NaN,53,28,67,47,72,NaN,NaN
04/02/2012,26.8,20.5,16.7,26.5,9.8,26.9,231,15,31,NaN,34,51,44,54,42,NaN,NaN,NaN,NaN,33,21,NaN,54,28,66,NaN,25,64,36,64,63,51,43,NaN,61,35,45,28,45,36,29,45,NaN,48,28,45,26,45,NaN,NaN
05/02/2012,25.9,13.2,-4.2,13.9,3.4,14,287.7,16,27,NaN,26,47,42,66,34,NaN,NaN,NaN,NaN,27,25,NaN,39,29,NaN,NaN,38,59,29,58,60,26,50,NaN,55,31,21,24,61,34,23,57,NaN,41,25,43,21,46,NaN,NaN
06/02/2012,31.1,3.9,-1,4,-13.3,7.8,283.8,0,42,NaN,45,70,31,77,55,NaN,NaN,NaN,NaN,35,NaN,NaN,62,45,NaN,NaN,51,77,47,83,66,39,56,NaN,67,43,53,46,71,51,40,88,NaN,53,41,64,38,53,NaN,NaN
07/02/2012,31.8,5.4,16.6,17.4,-35.7,25,198.2,0,42,NaN,30,68,47,49,40,NaN,NaN,NaN,NaN,31,NaN,NaN,42,36,62,NaN,52,73,38,62,67,51,42,23,54,41,40,46,58,51,32,78,NaN,55,37,46,40,51,NaN,NaN
08/02/2012,31.2,8.8,18.2,20.3,-23.5,23.4,205.9,5,27,NaN,23,50,39,39,33,NaN,NaN,NaN,NaN,10,50,NaN,37,25,65,NaN,27,65,19,37,64,NaN,36,11,49,23,36,28,54,25,13,60,NaN,39,21,39,30,50,NaN,NaN
09/02/2012,32.1,6.2,3.9,7.3,-15.5,10.7,237.7,0,51,NaN,39,48,58,51,40,NaN,NaN,NaN,NaN,20,55,NaN,43,26,66,NaN,46,67,32,57,61,NaN,34,20,52,30,49,34,67,41,25,58,NaN,42,28,49,50,53,NaN,NaN
10/02/2012,32.2,7.8,14.3,16.3,-3.9,16.4,208.7,15,38,NaN,35,52,49,53,32,NaN,NaN,NaN,NaN,20,40,NaN,34,38,54,NaN,56,69,42,66,64,53,47,30,58,46,42,32,62,48,25,49,NaN,49,38,48,42,49,NaN,NaN
11/02/2012,31.5,3.1,1.8,3.6,-9,5.8,240.5,0,35,NaN,31,70,48,71,45,NaN,NaN,NaN,NaN,38,40,NaN,44,42,57,NaN,67,83,56,81,63,42,53,44,61,56,46,49,61,58,41,55,NaN,66,50,55,40,50,NaN,NaN
12/02/2012,30.7,5.8,-5.4,8,-30.4,17.2,312.9,0,13,NaN,28,48,41,76,49,NaN,NaN,NaN,NaN,41,37,NaN,35,45,39,NaN,71,86,57,77,64,27,55,28,59,48,37,50,71,47,55,68,NaN,49,43,48,26,51,NaN,NaN
13/02/2012,28.1,7.4,-22.8,24,-2.8,24.1,341.9,18,10,NaN,16,41,14,45,28,NaN,NaN,NaN,NaN,30,36,NaN,20,34,34,NaN,55,78,39,52,46,18,32,18,55,32,24,36,39,38,39,40,NaN,35,31,43,15,17,NaN,NaN
14/02/2012,24.5,11.9,-24.1,26.9,-19.8,28.6,333.6,17,9,NaN,16,31,11,32,NaN,NaN,NaN,NaN,NaN,17,36,NaN,17,22,35,NaN,44,74,28,35,45,28,30,16,51,19,18,24,34,25,23,34,NaN,25,20,39,19,14,NaN,NaN
15/02/2012,23,12.1,-21.2,24.4,-37.1,30.7,330.3,7,11,NaN,18,18,14,31,NaN,NaN,NaN,NaN,NaN,15,36,NaN,12,16,31,NaN,34,75,24,24,43,25,24,10,41,14,13,15,27,19,19,29,NaN,17,15,31,16,7,NaN,NaN
16/02/2012,19.9,20.1,-9.1,22.1,-18.2,23.9,294.3,17,31,NaN,23,21,18,30,34,NaN,NaN,NaN,NaN,18,27,NaN,31,21,40,NaN,51,78,40,47,42,21,24,16,39,19,20,25,35,34,36,22,NaN,32,30,30,12,12,NaN,NaN
17/02/2012,13.5,24.4,2.8,24.6,-18.2,26.2,263.5,16,31,NaN,40,26,24,31,29,NaN,NaN,NaN,NaN,13,18,NaN,35,26,42,NaN,45,62,NaN,47,48,31,23,16,39,15,17,22,35,26,28,33,NaN,47,39,26,18,18,NaN,NaN
18/02/2012,8.9,22.1,-16.8,27.8,31.8,32,307.2,27,10,NaN,11,15,12,24,20,NaN,NaN,NaN,NaN,7,24,NaN,15,12,17,NaN,16,44,NaN,26,24,15,9,8,23,9,18,12,15,17,10,9,NaN,30,13,18,7,5,NaN,NaN
19/02/2012,18.7,13,-7.1,14.8,-45.3,27.1,298.8,0,14,NaN,23,32,14,32,32,NaN,NaN,NaN,NaN,18,30,NaN,19,25,26,NaN,33,72,NaN,38,30,20,29,18,36,21,32,33,24,33,16,22,NaN,37,25,31,16,13,NaN,NaN
20/02/2012,15.9,31.4,2.3,31.5,-17.4,32.7,265.8,16,26,NaN,34,29,18,56,40,NaN,NaN,NaN,NaN,22,10,NaN,41,33,46,NaN,52,64,NaN,58,53,22,34,20,42,26,44,50,26,38,41,20,NaN,56,40,29,11,32,NaN,NaN
21/02/2012,15.7,23.9,12.7,27.1,-11.2,27.7,242,15,30,NaN,29,23,17,38,36,NaN,NaN,NaN,NaN,9,10,NaN,35,20,36,NaN,29,42,21,35,50,19,19,12,33,12,22,22,22,18,16,18,NaN,41,20,23,11,19,NaN,NaN
22/02/2012,9.2,29.4,4.7,29.8,9.8,30.2,260.9,16,22,NaN,22,18,13,25,22,NaN,NaN,NaN,NaN,9,14,NaN,41,15,30,NaN,21,38,13,28,40,16,18,NaN,34,7,16,NaN,17,15,14,16,NaN,NaN,12,NaN,9,16,NaN,NaN
23/02/2012,11.9,29.8,4,30.1,-11.4,30.7,262.3,16,25,NaN,23,19,14,27,20,NaN,NaN,NaN,NaN,10,15,NaN,21,21,43,NaN,32,54,25,34,42,14,14,NaN,30,12,25,NaN,25,25,25,18,NaN,NaN,32,NaN,11,16,NaN,NaN
24/02/2012,17.3,21.1,-11.9,24.2,-35.4,30,299.5,7,14,NaN,20,28,19,37,25,NaN,NaN,NaN,NaN,10,26,NaN,22,23,35,NaN,34,53,29,33,46,17,22,13,36,13,23,20,28,24,21,32,NaN,36,30,NaN,8,16,NaN,NaN
25/02/2012,19.9,14.8,-4.4,15.5,-25.1,19.9,286.5,6,29,NaN,25,42,14,36,30,NaN,NaN,NaN,NaN,19,21,NaN,19,34,32,NaN,37,67,28,36,43,16,25,20,48,20,17,34,32,36,20,25,NaN,31,25,36,9,11,NaN,NaN
26/02/2012,18.5,16,9.4,18.6,-32,24.5,239.6,5,25,NaN,19,34,15,46,32,NaN,NaN,NaN,NaN,28,13,NaN,27,22,33,NaN,51,64,38,54,45,18,22,18,43,24,22,28,28,32,27,21,NaN,42,21,28,13,21,NaN,NaN
27/02/2012,11.9,23.7,3.3,23.9,-26.2,27.3,262.1,6,35,NaN,31,27,13,36,25,NaN,NaN,NaN,NaN,11,18,NaN,35,25,43,NaN,NaN,NaN,33,38,47,23,19,15,35,15,30,17,25,24,22,30,NaN,46,36,24,16,25,NaN,NaN
28/02/2012,13.4,15.9,2.7,16.1,-38.7,25.2,260.4,0,39,NaN,37,33,19,34,33,NaN,NaN,NaN,NaN,12,23,NaN,29,24,41,NaN,NaN,NaN,39,NaN,37,17,26,14,35,18,33,25,35,29,34,27,NaN,35,47,36,16,13,NaN,NaN
01/12/2012,16.2,5.8,-16.7,17.6,0.1,17.6,341,18,15,NaN,34,52,25,68,60,NaN,NaN,NaN,NaN,36,53,NaN,33,46,37,NaN,42,81,49,58,66,29,41,26,66,NaN,44,45,66,42,49,57,NaN,37,49,69,18,54,NaN,NaN
02/12/2012,14.5,7.2,4.3,8.4,9,9.5,239.4,25,32,NaN,61,55,51,58,59,NaN,NaN,NaN,NaN,26,56,NaN,39,39,49,NaN,52,81,48,64,70,40,37,19,65,NaN,54,43,68,46,46,67,NaN,41,50,62,28,61,NaN,NaN
03/12/2012,9.7,12.1,-4.3,12.8,45.6,26.1,289.4,20,39,NaN,29,34,14,38,59,NaN,NaN,NaN,NaN,11,42,NaN,50,31,53,NaN,41,77,36,53,60,37,22,18,55,NaN,21,21,27,40,27,33,NaN,47,45,33,19,18,NaN,NaN
04/12/2012,10.4,4.2,-9.7,10.6,44.7,24.7,336.7,20,22,NaN,48,41,22,38,60,NaN,NaN,NaN,NaN,13,47,NaN,38,37,34,NaN,47,86,45,58,56,36,33,16,59,NaN,19,31,37,49,37,40,NaN,46,51,38,22,22,NaN,NaN
05/12/2012,11.2,0.5,-16,16,-8.6,16.6,358.2,18,23,NaN,57,51,27,48,70,NaN,NaN,NaN,NaN,31,61,NaN,21,46,34,NaN,NaN,91,44,58,46,31,41,14,63,41,38,42,36,43,37,45,NaN,37,44,50,23,37,NaN,NaN
06/12/2012,8.7,23,9.2,24.8,38.2,31.3,248.3,26,43,NaN,41,46,36,56,75,NaN,NaN,NaN,NaN,23,26,NaN,46,34,41,NaN,NaN,71,39,56,60,51,43,22,56,41,53,44,NaN,42,35,37,NaN,48,36,53,20,47,NaN,NaN
07/12/2012,13.8,-3.8,-25.8,26.1,24.6,28.8,8.5,18,20,NaN,27,29,14,27,NaN,NaN,NaN,NaN,NaN,12,55,NaN,25,19,24,NaN,NaN,83,22,33,41,27,18,16,48,18,12,17,41,27,18,30,NaN,18,24,35,25,15,NaN,NaN
08/12/2012,18.7,18.8,-7.5,20.2,-14.5,21.5,291.7,16,35,NaN,29,42,28,39,NaN,NaN,NaN,NaN,NaN,19,33,NaN,37,35,34,NaN,NaN,70,34,49,52,26,28,19,48,27,46,33,44,41,25,40,NaN,31,36,41,16,36,NaN,NaN
09/12/2012,18.1,8.9,-23.6,25.2,4.6,25.3,339.3,18,9,NaN,21,16,8,16,NaN,NaN,NaN,NaN,NaN,9,25,NaN,13,9,15,NaN,NaN,67,17,29,24,15,11,8,26,NaN,14,16,16,25,17,14,NaN,27,23,20,6,5,NaN,NaN
10/12/2012,22.4,-5.9,-5.8,8.3,-34.6,19.2,45.3,0,23,NaN,78,53,19,55,NaN,NaN,NaN,NaN,NaN,17,57,NaN,27,38,31,NaN,NaN,69,26,39,50,28,43,12,54,NaN,45,33,49,38,15,52,NaN,33,22,59,25,32,NaN,NaN
11/12/2012,23,-2,5.5,5.8,-34.9,18.4,160,0,54,NaN,121,78,64,60,NaN,NaN,NaN,NaN,NaN,40,80,NaN,56,56,48,NaN,42,85,53,62,72,39,40,27,67,44,52,50,84,47,39,77,NaN,46,41,62,44,73,NaN,NaN
12/12/2012,13.1,-0.3,9.4,9.4,-5,9.8,177.9,14,NaN,NaN,102,81,52,59,89,NaN,NaN,NaN,NaN,41,75,NaN,67,46,62,NaN,49,115,76,96,53,44,43,38,62,52,34,48,61,56,66,49,NaN,61,68,49,46,50,NaN,NaN
13/12/2012,1.9,-5.1,13.2,14.2,-3.9,14.3,158.9,14,NaN,NaN,51,91,64,59,96,NaN,NaN,NaN,NaN,29,52,NaN,74,49,60,NaN,44,83,50,62,63,67,49,38,67,50,39,44,61,59,35,55,NaN,39,41,60,51,67,NaN,NaN
14/12/2012,-8.9,-10.4,18.3,21.1,73.9,42.5,150.3,20,NaN,NaN,49,35,41,38,56,NaN,NaN,NaN,NaN,8,26,NaN,37,28,42,NaN,23,58,18,42,47,42,29,19,46,23,20,12,43,26,19,37,NaN,30,20,36,26,42,NaN,NaN
15/12/2012,-9,15.3,6.3,16.5,58.5,33.6,247.7,20,NaN,NaN,50,24,20,39,NaN,NaN,NaN,NaN,NaN,3,17,NaN,44,21,34,NaN,18,53,10,32,56,49,24,11,39,10,17,22,36,26,10,21,NaN,37,19,42,15,45,NaN,NaN
16/12/2012,-1.9,8.3,15.2,17.3,38.1,25.8,208.6,20,NaN,NaN,52,27,28,44,NaN,NaN,NaN,NaN,NaN,6,36,NaN,43,19,55,NaN,25,52,15,41,48,52,20,15,46,15,14,34,29,28,13,21,NaN,45,28,36,16,36,NaN,NaN
17/12/2012,6.8,5.3,-0.4,5.3,48.1,24.6,274.7,20,NaN,NaN,47,29,30,48,NaN,NaN,NaN,NaN,NaN,8,40,NaN,55,32,62,NaN,39,65,27,48,58,51,32,21,53,NaN,13,17,37,34,24,42,NaN,49,37,39,40,43,NaN,NaN
18/12/2012,13.2,-1.6,7.3,7.5,-20.7,12.8,167.7,0,NaN,NaN,69,57,54,68,93,NaN,NaN,NaN,NaN,24,53,NaN,39,41,40,NaN,42,76,39,57,60,46,57,22,66,NaN,43,48,65,50,28,72,NaN,48,44,60,30,54,NaN,NaN
19/12/2012,10.9,-3.4,28.1,28.3,-10.3,28.8,173.1,14,NaN,NaN,38,50,32,36,60,NaN,NaN,NaN,NaN,25,11,NaN,32,36,38,NaN,34,69,37,57,48,27,46,24,44,33,35,22,32,40,35,30,NaN,34,39,39,11,44,NaN,NaN
20/12/2012,8.9,-11.6,13.3,17.7,37.1,25.6,138.7,20,NaN,NaN,43,32,35,33,49,NaN,NaN,NaN,NaN,13,11,NaN,35,20,34,NaN,31,54,NaN,45,38,31,29,21,38,20,24,16,35,30,20,32,NaN,40,29,29,21,36,NaN,NaN
21/12/2012,10.8,-1.2,11.2,11.3,10.2,12.4,173.9,14,NaN,NaN,46,42,41,45,NaN,NaN,NaN,NaN,NaN,14,18,NaN,38,41,49,NaN,44,68,38,54,47,35,37,19,48,24,51,33,45,42,33,43,NaN,43,51,48,21,38,NaN,NaN
22/12/2012,5.4,-1.3,26.5,26.6,55.3,38.3,177.2,20,NaN,NaN,51,20,29,36,NaN,NaN,NaN,NaN,NaN,5,13,NaN,40,13,70,NaN,23,53,13,38,56,38,9,14,48,NaN,10,9,38,19,13,27,NaN,30,18,39,25,42,NaN,NaN
23/12/2012,0.6,20.9,-0.7,20.9,42.6,29.8,272,20,NaN,NaN,23,17,10,25,NaN,NaN,NaN,NaN,NaN,4,12,NaN,24,16,47,NaN,16,37,12,24,37,14,8,7,26,NaN,12,10,16,16,8,14,NaN,25,16,21,8,20,NaN,NaN
24/12/2012,-3.7,8.1,9.8,12.7,36.6,22.2,219.4,20,NaN,NaN,67,34,34,36,NaN,NaN,NaN,NaN,NaN,4,23,NaN,39,24,76,NaN,16,43,12,27,51,43,24,10,48,NaN,18,12,39,19,12,31,NaN,23,15,46,15,47,NaN,NaN
25/12/2012,-3.5,14.7,-5.3,15.6,46.8,28.1,289.9,20,NaN,NaN,28,18,14,16,NaN,NaN,NaN,NaN,NaN,3,23,NaN,23,10,60,NaN,9,28,8,19,22,19,10,5,21,NaN,2,6,19,12,4,8,NaN,10,12,14,10,13,NaN,NaN
26/12/2012,1.7,11.5,7.1,13.5,32,21,238.2,20,NaN,NaN,27,15,11,19,NaN,NaN,NaN,NaN,NaN,1,15,NaN,23,11,48,NaN,10,38,9,24,35,27,3,5,22,NaN,4,6,18,11,8,15,NaN,14,14,20,16,11,NaN,NaN
27/12/2012,5.2,5.8,-6.7,8.8,-1,8.8,319.2,17,NaN,NaN,48,30,23,25,NaN,NaN,NaN,NaN,NaN,4,18,NaN,47,44,61,NaN,21,59,19,28,58,46,16,13,54,NaN,10,14,40,24,12,45,NaN,25,19,60,24,42,NaN,NaN
28/12/2012,1.2,27,27.5,38.6,16.2,39.4,224.5,15,NaN,NaN,26,16,14,25,NaN,NaN,NaN,NaN,NaN,6,10,NaN,26,28,55,NaN,23,46,14,29,43,34,11,9,31,NaN,12,15,21,15,11,13,NaN,21,15,27,10,26,NaN,NaN
29/12/2012,-8,25.7,11.6,28.2,22.4,30.3,245.8,15,NaN,NaN,31,14,11,22,NaN,NaN,NaN,NaN,NaN,5,13,NaN,30,12,47,NaN,12,34,7,16,48,36,11,4,24,NaN,12,7,23,12,5,18,NaN,23,10,26,9,24,NaN,NaN
30/12/2012,-2.2,39.5,6.3,40,9.5,40.3,260.9,16,NaN,NaN,18,14,8,16,NaN,NaN,NaN,NaN,NaN,3,11,NaN,21,8,31,NaN,9,30,7,15,31,17,5,4,21,NaN,7,7,11,9,NaN,11,NaN,19,11,13,5,8,NaN,NaN
31/12/2012,-5.1,27.5,-3.3,27.7,38.6,33.8,276.8,26,NaN,NaN,24,16,11,21,NaN,NaN,NaN,NaN,NaN,4,18,NaN,35,18,46,NaN,13,35,8,17,42,19,9,4,28,NaN,12,10,18,14,NaN,13,NaN,19,10,21,7,14,NaN,NaN
01/01/2013,4.7,19.9,-15.9,25.5,0.3,25.5,308.5,17,NaN,NaN,12,19,5,19,NaN,NaN,NaN,NaN,NaN,6,24,NaN,19,14,49,NaN,21,63,20,32,24,9,6,9,23,NaN,10,12,12,24,NaN,7,NaN,25,19,13,5,4,NaN,NaN
02/01/2013,13.2,24.2,2.9,24.4,-17.7,26,263.1,16,NaN,NaN,30,32,15,32,NaN,NaN,NaN,NaN,NaN,8,23,NaN,43,29,59,NaN,32,57,29,48,50,33,16,19,42,NaN,31,23,28,30,NaN,30,NaN,35,37,35,12,28,NaN,NaN
03/01/2013,19.1,19.4,2,19.6,-50.1,31.8,264,0,NaN,NaN,36,42,15,28,37,NaN,NaN,NaN,NaN,10,22,NaN,39,29,66,NaN,36,48,24,34,54,25,13,14,35,11,17,16,27,23,19,35,NaN,30,36,25,10,27,NaN,NaN
04/01/2013,22.7,16,5.3,16.9,-49.4,29.9,251.6,0,NaN,NaN,38,56,23,22,49,NaN,NaN,NaN,NaN,8,18,NaN,29,32,60,NaN,28,62,19,30,61,28,17,16,28,14,22,14,37,31,25,57,NaN,30,27,31,16,42,NaN,NaN
