Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
16/10/2011,15.1,17.9,7.4,19.4,-13,20.5,247.5,15,9,NaN,17,29,20,32,25,NaN,NaN,NaN,NaN,10,8,NaN,36,26,NaN,NaN,NaN,69,NaN,55,40,32,17,15,42,17,31,28,26,29,26,NaN,NaN,37,41,35,9,24,NaN,NaN
17/10/2011,7.3,28.4,12.3,30.9,33.6,35.2,246.6,25,19,NaN,24,17,8,19,17,NaN,NaN,NaN,NaN,11,24,NaN,37,15,NaN,NaN,NaN,41,NaN,30,40,22,14,13,31,11,28,23,24,18,18,NaN,NaN,31,18,28,6,21,NaN,NaN
18/10/2011,6.2,27.7,-18.5,33.3,23.1,35.3,303.8,17,14,NaN,16,20,7,12,20,NaN,NaN,NaN,NaN,6,18,NaN,26,17,NaN,NaN,NaN,47,NaN,27,46,21,11,7,29,10,20,13,18,23,14,NaN,NaN,39,21,25,6,6,NaN,NaN
19/10/2011,16.8,11.1,-17,20.3,-21.4,22.9,327,7,14,NaN,21,28,9,29,22,NaN,NaN,NaN,NaN,9,40,NaN,17,32,NaN,NaN,NaN,70,NaN,40,43,30,33,14,46,19,NaN,29,41,38,24,NaN,NaN,38,28,49,15,23,NaN,NaN
20/10/2011,18.5,17.2,8,19,-20.7,21.7,245,5,26,NaN,37,40,23,50,23,NaN,NaN,NaN,NaN,23,22,NaN,44,38,46,NaN,NaN,77,NaN,51,61,38,46,20,45,22,52,47,48,46,36,NaN,NaN,52,42,51,15,42,NaN,NaN
21/10/2011,11.4,22.6,10.4,24.9,-2.8,24.9,245.2,15,15,NaN,31,29,13,34,20,NaN,NaN,NaN,NaN,24,7,NaN,46,25,112,NaN,NaN,59,NaN,43,52,33,24,18,33,20,30,39,32,34,31,26,NaN,52,33,39,11,32,NaN,NaN
22/10/2011,5,11.1,22.1,24.8,8.9,25.2,206.7,15,17,NaN,18,23,19,29,13,NaN,NaN,NaN,NaN,13,10,NaN,22,18,53,NaN,NaN,58,NaN,44,46,36,8,7,43,15,28,10,21,23,21,24,NaN,26,21,34,18,24,NaN,NaN
23/10/2011,0.4,-0.9,27.2,27.2,20.9,29.2,178.1,14,25,NaN,25,17,17,15,9,NaN,NaN,NaN,NaN,11,17,NaN,19,12,40,NaN,NaN,46,NaN,25,33,27,6,7,30,7,13,9,17,14,15,20,NaN,21,17,20,14,15,NaN,NaN
24/10/2011,0.2,-4.6,24.1,24.5,52.9,36.1,169.2,20,17,NaN,27,26,25,23,16,NaN,NaN,NaN,NaN,11,16,NaN,24,21,34,NaN,NaN,50,NaN,33,44,31,17,14,35,13,29,15,28,21,22,24,NaN,26,24,26,16,24,NaN,NaN
25/10/2011,0.6,-3.9,16.3,16.7,38.9,25.7,166.5,20,13,NaN,50,26,34,40,20,NaN,NaN,NaN,NaN,6,30,NaN,32,22,57,NaN,NaN,55,NaN,34,57,44,25,16,47,20,61,17,43,26,15,40,NaN,49,20,41,28,35,NaN,NaN
26/10/2011,2.9,4.9,15.5,16.2,29.2,21.8,197.6,24,35,NaN,48,38,30,44,21,NaN,NaN,NaN,NaN,5,28,NaN,32,33,60,NaN,NaN,65,NaN,48,56,51,35,10,48,30,34,27,38,32,18,38,NaN,55,21,51,27,36,NaN,NaN
27/10/2011,7.8,8.1,5,9.6,12.6,11.4,238.5,25,25,NaN,36,47,37,42,28,NaN,NaN,NaN,NaN,15,23,NaN,43,34,63,NaN,NaN,60,NaN,51,64,52,46,19,46,30,34,29,53,39,25,65,NaN,48,29,49,37,43,NaN,NaN
28/10/2011,10.4,14.2,17.9,22.9,-37.7,29.6,218.4,5,23,NaN,34,54,38,54,32,NaN,NaN,NaN,NaN,27,12,NaN,49,39,61,NaN,NaN,60,NaN,51,59,49,35,24,55,28,46,34,55,47,33,58,NaN,42,42,59,17,42,NaN,NaN
29/10/2011,7.9,18.1,22.8,29.1,8.5,29.4,218.6,15,16,NaN,23,26,24,33,22,NaN,NaN,NaN,NaN,11,9,NaN,34,20,45,NaN,NaN,40,NaN,28,51,42,18,12,34,13,18,19,27,18,21,29,NaN,31,23,43,21,28,NaN,NaN
30/10/2011,6.8,16.9,14.8,22.5,-13.6,23.5,228.8,15,10,NaN,15,18,18,17,14,NaN,NaN,NaN,NaN,7,9,NaN,33,14,50,NaN,NaN,34,NaN,18,47,35,9,9,27,7,20,17,28,13,11,26,NaN,23,12,31,6,29,NaN,NaN
31/10/2011,3.3,14.1,23.7,27.5,10.2,28,210.8,15,24,NaN,33,16,21,27,14,NaN,NaN,NaN,NaN,10,13,NaN,23,16,66,NaN,NaN,49,NaN,28,42,37,10,8,35,15,22,11,22,19,16,22,NaN,35,18,27,17,19,NaN,NaN
01/11/2011,0.1,13.9,13.7,19.5,-15.5,21,225.5,15,28,NaN,36,35,33,36,29,NaN,NaN,NaN,NaN,8,20,NaN,41,35,48,NaN,NaN,60,22,44,55,49,26,24,47,29,30,23,40,35,25,46,NaN,50,31,51,23,41,NaN,NaN
02/11/2011,-5.3,-1,36.2,36.3,2.3,36.3,178.3,14,37,NaN,17,27,28,29,18,NaN,NaN,NaN,NaN,15,22,NaN,30,21,38,NaN,NaN,57,13,41,49,46,24,28,42,20,20,15,28,29,20,35,NaN,30,22,33,26,28,NaN,NaN
03/11/2011,-9.4,-2.2,26.4,26.5,26.3,29.5,175.2,14,31,NaN,22,26,28,39,21,NaN,NaN,NaN,NaN,17,23,NaN,26,20,55,NaN,NaN,52,12,41,51,42,NaN,12,43,20,24,16,29,24,14,38,NaN,37,20,35,23,29,NaN,NaN
04/11/2011,-5,8.7,7,11.1,24.9,16.7,231.3,20,38,NaN,55,43,36,52,43,NaN,NaN,NaN,NaN,13,39,NaN,47,29,59,NaN,NaN,54,19,43,56,51,NaN,9,47,27,35,16,49,31,19,47,NaN,44,23,52,33,36,NaN,NaN
05/11/2011,8.2,2.8,-6.4,7,-18.9,11.7,336.7,0,37,NaN,52,50,22,38,32,NaN,NaN,NaN,NaN,21,49,NaN,29,32,41,NaN,NaN,57,16,42,46,37,NaN,17,50,25,25,22,47,31,25,55,NaN,29,30,56,35,28,NaN,NaN
06/11/2011,15.2,7.1,5.4,9,-58.5,30.6,232.7,0,34,NaN,66,46,31,32,23,NaN,NaN,NaN,NaN,6,44,NaN,13,32,33,NaN,NaN,49,7,21,48,40,NaN,2,33,21,24,13,52,18,10,56,NaN,24,12,53,32,27,NaN,NaN
07/11/2011,14.9,-0.9,8.2,8.3,-55.3,28.9,173.4,0,48,NaN,78,45,22,41,32,NaN,NaN,NaN,NaN,7,52,NaN,18,32,39,NaN,NaN,57,12,31,59,56,NaN,7,29,25,39,24,47,24,11,61,NaN,36,18,40,40,39,NaN,NaN
08/11/2011,12.4,-7.7,16.1,17.8,-7.5,18.2,154.4,13,25,NaN,35,43,31,32,32,NaN,NaN,NaN,NaN,24,17,NaN,29,25,39,NaN,36,53,21,45,43,34,NaN,16,36,30,41,34,42,36,32,37,NaN,35,32,36,12,33,NaN,NaN
09/11/2011,8.9,0.7,23.6,23.6,-1.3,23.6,181.7,14,32,NaN,28,35,35,30,25,NaN,NaN,NaN,NaN,16,22,NaN,31,28,43,NaN,38,56,19,49,40,39,NaN,10,40,24,28,20,35,29,24,36,NaN,38,25,40,27,29,NaN,NaN
10/11/2011,12.2,-0.9,19.6,19.6,-11,20.4,177.4,14,38,NaN,33,41,38,39,30,NaN,NaN,NaN,NaN,28,32,NaN,38,30,52,NaN,42,66,26,60,46,42,NaN,22,39,36,43,29,40,45,39,46,NaN,41,48,38,25,33,NaN,NaN
11/11/2011,13.2,-11.8,31.7,33.8,24.8,36,159.7,14,20,NaN,39,50,46,34,23,NaN,NaN,NaN,NaN,20,24,NaN,45,42,51,NaN,32,56,17,48,53,39,NaN,28,48,31,28,25,49,34,29,48,NaN,37,33,55,25,42,NaN,NaN
12/11/2011,18.7,6,15.5,16.6,-19.5,19.3,201.2,4,37,NaN,44,35,32,31,28,NaN,NaN,NaN,NaN,14,26,NaN,34,20,53,NaN,26,47,14,41,61,48,NaN,9,40,28,32,18,34,28,23,43,NaN,36,25,33,25,30,NaN,NaN
13/11/2011,21.8,-12.5,20.1,23.7,-26.7,27.2,148.1,3,32,NaN,25,34,28,28,16,NaN,NaN,NaN,NaN,22,15,NaN,38,23,41,NaN,37,56,25,49,36,40,NaN,23,30,32,20,16,33,46,33,28,NaN,28,37,29,25,18,NaN,NaN
14/11/2011,19.3,-9.6,14.7,17.6,-23.1,21,146.9,3,24,NaN,40,41,33,37,35,NaN,NaN,NaN,NaN,18,14,NaN,42,19,42,NaN,37,53,23,50,47,33,NaN,19,40,25,23,22,39,44,25,35,NaN,26,30,31,13,30,NaN,NaN
15/11/2011,16.6,-8.9,13.2,15.9,-11.9,17,145.8,13,27,NaN,37,50,32,51,NaN,NaN,NaN,NaN,NaN,41,14,NaN,40,37,44,NaN,55,71,39,66,53,35,NaN,38,43,44,39,45,38,65,49,48,NaN,53,54,32,15,35,NaN,NaN
16/11/2011,14.8,-1.6,13.7,13.8,0.8,13.8,173.3,14,45,NaN,46,60,48,45,NaN,NaN,NaN,NaN,NaN,28,26,NaN,69,43,60,NaN,47,64,28,62,60,54,NaN,31,53,53,36,28,59,51,38,56,NaN,38,41,62,36,47,NaN,NaN
17/11/2011,9,8.2,26.3,27.6,13.7,28.4,197.4,14,38,NaN,36,34,34,47,36,NaN,NaN,NaN,NaN,14,24,NaN,43,31,60,NaN,47,65,24,55,52,55,NaN,24,47,34,30,NaN,43,38,33,39,NaN,46,36,46,36,35,NaN,NaN
18/11/2011,7.2,10,20.5,22.8,2.2,22.9,206,15,25,NaN,23,27,26,36,26,NaN,NaN,NaN,NaN,16,11,NaN,35,25,59,NaN,45,61,20,50,49,48,NaN,17,43,31,28,NaN,29,29,23,29,NaN,36,28,35,20,24,NaN,NaN
19/11/2011,11.9,4.8,13.7,14.5,0.8,14.5,199.1,14,26,NaN,25,52,35,46,36,NaN,NaN,NaN,NaN,25,30,NaN,40,33,51,NaN,35,57,21,55,56,47,NaN,26,48,30,33,25,39,45,31,42,NaN,41,40,41,27,28,NaN,NaN
20/11/2011,11.8,7.5,14.5,16.4,-8.9,16.9,207.3,15,21,NaN,26,48,37,35,31,NaN,NaN,NaN,NaN,26,24,NaN,38,35,52,NaN,42,80,26,76,47,41,NaN,27,44,31,35,27,44,43,37,43,NaN,39,49,42,29,26,NaN,NaN
21/11/2011,12.1,3.3,5,6,-7.7,7.1,213.6,5,31,NaN,45,56,47,40,33,NaN,NaN,NaN,NaN,27,32,NaN,45,45,54,NaN,48,68,32,63,58,51,NaN,30,50,48,39,28,52,55,40,58,NaN,46,54,52,39,46,NaN,NaN
22/11/2011,12.4,13.6,6.8,15.2,-20.4,18.3,243.5,5,39,NaN,41,56,34,47,45,NaN,NaN,NaN,NaN,33,26,NaN,41,52,54,NaN,48,70,29,58,55,49,NaN,33,48,38,31,40,59,48,38,63,NaN,51,41,59,23,41,NaN,NaN
23/11/2011,12.9,25,8,26.3,-15.7,27.4,252.4,16,28,NaN,32,33,20,50,40,NaN,NaN,NaN,NaN,27,15,NaN,53,41,51,NaN,55,67,31,56,54,39,NaN,31,49,31,45,42,37,44,40,48,NaN,58,41,46,11,37,NaN,NaN
24/11/2011,11.1,27.6,29.8,40.6,1.9,40.7,222.8,15,25,NaN,29,20,12,27,26,NaN,NaN,NaN,NaN,8,13,NaN,44,19,31,NaN,35,55,14,40,45,26,NaN,19,32,16,21,24,27,30,24,20,NaN,47,24,33,10,26,NaN,NaN
25/11/2011,10.9,29.9,-5,30.4,-32.1,34.3,279.5,6,22,NaN,35,25,9,29,41,NaN,NaN,NaN,NaN,9,18,NaN,40,24,41,NaN,NaN,57,22,40,44,30,NaN,10,39,13,18,13,20,31,21,26,NaN,46,30,31,8,16,NaN,NaN
26/11/2011,9.1,38.7,6,39.2,2.4,39.2,261.2,16,12,NaN,19,19,10,20,28,NaN,NaN,NaN,NaN,6,6,NaN,32,14,30,NaN,NaN,42,10,28,35,23,NaN,10,22,6,22,7,13,14,13,15,NaN,33,19,19,6,14,NaN,NaN
27/11/2011,9.8,27.3,-13.7,30.5,-33.6,34.8,296.6,7,10,NaN,18,23,7,22,28,NaN,NaN,NaN,NaN,12,15,NaN,21,19,29,NaN,NaN,57,20,31,26,16,NaN,9,25,13,25,26,14,32,15,12,NaN,35,25,20,5,10,NaN,NaN
28/11/2011,5.9,23.2,25.3,34.3,-12.7,34.9,222.6,15,17,NaN,27,37,29,42,28,NaN,NaN,NaN,NaN,17,9,NaN,47,30,51,NaN,NaN,85,32,66,49,43,NaN,17,50,36,30,40,36,40,33,30,NaN,48,42,39,19,35,NaN,NaN
29/11/2011,-1.8,28.8,2.3,28.9,33.6,33.5,265.4,26,20,NaN,26,15,10,17,18,NaN,NaN,NaN,NaN,3,14,NaN,39,12,33,NaN,NaN,41,10,22,39,24,14,9,27,9,13,9,18,17,17,22,NaN,29,18,22,8,15,NaN,NaN
30/11/2011,5.8,24.6,25.7,35.6,-0.1,35.6,223.8,15,20,NaN,18,22,20,30,25,NaN,NaN,NaN,NaN,8,7,NaN,40,19,46,NaN,32,51,15,35,44,39,18,13,35,14,19,22,34,25,19,25,NaN,36,19,31,15,29,NaN,NaN
01/09/2012,15.9,22.9,9.2,24.7,-6.1,24.9,248.2,16,14,NaN,19,12,9,22,18,NaN,NaN,NaN,NaN,10,7,NaN,29,11,31,NaN,23,37,18,23,27,24,8,10,26,11,8,12,15,14,NaN,NaN,NaN,28,15,22,8,11,NaN,NaN
02/09/2012,18.1,12.9,-1.3,13,-25.5,18.2,275.9,6,8,NaN,10,12,6,15,11,NaN,NaN,NaN,NaN,7,14,NaN,14,7,20,NaN,16,35,12,25,14,16,10,6,23,6,8,8,19,15,NaN,13,NaN,27,21,21,8,6,NaN,NaN
03/09/2012,15.9,17,10,19.8,-26.5,23.8,239.5,5,15,NaN,21,26,15,30,23,NaN,NaN,NaN,NaN,11,8,NaN,34,24,38,NaN,36,63,39,38,40,NaN,19,11,36,22,16,21,32,31,NaN,33,NaN,24,24,28,10,24,NaN,NaN
04/09/2012,15.1,19,-6.3,20,-39,27.9,288.2,6,12,NaN,14,21,6,16,20,NaN,NaN,NaN,NaN,15,18,NaN,21,19,NaN,NaN,31,58,24,34,20,19,12,12,34,18,11,22,21,26,NaN,22,NaN,20,30,30,8,14,NaN,NaN
05/09/2012,22,5.2,-6.7,8.5,-42.1,22.7,321.7,0,11,NaN,22,29,7,22,25,NaN,NaN,NaN,NaN,12,24,NaN,17,25,NaN,NaN,26,60,15,31,24,27,25,10,43,27,20,17,29,28,NaN,35,NaN,29,16,36,19,14,NaN,NaN
06/09/2012,17.1,21,0.9,21,-19.4,23.2,267.6,16,15,NaN,24,25,15,34,30,NaN,NaN,NaN,NaN,10,9,NaN,30,21,41,NaN,32,65,30,45,39,24,19,12,35,22,30,19,28,24,NaN,26,NaN,39,23,28,10,23,NaN,NaN
07/09/2012,17.3,11.4,-2.3,11.6,-29.2,18.7,281.6,0,16,NaN,14,26,10,43,30,NaN,NaN,NaN,NaN,14,18,NaN,28,26,34,NaN,38,75,34,50,26,16,21,13,38,20,31,25,21,33,NaN,21,NaN,43,45,32,8,18,NaN,NaN
08/09/2012,12.9,8.8,6.3,10.8,-23.4,15.9,234.2,0,16,NaN,14,38,15,41,37,NaN,NaN,NaN,NaN,23,19,NaN,37,29,43,NaN,39,73,32,53,43,31,32,11,44,32,35,37,32,34,NaN,22,NaN,50,44,41,14,29,NaN,NaN
09/09/2012,5.5,12.3,15.9,20.1,25,23.7,217.7,25,14,NaN,17,20,14,27,30,NaN,NaN,NaN,NaN,17,19,NaN,24,14,43,NaN,26,65,20,44,NaN,38,12,10,30,13,20,20,22,21,NaN,19,NaN,25,23,22,16,18,NaN,NaN
10/09/2012,4.7,15.1,4.8,15.9,8.4,16.4,252.3,16,23,NaN,27,11,13,15,21,NaN,NaN,NaN,NaN,5,NaN,NaN,29,11,31,NaN,13,30,6,14,NaN,29,14,5,24,6,11,14,15,10,NaN,11,NaN,19,8,16,9,16,NaN,NaN
11/09/2012,7.9,22,-9.8,24.1,-11.9,24.8,294.1,17,13,NaN,20,12,5,14,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,37,NaN,19,59,16,21,NaN,22,11,6,30,9,9,9,19,22,NaN,17,NaN,25,15,22,10,9,NaN,NaN
12/09/2012,12.3,11.6,-11,16,2.3,16.1,313.6,17,12,NaN,21,21,6,22,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,38,NaN,22,54,16,30,NaN,35,15,8,37,11,15,11,30,18,NaN,25,NaN,32,23,29,22,19,NaN,NaN
13/09/2012,8.5,26.9,3,27.1,-18.5,28.7,263.6,16,19,NaN,25,19,13,26,19,NaN,NaN,NaN,NaN,NaN,11,NaN,NaN,17,37,NaN,27,52,20,30,NaN,27,19,9,32,13,20,14,32,20,12,29,NaN,26,16,26,13,28,NaN,NaN
14/09/2012,7.1,21.4,-15.3,26.3,-9.5,26.7,305.6,17,14,NaN,15,12,5,19,16,NaN,NaN,NaN,NaN,NaN,18,NaN,16,12,26,NaN,16,58,13,20,NaN,17,16,5,26,9,15,12,14,22,8,12,NaN,27,14,17,6,5,NaN,NaN
15/09/2012,7.4,19.9,3.4,20.1,-25.4,23.8,260.2,6,13,NaN,24,16,8,33,24,NaN,NaN,NaN,NaN,NaN,11,NaN,35,12,36,NaN,27,54,23,36,NaN,22,16,8,24,12,22,18,17,23,15,13,NaN,30,23,17,8,6,NaN,NaN
16/09/2012,4.7,19.8,2,19.9,-0.7,19.9,264.1,16,9,NaN,10,11,9,14,17,NaN,NaN,NaN,NaN,NaN,5,NaN,21,7,28,NaN,13,32,8,18,NaN,22,4,5,17,6,11,7,14,10,11,11,NaN,28,13,11,6,12,NaN,NaN
17/09/2012,6.9,18.9,2.5,19.1,13.3,20.2,262.4,16,16,NaN,22,17,9,23,27,NaN,NaN,NaN,NaN,NaN,8,NaN,32,14,41,NaN,17,40,11,20,NaN,25,19,8,28,9,20,8,17,16,11,18,NaN,28,16,18,7,13,NaN,NaN
18/09/2012,12.4,13.8,-15.6,20.8,-1,20.8,318.6,17,10,NaN,15,17,5,20,20,NaN,NaN,NaN,NaN,NaN,25,NaN,21,NaN,30,NaN,17,57,11,20,NaN,21,15,7,30,9,17,16,22,20,12,20,NaN,27,16,19,8,6,NaN,NaN
19/09/2012,16.4,13.8,-6.4,15.2,-23.7,19.3,295,7,13,NaN,28,22,7,28,29,NaN,NaN,NaN,NaN,NaN,23,NaN,24,25,37,NaN,34,77,28,34,NaN,23,18,11,36,16,23,24,27,29,19,NaN,NaN,24,20,28,10,14,NaN,NaN
20/09/2012,15.8,5.8,1.1,5.9,-1.5,6,259,-1,20,NaN,27,23,16,27,30,NaN,NaN,NaN,NaN,NaN,22,NaN,43,20,47,NaN,34,53,21,36,NaN,37,24,13,35,19,39,26,24,23,21,NaN,NaN,41,24,29,13,23,NaN,NaN
