Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
03/08/2014,10.3,5,-0.7,5.1,26.4,14.2,278.3,20,No data,12,No data,38,No data,14,23,5,No data,55,No data,5,9,87,22,11,No data,3,11,6,14
04/08/2014,12.3,8.7,3.7,9.4,0.3,9.4,247.2,15,No data,46,No data,51,No data,27,33,13,No data,38,No data,13,23,108,38,21,No data,3,16,25,22
05/08/2014,14.5,1.2,10.8,10.9,-2.5,11,186.1,14,No data,38,No data,55,No data,23,34,22,No data,62,No data,17,41,108,33,20,No data,8,20,25,26
06/08/2014,12.4,4.5,0.7,4.6,23.7,12.7,260.8,20,No data,40,No data,43,No data,24,41,12,No data,No data,No data,9,32,104,33,24,No data,6,19,14,20
07/08/2014,11.6,7.4,3,8,-8.2,9,248.2,6,No data,61,No data,77,No data,No data,33,14,No data,No data,No data,19,33,89,25,29,No data,4,23,24,23
08/08/2014,9.7,-1.1,8.4,8.5,8.8,9.6,172.6,24,No data,46,No data,77,No data,No data,No data,28,No data,87,No data,20,54,104,21,32,No data,21,23,31,31
09/08/2014,4.9,12.7,1.4,12.7,24.6,17.7,263.5,26,No data,22,No data,35,No data,17,No data,10,No data,49,No data,8,23,106,21,13,No data,3,10,18,20
10/08/2014,3.4,2.5,-5.3,5.9,39.7,20.7,334.8,20,No data,17,No data,29,No data,7,No data,9,No data,61,No data,7,22,75,12,8,No data,11,8,13,17
11/08/2014,4.7,22.4,-9.8,24.5,43.9,32.9,293.7,27,No data,23,No data,36,No data,15,No data,8,No data,25,No data,7,14,101,18,10,No data,No data,12,11,13
12/08/2014,5.3,19.5,-6.2,20.5,42,29.3,287.6,20,No data,33,No data,41,No data,18,No data,8,No data,44,No data,7,20,120,24,12,No data,No data,12,10,20
13/08/2014,8,11.5,-17.7,21.1,31.6,26.3,327.1,27,No data,40,No data,34,No data,28,No data,11,No data,39,No data,9,17,74,30,24,No data,2,17,14,15
