Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
20/05/2011,11.3,21.5,5.7,22.3,-1.7,22.3,255,16,16,NaN,24,17,6,16,25,NaN,NaN,NaN,NaN,NaN,17,NaN,30,16,40,NaN,29,50,20,27,49,27,10,7,31,14,29,9,26,20,19,26,NaN,33,NaN,25,12,20,NaN,NaN
21/05/2011,10.2,13.3,20.7,24.7,10.5,25.2,212.8,15,17,NaN,16,13,7,21,24,NaN,NaN,NaN,NaN,NaN,12,NaN,24,10,25,NaN,18,35,11,22,44,26,12,5,26,11,28,17,17,16,9,13,NaN,37,NaN,21,8,19,NaN,NaN
22/05/2011,10.3,27.2,-4.6,27.6,18.7,29.2,279.5,16,7,NaN,7,9,4,6,10,NaN,NaN,NaN,NaN,NaN,14,NaN,18,3,20,NaN,9,25,6,12,23,13,4,3,13,5,8,6,14,9,5,6,NaN,23,NaN,10,7,8,NaN,NaN
23/05/2011,9.7,33.2,12.3,35.4,52,43.9,249.7,26,15,NaN,13,11,5,9,13,NaN,NaN,NaN,NaN,NaN,11,NaN,24,10,18,NaN,15,29,7,16,29,NaN,7,2,21,8,13,12,17,11,9,12,NaN,26,NaN,17,7,12,NaN,NaN
24/05/2011,15.4,27.1,-5.1,27.6,-26,30.5,280.7,16,10,NaN,14,11,7,12,18,NaN,NaN,NaN,NaN,NaN,20,NaN,18,13,30,NaN,17,43,12,15,28,NaN,8,3,21,8,10,10,14,15,10,11,NaN,23,NaN,13,9,9,NaN,NaN
25/05/2011,18.6,3.4,20.7,21,42.2,29.8,189.4,20,26,NaN,17,14,11,NaN,21,NaN,NaN,NaN,NaN,NaN,19,NaN,29,13,44,NaN,27,47,12,NaN,46,37,17,NaN,34,18,26,15,24,15,13,16,NaN,34,NaN,27,17,19,NaN,NaN
26/05/2011,17.2,4.5,-25.4,25.8,40.8,32.9,349.8,28,9,NaN,9,11,6,NaN,13,NaN,NaN,NaN,NaN,NaN,32,NaN,19,10,29,NaN,14,41,10,NaN,30,28,9,7,26,9,9,8,19,13,10,14,NaN,34,NaN,23,17,10,NaN,NaN
27/05/2011,12.9,18.2,1.1,18.2,-9,18.8,266.4,16,13,NaN,25,12,6,12,16,NaN,NaN,NaN,NaN,NaN,21,NaN,18,13,33,NaN,25,55,18,NaN,30,23,12,11,28,11,13,12,20,16,15,15,NaN,22,NaN,25,12,6,NaN,NaN
28/05/2011,6.5,26,0.8,26.1,11.6,26.7,268.2,16,11,NaN,19,11,5,10,11,NaN,NaN,NaN,NaN,NaN,16,NaN,20,7,28,NaN,11,28,8,NaN,30,17,5,5,18,6,25,6,16,10,7,6,NaN,37,NaN,15,9,11,NaN,NaN
29/05/2011,4.2,24,-1.1,24,11.7,24.7,272.7,16,8,NaN,5,9,6,9,12,NaN,NaN,NaN,NaN,NaN,10,NaN,19,4,26,NaN,8,19,6,NaN,24,16,7,5,13,3,22,7,15,7,6,8,NaN,15,NaN,13,8,8,NaN,NaN
30/05/2011,10.1,9.3,-0.2,9.3,11.5,10.9,271.1,26,21,NaN,18,16,7,12,18,NaN,NaN,NaN,NaN,NaN,20,NaN,20,11,26,NaN,13,27,9,NaN,26,22,10,5,26,12,12,13,25,15,9,16,NaN,20,NaN,36,8,11,NaN,NaN
31/05/2011,15.1,12.1,-1,12.2,-28.2,18.6,274.7,0,22,NaN,16,14,6,13,17,NaN,NaN,NaN,NaN,NaN,22,NaN,15,15,29,NaN,27,58,15,NaN,37,20,12,5,31,15,NaN,13,23,19,13,25,NaN,19,NaN,30,12,11,NaN,NaN
01/03/2012,19.9,6.4,1.6,6.6,-19.8,11.9,256.3,0,20,NaN,35,56,37,65,53,NaN,NaN,NaN,NaN,25,18,NaN,49,39,66,NaN,62,78,66,72,62,45,49,32,59,35,44,46,60,48,36,57,NaN,51,47,55,18,50,NaN,NaN
02/03/2012,18.7,-2,17,17.1,-31.2,23.1,173.3,4,35,NaN,36,64,43,57,46,NaN,NaN,NaN,NaN,36,30,NaN,36,28,65,NaN,46,67,57,63,59,46,39,27,57,45,44,42,53,50,41,48,NaN,56,40,45,29,48,NaN,NaN
03/03/2012,15.8,13.2,17.4,21.8,43.6,30.8,217.4,25,29,NaN,24,37,26,33,32,NaN,NaN,NaN,NaN,19,17,NaN,35,20,40,NaN,29,49,NaN,38,51,34,18,23,31,26,23,26,31,25,26,22,NaN,39,22,30,17,34,NaN,NaN
04/03/2012,19,8.7,-9.7,13.1,15.4,15.2,318.2,27,15,NaN,11,30,10,23,16,NaN,NaN,NaN,NaN,11,27,NaN,17,12,34,NaN,18,56,NaN,23,28,29,9,11,28,12,11,14,16,17,11,8,NaN,23,14,25,16,9,NaN,NaN
05/03/2012,24,4.3,-10.9,11.7,-15.6,14.1,338.4,8,32,NaN,40,39,13,26,22,NaN,NaN,NaN,NaN,8,50,NaN,9,26,32,NaN,18,53,NaN,19,38,33,24,7,44,14,18,14,35,21,9,38,NaN,15,9,37,28,16,NaN,NaN
06/03/2012,13.8,17.8,21.6,28,-19.7,29.7,219.5,15,28,NaN,37,56,37,54,48,NaN,NaN,NaN,NaN,22,28,NaN,27,40,51,NaN,42,65,35,51,60,41,42,15,54,32,43,26,44,34,24,39,NaN,33,21,49,29,41,NaN,NaN
07/03/2012,9.4,27.1,-7.3,28.1,12,28.7,285,16,17,NaN,17,32,13,22,20,NaN,NaN,NaN,NaN,9,22,NaN,27,29,30,NaN,26,60,22,33,30,18,11,15,NaN,14,12,18,20,24,22,19,NaN,26,14,24,11,10,NaN,NaN
08/03/2012,17.4,27.5,9.3,29.1,-38,34.7,251.4,6,32,NaN,34,41,16,36,34,NaN,NaN,NaN,NaN,11,16,NaN,31,35,45,NaN,52,72,45,52,45,22,21,17,NaN,16,27,32,25,37,33,21,NaN,45,29,28,15,15,NaN,NaN
09/03/2012,22.1,23.6,-0.1,23.6,-22.2,26.1,270.2,16,25,NaN,25,34,16,34,28,NaN,NaN,NaN,NaN,15,16,NaN,37,29,43,NaN,37,56,33,48,51,22,16,15,NaN,14,35,23,22,22,30,26,NaN,48,32,23,15,28,NaN,NaN
10/03/2012,27.1,17.8,-5.7,18.7,-37.2,26.3,287.6,6,27,NaN,13,33,17,32,19,NaN,NaN,NaN,NaN,15,23,NaN,12,19,31,NaN,30,58,25,29,23,14,14,12,35,11,16,21,22,23,23,13,NaN,21,25,23,NaN,7,NaN,NaN
11/03/2012,27.7,11.8,-3.4,12.3,-47.8,26.9,286,0,33,NaN,10,33,15,42,31,NaN,NaN,NaN,NaN,20,17,NaN,14,21,21,NaN,40,57,NaN,50,16,9,34,21,34,19,15,27,22,31,25,9,NaN,27,28,28,NaN,7,NaN,NaN
12/03/2012,26.1,6.3,1.3,6.5,-47.9,24.8,258,0,41,NaN,27,49,12,41,36,NaN,NaN,NaN,NaN,28,32,NaN,30,34,29,NaN,42,58,NaN,57,NaN,16,32,14,39,25,29,39,25,33,34,19,NaN,43,27,39,NaN,8,NaN,NaN
13/03/2012,26.8,5.9,3,6.6,-36.3,19.3,242.7,0,26,NaN,NaN,62,13,44,36,NaN,NaN,NaN,NaN,13,33,NaN,32,40,37,NaN,37,54,NaN,51,NaN,21,30,11,52,28,34,37,35,42,13,30,NaN,45,12,42,19,19,NaN,NaN
14/03/2012,20.9,9.8,11.8,15.4,-34.4,23.1,219.9,0,28,NaN,NaN,68,21,55,43,NaN,NaN,NaN,NaN,28,17,NaN,NaN,36,55,NaN,38,55,34,57,49,26,43,12,49,45,35,34,46,46,24,47,NaN,46,23,46,30,34,NaN,NaN
15/03/2012,15.7,13.6,8.1,15.9,-17.8,18.2,239.2,5,27,NaN,NaN,56,36,48,36,NaN,NaN,NaN,NaN,29,20,NaN,NaN,38,50,NaN,45,66,32,63,45,31,28,35,46,31,43,37,51,39,44,36,NaN,43,40,41,34,45,NaN,NaN
16/03/2012,11.7,16.6,7.3,18.1,15.5,19.7,246.2,15,24,NaN,40,38,23,31,33,NaN,NaN,NaN,NaN,10,20,NaN,NaN,26,41,NaN,24,41,14,35,54,32,17,16,33,12,27,25,30,18,16,20,NaN,36,14,37,15,33,NaN,NaN
17/03/2012,11.3,7,-1.3,7.1,10.4,8.8,280.6,26,15,NaN,32,35,21,41,37,NaN,NaN,NaN,NaN,12,29,NaN,NaN,22,37,NaN,24,44,12,35,52,29,16,16,36,13,32,24,34,21,17,34,NaN,35,15,33,30,27,NaN,NaN
18/03/2012,16.1,9.3,-9.8,13.5,-23,17.7,316.3,7,11,NaN,11,51,15,55,35,NaN,NaN,NaN,NaN,11,35,NaN,NaN,31,24,NaN,29,59,18,44,30,22,32,16,41,20,25,27,30,29,12,25,NaN,36,18,35,NaN,14,NaN,NaN
19/03/2012,20.1,25.1,8.1,26.4,-31.1,30.6,252.1,6,23,NaN,27,47,NaN,53,36,NaN,NaN,NaN,NaN,15,12,NaN,NaN,36,46,NaN,56,70,35,55,52,19,37,20,41,22,35,28,27,34,37,29,NaN,44,36,30,NaN,18,NaN,NaN
20/03/2012,21.3,21.9,5.4,22.6,-43.8,31.5,256.1,6,23,NaN,29,43,NaN,32,28,NaN,NaN,NaN,NaN,17,14,NaN,NaN,37,41,NaN,52,69,41,60,43,19,24,22,44,29,43,35,24,45,29,24,NaN,39,39,36,NaN,26,NaN,NaN
21/03/2012,23.1,10.3,9.8,14.2,-51.1,29.2,226.3,0,31,NaN,25,61,NaN,42,32,NaN,NaN,NaN,NaN,23,13,NaN,NaN,29,57,NaN,51,66,35,56,57,37,38,26,55,30,25,28,40,44,35,39,NaN,48,31,34,NaN,41,NaN,NaN
22/03/2012,23.9,-6.4,10.7,12.5,-41,24,149,0,34,NaN,46,62,43,54,44,NaN,NaN,NaN,NaN,44,29,NaN,NaN,24,45,NaN,62,74,53,70,61,37,46,29,36,37,41,45,NaN,58,53,47,NaN,60,46,28,NaN,41,NaN,NaN
23/03/2012,21.7,-5,13.1,14.1,-31.1,21,159.2,0,42,NaN,32,66,51,67,52,NaN,NaN,NaN,NaN,46,29,NaN,NaN,22,42,NaN,60,81,52,74,53,34,42,30,40,40,38,65,NaN,55,44,35,NaN,73,42,35,28,44,NaN,NaN
24/03/2012,21.3,-3.9,15.4,15.9,-34.5,23.4,165.6,0,31,NaN,49,64,52,65,42,NaN,NaN,NaN,NaN,30,27,NaN,NaN,23,47,NaN,51,67,41,62,61,50,43,20,41,28,31,39,45,50,32,40,NaN,63,33,34,48,42,NaN,NaN
25/03/2012,26.1,1.8,9.7,9.9,-41.9,23.2,190.8,0,38,NaN,43,57,52,39,24,NaN,NaN,NaN,NaN,9,58,NaN,NaN,15,56,NaN,31,51,24,50,57,44,28,10,32,18,23,18,43,38,9,39,NaN,46,NaN,18,40,38,NaN,NaN
26/03/2012,28.6,0,7.1,7.1,-43.3,22.8,180.4,0,66,NaN,68,68,64,45,33,NaN,NaN,NaN,NaN,16,56,NaN,51,26,69,NaN,45,64,36,52,66,55,39,24,45,29,29,25,56,50,21,58,NaN,39,NaN,29,58,53,NaN,NaN
27/03/2012,29.2,0.5,3.5,3.5,-43.9,22.2,188.2,0,62,NaN,86,83,72,59,34,NaN,NaN,NaN,NaN,26,47,NaN,63,24,83,NaN,56,79,44,71,71,48,41,37,60,33,31,32,58,60,28,68,NaN,60,NaN,55,59,48,NaN,NaN
28/03/2012,26.7,4.5,-7,8.4,-41.3,22.3,327.4,0,28,NaN,60,64,56,75,48,NaN,NaN,NaN,NaN,35,36,NaN,52,46,53,NaN,78,100,67,89,68,27,44,48,69,45,55,43,48,57,41,54,NaN,68,NaN,71,34,35,NaN,NaN
29/03/2012,23.9,6.5,-13.4,14.9,-38.9,24.5,333.9,0,10,NaN,18,36,18,69,51,NaN,NaN,NaN,NaN,34,30,NaN,34,37,38,NaN,61,97,55,65,45,24,49,29,58,35,38,48,36,48,47,35,NaN,46,NaN,48,27,17,NaN,NaN
30/03/2012,21.3,7.2,-14.1,15.9,-27.3,20.9,332.9,7,11,NaN,15,25,17,36,37,NaN,NaN,NaN,NaN,28,24,NaN,34,22,31,NaN,48,71,42,51,27,22,40,20,39,24,15,24,25,38,24,23,NaN,37,NaN,38,25,7,NaN,NaN
31/03/2012,19.4,-2.2,-8.6,8.9,-30.5,17.6,14.3,0,10,NaN,15,26,19,18,23,NaN,NaN,NaN,NaN,11,21,NaN,7,13,18,NaN,16,53,9,23,36,23,23,12,32,14,18,18,28,14,11,17,NaN,19,NaN,25,19,15,NaN,NaN
01/04/2012,16.6,5.3,-9.7,11.1,-21,15.3,331.5,7,10,NaN,15,41,27,31,20,NaN,NaN,NaN,NaN,14,31,NaN,15,25,30,NaN,30,55,24,38,40,19,20,21,38,25,19,17,29,27,9,NaN,NaN,23,NaN,46,18,23,NaN,NaN
02/04/2012,12.2,0.2,-5.8,5.8,2.6,6,358,-1,7,NaN,24,30,18,49,30,NaN,NaN,NaN,NaN,18,25,NaN,32,28,46,NaN,50,84,34,54,47,26,30,23,43,32,23,43,28,41,30,27,NaN,59,NaN,46,22,11,NaN,NaN
03/04/2012,13.6,-13,-16.6,21.1,21.5,23.7,38,21,5,NaN,24,36,14,37,23,NaN,NaN,NaN,NaN,15,9,NaN,36,22,31,NaN,48,66,34,52,42,28,28,21,40,23,17,28,25,34,26,20,NaN,41,NaN,40,NaN,10,NaN,NaN
04/04/2012,19,-8.9,-13.2,15.9,-12.9,17.2,34.2,11,18,NaN,30,21,6,27,21,NaN,NaN,NaN,NaN,14,21,NaN,7,14,10,NaN,28,51,19,40,35,21,14,17,17,19,20,20,18,26,13,22,NaN,46,NaN,19,NaN,7,NaN,NaN
05/04/2012,19.3,1.8,-7,7.3,-16.6,11,345.7,0,25,NaN,35,34,23,36,31,NaN,NaN,NaN,NaN,10,40,NaN,26,17,33,NaN,24,55,16,31,41,27,28,16,34,13,25,29,47,19,6,41,NaN,43,NaN,39,NaN,29,NaN,NaN
06/04/2012,15.4,6,-10.7,12.3,1.5,12.4,330.6,17,16,NaN,20,37,18,44,25,NaN,NaN,NaN,NaN,15,32,NaN,20,32,28,NaN,33,69,22,36,51,24,24,30,45,24,22,25,30,28,15,37,NaN,36,NaN,51,16,16,NaN,NaN
07/04/2012,15.1,3.2,-9.5,10,-5.3,10.3,341.4,18,19,NaN,11,34,18,33,23,NaN,NaN,NaN,NaN,11,26,NaN,9,15,24,NaN,25,56,12,26,34,27,20,18,34,13,16,20,22,23,9,15,NaN,28,NaN,38,20,6,NaN,NaN
08/04/2012,8.9,20.2,-3.5,20.6,11.4,21.3,279.9,16,14,NaN,9,17,12,26,9,NaN,NaN,NaN,NaN,11,17,NaN,19,11,27,NaN,25,47,17,28,23,12,6,18,23,7,7,16,13,14,16,7,NaN,22,NaN,19,17,5,NaN,NaN
09/04/2012,-6.3,14.9,7.6,16.7,45.6,28.3,243.1,20,24,NaN,20,16,20,28,14,NaN,NaN,NaN,NaN,4,14,NaN,27,11,33,NaN,11,27,6,15,38,28,11,11,21,4,17,10,23,8,9,18,NaN,20,NaN,25,12,18,NaN,NaN
10/04/2012,-7,11.5,-8.4,14.2,51.4,29.4,306,20,17,NaN,14,22,12,31,18,NaN,NaN,NaN,NaN,3,34,NaN,26,13,26,NaN,21,37,12,26,35,21,10,12,25,12,22,10,21,18,9,16,NaN,42,NaN,23,15,11,NaN,NaN
11/04/2012,2.4,3.9,-11.7,12.3,32.2,20.3,341.5,20,14,NaN,24,30,17,42,26,NaN,NaN,NaN,NaN,12,37,NaN,28,27,39,NaN,44,62,27,37,47,38,38,23,46,21,23,38,38,36,19,38,NaN,45,NaN,45,33,14,NaN,NaN
12/04/2012,8.3,-0.3,-9.6,9.6,17.8,13.1,1.8,28,12,NaN,16,34,26,47,NaN,NaN,NaN,NaN,NaN,13,18,NaN,22,27,36,NaN,61,73,36,55,57,29,55,26,47,25,25,39,36,32,34,49,NaN,55,NaN,51,27,30,NaN,NaN
13/04/2012,9.8,-4.9,-7.5,9,15.1,11.7,33.3,21,11,NaN,32,50,17,52,NaN,NaN,NaN,NaN,NaN,25,24,NaN,16,25,32,NaN,49,65,32,51,52,25,24,31,42,22,30,30,24,34,28,35,NaN,49,NaN,46,18,35,NaN,NaN
14/04/2012,13.3,-7.6,-12.7,14.8,-6.3,15.1,30.9,11,7,NaN,22,26,14,26,NaN,NaN,NaN,NaN,NaN,15,16,NaN,8,10,21,NaN,19,56,10,28,36,17,19,16,34,12,29,25,26,17,8,21,NaN,35,NaN,31,12,16,NaN,NaN
15/04/2012,19.6,-0.1,-11,11,-42.2,23.8,0.8,0,9,NaN,18,21,13,23,NaN,NaN,NaN,NaN,NaN,8,16,NaN,10,12,22,NaN,9,48,5,21,31,17,20,8,33,15,12,11,36,13,4,18,NaN,21,NaN,27,14,16,NaN,NaN
16/04/2012,17.6,6,12.4,13.7,-16.3,16,205.9,5,25,NaN,27,31,27,42,NaN,NaN,NaN,NaN,NaN,13,21,NaN,35,23,52,NaN,28,50,18,33,52,40,25,14,40,22,25,18,34,23,13,31,NaN,31,NaN,41,30,32,NaN,NaN
17/04/2012,2.8,9.2,10.7,14.1,84.2,44.4,221,20,44,NaN,28,15,15,19,NaN,NaN,NaN,NaN,NaN,6,18,NaN,25,12,45,NaN,20,44,10,25,38,27,9,13,28,10,17,10,18,16,8,13,NaN,21,NaN,25,14,11,NaN,NaN
18/04/2012,-3.2,-7.6,-7.8,10.9,66.9,35.2,44.5,20,27,NaN,24,29,17,27,NaN,NaN,NaN,NaN,NaN,8,14,NaN,23,14,39,NaN,19,52,11,26,40,25,16,13,40,19,12,12,24,20,6,22,NaN,30,NaN,30,18,17,NaN,NaN
19/04/2012,-1.7,-3.8,-9.6,10.3,50.8,27.4,21.7,20,12,NaN,30,36,17,30,NaN,NaN,NaN,NaN,NaN,11,20,NaN,13,NaN,29,NaN,41,66,31,45,35,24,20,13,46,20,17,20,34,38,19,34,NaN,33,NaN,49,16,15,NaN,NaN
20/04/2012,1,0.7,-2.9,3,52.8,26.6,346.3,20,11,NaN,29,32,23,34,28,NaN,NaN,NaN,NaN,6,29,NaN,26,NaN,37,NaN,36,57,22,41,55,31,19,16,38,21,28,18,42,23,11,40,NaN,46,NaN,47,29,23,NaN,NaN
21/04/2012,5.2,3,-9.6,10.1,51.8,27.8,342.4,20,8,NaN,14,26,15,24,24,NaN,NaN,NaN,NaN,5,21,NaN,22,NaN,32,NaN,21,52,15,28,41,30,17,14,33,10,13,19,25,21,11,21,NaN,34,NaN,43,23,14,NaN,NaN
22/04/2012,7.4,4.5,-4.5,6.4,35.2,18.7,314.6,20,9,NaN,16,23,13,29,20,NaN,NaN,NaN,NaN,6,10,NaN,20,NaN,35,NaN,11,30,9,24,25,21,9,11,27,8,10,12,22,17,7,18,NaN,28,NaN,28,16,9,NaN,NaN
23/04/2012,4.8,-10.9,-8.2,13.7,51.5,29.2,53.1,20,10,NaN,20,20,16,29,22,NaN,NaN,NaN,NaN,12,14,NaN,31,NaN,37,NaN,23,49,12,33,49,28,27,14,36,14,25,18,21,21,10,35,NaN,27,NaN,30,21,24,NaN,NaN
24/04/2012,3.9,-5.6,-4.2,7,21.9,13,53.3,20,7,NaN,33,42,18,28,25,NaN,NaN,NaN,NaN,9,19,NaN,24,NaN,36,NaN,36,61,19,31,47,33,22,20,43,20,22,18,44,20,13,31,NaN,27,NaN,44,23,24,NaN,NaN
25/04/2012,0.9,-23.6,-0.2,23.7,62.8,39.3,89.5,20,5,NaN,17,31,19,26,19,NaN,NaN,NaN,NaN,6,10,NaN,24,NaN,33,NaN,22,48,8,29,33,25,13,17,38,12,29,9,25,11,7,24,NaN,18,NaN,29,10,26,NaN,NaN
26/04/2012,6.9,-6.6,-16.9,18.2,52.8,32.1,21.5,20,10,NaN,26,27,15,29,23,NaN,NaN,NaN,NaN,6,13,NaN,34,NaN,41,NaN,13,31,5,17,46,23,14,10,28,7,31,17,29,10,12,31,NaN,18,NaN,46,NaN,23,NaN,NaN
27/04/2012,14.6,-2.8,-9.5,9.9,-4.8,10.2,16.1,18,13,NaN,18,34,14,35,9,NaN,NaN,NaN,NaN,9,17,NaN,6,NaN,23,NaN,31,48,13,34,35,23,22,12,32,14,27,21,25,20,7,30,NaN,34,NaN,40,NaN,13,NaN,NaN
28/04/2012,19.4,-11.3,-4,12,-34.8,21.1,70.5,0,10,NaN,18,24,7,17,3,NaN,NaN,NaN,NaN,6,9,NaN,5,NaN,8,NaN,19,51,14,25,20,14,9,10,20,8,24,18,12,12,6,10,NaN,22,NaN,23,NaN,6,NaN,NaN
29/04/2012,14.4,-15.2,-8.6,17.5,-2.2,17.5,60.5,11,9,NaN,12,27,6,13,4,NaN,NaN,NaN,NaN,6,8,NaN,8,NaN,7,NaN,12,34,6,23,19,9,8,14,18,6,13,8,10,12,4,9,NaN,12,NaN,21,NaN,4,NaN,NaN
30/04/2012,19.5,-18.9,6.2,19.9,10.8,20.6,108.1,12,11,NaN,23,28,15,23,9,NaN,NaN,NaN,NaN,11,10,NaN,18,NaN,25,NaN,21,45,16,31,40,27,20,17,26,10,21,13,16,15,15,16,NaN,24,NaN,26,NaN,16,NaN,NaN
01/05/2012,21.4,-14.5,2.9,14.8,-8.4,15.4,101.2,12,11,NaN,31,33,10,32,24,NaN,NaN,NaN,NaN,19,12,NaN,10,NaN,15,NaN,20,62,26,41,31,18,27,18,25,18,31,27,15,32,16,21,NaN,44,NaN,28,NaN,12,NaN,NaN
02/05/2012,21,-7,-2.6,7.5,-19.3,12.2,69.6,0,11,NaN,38,40,16,28,14,NaN,NaN,NaN,NaN,17,15,NaN,8,NaN,17,NaN,13,77,18,29,33,27,26,12,35,21,38,31,21,24,9,21,NaN,27,NaN,40,NaN,13,NaN,NaN
03/05/2012,14.8,-3.7,-4.7,6,2,6.1,38.2,-1,18,NaN,35,52,16,35,20,NaN,NaN,NaN,NaN,9,23,NaN,NaN,NaN,18,NaN,26,80,17,33,37,25,34,11,33,11,36,27,17,23,7,26,NaN,29,NaN,37,NaN,15,NaN,NaN
04/05/2012,10.6,-8.8,-11.8,14.7,-2.9,14.8,36.9,11,8,NaN,32,43,17,36,17,NaN,NaN,NaN,NaN,14,21,NaN,9,19,21,NaN,25,74,16,34,33,21,32,12,34,14,31,22,24,23,7,20,NaN,25,NaN,36,NaN,14,NaN,NaN
05/05/2012,10.2,-2.6,-7.9,8.3,-21.4,13.6,18.2,0,10,NaN,20,28,12,15,6,NaN,NaN,NaN,NaN,6,32,NaN,9,11,20,NaN,11,55,5,20,31,21,11,7,28,9,17,14,27,12,5,12,NaN,17,NaN,27,NaN,12,NaN,NaN
06/05/2012,13.2,-2,-1.8,2.7,-9.5,5.4,47.6,0,15,NaN,19,38,20,15,5,NaN,NaN,NaN,NaN,8,21,NaN,16,8,39,NaN,14,48,8,33,35,28,13,10,32,17,19,15,28,22,8,17,NaN,26,NaN,29,NaN,23,NaN,NaN
07/05/2012,14.1,-4.5,11.5,12.4,21,16.2,158.5,24,24,NaN,32,36,26,27,13,NaN,NaN,NaN,NaN,13,28,NaN,17,12,35,NaN,19,47,13,38,42,21,26,23,34,20,19,17,23,22,11,14,NaN,28,NaN,32,NaN,24,NaN,NaN
08/05/2012,10.2,1.8,-6.7,7,29.6,16.4,344.7,20,28,NaN,26,28,25,20,13,NaN,NaN,NaN,NaN,17,36,NaN,26,18,34,NaN,27,46,14,27,38,30,10,13,26,14,24,21,24,19,12,17,NaN,30,NaN,36,NaN,18,NaN,NaN
09/05/2012,9.6,-2.2,1.6,2.8,10.5,6,125.6,20,18,NaN,35,34,31,32,27,NaN,NaN,NaN,NaN,12,21,NaN,23,17,32,NaN,28,52,13,32,49,20,27,17,37,19,27,23,35,20,11,41,NaN,24,NaN,37,NaN,32,NaN,NaN
10/05/2012,13.6,-4.4,-2.1,4.9,44.9,23,64.6,20,8,NaN,30,21,21,19,18,NaN,NaN,NaN,NaN,5,11,NaN,22,9,30,NaN,14,34,6,18,22,28,12,11,21,7,20,20,20,11,8,10,NaN,18,NaN,26,NaN,18,NaN,NaN
11/05/2012,23.1,7.9,-18.5,20.1,-13.8,21.3,336.7,17,11,NaN,12,22,10,14,10,NaN,NaN,NaN,NaN,4,38,NaN,14,10,32,NaN,17,55,12,16,16,24,15,10,25,9,13,12,16,15,8,14,NaN,18,NaN,28,NaN,7,NaN,NaN
12/05/2012,30.7,12.4,-3.2,12.8,-46.5,26.6,284.3,0,12,NaN,20,34,10,20,17,NaN,NaN,NaN,NaN,14,21,NaN,11,15,21,NaN,20,58,11,25,19,17,20,7,35,17,17,13,21,25,14,21,NaN,23,NaN,47,NaN,10,NaN,NaN
13/05/2012,15.1,36.1,11.7,37.9,-11.3,38.4,252.1,16,5,NaN,13,34,12,23,9,NaN,NaN,NaN,NaN,15,3,NaN,15,11,20,NaN,19,42,9,29,21,12,10,9,19,13,15,17,11,18,12,11,NaN,30,NaN,23,NaN,14,NaN,NaN
14/05/2012,12.1,18.4,-7.7,20,14.6,21.3,292.7,17,18,NaN,12,24,11,20,11,NaN,NaN,NaN,NaN,7,20,NaN,18,14,31,NaN,23,45,14,27,21,15,10,14,24,8,18,9,14,17,14,10,NaN,29,NaN,26,NaN,5,NaN,NaN
15/05/2012,18.5,6.5,-19.7,20.8,-11.1,21.5,341.6,18,8,NaN,15,33,7,21,6,NaN,NaN,NaN,NaN,6,26,NaN,8,19,25,NaN,34,72,21,32,22,18,15,12,39,18,10,14,24,28,17,21,NaN,20,NaN,42,NaN,8,NaN,NaN
16/05/2012,20.8,6.3,-3.7,7.3,-25.4,14.7,300.7,0,10,NaN,24,37,15,31,16,NaN,NaN,NaN,NaN,10,26,NaN,14,19,31,NaN,32,68,20,29,26,18,24,12,38,16,32,17,29,27,20,NaN,NaN,31,NaN,39,NaN,15,NaN,NaN
17/05/2012,16,-7.2,3.8,8.2,-0.4,8.2,117.6,13,7,NaN,36,48,33,27,18,NaN,NaN,NaN,NaN,16,19,NaN,31,18,48,NaN,27,58,18,37,40,34,32,16,49,19,27,19,37,24,17,NaN,NaN,38,NaN,43,NaN,35,NaN,NaN
18/05/2012,14.5,-13.8,-4.7,14.5,16.9,16.8,71,22,10,NaN,39,31,14,35,18,NaN,NaN,NaN,NaN,13,10,NaN,15,12,15,NaN,27,58,21,33,33,26,28,24,25,23,35,22,19,30,18,24,NaN,36,NaN,28,NaN,14,NaN,NaN
19/05/2012,12.4,-6.2,-1.3,6.3,-10.8,8.3,78.1,2,4,NaN,19,34,11,21,16,NaN,NaN,NaN,NaN,6,11,NaN,4,10,15,NaN,14,48,8,22,30,17,16,11,24,12,32,16,19,14,9,13,NaN,30,NaN,32,NaN,6,NaN,NaN
20/05/2012,10.4,-0.6,3.9,4,-9.2,6.1,171.3,0,15,NaN,12,35,16,17,16,NaN,NaN,NaN,NaN,6,17,NaN,6,10,16,NaN,8,52,6,14,30,15,13,8,25,8,16,9,23,12,8,14,NaN,12,NaN,38,NaN,10,NaN,NaN
