Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
13/08/2011,4.9,13.6,8.9,16.3,34.2,23.6,236.8,20,17,NaN,17,12,8,12,16,NaN,NaN,NaN,NaN,NaN,10,NaN,19,10,31,NaN,9,25,20,16,30,26,6,NaN,20,9,17,7,16,12,10,NaN,NaN,25,12,15,6,11,NaN,NaN
14/08/2011,5.3,15,1.7,15.1,9.7,15.8,263.7,16,14,NaN,10,12,7,9,14,NaN,NaN,NaN,NaN,NaN,13,NaN,18,8,29,NaN,11,32,20,18,20,20,7,NaN,18,7,11,8,15,13,NaN,NaN,NaN,18,17,20,5,12,NaN,NaN
15/08/2011,10.4,10.6,4.6,11.5,-12.5,13.1,246.6,5,24,NaN,20,17,10,18,20,NaN,NaN,NaN,NaN,NaN,18,NaN,26,15,32,NaN,20,38,23,26,30,23,28,NaN,25,16,25,9,20,16,17,NaN,NaN,26,17,21,7,14,NaN,NaN
16/08/2011,14,8.1,-1.5,8.2,13.2,10.5,280.3,26,16,NaN,16,20,12,13,17,NaN,NaN,NaN,NaN,NaN,23,NaN,27,12,35,NaN,17,30,17,20,26,23,16,NaN,23,11,25,13,21,16,13,NaN,NaN,25,12,17,8,13,NaN,NaN
17/08/2011,15.5,2.5,-2.9,3.9,-10.1,6.4,318.8,0,18,NaN,22,63,13,32,28,NaN,NaN,NaN,NaN,NaN,30,NaN,22,22,30,NaN,20,49,27,38,33,25,54,NaN,40,28,29,23,35,31,12,NaN,NaN,34,30,36,13,17,NaN,NaN
18/08/2011,15.9,-3.5,-3.5,4.9,-13.4,8.3,45.2,0,28,NaN,26,45,21,38,32,NaN,NaN,NaN,NaN,NaN,30,NaN,25,29,38,NaN,17,47,22,NaN,41,24,76,NaN,39,23,28,22,35,28,8,NaN,NaN,31,36,35,17,24,NaN,NaN
19/08/2011,11.4,10.1,13.7,17.1,-6.6,17.4,216.3,15,20,NaN,37,21,10,23,24,NaN,NaN,NaN,NaN,NaN,19,NaN,25,19,28,NaN,22,38,23,NaN,36,23,38,NaN,27,20,26,23,25,19,19,NaN,NaN,28,19,21,8,19,NaN,NaN
20/08/2011,11.8,14,13.1,19.2,3.6,19.3,226.8,15,12,NaN,18,15,8,21,24,NaN,NaN,NaN,NaN,NaN,10,NaN,27,12,24,NaN,22,43,24,31,37,23,26,NaN,22,16,34,14,19,19,15,NaN,NaN,34,30,21,3,20,NaN,NaN
21/08/2011,13.1,11.6,-1.8,11.7,15.9,14.2,279,26,11,NaN,12,12,8,24,20,NaN,NaN,NaN,NaN,NaN,21,NaN,16,11,24,NaN,26,48,31,40,20,14,28,NaN,20,13,20,18,16,22,23,NaN,NaN,28,28,17,4,10,NaN,NaN
22/08/2011,16.3,3.4,-2.9,4.5,-20.5,11.2,310.2,0,25,NaN,25,28,11,25,23,NaN,NaN,NaN,NaN,NaN,26,NaN,13,13,24,NaN,20,39,23,34,31,22,52,NaN,33,15,24,16,29,30,16,NaN,NaN,27,15,23,9,14,NaN,NaN
23/08/2011,15.1,-3.8,5.1,6.4,10.9,8.4,142.9,23,22,NaN,37,22,20,21,22,NaN,NaN,NaN,NaN,NaN,13,NaN,18,15,22,NaN,26,43,27,30,38,26,43,NaN,30,NaN,25,26,28,22,16,NaN,NaN,26,17,NaN,10,22,NaN,NaN
24/08/2011,12.3,5.3,5.4,7.6,19,12.1,225,20,20,NaN,31,20,19,24,28,NaN,NaN,NaN,NaN,NaN,16,NaN,31,21,40,NaN,22,30,22,22,42,29,32,NaN,32,13,25,13,NaN,15,15,NaN,NaN,25,18,NaN,11,27,NaN,NaN
25/08/2011,10.7,-1.7,11,11.1,36.6,21.4,171.2,20,27,NaN,43,26,23,21,22,NaN,NaN,NaN,NaN,NaN,27,NaN,29,15,42,NaN,23,39,27,31,45,37,36,NaN,32,17,29,14,NaN,18,15,NaN,NaN,26,14,NaN,17,27,NaN,NaN
26/08/2011,11.5,-1.6,-6.8,7,30.8,16.9,13.3,20,NaN,NaN,40,41,19,24,24,NaN,NaN,NaN,NaN,NaN,36,NaN,23,32,42,NaN,36,57,52,52,58,46,50,9,51,20,38,17,48,32,17,NaN,NaN,30,19,37,26,31,NaN,NaN
27/08/2011,15.1,10.8,-14.8,18.4,21.7,21.3,323.8,27,8,NaN,15,16,8,13,14,NaN,NaN,NaN,NaN,NaN,32,NaN,24,11,30,NaN,20,42,32,26,38,30,10,7,26,9,13,9,19,16,16,NaN,NaN,22,24,20,15,15,NaN,NaN
28/08/2011,14.9,14.2,-22.4,26.6,16.8,27.8,327.5,17,2,NaN,6,11,5,12,14,NaN,NaN,NaN,NaN,NaN,24,NaN,11,6,21,NaN,11,26,21,21,NaN,12,15,2,14,6,NaN,8,12,13,9,NaN,NaN,23,15,12,3,4,NaN,NaN
29/08/2011,14.1,11.1,-14.5,18.3,-16.8,20.1,322.4,17,9,NaN,15,12,7,15,14,NaN,NaN,NaN,NaN,NaN,29,NaN,8,7,16,NaN,12,42,22,22,NaN,16,26,3,16,11,NaN,13,14,18,12,NaN,NaN,14,15,14,6,3,NaN,NaN
30/08/2011,12.6,4.9,-6.7,8.4,-23.5,14.4,323.7,0,NaN,NaN,18,26,10,25,26,NaN,NaN,NaN,NaN,NaN,32,NaN,23,25,29,NaN,33,53,48,33,29,22,62,10,37,26,NaN,19,36,28,21,NaN,NaN,28,22,29,7,8,NaN,NaN
31/08/2011,12,-1.4,-0.5,1.4,-28.2,14.2,70.5,0,12,NaN,27,43,NaN,NaN,29,NaN,NaN,NaN,NaN,NaN,30,NaN,20,24,35,NaN,36,52,52,49,54,26,50,10,54,24,NaN,26,48,37,21,NaN,NaN,37,26,36,20,30,NaN,NaN
01/06/2012,17.1,-2.5,-2.3,3.4,-30.2,15.5,46.7,0,14,NaN,22,36,18,21,21,NaN,NaN,NaN,NaN,10,12,NaN,15,15,31,NaN,29,52,22,29,31,27,18,13,35,10,21,13,20,22,16,24,NaN,24,NaN,32,18,14,NaN,NaN
02/06/2012,14.9,-10.3,3.5,10.9,-8.9,11.8,108.8,12,7,NaN,25,28,21,27,23,NaN,NaN,NaN,NaN,16,7,NaN,12,6,29,NaN,20,62,13,36,34,23,22,9,29,17,23,16,22,24,11,11,NaN,26,NaN,24,17,25,NaN,NaN
03/06/2012,13.4,-7,-4.6,8.4,-2.2,8.5,56.6,11,7,NaN,11,22,9,15,14,NaN,NaN,NaN,NaN,7,7,NaN,7,2,17,NaN,15,57,9,34,19,16,12,9,19,10,11,6,14,22,10,11,NaN,22,NaN,14,9,13,NaN,NaN
04/06/2012,14.5,-0.7,-6.6,6.6,-22.5,13.1,6,0,10,NaN,18,30,12,18,13,NaN,NaN,NaN,NaN,5,19,NaN,5,13,15,NaN,14,38,8,20,14,12,14,10,19,10,13,NaN,26,17,7,16,NaN,15,NaN,27,10,9,NaN,NaN
05/06/2012,10.9,0.3,8.7,8.8,2.3,8.8,182.3,14,10,NaN,16,30,23,21,13,NaN,NaN,NaN,NaN,11,18,NaN,14,10,33,NaN,18,40,9,30,39,24,7,9,29,13,13,NaN,22,16,9,17,NaN,23,NaN,25,11,21,NaN,NaN
06/06/2012,5.3,-1.9,4.2,4.6,36.5,18.8,155.2,20,13,NaN,37,30,17,20,14,NaN,NaN,NaN,NaN,5,27,NaN,29,12,38,NaN,13,29,7,17,40,24,6,11,30,6,17,NaN,18,9,12,15,NaN,21,NaN,24,12,14,NaN,NaN
07/06/2012,3.6,-12.2,10.1,15.9,54.6,31.6,129.6,20,18,NaN,27,24,25,22,14,NaN,NaN,NaN,NaN,9,21,NaN,19,9,39,NaN,16,40,7,24,50,25,9,13,32,9,15,NaN,25,10,9,20,NaN,22,NaN,25,11,28,NaN,NaN
08/06/2012,6.7,5.3,-10.3,11.6,64.5,34.3,332.6,20,6,NaN,21,17,14,11,14,NaN,NaN,NaN,NaN,2,14,NaN,19,9,27,NaN,12,26,6,12,37,23,7,6,21,7,8,6,19,8,10,14,NaN,21,NaN,16,14,10,NaN,NaN
09/06/2012,10.3,5.1,-7,8.6,22,14,323.8,20,6,NaN,12,25,10,14,15,NaN,NaN,NaN,NaN,4,17,NaN,18,14,28,NaN,11,30,7,13,37,22,7,6,20,5,21,5,NaN,13,3,13,NaN,31,NaN,20,10,8,NaN,NaN
10/06/2012,10.4,-3.9,-2.6,4.7,10.8,7.2,57,20,5,NaN,18,38,12,23,18,NaN,NaN,NaN,NaN,11,11,NaN,9,11,18,NaN,16,37,8,26,25,17,16,10,26,13,14,12,19,17,7,18,NaN,22,NaN,21,11,12,NaN,NaN
11/06/2012,10.2,-7.9,-5.5,9.6,18,13.2,55.2,21,8,NaN,33,33,11,24,8,NaN,NaN,NaN,NaN,12,10,NaN,11,13,19,NaN,20,55,14,26,34,24,26,13,23,14,32,17,15,17,6,21,NaN,19,NaN,24,10,19,NaN,NaN
12/06/2012,14,-2.3,-9.5,9.8,8.1,10.6,13.9,18,9,NaN,35,39,11,22,6,NaN,NaN,NaN,NaN,10,12,NaN,11,18,19,NaN,21,65,13,28,24,22,25,11,35,15,28,17,25,20,5,22,NaN,23,NaN,24,9,10,NaN,NaN
13/06/2012,16.8,-0.4,-3,3,-4.6,3.8,7.7,8,9,NaN,28,40,29,28,8,NaN,NaN,NaN,NaN,9,9,NaN,12,16,45,NaN,29,52,18,40,35,20,14,11,39,23,27,15,25,22,6,29,NaN,34,NaN,30,15,35,NaN,NaN
14/06/2012,14.8,-16.5,16.4,23.2,2.2,23.3,134.7,13,5,NaN,20,37,15,23,7,NaN,NaN,NaN,NaN,12,5,NaN,20,9,30,NaN,31,59,20,45,26,13,21,11,26,21,24,11,NaN,23,10,16,NaN,34,NaN,20,7,20,NaN,NaN
15/06/2012,11.8,-12.8,14.2,19.1,53.6,32.9,138.1,20,4,NaN,21,25,13,16,7,NaN,NaN,NaN,NaN,5,8,NaN,24,8,34,NaN,17,33,6,19,41,28,6,11,30,11,13,11,NaN,11,6,12,NaN,16,NaN,24,13,18,NaN,NaN
16/06/2012,11.9,3,-2.8,4.1,50.7,25.7,313.8,20,4,NaN,13,18,10,12,13,NaN,NaN,NaN,NaN,4,9,NaN,13,8,28,NaN,6,23,2,11,31,31,7,4,18,4,12,7,NaN,9,3,8,NaN,12,NaN,17,7,12,NaN,NaN
17/06/2012,15.2,6.8,-3.7,7.7,-1.1,7.7,298.3,17,8,NaN,15,22,6,15,8,NaN,NaN,NaN,NaN,6,28,NaN,14,10,26,NaN,10,21,5,12,NaN,13,9,5,23,7,13,5,NaN,12,6,10,NaN,15,NaN,20,9,5,NaN,NaN
18/06/2012,15.7,2,3.3,3.9,0.1,3.9,211.5,-1,13,NaN,28,30,10,18,13,NaN,NaN,NaN,NaN,6,21,NaN,19,12,32,NaN,29,43,14,22,NaN,28,10,12,32,9,18,11,NaN,17,10,21,NaN,27,NaN,26,17,17,NaN,NaN
19/06/2012,16.1,2.1,1.2,2.4,-7,4.2,239.9,0,26,NaN,20,31,12,20,16,NaN,NaN,NaN,NaN,12,17,NaN,18,11,31,NaN,33,44,13,28,NaN,27,NaN,9,29,16,25,20,NaN,17,9,13,NaN,39,NaN,21,13,11,NaN,NaN
20/06/2012,15.1,-4.2,6.5,7.8,-14.9,10.8,147.2,3,10,NaN,21,33,13,30,22,NaN,NaN,NaN,NaN,10,14,NaN,17,11,30,NaN,28,70,18,52,NaN,22,NaN,13,31,21,31,23,NaN,30,6,19,NaN,35,NaN,22,13,23,NaN,NaN
21/06/2012,12.4,-9.6,4.4,10.5,37.9,21.7,114.7,20,5,NaN,32,20,17,25,27,NaN,NaN,NaN,NaN,12,11,NaN,29,10,38,NaN,27,53,17,30,45,25,20,20,33,10,30,11,NaN,19,8,26,NaN,26,NaN,24,14,29,NaN,NaN
22/06/2012,14.5,9.4,-6.7,11.5,56.3,30.4,305.5,20,9,NaN,14,11,10,10,14,NaN,NaN,NaN,NaN,3,26,NaN,24,8,35,NaN,14,28,5,15,34,27,5,8,23,5,12,5,17,10,6,16,NaN,17,NaN,15,8,12,NaN,NaN
23/06/2012,15,13.1,0,13.1,25.8,18.4,270,26,16,NaN,23,11,7,14,14,NaN,NaN,NaN,NaN,4,14,NaN,18,5,17,NaN,9,24,5,14,26,12,6,4,15,8,14,6,12,10,5,12,NaN,21,7,11,4,7,NaN,NaN
24/06/2012,13.4,7.3,-13.2,15.1,21.9,18.6,330.9,27,7,NaN,6,10,8,9,9,NaN,NaN,NaN,NaN,4,17,NaN,7,6,18,NaN,9,35,10,13,16,15,5,6,19,3,7,6,14,12,6,9,NaN,12,7,14,6,8,NaN,NaN
25/06/2012,15.4,1.4,-2.7,3,-16.6,8.9,332.6,0,10,NaN,19,22,9,15,14,NaN,NaN,NaN,NaN,5,24,NaN,13,12,27,NaN,27,50,17,23,24,23,10,10,34,9,25,10,22,17,9,21,NaN,23,13,26,16,7,NaN,NaN
26/06/2012,17.2,2.6,8.4,8.7,-2.2,8.8,197.3,14,26,NaN,26,23,20,23,16,NaN,NaN,NaN,NaN,19,30,NaN,25,12,36,NaN,21,37,14,23,42,37,13,14,31,19,21,18,17,18,9,28,NaN,28,18,25,15,27,NaN,NaN
27/06/2012,13.8,1,7.4,7.4,-3.4,7.6,188.1,14,10,NaN,19,14,12,18,16,NaN,NaN,NaN,NaN,12,17,NaN,21,10,28,NaN,22,NaN,18,24,26,24,15,10,21,10,19,11,11,15,14,11,NaN,18,17,14,12,14,NaN,NaN
28/06/2012,7.3,-5.4,11.7,12.9,48.4,27.4,155,20,21,NaN,20,20,18,20,16,NaN,NaN,NaN,NaN,13,14,NaN,26,11,32,NaN,21,NaN,14,28,30,33,14,16,28,11,18,13,14,14,15,22,NaN,23,15,23,16,18,NaN,NaN
29/06/2012,4,12.2,10.4,16.1,67.6,37.4,229.7,20,19,NaN,21,11,8,13,15,NaN,NaN,NaN,NaN,6,8,NaN,19,9,19,NaN,12,NaN,6,16,27,21,8,9,18,5,14,13,11,10,9,7,NaN,15,6,15,4,10,NaN,NaN
30/06/2012,8.7,11.4,-0.2,11.5,39,22.6,271.1,20,11,NaN,11,9,9,12,11,NaN,NaN,NaN,NaN,4,8,NaN,19,8,18,NaN,7,NaN,4,12,27,20,5,5,18,4,13,6,13,9,7,8,NaN,16,7,15,5,10,NaN,NaN
01/07/2012,10.9,9.6,-2.1,9.8,14.9,12.3,282.3,26,10,NaN,9,9,8,11,12,NaN,NaN,NaN,NaN,4,12,NaN,16,5,20,NaN,9,NaN,3,11,22,16,6,5,14,2,10,4,12,8,7,7,NaN,16,6,9,7,10,NaN,NaN
02/07/2012,12.6,0.6,8.9,8.9,13.7,11.3,184.2,24,10,NaN,17,14,15,25,20,NaN,NaN,NaN,NaN,7,17,NaN,18,10,36,NaN,19,NaN,6,21,32,30,9,9,32,11,15,10,21,12,10,18,NaN,22,10,21,12,18,NaN,NaN
03/07/2012,13.6,-1.4,13.3,13.3,31.7,20.7,173.8,20,16,NaN,12,16,17,27,22,NaN,NaN,NaN,NaN,10,24,NaN,22,10,31,NaN,NaN,NaN,9,21,33,30,10,9,28,13,21,15,22,12,NaN,15,NaN,29,11,23,15,20,NaN,NaN
04/07/2012,14,-5.7,6.9,8.9,45.4,24.4,140.3,20,27,NaN,15,14,15,22,23,NaN,NaN,NaN,NaN,12,21,NaN,20,10,31,NaN,NaN,NaN,6,20,28,28,13,14,26,13,22,10,19,11,NaN,21,NaN,24,12,19,14,15,NaN,NaN
05/07/2012,15.1,-7.9,-1.3,8,18.3,12.2,80.6,20,17,NaN,33,23,20,22,25,NaN,NaN,NaN,NaN,8,16,NaN,20,14,26,NaN,23,NaN,13,24,35,28,26,20,26,15,21,18,34,16,12,27,NaN,30,15,24,16,20,NaN,NaN
06/07/2012,17.3,-11.5,-8.6,14.4,33.9,22.2,53.2,20,8,NaN,33,25,14,37,31,NaN,NaN,NaN,NaN,14,11,NaN,23,17,26,NaN,32,NaN,14,30,47,28,23,22,40,21,28,24,27,27,14,34,NaN,37,14,35,11,21,NaN,NaN
07/07/2012,16.2,-10.3,-7.4,12.7,32.3,20.5,54.3,20,5,NaN,19,21,15,13,13,NaN,NaN,NaN,NaN,10,9,NaN,16,5,24,NaN,17,NaN,6,24,33,25,13,12,29,7,22,7,22,11,8,18,NaN,22,11,15,15,17,NaN,NaN
08/07/2012,14.9,-4.3,-13.1,13.8,28.8,19.9,18.4,20,3,NaN,10,20,9,14,12,NaN,NaN,NaN,NaN,6,12,NaN,10,10,10,NaN,17,NaN,13,27,14,14,9,12,21,10,7,8,14,14,9,7,NaN,15,10,20,7,5,NaN,NaN
09/07/2012,14.8,2.5,-9.9,10.2,16,13,346.1,28,7,NaN,19,16,11,16,15,NaN,NaN,NaN,NaN,5,16,NaN,11,12,20,NaN,25,NaN,13,27,28,26,9,12,24,9,14,9,16,14,8,13,NaN,27,15,24,17,7,NaN,NaN
10/07/2012,14.8,4.5,-8.7,9.8,20.9,14.3,332.3,20,12,NaN,10,19,10,17,20,NaN,NaN,NaN,NaN,4,11,NaN,24,12,30,NaN,22,NaN,11,23,27,30,14,11,31,10,8,13,20,16,10,18,NaN,25,11,28,16,10,NaN,NaN
11/07/2012,14.1,5,-10.3,11.4,19.6,15.1,334,27,8,NaN,16,15,10,12,16,NaN,NaN,NaN,NaN,4,15,NaN,14,12,21,NaN,21,NaN,13,24,25,30,9,11,31,8,9,8,17,15,11,14,NaN,25,14,22,15,6,NaN,NaN
12/07/2012,11.5,1.6,-0.7,1.8,7.7,4.3,294.1,20,12,NaN,14,18,13,21,21,NaN,NaN,NaN,NaN,5,24,NaN,21,10,30,NaN,22,NaN,11,21,32,24,22,10,25,9,18,14,22,14,11,16,NaN,23,NaN,20,14,15,NaN,NaN
13/07/2012,7.1,-2.5,-5.5,6,18,10.9,23.9,20,9,NaN,24,23,12,17,18,NaN,NaN,NaN,NaN,3,9,NaN,12,7,20,NaN,15,NaN,11,18,37,27,8,10,27,8,18,7,21,11,6,33,NaN,20,NaN,19,9,23,NaN,NaN
14/07/2012,8.3,7.1,-8.9,11.4,0.9,11.4,321.3,17,11,NaN,9,18,9,16,20,NaN,NaN,NaN,NaN,5,13,NaN,13,13,16,NaN,19,NaN,11,22,17,24,17,12,29,10,10,11,19,16,8,7,NaN,25,15,25,13,6,NaN,NaN
15/07/2012,11,14.6,-3.4,15,-8.1,15.5,283.1,16,15,NaN,11,11,8,14,11,NaN,NaN,NaN,NaN,4,11,NaN,16,6,22,NaN,17,NaN,11,19,13,12,10,11,14,4,7,8,10,13,9,8,NaN,14,12,12,6,4,NaN,NaN
16/07/2012,15.7,13.6,0.2,13.7,8.9,14.4,269.1,16,23,NaN,23,13,16,17,13,NaN,NaN,NaN,NaN,4,24,NaN,30,12,28,NaN,15,NaN,7,19,28,27,10,11,25,7,10,6,23,10,8,15,NaN,17,9,23,12,17,NaN,NaN
17/07/2012,17.9,11.3,1.6,11.4,-6,11.8,262.1,16,20,NaN,23,10,15,15,12,NaN,NaN,NaN,NaN,4,25,NaN,20,9,30,NaN,17,NaN,11,19,28,22,8,11,18,5,14,15,19,12,10,13,NaN,22,12,12,10,11,NaN,NaN
18/07/2012,13.6,5,-6.4,8.1,32.2,18,321.8,20,8,NaN,11,11,9,14,16,NaN,NaN,NaN,NaN,4,20,NaN,19,14,27,NaN,13,33,9,20,19,19,10,10,25,5,10,6,12,10,6,8,NaN,25,8,16,7,4,NaN,NaN
19/07/2012,13.1,3.3,-10.4,10.9,-1.5,10.9,342.1,18,5,NaN,15,18,9,15,16,NaN,NaN,NaN,NaN,4,15,NaN,11,9,21,NaN,21,41,17,19,31,21,11,13,31,11,11,8,22,22,12,23,NaN,17,14,23,10,9,NaN,NaN
20/07/2012,15.6,3.2,-4.1,5.3,-25.1,13.6,321.8,0,14,NaN,17,25,16,19,22,NaN,NaN,NaN,NaN,9,21,NaN,10,15,36,NaN,29,46,23,25,38,26,28,13,28,13,23,17,31,21,11,36,NaN,24,14,30,16,18,NaN,NaN
21/07/2012,16.8,8.3,3.2,8.9,-39,21.5,248.8,0,16,NaN,22,36,18,22,18,NaN,NaN,NaN,NaN,12,14,NaN,18,13,30,NaN,18,42,10,25,28,24,16,9,29,13,20,18,28,15,5,23,NaN,30,10,29,9,15,NaN,NaN
22/07/2012,12.5,22.8,14.1,26.8,-20.3,28.7,238.3,15,7,NaN,7,16,11,25,14,NaN,NaN,NaN,NaN,12,2,NaN,18,8,21,NaN,17,35,7,18,22,16,8,9,20,7,26,21,15,15,10,9,NaN,25,12,14,5,16,NaN,NaN
23/07/2012,11.1,17.3,9.7,19.9,-19.1,22,240.6,15,21,NaN,29,15,11,NaN,20,NaN,NaN,NaN,NaN,14,17,NaN,23,16,16,NaN,27,43,13,26,23,14,19,12,28,16,30,32,12,19,15,10,NaN,34,14,14,5,14,NaN,NaN
24/07/2012,12.8,5.9,3.9,7.1,-17.3,11.2,236.9,0,21,NaN,26,26,15,NaN,26,NaN,NaN,NaN,NaN,25,21,NaN,28,20,24,NaN,54,64,34,40,22,19,26,16,40,29,37,32,21,23,19,17,NaN,51,31,21,12,15,NaN,NaN
25/07/2012,16.9,-0.6,-3.6,3.7,-24.7,12.9,8.7,0,12,NaN,19,19,12,32,25,NaN,NaN,NaN,NaN,22,19,NaN,14,21,17,NaN,49,81,41,54,27,23,29,20,25,20,NaN,35,23,26,25,25,NaN,45,26,24,13,13,NaN,NaN
26/07/2012,17.5,1.8,2.6,3.2,-12.6,7,215.8,0,23,NaN,26,21,21,25,22,NaN,NaN,NaN,NaN,11,17,NaN,18,7,29,NaN,29,67,32,51,40,31,27,12,28,25,NaN,21,27,39,10,26,NaN,51,12,33,18,22,NaN,NaN
27/07/2012,15.5,10,-8,12.8,20.4,16.4,308.7,27,16,NaN,12,20,13,14,15,NaN,NaN,NaN,NaN,19,14,NaN,11,16,23,NaN,39,73,32,47,21,21,15,15,38,27,11,27,23,29,23,17,NaN,29,NaN,26,9,11,NaN,NaN
28/07/2012,12.2,8.8,-8,11.9,22.7,16.4,312.6,27,16,NaN,9,14,8,14,11,NaN,NaN,NaN,NaN,8,10,NaN,13,10,23,NaN,16,38,11,19,30,20,10,10,22,5,10,9,17,15,10,13,NaN,16,NaN,15,6,7,NaN,NaN
29/07/2012,12.4,9.7,-6.8,11.8,19,15.2,305,27,14,NaN,5,12,6,12,15,NaN,NaN,NaN,NaN,3,11,NaN,12,7,19,NaN,15,32,8,21,18,14,8,7,21,5,6,6,15,11,8,11,NaN,18,NaN,14,7,6,NaN,NaN
30/07/2012,13.4,8.3,-1.9,8.6,6.3,9.1,282.6,16,15,NaN,19,15,8,16,NaN,NaN,NaN,NaN,NaN,3,22,NaN,20,15,27,NaN,19,34,9,23,30,20,8,10,27,9,19,6,21,15,9,21,NaN,25,NaN,24,8,9,NaN,NaN
31/07/2012,10.6,2.1,11,11.2,2.7,11.3,190.8,14,20,NaN,22,16,25,22,NaN,NaN,NaN,NaN,NaN,8,18,NaN,26,10,38,NaN,20,42,11,25,43,23,9,11,35,12,15,8,31,14,9,34,NaN,24,12,26,11,31,NaN,NaN
01/08/2012,7.1,0.6,19.7,19.8,40.7,28.4,181.7,20,30,NaN,16,11,16,26,16,NaN,NaN,NaN,NaN,10,16,NaN,17,10,38,NaN,20,47,10,27,33,28,6,9,30,13,15,14,16,14,10,18,NaN,25,12,NaN,14,19,NaN,NaN
02/08/2012,10.1,3.3,7.8,8.5,28.4,16.5,202.9,20,31,NaN,22,13,13,20,18,NaN,NaN,NaN,NaN,5,20,NaN,26,12,27,NaN,15,29,6,14,35,30,12,6,26,NaN,13,8,21,11,7,14,NaN,17,7,NaN,12,23,NaN,NaN
03/08/2012,13.2,-1.2,9.4,9.5,37.7,21.1,172.7,20,24,NaN,15,12,NaN,24,17,NaN,NaN,NaN,NaN,6,27,NaN,29,10,38,NaN,15,34,7,16,40,35,6,5,24,NaN,14,8,25,12,10,18,NaN,19,9,27,21,21,NaN,NaN
04/08/2012,12.9,-3.6,0.1,3.6,27.3,14.1,91.4,20,13,NaN,19,14,14,19,18,NaN,NaN,NaN,NaN,7,20,NaN,13,7,31,NaN,13,34,6,15,40,35,16,5,29,NaN,11,8,23,10,6,12,NaN,17,8,26,27,17,NaN,NaN
05/08/2012,11.1,-1,-4.1,4.3,21.5,11.6,14.3,20,9,NaN,8,16,12,19,14,NaN,NaN,NaN,NaN,9,15,NaN,10,9,34,NaN,14,33,7,17,32,26,16,5,22,NaN,13,8,22,11,8,24,NaN,19,10,23,19,16,NaN,NaN
06/08/2012,11,4.5,-5.7,7.3,12,9.4,321.4,27,8,NaN,17,14,8,27,18,NaN,NaN,NaN,NaN,3,27,NaN,20,10,27,NaN,19,36,13,23,26,NaN,14,6,29,NaN,13,8,18,16,8,14,NaN,25,12,27,18,8,NaN,NaN
07/08/2012,16.6,3.3,-0.4,3.3,-10.4,6.2,277.5,0,17,NaN,26,13,8,25,23,NaN,NaN,NaN,NaN,5,20,NaN,21,10,29,NaN,19,35,9,25,32,NaN,13,6,NaN,NaN,23,12,27,15,10,22,NaN,25,15,27,13,17,NaN,NaN
08/08/2012,20.2,2.2,-1,2.5,-26.7,13.6,294,0,15,NaN,37,28,14,24,19,NaN,NaN,NaN,NaN,8,24,NaN,22,20,26,NaN,28,43,22,27,25,18,23,9,NaN,NaN,16,9,30,21,15,26,NaN,25,19,33,14,14,NaN,NaN
09/08/2012,22,1.5,0.3,1.6,-33.6,16.9,258.9,0,17,NaN,41,36,13,29,23,NaN,NaN,NaN,NaN,18,31,NaN,24,21,23,NaN,38,64,28,41,31,21,27,14,NaN,30,24,25,26,31,20,28,NaN,42,25,33,20,16,NaN,NaN
10/08/2012,21.8,-2.8,4.8,5.6,-31.4,16.7,150.3,0,22,NaN,39,29,18,30,22,NaN,NaN,NaN,NaN,17,23,NaN,13,14,18,NaN,41,69,30,50,40,20,28,10,33,21,26,23,31,29,22,31,NaN,43,24,27,19,23,NaN,NaN
11/08/2012,17.9,-8.2,12.9,15.3,-10.8,16.2,147.5,13,20,NaN,22,14,14,16,17,NaN,NaN,NaN,NaN,14,13,NaN,14,4,22,NaN,21,67,15,40,37,21,18,7,26,11,21,12,18,25,NaN,11,NaN,30,15,17,11,16,NaN,NaN
12/08/2012,13.4,-5.5,13.1,14.2,10.8,15.2,157,13,18,NaN,14,22,13,14,13,NaN,NaN,NaN,NaN,10,11,NaN,14,7,22,NaN,19,44,10,27,33,8,11,8,26,10,20,13,18,20,NaN,12,NaN,20,17,18,7,14,NaN,NaN
13/08/2012,11,-3.6,18.9,19.3,31.8,25,169.1,24,21,NaN,11,NaN,16,20,14,NaN,NaN,NaN,NaN,12,18,NaN,24,10,40,NaN,18,35,8,NaN,NaN,27,6,8,31,12,16,13,19,19,NaN,19,NaN,30,12,22,15,21,NaN,NaN
14/08/2012,10,-3.1,12.4,12.8,8,13.4,165.7,14,44,NaN,15,NaN,14,19,13,NaN,NaN,NaN,NaN,9,21,NaN,25,9,37,NaN,22,34,10,NaN,NaN,35,5,10,31,14,21,9,23,16,NaN,NaN,NaN,24,17,21,22,21,NaN,NaN
